,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-IB-AAUW-01A,0.011,0.023,0.012,0.008,0.012,0.002,0.045,0.163,0.230,0.053,0.058,0.012,0.002,0.014,0.001,0.356,0.356
TCGA-LB-A8F3-01A,0.003,0.000,0.013,0.000,0.001,0.000,0.002,0.040,0.168,0.012,0.028,0.000,0.000,0.002,0.000,0.729,0.729
TCGA-HV-A5A5-01A,0.006,0.000,0.030,0.001,0.007,0.000,0.026,0.102,0.243,0.028,0.100,0.001,0.000,0.007,0.000,0.449,0.449
TCGA-US-A77E-01A,0.000,0.000,0.005,0.000,0.003,0.000,0.001,0.039,0.358,0.009,0.046,0.000,0.000,0.008,0.000,0.530,0.530
TCGA-3A-A9IX-01A,0.010,0.029,0.037,0.001,0.027,0.002,0.065,0.112,0.324,0.018,0.068,0.012,0.001,0.010,0.001,0.284,0.284
TCGA-HZ-A4BH-01A,0.002,0.019,0.038,0.003,0.015,0.001,0.044,0.131,0.301,0.030,0.075,0.003,0.000,0.010,0.000,0.328,0.328
TCGA-HZ-A49G-01A,0.006,0.000,0.023,0.001,0.014,0.001,0.041,0.091,0.284,0.013,0.169,0.007,0.001,0.012,0.001,0.334,0.334
TCGA-IB-8126-01A,0.018,0.023,0.020,0.002,0.038,0.003,0.040,0.151,0.297,0.025,0.072,0.010,0.001,0.011,0.001,0.288,0.288
TCGA-FB-A5VM-01A,0.006,0.001,0.023,0.001,0.012,0.000,0.061,0.058,0.292,0.023,0.074,0.000,0.000,0.003,0.000,0.446,0.446
TCGA-HV-AA8V-01A,0.007,0.000,0.010,0.001,0.007,0.001,0.012,0.043,0.475,0.010,0.102,0.005,0.002,0.008,0.000,0.317,0.317
TCGA-IB-7891-01A,0.017,0.001,0.035,0.001,0.016,0.001,0.059,0.079,0.304,0.012,0.131,0.007,0.001,0.009,0.000,0.330,0.330
TCGA-FB-A545-01A,0.000,0.000,0.007,0.001,0.006,0.001,0.004,0.080,0.253,0.014,0.008,0.003,0.000,0.007,0.000,0.615,0.615
TCGA-FB-A7DR-01A,0.001,0.000,0.012,0.001,0.008,0.001,0.012,0.116,0.383,0.095,0.064,0.005,0.002,0.009,0.000,0.290,0.290
