,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-AG-3896-01A,0.010,0.000,0.013,0.000,0.000,0.001,0.024,0.035,0.038,0.019,0.031,0.001,0.000,0.000,0.000,0.827,0.827
TCGA-DC-4745-01A,0.000,0.000,0.009,0.001,0.000,0.000,0.015,0.019,0.010,0.022,0.013,0.000,0.000,0.000,0.000,0.911,0.911
TCGA-AH-6903-01A,0.004,0.000,0.009,0.001,0.000,0.000,0.015,0.005,0.002,0.011,0.010,0.002,0.000,0.000,0.000,0.939,0.939
TCGA-AG-3599-01A,0.002,0.000,0.015,0.017,0.000,0.000,0.026,0.013,0.012,0.011,0.036,0.002,0.000,0.000,0.000,0.866,0.866
TCGA-AG-3581-01A,0.013,0.000,0.013,0.004,0.000,0.000,0.018,0.031,0.036,0.013,0.037,0.002,0.000,0.000,0.000,0.833,0.833
TCGA-AG-3881-01A,0.000,0.000,0.010,0.008,0.000,0.000,0.017,0.028,0.072,0.041,0.053,0.000,0.001,0.000,0.000,0.767,0.767
TCGA-CL-5917-01A,0.000,0.000,0.005,0.003,0.000,0.000,0.005,0.019,0.057,0.012,0.010,0.002,0.000,0.000,0.000,0.887,0.887
TCGA-AG-3902-01A,0.015,0.000,0.022,0.034,0.001,0.001,0.031,0.015,0.011,0.010,0.053,0.002,0.001,0.001,0.000,0.803,0.803
TCGA-CI-6624-01C,0.013,0.001,0.021,0.003,0.001,0.000,0.031,0.035,0.063,0.013,0.050,0.006,0.000,0.000,0.000,0.762,0.762
TCGA-AF-2692-01A,0.001,0.000,0.009,0.007,0.000,0.000,0.039,0.018,0.053,0.013,0.015,0.002,0.000,0.001,0.000,0.840,0.840
TCGA-DC-6683-01A,0.000,0.002,0.006,0.002,0.000,0.000,0.004,0.007,0.037,0.010,0.044,0.002,0.000,0.000,0.000,0.886,0.886
TCGA-DC-6682-01A,0.000,0.001,0.007,0.010,0.000,0.000,0.019,0.007,0.003,0.007,0.010,0.000,0.000,0.000,0.000,0.935,0.935
TCGA-F5-6702-01A,0.000,0.000,0.020,0.002,0.000,0.000,0.014,0.042,0.346,0.024,0.078,0.004,0.000,0.002,0.000,0.468,0.468
TCGA-AF-4110-01A,0.052,0.000,0.021,0.009,0.000,0.001,0.027,0.041,0.095,0.018,0.044,0.002,0.000,0.000,0.000,0.689,0.689
TCGA-F5-6861-01A,0.000,0.000,0.008,0.010,0.000,0.000,0.010,0.016,0.030,0.019,0.026,0.001,0.000,0.000,0.000,0.880,0.880
TCGA-G5-6235-01A,0.000,0.006,0.003,0.003,0.000,0.000,0.004,0.005,0.001,0.005,0.001,0.002,0.000,0.001,0.000,0.969,0.969
TCGA-AG-3999-01A,0.000,0.000,0.004,0.001,0.000,0.000,0.010,0.015,0.036,0.017,0.020,0.002,0.000,0.000,0.000,0.895,0.895
TCGA-AG-A02N-01A,0.000,0.001,0.006,0.015,0.011,0.000,0.013,0.003,0.003,0.001,0.029,0.004,0.000,0.000,0.000,0.915,0.915
TCGA-AF-6136-01A,0.009,0.006,0.010,0.001,0.000,0.000,0.022,0.035,0.014,0.011,0.012,0.004,0.000,0.000,0.000,0.875,0.875
TCGA-AG-3580-01A,0.013,0.000,0.013,0.015,0.000,0.000,0.024,0.009,0.023,0.010,0.021,0.001,0.000,0.000,0.001,0.869,0.869
TCGA-DY-A1H8-01A,0.000,0.000,0.000,0.002,0.000,0.001,0.003,0.005,0.001,0.003,0.002,0.000,0.000,0.000,0.000,0.983,0.983
TCGA-AG-A032-01A,0.001,0.000,0.007,0.004,0.000,0.001,0.021,0.019,0.030,0.010,0.018,0.001,0.000,0.000,0.000,0.890,0.890
TCGA-EI-6512-01A,0.000,0.000,0.011,0.004,0.000,0.000,0.013,0.016,0.033,0.004,0.030,0.003,0.000,0.000,0.000,0.885,0.885
