"","Monocytes","DC","Fibroblasts","Cancer Cells","CD4 T","NK","CD8 T"
"TCGA.TQ.A7RO.01A",0.0635398875629585,0,0.284446556897305,0.211558686210754,0,0.440454869328982,0
"TCGA.CS.6670.01A",0.0273659216792734,6.36321975685354e-05,0.191104080893497,0.305353177117097,0,0.470193782731647,0.00591940538091702
"TCGA.QH.A6X5.01A",0.0718104620168076,0.0243624073262197,0.200074740773814,0.245008753914111,0,0.458743635969047,0
"TCGA.HW.7493.01A",0.104714599796026,0,0.312750136857086,0.217380746830594,0,0.365154516516294,0
"TCGA.CS.6667.01A",0.00782454251050555,0.0547095217760851,0.118465502683795,0.241694314398961,0.0114712375682096,0.471358275322809,0.0944766057396344
"TCGA.DU.6406.01A",0.267391768323894,0.314225025068461,0.415690123967605,0,0,0.00119063931094568,0.00150244332909482
"TCGA.DU.A7TA.01A",0.136351991918798,0.181901715913383,0.269955102429129,0.0375015469561259,0,0.330687514326895,0.0436021284556703
"TCGA.QH.A6X4.01A",0.0305302385179068,0.00480058859516553,0.139903116865995,0.2904134466595,0,0.534352609361432,0
"TCGA.TQ.A7RR.01A",0.0761050432149814,0.15200580620788,0.204629709639652,0.080271719917783,0,0.452927614397628,0.0340601066220751
"TCGA.HT.8104.01A",0.253172278496244,0.1168934465125,0.629934274991256,0,0,0,0
"TCGA.HT.A74K.01A",0.133675213220244,0.0986251241350179,0.224382543621227,0.155086017529126,0.295640674575224,0.000179016283376795,0.0924114106357835
"TCGA.DB.A64X.01A",0.0475915248243472,0.0300504672900534,0.137023752993011,0.28063330816568,0.0609496621507678,0.314572533887124,0.129178750689016
"TCGA.HT.8107.01A",0.0728350706815701,0,0.159110880598413,0.662821630522571,0,0.105232418197446,0
"TCGA.FG.A710.01A",0.16555761196758,0.11328139404104,0.229124255625448,0.0383849297457418,0,0.43455103752429,0.0191007710959003
"TCGA.QH.A6CX.01A",0.301080865005427,0,0.249033737799639,0.449885397194934,0,0,0
"TCGA.CS.6666.01A",0.0648872437160815,0.0653084350363096,0.296842409179433,0.0326650650977411,0.0327934078085696,0.298524208425536,0.20897923073633
"TCGA.TM.A7CA.01A",0.0252016827605645,0.0148542636087773,0.172557867322099,0.237431616837887,0,0.547160971863338,0.00279359760733383
"TCGA.HW.7486.01A",0.0642848727610822,0,0.182930797838852,0.289846253241487,0,0.462938076158579,0
"TCGA.QH.A6X8.01A",0.16369682678321,0,0.212737235482269,0.330895245276892,0,0.292670692457628,0
"TCGA.DU.A76K.01A",0.0163660059482265,0.001216065979093,0.290322922608445,0.559369374112792,0,0.132725631351444,0
"TCGA.DB.A4XD.01A",0.045298092145203,0.00759310603398427,0.179511174202402,0.173859540539403,0,0.575934425941419,0.0178036611375876
"TCGA.DH.A669.01A",0.149061512085018,0.264959269423826,0.33252300434918,0,0,0.147622059494486,0.10583415464749
"TCGA.WY.A858.01A",0.136110459786676,0.0673887673471004,0.0889063681468044,0.305966215875362,0,0.337366155264007,0.0642620335800499
"TCGA.DU.7294.01A",0.00676547988447504,0.149501359013762,0.271198067424384,0,0.236417913638794,0.208569341821163,0.127547838217422
"TCGA.TM.A7C3.01A",0.0937930736190755,0,0.366176674669645,0.186762087812476,0,0.353268163898803,0
"TCGA.WY.A85E.01A",0,0.0383927220584211,0.14977461153836,0.170272505220467,0.0126881732728474,0.49574262866934,0.133129359240565
"TCGA.FG.A6J1.01A",0.0349813150252712,0.478570785003209,0.167822252787725,0,0.318625647183795,0,0
"TCGA.QH.A65Z.01A",0.0694742315486453,0,0.229054936694289,0.29206595016315,0,0.409404881593915,0
"TCGA.VM.A8CD.01A",0.476466639443802,0,0.4868313359705,0.0367020245856982,0,0,0
"TCGA.HT.8019.01A",0.0681134335880614,0,0.118516887355656,0.798620414682774,0,0.0147492643735086,0
"TCGA.QH.A6CV.01A",0.275769100287022,0.23028259660483,0.360961542321196,0,0,0.132986760786952,0
"TCGA.FG.A6IZ.01A",0.0104834528892182,0.584720207523733,0.130462054250287,0,0.274334285336761,0,0
"TCGA.P5.A5F1.01A",0.183427681709957,0.0606676053268826,0.375514288860208,0.180597186677927,0,0.17951482378951,0.0202784136355142
"TCGA.P5.A72U.01A",0.266648713106634,0,0.343571705702729,0.389779581190637,0,0,0
"TCGA.CS.4943.01A",0.0431607244086013,0.343065031185711,0.259548974035738,0,0.00526921494095663,0.146383623576663,0.20257243185233
"TCGA.P5.A5EW.01A",0.106178870616017,0.00111233154181389,0.308421404307277,0.14777162575688,0,0.436515767778011,0
"TCGA.E1.5322.01A",0.173608129795375,0.164198924138262,0.192810388036369,0.0934252338852538,0.000416391381864394,0.278949004651996,0.0965919281108808
"TCGA.HT.A4DS.01A",0.207615592221718,0.415904153028825,0.245435973295469,0.000481263361225068,0.00400185945449055,0,0.126561158638272
"TCGA.FG.7634.01A",0.274998368146165,0.0888356489263958,0.458846569747029,0.0010954970897519,0,0.176223916090658,0
"TCGA.DU.7306.01A",0.113435399042953,0.0312222344486652,0.271110702694093,0.24112671597893,0,0.342493702150163,0.000611245685195288
"TCGA.FG.7636.01A",0.0280435716718828,0.107991900969135,0.187426486740529,0.159748677840103,0.00922920381193681,0.422766849378302,0.0847933095881113
"TCGA.S9.A7J3.01A",0.0579399108620525,0,0.203730747398132,0.204021921749953,0,0.534307419989863,0
"TCGA.DU.A6S7.01A",0.0999298164289397,0.0122386227272247,0.170379118112583,0.27709345260748,0,0.440358990123772,0
"TCGA.DU.6396.01A",0.236682974038173,0.401516303330164,0.251021368913382,0,0,0.0851447528261485,0.0256346008921315
"TCGA.S9.A7QW.01A",0,0.105744241039147,0.164683779166969,0.203471186103759,0.100090102453083,0.351896353693597,0.0741143375434456
"TCGA.FG.7643.01A",0.135133108901943,0,0.362367637258049,0.412220276141644,0,0.0902789776983638,0
"TCGA.S9.A7R4.01A",0.0613510565567724,0.0544781989306992,0.120658822367054,0.272453948694779,0,0.478408796414931,0.012649177035764
"TCGA.DU.A6S8.01A",0.0348958107800278,0.0372341191076908,0.151329280768707,0.183706674408693,0,0.527103989138183,0.0657301257966974
"TCGA.HT.7601.01A",0.476937633471201,0.0954868643623415,0.323218504513873,0,0,0.103123027645384,0.00123397000720096
"TCGA.HT.7854.01A",0.335709781772772,0.00943133162381918,0.313033139835316,0.013201434155775,0,0.32816146918574,0.000462843426578001
"TCGA.QH.A6X3.01A",0.0726618221886683,0.053455248732735,0.159412869086346,0.32343416434321,0,0.390167954171738,0.000867941477302156
"TCGA.P5.A5F0.01A",0.0512336082475234,0,0.199100461458665,0.301949626406273,0,0.447716303887538,0
"TCGA.CS.5395.01A",0.190747328353296,0.000603885279365354,0.400502529968857,0.135959902348976,0,0.272186354049505,0
"TCGA.DU.6402.01A",0.511479265612704,0,0.484885703342695,0,0,0.00363503104460057,0
"TCGA.VM.A8CE.01A",0.050704202664337,0.000181796943195186,0.259802892336896,0.155894659766088,0,0.533416448289484,0
"TCGA.HT.7467.01A",0.0370156030714983,0.000738172072738643,0.152275561271591,0.441006843360496,0,0.368963820223676,0
