"","Monocytes","DC","Fibroblasts","Cancer Cells","CD4 T","NK","CD8 T"
"TCGA.KL.8341.01A",0.0410006178588609,0,0.211669583113608,0.658496921027347,0,0.0869160242535083,0.00191685374667648
"TCGA.KL.8330.01A",0.0292310952664325,0.0299117901096968,0.0994570565754375,0.562180119804058,0,0.233069271013821,0.0461506672305547
"TCGA.KN.8431.01A",0.0303494336374064,0,0.032045389870647,0.937605176491947,0,0,0
"TCGA.KO.8403.01A",0.0644481903859275,0.0799166327600769,0.0250073046371418,0.765271103985389,0,0,0.065356768231465
"TCGA.KO.8405.01A",0.254072753898813,0.0768703271578145,0.148244820392137,0.452971677219826,0,0.00176374524127431,0.0660766760901357
"TCGA.KN.8435.01A",0.0311516412130585,0.0222406660502128,0.210388224804622,0.456541081090851,0,0.248530807131375,0.0311475797098808
"TCGA.KN.8419.01A",0.107609084859699,0,0.141728801215233,0.50084104227578,0,0.17866976533603,0.0711513063132588
"TCGA.KL.8337.01A",0.00412130995246035,0.0222896894069427,0.0553340211935026,0.59771029535139,0,0.276114705258548,0.0444299788371571
"TCGA.KL.8332.01A",0.091976371524319,0,0.162243585697006,0.61608934564998,0,0.128507875745155,0.00118282138354052
"TCGA.KO.8413.01A",0.164397349013226,0.0391247806741038,0.144754893728691,0.531257381358507,0,0.10551516448755,0.0149504307379216
"TCGA.KM.8443.01A",0.0157834826900109,0.0216904760957289,0.0470316872723986,0.747496757518167,0,0.11028313831952,0.057714458104174
"TCGA.KL.8333.01A",0.0931292581208496,0.000354073977491039,0.237336411581413,0.343770424870644,0,0.323162833713765,0.00224699773583683
"TCGA.KL.8334.01A",0.0924240008563005,0.0619626459497688,0.116925995967605,0.437045437933327,0,0.181979884143369,0.109662035149629
"TCGA.KN.8427.01A",0.0416589897070428,0.471821180813322,0.274240250682444,0,0.212279578797191,0,0
"TCGA.KL.8338.01A",0.0708465480692423,0.0644688600055238,0.0709299140552001,0.752529158630757,0,0,0.0412255192392767
"TCGA.KN.8432.01A",0.043936711681528,0.0692543015317166,0.227842000851052,0.30723702164345,0,0.351729964292254,0
"TCGA.KO.8410.01A",0.0774200651526945,0.00928219937838851,0.108168291665438,0.775915032619721,0,0.0268785614178368,0.00233584976592084
"TCGA.KN.8437.01A",0.0595310255029353,0,0.0853252092324058,0.717145291284233,0,0.137998473980426,0
"TCGA.KN.8430.01A",0.153670330675113,0.0013616153101102,0.178716121964439,0.607248368193881,0,0.0413982586920012,0.0176053051644549
"TCGA.KM.8477.01A",0.0404618879266617,0.03641959158842,0.0831390320148719,0.731401929634729,0,0.0416385315531521,0.0669390272821655
"TCGA.KO.8414.01A",0.0321751836881745,0.0742370272701986,0.0554477374372382,0.585558933609053,0,0.162626764275704,0.0899543537196316
"TCGA.KL.8323.01A",0.0880056726022406,0.00250334135013611,0.158013404692826,0.663609936175815,0,0.0697419400540667,0.0181257051249161
"TCGA.KL.8328.01A",0.0636196892263701,0.0231091980627676,0.101953341434417,0.58675403899384,0.00289238210059429,0.0723510121170496,0.149320338064961
"TCGA.KN.8426.01A",0.118819203343673,0.00984828782946767,0.0721821252633533,0.581931073281118,0,0.0794329757068739,0.137786334575514
"TCGA.KL.8336.01A",0.119521677647826,0.0311054569654856,0.140703926477558,0.416141296508521,0,0.196061753346474,0.0964658890541348
"TCGA.KL.8329.01A",0.100596491883545,0.11576562990026,0.132129618693001,0.406757089288521,0,0.121705153823616,0.123046016411056
"TCGA.KN.8429.01A",0.0135515676288291,0.139828981064067,0.127309118517966,0.369150291037367,0,0.233063419809904,0.117096621941868
"TCGA.KL.8326.01A",0.0012661387528451,0.00124236134675351,0.0353546071014873,0.814307672037347,0,0,0.147829220761567
"TCGA.KN.8425.01A",0.0763439529577337,0.050099829952357,0.0770184116639969,0.540497874321835,0,0.203406869474329,0.0526330616297487
"TCGA.KL.8327.01A",0,0.00125709848202571,0.00107819628736435,0.99766470523061,0,0,0
"TCGA.KL.8343.01A",0.0292187594242202,0.0124640365950438,0.161110164132537,0.417317232478298,0,0.326237611135509,0.0536521962343932
"TCGA.KL.8324.01A",0.0386494041675559,0.0149317505559796,0.0646286649644913,0.673791431304277,0,0.126856168647267,0.0811425803604299
"TCGA.KN.8433.01A",0.0577819985318405,0.0544349177300854,0.0550815053850199,0.717910256247394,0,0.0115289916705097,0.103262330435151
