,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-HT-8563-01A,0.000,0.000,0.027,0.001,0.013,0.005,0.239,0.001,0.066,0.008,0.003,0.625,0.000,0.008,0.003,0.000
TCGA-HT-7691-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.740,0.001,0.079,0.000,0.004,0.173,0.000,0.000,0.002,0.000
TCGA-P5-A72X-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.785,0.001,0.104,0.000,0.036,0.072,0.000,0.000,0.000,0.000
TCGA-HT-8108-01A,0.000,0.000,0.000,0.000,0.000,0.002,0.757,0.019,0.041,0.000,0.012,0.165,0.000,0.000,0.003,0.000
TCGA-S9-A7J1-01A,0.000,0.000,0.000,0.000,0.000,0.003,0.833,0.003,0.038,0.000,0.030,0.093,0.000,0.000,0.000,0.000
TCGA-HT-A5R5-01A,0.000,0.000,0.002,0.000,0.004,0.000,0.706,0.015,0.044,0.000,0.037,0.190,0.001,0.000,0.001,0.000
TCGA-P5-A781-01A,0.000,0.000,0.000,0.000,0.003,0.002,0.871,0.001,0.036,0.000,0.023,0.061,0.000,0.000,0.001,0.000
TCGA-FN-7833-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.629,0.003,0.051,0.000,0.009,0.304,0.000,0.000,0.001,0.000
TCGA-E1-A7YV-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.867,0.001,0.063,0.000,0.044,0.020,0.000,0.000,0.003,0.000
TCGA-TQ-A7RM-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.953,0.000,0.031,0.000,0.000,0.015,0.000,0.000,0.000,0.000
TCGA-DU-5849-01A,0.000,0.001,0.000,0.000,0.013,0.008,0.848,0.003,0.045,0.000,0.025,0.054,0.001,0.000,0.002,0.000
TCGA-TQ-A8XE-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.880,0.006,0.022,0.000,0.006,0.085,0.000,0.000,0.000,0.000
TCGA-S9-A6WO-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.815,0.000,0.032,0.000,0.014,0.136,0.000,0.000,0.001,0.000
TCGA-DU-A7TD-01A,0.000,0.000,0.001,0.002,0.000,0.001,0.685,0.001,0.078,0.001,0.002,0.229,0.000,0.000,0.001,0.000
TCGA-TM-A84G-01A,0.000,0.000,0.001,0.000,0.001,0.002,0.919,0.005,0.031,0.000,0.021,0.017,0.000,0.000,0.000,0.001
TCGA-DB-5273-01A,0.000,0.000,0.000,0.000,0.000,0.001,0.731,0.001,0.060,0.000,0.010,0.196,0.000,0.000,0.001,0.000
TCGA-DB-A4XB-01A,0.000,0.000,0.000,0.000,0.025,0.004,0.846,0.019,0.014,0.000,0.015,0.076,0.000,0.000,0.000,0.000
TCGA-HT-7620-01A,0.000,0.001,0.000,0.000,0.000,0.000,0.851,0.008,0.043,0.000,0.012,0.084,0.000,0.000,0.001,0.000
TCGA-TM-A84B-01A,0.000,0.000,0.000,0.000,0.010,0.007,0.892,0.002,0.046,0.000,0.019,0.024,0.000,0.000,0.000,0.000
TCGA-TM-A7CF-01A,0.000,0.000,0.000,0.000,0.014,0.006,0.905,0.006,0.013,0.000,0.021,0.033,0.000,0.000,0.001,0.000
TCGA-FG-5964-01A,0.000,0.000,0.000,0.000,0.003,0.001,0.744,0.029,0.054,0.000,0.020,0.146,0.001,0.000,0.001,0.000
TCGA-DU-5874-01A,0.000,0.003,0.001,0.000,0.000,0.002,0.910,0.001,0.044,0.000,0.021,0.016,0.000,0.000,0.000,0.001
TCGA-DU-A5TT-01A,0.000,0.000,0.000,0.000,0.003,0.000,0.825,0.007,0.045,0.007,0.015,0.096,0.000,0.000,0.001,0.000
TCGA-HT-7695-01A,0.000,0.000,0.001,0.000,0.011,0.008,0.869,0.005,0.030,0.000,0.034,0.041,0.000,0.000,0.001,0.000
TCGA-S9-A7R2-01A,0.000,0.000,0.000,0.000,0.021,0.001,0.677,0.011,0.025,0.003,0.018,0.242,0.001,0.000,0.001,0.000
TCGA-DU-8164-01A,0.000,0.000,0.000,0.000,0.005,0.012,0.890,0.006,0.028,0.000,0.026,0.031,0.000,0.000,0.000,0.001
TCGA-TQ-A7RF-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.857,0.006,0.040,0.000,0.017,0.079,0.000,0.000,0.000,0.000
TCGA-FG-6692-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.839,0.000,0.065,0.002,0.000,0.092,0.000,0.000,0.000,0.000
TCGA-DU-7013-01A,0.000,0.000,0.000,0.000,0.009,0.005,0.787,0.014,0.047,0.000,0.025,0.112,0.000,0.000,0.000,0.000
TCGA-P5-A733-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.928,0.000,0.024,0.000,0.007,0.040,0.000,0.000,0.001,0.000
TCGA-CS-4938-01B,0.000,0.000,0.000,0.000,0.002,0.001,0.859,0.000,0.016,0.000,0.002,0.119,0.000,0.000,0.000,0.000
TCGA-DB-A64O-01A,0.000,0.000,0.000,0.000,0.001,0.001,0.822,0.007,0.040,0.001,0.029,0.097,0.001,0.000,0.002,0.000
TCGA-HW-8320-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.832,0.001,0.032,0.000,0.020,0.113,0.000,0.000,0.002,0.000
TCGA-HT-7694-01A,0.000,0.000,0.001,0.000,0.014,0.010,0.868,0.008,0.031,0.000,0.029,0.036,0.001,0.000,0.002,0.000
TCGA-P5-A77W-01A,0.000,0.002,0.000,0.000,0.000,0.007,0.925,0.000,0.038,0.000,0.020,0.008,0.000,0.000,0.000,0.000
TCGA-HT-7473-01A,0.000,0.001,0.000,0.000,0.005,0.001,0.633,0.002,0.033,0.000,0.002,0.324,0.000,0.000,0.001,0.000
TCGA-CS-5396-01A,0.000,0.000,0.004,0.000,0.003,0.000,0.834,0.009,0.057,0.006,0.018,0.068,0.000,0.000,0.000,0.000
TCGA-CS-6669-01A,0.000,0.000,0.000,0.000,0.026,0.020,0.868,0.012,0.013,0.000,0.030,0.028,0.001,0.000,0.001,0.000
TCGA-FG-A70Y-01A,0.000,0.000,0.000,0.000,0.000,0.001,0.771,0.000,0.052,0.000,0.021,0.150,0.000,0.000,0.003,0.000
TCGA-FG-8185-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.896,0.002,0.033,0.000,0.013,0.054,0.000,0.000,0.000,0.000
TCGA-QH-A6CY-01A,0.000,0.000,0.000,0.000,0.010,0.009,0.878,0.005,0.024,0.000,0.024,0.049,0.000,0.000,0.001,0.000
TCGA-S9-A6WE-01A,0.000,0.000,0.000,0.000,0.004,0.005,0.850,0.006,0.044,0.000,0.033,0.058,0.000,0.000,0.000,0.000
TCGA-HT-7875-01A,0.000,0.001,0.001,0.000,0.002,0.004,0.893,0.006,0.030,0.000,0.036,0.027,0.000,0.000,0.000,0.000
TCGA-DU-A5TS-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.877,0.001,0.036,0.000,0.008,0.077,0.000,0.000,0.001,0.000
TCGA-CS-6668-01A,0.000,0.003,0.000,0.000,0.001,0.004,0.913,0.013,0.027,0.000,0.015,0.024,0.000,0.000,0.000,0.000
TCGA-DB-A4XA-01A,0.000,0.000,0.000,0.000,0.002,0.003,0.797,0.010,0.060,0.000,0.024,0.104,0.000,0.000,0.001,0.000
TCGA-P5-A5EZ-01A,0.000,0.000,0.000,0.000,0.002,0.000,0.844,0.002,0.045,0.000,0.005,0.101,0.000,0.000,0.000,0.000
TCGA-DU-5855-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.696,0.018,0.048,0.000,0.028,0.206,0.000,0.000,0.001,0.000
