Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
lymph_node_20,0.659755572271227,0,0,0.29197067536429,0,0,0.00872064707835476,0.0310452710128837,0,0,0.00850783427324452,0,0,0.02,0.0549228832270028,1.12593476278877
lymph_node_25,0.297080296849259,0.163232329854938,0.128591520783576,0,0.0206958817259866,0.0616127537229925,0.0235607539768814,0.242538819399222,0,0.0402723492992255,0.0224152943879204,0,0,0,0.446893577927696,0.89473345359921
lymph_node_26,0.153184649963093,0.0146392200795913,0,0.00426150241912024,0.297848287628765,0.00408394928672228,0.0472490699096065,0.461147065513715,0,0,0.0175862551993876,0,0,0,0.335655068072821,0.990925329671436
lymph_node_28,0.349681586310244,0.00898222512558853,0.0165551910179281,0,0.0145725194810081,0,0.0597149490856763,0.470471591052822,0.0112791687232391,0.0321661806826158,0.0365765885208786,0,0,0,0.5218665485838,0.864916107076591
lymph_node_5,0.0962810709356734,0.0168085349819824,0.0202724431275675,0,0.0903876696759724,0,0.280817157432878,0.396715908556751,0.00842486525589801,0.0831880432830869,0.00710430675019042,0,0,0,0.559347364706701,0.840448971524869
primary_10,0.77680955089618,0.00194384355513615,0,0,0,0.015125729298537,0.0228457229036287,0.126145585838509,0,0.0271019018011619,0.0278987706098444,0.00212889509700271,0,0,0.639170419674914,0.770339209013324
primary_12,0,0.260090022475597,0.398121306227544,0,0,0.220106029805126,2.62237745073399e-06,0,0,0,0.00830496504669657,0.113375054067585,0,0,0.61764181270123,0.791412052346066
primary_13,0.157275306111318,0.11311356951112,0.0626414860121247,0,0.18795366360387,0.0466361719727236,0.0439978104129312,0.106803119777428,0.0383313013547788,0.143461164454265,0.0983604493530452,0.0014259574363952,0,0,0.551638070297279,0.840249704004617
primary_16,0.00894603245380165,0.227981852372585,0.355113095740404,0,0,0,0.0242749605810751,0.134911900218114,0.022908126656372,0.102943780575543,0.0294796632119166,0.0934405881901873,0,0,0.656208065892546,0.774505850281564
primary_17,0.0616911632072962,0.147021575478254,0.426102134731429,0.000208559906976735,0.00599335930629791,0,0.0165828590689362,0.0412259723942439,0.0158288038252775,0.0392022539434827,0.0505535991859118,0.195589718951894,0,0,0.442759052974192,0.901581693922531
primary_18,0.0831160705794091,0.146492315137629,0.363984727909779,0,0.00889501183901593,0,0.036312311734876,0.0850019528358345,0.050370031813382,0.0690048101959035,0.0682276255893516,0.0885951423648194,0,0,0.646888188270408,0.787131401443262
primary_20,0.34018209616741,0,0,0.109266395510615,0,0,0.175989514340108,0.358650868405425,0,0,0.0159111255764417,0,0,0,0.13295358332083,1.10491482768132
primary_22,0.058736025713823,0,0.0237221860335373,0,0.0688823815152549,0,0.070931778818106,0.3422240214481,0.0378913293184972,0.35503322354717,0.0425790536055123,0,0,0,0.697645770913389,0.723716953108419
primary_23,0.0272110954238725,0.399584130098267,0.416402363169817,0,0.00160260826101989,0,0,0,0,0,0.00151732028675144,0.153682482760272,0,0,0.642370358889637,0.773493075490659
primary_24,0.0415535555316354,0,0,0,0.0206861664165597,0.0174591833945332,0.0184018014621688,0.540033433177052,0.0256727853368956,0.256669802456899,0.0795232722242557,0,0,0,0.71545058054013,0.706773999387409
primary_25,0.024217614768735,0.0811205282316408,0.333601056522172,0,0.0499947036326886,0,0.0417411858335146,0.267156313769784,0.000482024159160373,0.114702521962645,0.0354396240718836,0.0515444270477755,0,0,0.459050691722571,0.889653281638889
primary_26,0.0951952468171999,0.0217199932588969,0.0456438917413697,0,0.147696944129039,0,0.0180397147885557,0.585244589565808,0.0107231656108452,0.0182870430319716,0.057449411056314,0,0,0,0.474802119534851,0.918808651670051
primary_28,0.0550069267093519,0,0,0,0.0244050176110085,0.0047169327448953,0.0950415366819251,0.794778341262625,0.00978691856293126,0,0.0162643264272626,0,0,0,0.581407305981664,0.917278178238322
primary_5,0.0161919227486596,0.0518989564195103,0.107277922338507,0,0.328041164199793,0,0,0.167707801957834,0.178389674787069,0.0416686248978498,0.0899368775818534,0.0188870550689239,0,0,0.638783339088113,0.783263541263947
primary_6,0.0974783826338396,0.00775300235803036,0.00185115953724972,0,0.0836301016762132,0,0.14550359326664,0.618179076927736,0.0160921693329431,0.0175441739975592,0.0119683402697892,0,0,0,0.527575286119473,0.901605438263417
primary_7,0.179550023544544,0.0751865200157755,0.0457778409751351,0,0.0815236012398508,0,0.0363573523028473,0.258191689567308,0,0,0.29791478413065,0,0.025498188223888,0,0.334871700394631,0.968323368146012
primary_8,0.219824951836521,0.133067615300566,0.078109390473183,0,0.109361215086652,0.0687864373419298,0.0880587102765535,0.236238588394685,0,0.0485114300191126,0.0180416612707966,0,0,0,0.404442626846498,0.91524612503205
