,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-44-2668-01B,0.015,0.023,0.051,0.084,0.002,0.000,0.412,0.038,0.034,0.186,0.005,0.059,0.006,0.000,0.056,0.028
TCGA-93-A4JQ-01A,0.027,0.066,0.049,0.023,0.015,0.000,0.432,0.043,0.054,0.199,0.009,0.076,0.004,0.001,0.001,0.001
TCGA-97-8177-01A,0.023,0.002,0.024,0.002,0.008,0.000,0.472,0.055,0.057,0.121,0.013,0.212,0.009,0.001,0.002,0.001
TCGA-05-4396-01A,0.016,0.000,0.017,0.001,0.003,0.000,0.824,0.008,0.029,0.028,0.039,0.034,0.001,0.000,0.001,0.000
TCGA-55-6978-01A,0.010,0.001,0.041,0.059,0.024,0.000,0.378,0.024,0.070,0.211,0.014,0.160,0.005,0.001,0.001,0.000
TCGA-69-8453-01A,0.008,0.001,0.031,0.000,0.021,0.000,0.456,0.037,0.052,0.055,0.028,0.302,0.005,0.000,0.002,0.001
TCGA-50-7109-01A,0.077,0.001,0.026,0.013,0.010,0.000,0.658,0.004,0.060,0.062,0.031,0.055,0.000,0.000,0.002,0.000
TCGA-49-4501-01A,0.028,0.011,0.028,0.000,0.019,0.000,0.587,0.046,0.054,0.105,0.023,0.089,0.005,0.000,0.002,0.001
TCGA-50-5049-01A,0.056,0.011,0.049,0.014,0.042,0.000,0.285,0.049,0.061,0.183,0.015,0.233,0.001,0.000,0.001,0.001
TCGA-78-8660-01A,0.025,0.001,0.035,0.020,0.014,0.000,0.657,0.022,0.043,0.033,0.010,0.135,0.002,0.000,0.001,0.001
TCGA-91-6828-01A,0.042,0.001,0.025,0.021,0.016,0.000,0.515,0.033,0.080,0.058,0.023,0.173,0.003,0.000,0.009,0.001
TCGA-50-6590-01A,0.058,0.006,0.047,0.027,0.007,0.000,0.519,0.024,0.044,0.082,0.015,0.165,0.002,0.000,0.002,0.001
TCGA-97-8176-01A,0.009,0.000,0.010,0.004,0.000,0.000,0.794,0.004,0.035,0.017,0.014,0.104,0.001,0.000,0.006,0.000
TCGA-50-5935-01A,0.021,0.000,0.039,0.001,0.016,0.000,0.622,0.072,0.053,0.067,0.013,0.094,0.001,0.000,0.001,0.001
TCGA-55-7281-01A,0.009,0.000,0.022,0.009,0.000,0.000,0.527,0.111,0.054,0.101,0.010,0.153,0.002,0.000,0.000,0.000
TCGA-49-4488-01A,0.031,0.000,0.021,0.013,0.004,0.000,0.734,0.063,0.022,0.028,0.008,0.072,0.002,0.000,0.000,0.000
TCGA-NJ-A55A-01A,0.023,0.044,0.035,0.013,0.034,0.000,0.502,0.066,0.080,0.105,0.029,0.055,0.010,0.001,0.003,0.001
TCGA-95-8494-01A,0.009,0.000,0.008,0.003,0.000,0.000,0.806,0.060,0.014,0.008,0.010,0.076,0.004,0.000,0.000,0.000
TCGA-44-2657-01A,0.069,0.067,0.039,0.022,0.044,0.000,0.352,0.055,0.072,0.105,0.018,0.146,0.005,0.002,0.003,0.001
TCGA-78-7158-01A,0.005,0.000,0.005,0.000,0.000,0.000,0.855,0.029,0.018,0.030,0.004,0.051,0.001,0.000,0.001,0.000
TCGA-93-7347-01A,0.026,0.006,0.051,0.007,0.030,0.000,0.432,0.078,0.053,0.131,0.010,0.169,0.005,0.001,0.002,0.001
TCGA-38-4630-01A,0.008,0.001,0.009,0.011,0.005,0.000,0.798,0.014,0.019,0.085,0.014,0.032,0.001,0.000,0.003,0.000
TCGA-86-7953-01A,0.005,0.003,0.041,0.016,0.001,0.000,0.604,0.026,0.056,0.058,0.012,0.174,0.002,0.000,0.002,0.000
TCGA-50-5072-01A,0.011,0.000,0.021,0.001,0.000,0.000,0.731,0.007,0.051,0.076,0.022,0.075,0.002,0.000,0.002,0.000
TCGA-62-A46S-01A,0.060,0.000,0.009,0.001,0.007,0.000,0.728,0.019,0.055,0.013,0.028,0.077,0.001,0.001,0.001,0.001
TCGA-53-A4EZ-01A,0.013,0.004,0.002,0.013,0.000,0.000,0.880,0.010,0.009,0.003,0.015,0.048,0.000,0.000,0.003,0.000
TCGA-69-7973-01A,0.025,0.000,0.024,0.010,0.003,0.000,0.733,0.022,0.049,0.077,0.025,0.024,0.003,0.000,0.003,0.000
TCGA-44-6775-01C,0.027,0.035,0.050,0.045,0.003,0.003,0.478,0.060,0.011,0.209,0.014,0.039,0.019,0.000,0.007,0.000
TCGA-55-8204-01A,0.056,0.000,0.026,0.001,0.003,0.000,0.666,0.028,0.065,0.083,0.022,0.034,0.003,0.000,0.006,0.005
TCGA-35-5375-01A,0.031,0.000,0.014,0.006,0.003,0.000,0.804,0.018,0.011,0.041,0.007,0.059,0.000,0.000,0.004,0.000
TCGA-78-7539-01A,0.022,0.000,0.022,0.035,0.029,0.000,0.612,0.060,0.032,0.033,0.006,0.145,0.001,0.000,0.001,0.000
TCGA-95-A4VK-01A,0.019,0.021,0.026,0.014,0.005,0.000,0.734,0.021,0.043,0.047,0.029,0.036,0.001,0.001,0.003,0.001
