,PC1,PC2
s_segment_5_4033,-29.217851189403532,-56.37506226025482
s_segment_5_4043,-59.924039465309306,55.26109882840509
s_segment_5_4048,-53.65096627389415,65.29351912101032
s_segment_5_4085,-62.09402774402165,-45.60610362701005
s_segment_5_4087,-38.12615697580616,-54.12708655724226
s_segment_5_4091,-57.98833652941188,-31.458353611531063
s_segment_5_4097,-56.75501045858473,-23.891575631483335
s_segment_5_41,-42.72276756900661,-60.04585487107212
s_segment_5_4103,-42.49151464312515,44.55081322211633
s_segment_5_4129,-52.78935316053508,52.35633036153422
s_segment_5_4132,-36.94123341870456,-56.10997097937022
s_segment_5_4138,-40.38941940227557,66.78794939020516
s_segment_5_4146,-60.77381118076734,13.965257162464221
s_segment_5_4150,-29.378266240181507,-67.04693088694981
s_segment_5_4159,-63.16645024235577,-41.98558216533563
s_segment_5_4174,-58.363295260046335,65.7720565538258
s_segment_5_418,-59.45207486973364,-35.05832537020638
s_segment_5_4183,-41.31120389231363,-49.862522338878065
s_segment_5_4188,-59.64761473639298,-34.52837085573528
s_segment_5_42,-63.50365275318902,18.84680775980816
s_segment_5_420,-67.31116421301553,-23.189299178646998
s_segment_5_4204,-56.216323807176025,-41.52471880108161
s_segment_5_4213,-72.07374498005204,37.189685082201116
s_segment_5_4225,-47.61420043114309,-42.463703621917006
s_segment_5_4242,-45.97401099985541,2.3832835198258002
s_segment_5_4245,-42.504935327439625,28.244205313252532
s_segment_5_4260,-43.90627686703399,-52.05920983422921
s_segment_5_427,-40.21914044937743,-34.71602170442014
s_segment_5_428,-56.57536943866183,45.26023499605647
s_segment_5_4284,-54.941853228281225,57.46005813384232
s_segment_5_4291,-48.90262715231315,15.8245672872364
s_segment_5_4296,-49.2430250301134,59.57521160592589
s_segment_5_4338,-57.90735039118085,13.654494583749226
s_segment_5_4340,-63.90515957591,-36.11498124792017
s_segment_5_4344,-67.58165418648211,28.672703697712905
s_segment_5_4362,-49.40952802847335,24.16665536482853
s_segment_5_4363,-58.93973380340085,48.84714253132193
s_segment_5_4388,-60.738608889432975,-26.88288277616732
s_segment_5_4399,-69.74001041146202,16.54450651267074
s_segment_5_4406,-62.737585115500615,-35.506980317239936
s_segment_5_4409,-36.18644838857877,-43.50591657036855
s_segment_5_4410,-30.85230779534977,-49.75168567188359
s_segment_5_4423,-61.28213873456219,53.629755316584884
s_segment_5_4435,-46.08820866482226,66.39228073671353
s_segment_5_4439,-60.82055671316961,-39.62618387763267
s_segment_5_4441,-54.6927919923856,-49.821438979262346
s_segment_5_4452,-62.64509579608922,59.8805011703073
s_segment_5_4462,-65.79955278253716,6.056256860960744
s_segment_5_4467,-51.80790484205724,-38.64334785442208
s_segment_5_4474,-64.95503166253386,0.5817723566853227
s_segment_5_4491,-43.13578390391019,-3.5183857173566357
s_segment_5_4498,-54.51510240306307,-51.9151750985583
s_segment_5_4513,-49.309660061315356,-57.0478381554032
s_segment_5_4521,-48.75666167833396,-38.89210705022181
s_segment_5_4529,-48.07563352063523,39.26303862239659
s_segment_5_4532,-56.86567238310316,42.6376971051003
s_segment_5_4546,-56.766724895958454,-40.92006741612588
s_segment_5_4547,-53.18114779660327,-46.85364263811283
s_segment_5_4557,-50.91973243737054,19.93765716750455
s_segment_5_4590,-47.06177048464203,-55.066575682884256
s_segment_5_4592,-62.5776704122533,59.94845304816123
s_segment_5_4594,-67.08357387527539,3.1379246032740262
s_segment_5_4596,-50.404182035542995,63.727056032679485
s_segment_5_4605,-52.41767954089054,-34.04056777481284
s_segment_5_4607,-55.111465549828345,62.74571354406811
s_segment_5_4608,-51.786451458398915,-47.920971169469084
s_segment_5_4618,-60.891830302449044,-4.073577811486688
s_segment_5_4619,-63.73267679812744,-26.099091905285405
s_segment_5_4620,-48.08577891786034,58.04644936060584
s_segment_5_4621,-64.17556446837477,22.350783607176922
s_segment_5_4634,-63.56947515644549,-40.68902470405953
s_segment_5_4651,-45.855970614339924,71.74449470702109
s_segment_5_4660,-60.15495327406871,-45.86816460293189
s_segment_5_4666,-50.3730258235551,-41.678063190675054
s_segment_5_4681,-58.42953742599972,-35.658518065380555
s_segment_5_4682,-60.02038782870501,-36.304545316152925
s_segment_5_4683,-52.75032496271609,4.397786456725707
s_segment_5_4688,-54.33319564213624,-58.0724983626689
s_segment_5_4691,-65.85826734634908,-15.398136592686607
s_segment_5_4695,-57.36560683986652,-30.831887034485728
s_segment_5_4698,-35.290120865420974,46.31721264756259
s_segment_5_470,-54.366083095476576,-40.07222010638149
s_segment_5_4704,-53.53682752810676,68.68114536923567
s_segment_5_4720,-40.92948280988328,-59.824237255746525
s_segment_5_473,-58.415931060565626,50.780575166096284
s_segment_5_4730,-59.35479952170226,-0.8493411193023331
s_segment_5_4745,-45.803323696478955,-34.914838357526484
s_segment_5_4769,-56.56088837141299,-1.2521750343600049
s_segment_5_4771,-58.76707754969071,-19.71486440117752
s_segment_5_4781,-66.61906020601874,17.673766974771315
s_segment_5_4783,-38.068669529163884,69.83349466630688
s_segment_5_4791,-43.468513627660556,-36.63769424762792
s_segment_5_4800,-35.68529644146099,73.24392276891662
s_segment_5_4802,-39.51918670364098,-49.5023689996837
s_segment_5_481,-51.52379655910815,-42.054742227839895
s_segment_5_4814,-68.35618452185375,-6.920093743310962
s_segment_5_4821,-45.707486819048135,-51.40039225139544
s_segment_5_4825,-61.616566482113306,58.69330665929596
s_segment_5_4835,-64.64741942540768,-3.814030099190219
s_segment_5_4843,-64.41977095008616,-34.70910454833031
s_segment_5_4848,-61.9053062570674,31.283078793018998
s_segment_5_4849,-42.18222423262842,-42.42724951059347
s_segment_5_4856,-48.44638306680185,70.5691418358358
s_segment_5_4866,-61.13163100770431,-56.52802567205511
s_segment_5_4875,-57.48812039038335,-52.16856103322386
s_segment_5_4881,-72.31576682474875,12.020263697180868
s_segment_5_4886,-43.03380260618695,63.29739103781387
s_segment_5_4888,-50.91468906443635,58.355973013626965
s_segment_5_4889,-54.04877481101872,-39.61688142254928
s_segment_5_4896,-62.97937230690848,61.40280706700081
s_segment_5_4898,-53.03949705893222,-43.79547546144086
s_segment_5_490,-63.07197393908386,2.2772134118542313
s_segment_5_4904,-48.85604278250154,36.396635290223564
s_segment_5_4917,-62.218589841601535,-26.261703167674405
s_segment_5_4920,-62.70041979905624,8.412603792401823
s_segment_5_4947,-49.23807436848142,62.63379991676445
s_segment_5_4973,-62.13909310240046,48.78818330336425
s_segment_5_4982,-46.780851070594245,72.25968888134703
s_segment_5_4985,-64.4891872732125,-18.355782847429435
s_segment_5_4986,-60.43227647426594,31.15781998007733
s_segment_5_4987,-47.7078022016905,26.744664846042554
s_segment_5_501,-53.59885288672826,15.178983916399712
s_segment_5_503,-58.7634037713702,-26.291711037356848
s_segment_5_506,-60.62322358062592,-43.577872128956024
s_segment_5_510,-52.15864303913515,70.93724635193065
s_segment_5_548,-64.2183596041047,51.992338905510685
s_segment_5_551,-49.74844059376306,74.97712353917306
s_segment_5_577,-59.14401379814565,-45.86790396324346
s_segment_5_582,-44.249268315784136,-31.94653295807652
s_segment_5_589,-55.06770884749516,64.30254176576165
s_segment_5_608,-60.483048165904,2.6026038196319083
s_segment_5_615,-53.3675111706257,63.67131028717893
s_segment_5_619,-44.29711493370672,-53.38936917938441
s_segment_5_623,-51.785441676135946,36.38345077668163
s_segment_5_636,-35.917266867976906,-58.217327014447655
s_segment_5_645,-53.40880063307365,-48.8645052708983
s_segment_5_649,-66.74051895989227,29.8044446942022
s_segment_5_660,-37.14249976231952,70.68661357385038
s_segment_5_666,-60.189547113982954,66.64533577697266
s_segment_5_67,-62.396205383158055,-34.33857391281432
s_segment_5_69,-57.478395001728664,-38.749796108864544
s_segment_5_690,-49.7860455757069,-4.921170683538107
s_segment_5_702,-48.71617506250143,-56.65857865917963
s_segment_5_709,-58.752074067077224,66.20590071373132
s_segment_5_719,-41.17212144478563,-56.61274583560896
s_segment_5_722,-49.649801070846465,59.950434730589386
s_segment_5_726,-59.13191918354967,-14.451514510960246
s_segment_5_730,-64.11248111014042,-28.72926911385263
s_segment_5_739,-55.17918196260987,12.056814714928459
s_segment_5_74,-59.376381988495936,32.78687648522867
s_segment_5_76,-56.47866608603452,-4.550391247236255
s_segment_5_762,-64.54074030885174,-15.817226138644445
s_segment_5_765,-59.010033460481104,-2.9539513585852655
s_segment_5_766,-48.09036191108701,67.79201589573525
s_segment_5_771,-55.72173918122416,-30.71800944366432
s_segment_5_80,-49.57829211225488,48.115126578607736
s_segment_5_804,-57.87261258286002,-27.158555717501002
s_segment_5_817,-63.04005612762464,-39.74081222322255
s_segment_5_830,-58.39029388745471,50.74560734602133
s_segment_5_841,-72.88278080940512,4.907805453614766
s_segment_5_846,-57.086218386650174,-28.16420233953625
s_segment_5_861,-56.901562291721106,-45.64546167280681
s_segment_5_875,-55.94761818188682,9.287297109560852
s_segment_5_877,-50.49089409075495,-41.470447226690496
s_segment_5_881,-43.3604247887584,60.25240722312636
s_segment_5_886,-65.10828950671784,-15.064526176688984
s_segment_5_893,-53.15770801410269,-50.29559027008054
s_segment_5_905,-59.69918443786627,64.17031099650838
s_segment_5_916,-61.676915824522865,-22.094580600295952
s_segment_5_928,-53.55662605925433,-29.14005052690004
s_segment_5_93,-66.68970029035228,-2.166957472573007
s_segment_5_936,-62.05252400080877,-9.523040429617279
s_segment_5_938,-60.714732455886995,-34.76927061738489
s_segment_5_943,-58.787851921141645,-39.52234132531862
s_segment_5_952,-62.031183364550564,52.660785849449326
s_segment_5_96,-64.68885377959079,32.288858589605894
s_segment_5_97,-60.78525773994599,-40.38969829066663
s_segment_5_979,-59.420994945789595,60.916649570593385
s_segment_5_980,-47.13412848868677,66.2529178554097
s_segment_5_983,-62.284881584880154,62.23367193560314
s_segment_6_1003,-51.22049238366764,62.63528286234876
s_segment_6_1007,-42.47434589894078,-40.981840567981365
s_segment_6_1012,-48.70225714057596,-30.780935518679026
s_segment_6_1013,-61.65121729979598,55.37175030187661
s_segment_6_1019,-41.815229805644265,68.8099177771425
s_segment_6_1036,-50.71723345524731,16.885624011110465
s_segment_6_105,-55.68139445036609,57.81955300549865
s_segment_6_1052,-63.91234018360083,-22.17013846010307
s_segment_6_1087,-63.50843609302182,-14.740680845414795
s_segment_6_1104,-35.95697252724317,-56.90561586370784
s_segment_6_1108,-58.0659302179924,55.050426422102134
s_segment_6_111,-62.033640839331305,-5.1946460877306295
s_segment_6_1125,-61.311218371956805,29.51000723814592
s_segment_6_1130,-54.00919105655635,-36.592262388861634
s_segment_6_1139,-51.7473331705706,-40.72722161318084
s_segment_6_114,-65.80176415530008,-25.749933353169705
s_segment_6_1143,-58.6506725197574,-55.68300992958325
s_segment_6_1145,-43.78867656387994,70.10506833682173
s_segment_6_1160,-64.0904734130128,-13.077663313124017
s_segment_6_1164,-47.44320673902718,-16.627707899135817
s_segment_6_1175,-63.595389572785194,-16.614357976259036
s_segment_6_1180,-61.941045711846634,47.54128878095937
s_segment_6_1193,-56.31009314425848,65.49135533668532
s_segment_6_1196,-53.155737861471344,-32.250801521143536
s_segment_6_1206,-46.16962668527568,-57.98316098750846
s_segment_6_1208,-52.87070053147878,-39.37062184977414
s_segment_6_1217,-43.52073407767404,-56.54691454504299
s_segment_6_1227,-40.31766311678613,55.91785787580289
s_segment_6_1228,-48.265660276877014,-52.253998469540555
s_segment_6_1230,-34.61097356247031,-65.29806787694547
s_segment_6_1231,-43.3676124830748,50.95744565335085
s_segment_6_1235,-58.448004600966854,42.730302929487266
s_segment_6_1236,-58.88016253219892,-39.887203527819096
s_segment_6_1245,-55.43582229050285,-53.244805250501216
s_segment_6_1262,-62.857807853315926,10.842256221422101
s_segment_6_1266,-57.66649139498953,41.201273226384075
s_segment_6_1271,-52.809951332856365,58.98837604335866
s_segment_6_128,-66.25756725056391,55.62115818630304
s_segment_6_1281,-60.54796033351217,5.674881255546113
s_segment_6_1285,-63.42632020189707,12.896153714847777
s_segment_6_1286,-65.26327392812424,31.744111750691655
s_segment_6_1288,-49.672354496647294,53.741483698559804
s_segment_6_1296,-61.86169145774336,-14.2478699824071
s_segment_6_130,-55.39613261855332,-44.88613302032633
s_segment_6_1312,-65.88899083430702,-31.2411548665538
s_segment_6_1322,-72.24881144382528,-0.5942530561554799
s_segment_6_1323,-48.44150472429944,-51.26842495203117
s_segment_6_1332,-38.76478097939698,-65.92714312439864
s_segment_6_1335,-60.436895159477416,-5.021276416026495
s_segment_6_135,-49.1567296867484,21.659956756201343
s_segment_6_1358,-57.87311381743811,39.61858631344465
s_segment_6_137,-57.02091507846788,-30.892195556004477
s_segment_6_1379,-46.87976611516628,-49.38107337619761
s_segment_6_1380,-59.15338131759064,26.000020419884613
s_segment_6_1390,-64.85729241139558,-24.11863884453302
s_segment_6_1397,-57.46432466974058,-29.538408223395482
s_segment_6_14,-53.37251870453855,-12.216896070328952
s_segment_6_1410,-35.07206146932684,-55.54910395474817
s_segment_6_1412,-60.56011077301381,-10.713049277588928
s_segment_6_1415,-52.10907326828343,35.86692061475092
s_segment_6_1419,-39.16511474750709,-55.0061425970318
s_segment_6_1426,-60.42280555364615,28.69608053050304
s_segment_6_1431,-60.7725498538147,3.1428388042295774
s_segment_6_1442,-62.196729050127864,-48.38569859769693
s_segment_6_1458,-59.167167225735305,10.58231843587582
s_segment_6_1491,-55.59101454256566,20.508496385630696
s_segment_6_150,-58.58264864840485,14.769581739068085
s_segment_6_1502,-56.81654704608759,55.82264358350136
s_segment_6_1508,-61.13639448369738,27.867194975385438
s_segment_6_1509,-62.76037369011081,-12.303816988076292
s_segment_6_1522,-69.39298277731642,-3.8605702023606203
s_segment_6_1540,-55.357813516746766,-45.4983547125326
s_segment_6_1585,-61.482223921984215,-36.06877391943332
s_segment_6_1591,-65.33069226160148,-41.83221092195155
s_segment_6_1595,-59.7047725794926,7.854536695009461
s_segment_6_1598,-57.50234380233344,-43.11214659180157
s_segment_6_1603,-65.23934854485277,50.417216430316834
s_segment_6_1612,-56.000728703763976,-43.155466775363045
s_segment_6_1627,-51.66169381279396,-44.39700800541781
s_segment_6_1631,-46.85922899258913,-53.60981202170154
s_segment_6_1633,-42.05564252482071,-51.46446149446636
s_segment_6_1642,-57.39423598850642,38.40810476183155
s_segment_6_1644,-60.29165176464288,30.62869562744734
s_segment_6_1649,-62.365002416945735,26.195731221935638
s_segment_6_1675,-52.13585242038653,61.648640080277744
s_segment_6_1714,-57.400311547666355,-19.259540537715473
s_segment_6_1716,-48.60470830886137,-6.947559528500534
s_segment_6_1729,-61.14797952460482,22.127318668456326
s_segment_6_1730,-60.514472629701615,-31.475774339161376
s_segment_6_1752,-60.154860656672206,27.756573539080428
s_segment_6_1758,-59.901230563771996,-21.752877943025698
s_segment_6_1768,-53.47338667421546,55.01195717306248
s_segment_6_1776,-49.45156405500693,-27.429676229513024
s_segment_6_1786,-50.87332495880201,-57.31864398570757
s_segment_6_1790,-57.191513159562426,-46.37393982045441
s_segment_6_1793,-54.789251752078286,-60.071613021182586
s_segment_6_1805,-57.40748626620654,-39.04162547320636
s_segment_6_181,-51.73157574800801,-52.42073754138848
s_segment_6_1811,-58.13589716815426,54.857089812407956
s_segment_6_1814,-51.21664467718085,51.30063798932289
s_segment_6_1820,-44.73685207492075,38.29854930409281
s_segment_6_1823,-46.24455969252077,-52.01522215234442
s_segment_6_1826,-64.48935337304013,-41.77039791004051
s_segment_6_1831,-41.75938312672385,-45.715387323324364
s_segment_6_1835,-50.81791811349352,57.36480572879521
s_segment_6_1846,-56.260427085645134,-34.532186245379464
s_segment_6_1850,-52.8829102648738,-49.627737381843325
s_segment_6_1852,-48.81629398603472,27.397850430786878
s_segment_6_1854,-54.37016536266073,63.21227610226287
s_segment_6_1856,-58.48138065069974,-53.999029276778856
s_segment_6_1859,-45.52867389502761,40.14440598750147
s_segment_6_186,-43.61331108872267,-24.144754455065538
s_segment_6_1860,-63.99364345202057,-23.381326668700893
s_segment_6_1864,-37.423251940354206,-61.189380048372
s_segment_6_1865,-45.24969738177721,64.07222683985958
s_segment_6_1871,-52.48534181266256,67.60265757118503
s_segment_6_1881,-53.57771698107985,-53.482697027177615
s_segment_6_1886,-46.912262886003425,68.15504035957207
s_segment_6_1901,-50.187243348692,23.673297035001205
s_segment_6_1911,-59.483323812012856,-46.03385297333137
s_segment_6_1918,-55.32803815099135,66.07511314325023
s_segment_6_1924,-38.08962034927348,-61.12817819871864
s_segment_6_1927,-61.30070176585606,39.9926694677886
s_segment_6_1929,-59.34185219850585,50.2462863658496
s_segment_6_1941,-56.07162505281348,-40.95555713445363
s_segment_6_1943,-67.18244608677675,-4.124983255894588
s_segment_6_1945,-57.20720861084932,60.30974692527304
s_segment_6_1949,-65.60190846960612,-0.7373968100362899
s_segment_6_195,-60.73807263186042,-50.50864068069678
s_segment_6_1968,-68.29927060792437,-1.2686914185651674
s_segment_6_1976,-62.78673748910923,-3.546314734887799
s_segment_6_1978,-51.506934314684884,63.068501375590614
s_segment_6_1992,-51.49704758872128,54.270002629392636
s_segment_6_2024,-45.54854956615027,34.7110490986892
s_segment_6_2026,-46.65604982106928,12.513013198645137
s_segment_6_2032,-56.69118427797396,-51.076063227561754
s_segment_6_2036,-42.518601451826086,-20.309521605203884
s_segment_6_2039,-52.211121425346825,-49.296295928110695
s_segment_6_2056,-62.577379153883015,9.853087632534551
s_segment_6_2063,-58.14552174633063,-40.18688079818402
s_segment_6_2069,-56.96327375774188,68.83316759727947
s_segment_6_2074,-49.76093333924219,-18.280564478907195
s_segment_6_2101,-66.52730122787862,47.68241610786891
s_segment_6_2104,-56.65668854915265,-44.632593101201984
s_segment_6_2106,-57.64013479087295,-35.27317233847553
s_segment_6_2107,-56.250019161954775,-37.227439471248935
s_segment_6_2110,-57.54739389755166,-48.360546501971555
s_segment_6_2124,-68.17405394438146,50.2859453497013
s_segment_6_214,-59.388490828249346,-49.14095113015726
s_segment_6_2147,-58.47200405980423,55.71017837811676
s_segment_6_215,-65.06460496635569,-17.436592537660037
s_segment_6_2167,-58.73473194399539,-45.76841797370377
s_segment_6_2169,-54.46805481755599,70.47392185581869
s_segment_6_2173,-66.8980875439732,3.3971138368626117
s_segment_6_2178,-48.717431838286444,-52.35570978042562
s_segment_6_2181,-61.065235977945925,-38.37176184584058
s_segment_6_2182,-67.67217046072409,-8.317595081087006
s_segment_6_2183,-63.12558099184848,14.204418121061398
s_segment_6_2187,-52.75073816852121,43.723123640161205
s_segment_6_219,-68.56368511142227,3.3532665532891266
s_segment_6_2192,-61.936974183052826,49.126334222413064
s_segment_6_2220,-57.153111171334004,-0.7460225886480233
s_segment_6_2221,-61.51702961501994,45.79297611654562
s_segment_6_2224,-47.720032113351735,56.233773188258105
s_segment_6_2226,-66.43060069526496,-20.48692738118911
s_segment_6_2232,-56.89306397634998,57.81689675971748
s_segment_6_2238,-50.25550257022197,-25.76807403386408
s_segment_6_2239,-56.84237852755047,-43.38644863861946
s_segment_6_2256,-60.669974754021005,-33.84683631384479
s_segment_6_2268,-59.805016452730584,-25.30070036028887
s_segment_6_2277,-60.196527611810865,-19.868970662541216
s_segment_6_2282,-51.3986207563762,-59.520034693986766
s_segment_6_2286,-61.87483749007063,-0.34712537994876735
s_segment_6_2290,-58.180384776967784,-42.13397675472441
s_segment_6_2292,-58.43452644918639,-43.51362070081075
s_segment_6_2314,-61.33895634524326,-34.86980766960482
s_segment_6_2318,-56.21168367823678,-38.116083427639374
s_segment_6_2319,-65.22665696714077,3.901333069411829
s_segment_6_2324,-47.798822257183225,27.566777127910605
s_segment_6_233,-59.94150434265729,1.3525948586396535
s_segment_6_2330,-56.51314280994465,-51.865998955646475
s_segment_6_2346,-59.47307625570128,57.46481949199387
s_segment_6_2358,-51.466756521816066,-47.7370512020599
s_segment_6_2359,-59.71961847489964,42.34796590288249
s_segment_6_2369,-46.84287334243725,53.41517217941098
s_segment_6_2371,-40.175567709642536,78.44337479264394
s_segment_6_2378,-63.28909221171741,45.91882689810547
s_segment_6_2392,-57.465190233711226,34.22841651571139
s_segment_6_2399,-63.56569040333278,-28.63028293261359
s_segment_6_2404,-49.10240538233055,-53.54122176469805
s_segment_6_2407,-55.92803017384908,-42.28324189533436
s_segment_6_2416,-58.02289610009844,-29.332808164949117
s_segment_6_2429,-55.26062911688662,50.754316475693
s_segment_6_2434,-55.35712577921502,39.319031644504726
s_segment_6_2440,-50.24427580529422,33.42286877049973
s_segment_6_2441,-64.54949094837481,-16.135822135414458
s_segment_6_2445,-59.134115886610616,52.272892734620115
s_segment_6_2447,-56.927226226559405,-2.786026690668829
s_segment_6_245,-65.80617469629686,-41.4314476242032
s_segment_6_2455,-39.63150312638876,-57.42035820870916
s_segment_6_2466,-61.12376517928737,34.47088566947814
s_segment_6_2475,-60.12120578930662,-38.64264674388019
s_segment_6_2481,-57.041146325510866,38.99492563371677
s_segment_6_2513,-69.89242612964944,-5.828877850909491
s_segment_6_2527,-61.112544775520256,34.60445117245844
s_segment_6_2529,-37.47840136852069,65.4099243167708
s_segment_6_2533,-54.49439342730598,-3.0699545040788396
s_segment_6_2535,-58.4083224063125,-25.988770305157082
s_segment_6_254,-53.6055949860434,43.55761402143711
s_segment_6_2547,-52.87243947610419,-51.12999763411941
s_segment_6_2567,-62.4538351756912,-29.608534518702278
s_segment_6_2575,-44.61146010178909,-47.06036228038551
s_segment_6_258,-37.510391799169426,-53.000963171500466
s_segment_6_2580,-60.68665991101914,24.65326398054219
s_segment_6_2582,-62.94788220494716,12.928354045371648
s_segment_6_2586,-50.74398170586697,-19.412071852063278
s_segment_6_2588,-37.52602541121719,-60.66492985280682
s_segment_6_259,-64.34372983496088,17.95891113393506
s_segment_6_2598,-67.49941262230183,1.8350154427468846
s_segment_6_2603,-63.1360532442199,-12.952034094727768
s_segment_6_2609,-44.83443688462525,-49.01330783276332
s_segment_6_2636,-59.78789730170192,-21.95539377639689
s_segment_6_2637,-53.1465665612743,67.2351149367994
s_segment_6_2644,-42.65909637444517,-51.81407672290799
s_segment_6_2648,-48.03211039515076,-50.43924158024048
s_segment_6_2651,-52.792963981622094,-50.58215684290106
s_segment_6_2652,-60.27636229391853,-36.69830684742758
s_segment_6_2655,-55.9622879933675,-35.75034199266481
s_segment_6_2658,-54.205225625509705,-4.106282614959433
s_segment_6_2674,-44.58031151209089,5.367832200033278
s_segment_6_2679,-52.88916560335563,24.422327530134073
s_segment_6_2682,-51.02602770500747,62.456935808405305
s_segment_6_2686,-52.54967325460295,-44.96738131715693
s_segment_6_2690,-61.235542654932985,-25.20442454460627
s_segment_6_2697,-51.248310561344255,53.10635534973755
s_segment_6_2729,-57.068779198034264,57.18646060941205
s_segment_6_2732,-61.1170544888535,10.033739515690117
s_segment_6_2735,-62.30321052178253,44.63215498407058
s_segment_6_2736,-57.29326934418737,-1.5340025899637526
s_segment_6_2755,-44.08866306959774,46.83237949760101
s_segment_6_2759,-55.91837323510705,-39.286985789759974
s_segment_6_2761,-63.049373548111056,33.07039055085484
s_segment_6_2771,-56.23589280415847,25.226931180576923
s_segment_6_2772,-52.55167706729081,55.35252154388366
s_segment_6_2784,-64.27659767622107,-28.49384410082265
s_segment_6_2786,-56.7351681121068,-40.58971961376906
s_segment_6_2789,-51.7904080572756,-20.88584367888572
s_segment_6_2796,-64.90355217585429,-16.790701125642
s_segment_6_28,-45.1230833505067,-47.20050011925844
s_segment_6_2811,-62.44168468197468,-18.618719622458467
s_segment_6_2820,-52.3715163048479,51.65123404690568
s_segment_6_2823,-55.663609445026914,-49.77924344828032
s_segment_6_2839,-39.51257986670648,-62.808520366568565
s_segment_6_2841,-63.18385156744856,-36.1734312661648
s_segment_6_2843,-64.08735891742654,-46.22813870844221
s_segment_6_2852,-55.07593021648744,-52.601895860590055
s_segment_6_2854,-63.8060135103329,29.15256085598223
s_segment_6_2868,-61.23368107996287,-37.84898111418808
s_segment_6_2878,-25.27136407901563,-59.72749774560376
s_segment_6_2892,-46.4805714982946,-19.134390863000622
s_segment_6_29,-61.12279735206881,30.295034899780195
s_segment_6_2904,-65.88410383988376,-31.483863359496564
s_segment_6_2909,-54.700650585724816,-23.21456172244523
s_segment_6_2912,-46.43065817604113,-49.51015914096468
s_segment_6_2925,-50.295133268067566,72.76432468593723
s_segment_6_2966,-56.697057449027234,24.460837706839307
s_segment_6_2969,-49.945230329679774,-52.01952964468401
s_segment_6_2978,-58.33116999283005,-23.331875469070127
s_segment_6_2994,-51.667050811143795,-18.69086747533307
s_segment_6_3001,-54.9511118026991,-35.380746071919596
s_segment_6_3009,-59.2450719923312,-27.583516797498536
s_segment_6_3017,-43.244380033621376,57.17570403984754
s_segment_6_3018,-61.02505417769462,8.450840559744064
s_segment_6_3026,-56.24237361690901,51.03343974057223
s_segment_6_3036,-60.56596393323083,-48.496713820801176
s_segment_6_3039,-59.843043803651426,-32.62414773997154
s_segment_6_3070,-46.86906355288192,-35.7134645394714
s_segment_6_308,-47.938414052726,4.794730570636465
s_segment_6_3096,-59.44224029278276,-24.360891490483425
s_segment_6_3102,-53.98302127317935,-40.855321374230584
s_segment_6_3104,-48.161285883455974,66.29601458253148
s_segment_6_3153,-58.70948683759563,9.283795033226038
s_segment_6_3161,-57.55640389972487,33.849443894698325
s_segment_6_3167,-49.34171808569775,-54.94697229295462
s_segment_6_3168,-58.81014685995145,-46.01235625064073
s_segment_6_3184,-60.29848632543223,5.075106772806794
s_segment_6_3187,-47.897162668884576,65.48104233063324
s_segment_6_3208,-45.29561381186625,-7.915170146741142
s_segment_6_3213,-49.11456293089216,3.984219689330031
s_segment_6_3215,-58.958339006337056,46.77742296411267
s_segment_6_3227,-51.93246081601753,-13.772426551043514
s_segment_6_3230,-57.54953923695078,-35.29106058991061
s_segment_6_3234,-68.31684341422515,-5.790638127069019
s_segment_6_324,-61.64579220057051,-39.04164091194943
s_segment_6_3245,-39.79737657306459,-36.28967991244511
s_segment_6_3259,-60.64227506086284,-28.373312807455736
s_segment_6_3264,-68.49426154917097,-36.9252128794503
s_segment_6_3267,-57.58365208838256,19.709688385342204
s_segment_6_3279,-50.02280822833811,-58.50181593099344
s_segment_6_328,-54.03960367302884,-38.43370428904189
s_segment_6_3282,-48.537144950668946,-55.27834680737471
s_segment_6_3284,-47.01458649516963,71.66388816025882
s_segment_6_3293,-59.54174874866034,24.048278085939806
s_segment_6_3296,-52.66057759441558,-40.30927254235099
s_segment_6_3297,-57.01574991514935,-48.24764500057403
s_segment_6_3299,-64.49554453412479,23.820794004859362
s_segment_6_3305,-60.14462165480963,-7.241735604823585
s_segment_6_3310,-59.01058895661171,18.57420880954368
s_segment_6_3314,-64.03775131046356,1.9836934576167098
s_segment_6_3316,-56.42653151411343,38.4880883869274
s_segment_6_3321,-51.64879733921492,69.67440989553697
s_segment_6_333,-40.69383295271629,-27.499397864208078
s_segment_6_3340,-55.49868840897052,40.75636650697638
s_segment_6_3342,-44.91306977752228,-28.249664095709512
s_segment_6_3354,-45.86218636515484,-56.69221439049239
s_segment_6_3359,-64.49290020396894,-11.534862708141898
s_segment_6_3383,-70.84644334567949,-13.180283616240754
s_segment_6_3422,-63.30506693423432,48.92791465404565
s_segment_6_3438,-60.83905820836841,-51.29115797458116
s_segment_6_3462,-49.592463912969485,-48.77822499728932
s_segment_6_3466,-48.863202560809164,1.7620301823478517
s_segment_6_347,-51.80352916460938,68.1095795662057
s_segment_6_3479,-55.20685619849443,14.869941709917098
s_segment_6_3480,-64.07577951902773,26.101603001050353
s_segment_6_3482,-62.99789392674819,-9.644383821315147
s_segment_6_3485,-58.18541360437121,-34.43606987590221
s_segment_6_3499,-62.0916164784023,2.357390360383603
s_segment_6_3516,-66.90080704272941,-11.316874973415969
s_segment_6_3533,-64.88612474143511,-29.511324020341565
s_segment_6_3536,-52.25781868833228,-21.026301817640245
