,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-85-7698-01A,0.016,0.009,0.021,0.001,0.016,0.000,0.620,0.023,0.038,0.176,0.006,0.073,0.001,0.000,0.001,0.000
TCGA-37-4141-01A,0.036,0.000,0.009,0.013,0.023,0.000,0.713,0.022,0.022,0.087,0.003,0.066,0.004,0.001,0.001,0.000
TCGA-66-2753-01A,0.020,0.005,0.008,0.001,0.006,0.000,0.753,0.011,0.034,0.094,0.011,0.045,0.002,0.000,0.007,0.003
TCGA-43-A474-01A,0.002,0.000,0.003,0.000,0.000,0.000,0.824,0.000,0.013,0.141,0.000,0.013,0.001,0.000,0.002,0.000
TCGA-63-5128-01A,0.009,0.000,0.001,0.000,0.003,0.000,0.876,0.000,0.017,0.059,0.000,0.031,0.000,0.000,0.004,0.000
TCGA-56-8625-01A,0.034,0.001,0.021,0.039,0.015,0.000,0.395,0.020,0.030,0.204,0.009,0.219,0.008,0.001,0.002,0.001
TCGA-63-A5MB-01A,0.008,0.004,0.007,0.009,0.013,0.000,0.787,0.015,0.027,0.038,0.009,0.079,0.001,0.000,0.002,0.000
TCGA-22-5471-01A,0.016,0.000,0.019,0.029,0.022,0.000,0.720,0.026,0.022,0.068,0.002,0.072,0.002,0.001,0.001,0.000
TCGA-56-A4BX-01A,0.004,0.000,0.003,0.000,0.006,0.000,0.939,0.005,0.019,0.003,0.002,0.016,0.000,0.000,0.002,0.000
TCGA-63-7021-01A,0.064,0.000,0.013,0.016,0.010,0.000,0.637,0.001,0.040,0.118,0.003,0.083,0.001,0.001,0.013,0.000
TCGA-85-A511-01A,0.045,0.002,0.021,0.008,0.015,0.000,0.587,0.001,0.021,0.227,0.003,0.061,0.004,0.000,0.004,0.000
TCGA-66-2755-01A,0.011,0.005,0.060,0.000,0.023,0.000,0.522,0.090,0.032,0.098,0.015,0.126,0.001,0.000,0.011,0.006
TCGA-46-3769-01A,0.013,0.000,0.027,0.028,0.004,0.000,0.634,0.002,0.042,0.076,0.005,0.160,0.003,0.000,0.005,0.000
TCGA-21-1070-01A,0.038,0.008,0.033,0.029,0.013,0.000,0.671,0.016,0.047,0.051,0.005,0.063,0.002,0.001,0.022,0.001
TCGA-22-5477-01A,0.012,0.001,0.005,0.004,0.017,0.000,0.822,0.010,0.028,0.040,0.009,0.049,0.001,0.001,0.001,0.000
TCGA-18-3412-01A,0.011,0.000,0.008,0.001,0.004,0.000,0.837,0.008,0.019,0.032,0.003,0.056,0.002,0.000,0.018,0.001
TCGA-34-5929-01A,0.008,0.001,0.038,0.000,0.008,0.000,0.777,0.021,0.033,0.071,0.011,0.027,0.003,0.000,0.003,0.000
TCGA-NK-A5CT-01A,0.003,0.000,0.004,0.011,0.000,0.000,0.914,0.000,0.029,0.008,0.000,0.015,0.002,0.001,0.012,0.000
TCGA-46-6025-01A,0.009,0.000,0.003,0.001,0.003,0.000,0.848,0.000,0.020,0.065,0.000,0.047,0.000,0.002,0.002,0.000
TCGA-NK-A7XE-01A,0.000,0.000,0.001,0.017,0.000,0.000,0.914,0.004,0.009,0.001,0.000,0.047,0.000,0.000,0.007,0.000
TCGA-33-AASI-01A,0.034,0.012,0.021,0.007,0.003,0.000,0.840,0.014,0.033,0.008,0.005,0.015,0.001,0.004,0.001,0.000
TCGA-56-A4ZJ-01A,0.002,0.000,0.011,0.003,0.004,0.000,0.487,0.032,0.071,0.225,0.021,0.124,0.003,0.002,0.012,0.001
TCGA-34-5239-01A,0.024,0.001,0.040,0.016,0.024,0.000,0.481,0.050,0.036,0.250,0.007,0.059,0.007,0.001,0.004,0.000
TCGA-66-2754-01A,0.012,0.001,0.007,0.011,0.001,0.000,0.900,0.004,0.016,0.008,0.007,0.032,0.000,0.000,0.001,0.000
TCGA-66-2756-01A,0.046,0.000,0.005,0.004,0.021,0.000,0.792,0.000,0.019,0.048,0.020,0.039,0.003,0.000,0.002,0.000
TCGA-58-8390-01A,0.009,0.000,0.015,0.003,0.006,0.000,0.674,0.032,0.021,0.204,0.002,0.023,0.000,0.000,0.007,0.003
TCGA-77-A5GB-01B,0.051,0.000,0.017,0.009,0.016,0.000,0.645,0.002,0.033,0.149,0.000,0.064,0.002,0.001,0.010,0.000
TCGA-O2-A52S-01A,0.025,0.000,0.013,0.016,0.022,0.000,0.749,0.026,0.024,0.026,0.003,0.090,0.001,0.000,0.002,0.000
TCGA-60-2713-01A,0.014,0.000,0.019,0.002,0.031,0.000,0.508,0.010,0.033,0.185,0.006,0.187,0.002,0.000,0.001,0.000
TCGA-37-A5EN-01A,0.010,0.010,0.015,0.004,0.022,0.000,0.796,0.029,0.024,0.056,0.004,0.026,0.004,0.000,0.001,0.000
TCGA-56-8626-01A,0.007,0.000,0.007,0.004,0.010,0.000,0.668,0.011,0.058,0.151,0.004,0.072,0.003,0.001,0.005,0.000
TCGA-L3-A4E7-01A,0.019,0.000,0.007,0.000,0.012,0.000,0.764,0.013,0.041,0.053,0.016,0.053,0.002,0.000,0.018,0.001
TCGA-22-5472-01A,0.000,0.000,0.007,0.001,0.006,0.000,0.713,0.028,0.064,0.066,0.010,0.083,0.001,0.003,0.017,0.000
TCGA-63-A5MW-01A,0.014,0.000,0.002,0.011,0.018,0.000,0.559,0.008,0.045,0.309,0.018,0.013,0.001,0.000,0.001,0.000
TCGA-63-A5M9-01A,0.029,0.000,0.009,0.004,0.012,0.000,0.753,0.015,0.017,0.074,0.009,0.074,0.002,0.000,0.001,0.000
TCGA-60-2710-01A,0.013,0.002,0.019,0.003,0.010,0.000,0.660,0.030,0.045,0.107,0.013,0.090,0.003,0.001,0.002,0.000
TCGA-77-6843-01A,0.014,0.000,0.011,0.000,0.003,0.000,0.867,0.010,0.023,0.027,0.003,0.040,0.001,0.000,0.000,0.000
TCGA-21-5786-01A,0.041,0.000,0.013,0.001,0.014,0.000,0.748,0.006,0.024,0.129,0.000,0.021,0.001,0.000,0.002,0.000
TCGA-68-7755-01A,0.008,0.000,0.008,0.000,0.011,0.000,0.813,0.007,0.038,0.071,0.007,0.034,0.002,0.001,0.000,0.000
TCGA-85-A50Z-01A,0.012,0.000,0.003,0.007,0.000,0.000,0.847,0.000,0.013,0.057,0.000,0.029,0.002,0.003,0.026,0.000
TCGA-66-2737-01A,0.027,0.000,0.011,0.001,0.012,0.000,0.569,0.011,0.021,0.211,0.010,0.121,0.003,0.000,0.002,0.000
TCGA-NC-A5HK-01A,0.026,0.000,0.001,0.037,0.000,0.000,0.842,0.000,0.019,0.051,0.002,0.012,0.001,0.000,0.009,0.000
TCGA-85-A4JC-01A,0.023,0.000,0.008,0.002,0.004,0.000,0.718,0.013,0.028,0.139,0.010,0.031,0.002,0.001,0.018,0.004
TCGA-58-A46J-01A,0.014,0.001,0.009,0.005,0.006,0.000,0.755,0.005,0.068,0.036,0.015,0.063,0.004,0.000,0.018,0.001
TCGA-46-6026-01A,0.009,0.005,0.012,0.000,0.015,0.003,0.876,0.006,0.019,0.028,0.008,0.011,0.001,0.000,0.007,0.000
TCGA-46-3765-01A,0.044,0.000,0.009,0.001,0.010,0.000,0.750,0.002,0.020,0.076,0.001,0.080,0.001,0.000,0.006,0.000
TCGA-O2-A52V-01A,0.017,0.001,0.025,0.000,0.003,0.000,0.733,0.023,0.027,0.094,0.013,0.053,0.003,0.000,0.007,0.001
TCGA-92-7341-01A,0.014,0.000,0.016,0.000,0.003,0.000,0.741,0.001,0.021,0.122,0.002,0.078,0.001,0.000,0.000,0.000
TCGA-51-4080-01A,0.006,0.000,0.007,0.000,0.005,0.000,0.904,0.004,0.021,0.007,0.006,0.035,0.001,0.000,0.003,0.000
TCGA-21-1076-01A,0.019,0.004,0.033,0.001,0.020,0.000,0.391,0.030,0.050,0.144,0.014,0.287,0.004,0.001,0.003,0.001
TCGA-56-7730-01A,0.012,0.000,0.003,0.002,0.004,0.000,0.901,0.006,0.024,0.012,0.005,0.025,0.001,0.000,0.005,0.000
TCGA-NC-A5HO-01A,0.001,0.000,0.004,0.014,0.006,0.000,0.886,0.006,0.012,0.025,0.000,0.018,0.002,0.000,0.021,0.003
TCGA-21-1079-01A,0.010,0.000,0.005,0.001,0.002,0.000,0.605,0.001,0.090,0.241,0.003,0.034,0.002,0.000,0.005,0.000
TCGA-21-1076-01A.1,0.019,0.004,0.033,0.001,0.020,0.000,0.391,0.030,0.050,0.144,0.014,0.287,0.004,0.001,0.003,0.001
TCGA-NC-A5HT-01A,0.022,0.000,0.004,0.001,0.001,0.000,0.850,0.001,0.047,0.047,0.016,0.003,0.001,0.002,0.005,0.000
TCGA-56-6545-01A,0.030,0.001,0.031,0.005,0.006,0.000,0.424,0.019,0.063,0.310,0.006,0.098,0.004,0.000,0.002,0.001
TCGA-85-8582-01A,0.016,0.018,0.015,0.001,0.009,0.000,0.457,0.003,0.046,0.378,0.006,0.045,0.002,0.000,0.002,0.001
TCGA-66-2787-01A,0.029,0.005,0.012,0.004,0.043,0.000,0.687,0.013,0.026,0.065,0.004,0.109,0.002,0.000,0.001,0.000
TCGA-60-2698-01A,0.012,0.000,0.014,0.005,0.027,0.000,0.643,0.018,0.054,0.060,0.008,0.146,0.005,0.001,0.007,0.001
TCGA-O2-A5IB-01A,0.014,0.001,0.011,0.014,0.001,0.000,0.894,0.003,0.021,0.019,0.014,0.005,0.000,0.000,0.003,0.000
TCGA-22-1000-01A,0.044,0.000,0.020,0.001,0.016,0.000,0.366,0.052,0.059,0.276,0.011,0.146,0.004,0.000,0.006,0.001
TCGA-56-8083-01A,0.012,0.000,0.009,0.001,0.022,0.000,0.743,0.006,0.033,0.143,0.015,0.010,0.001,0.000,0.003,0.000
TCGA-66-2763-01A,0.022,0.003,0.010,0.007,0.006,0.000,0.811,0.002,0.021,0.034,0.003,0.064,0.005,0.000,0.012,0.001
TCGA-77-8153-01A,0.019,0.000,0.006,0.001,0.010,0.000,0.888,0.004,0.016,0.039,0.000,0.014,0.000,0.000,0.004,0.000
TCGA-21-1083-01A,0.029,0.001,0.036,0.029,0.006,0.000,0.684,0.007,0.021,0.079,0.012,0.086,0.001,0.000,0.010,0.000
TCGA-85-8049-01A,0.047,0.018,0.021,0.004,0.018,0.000,0.435,0.039,0.076,0.206,0.014,0.111,0.005,0.000,0.006,0.001
TCGA-34-8456-01A,0.029,0.006,0.023,0.000,0.013,0.000,0.714,0.025,0.040,0.087,0.021,0.039,0.002,0.000,0.000,0.000
TCGA-33-6737-01A,0.001,0.000,0.005,0.008,0.000,0.000,0.769,0.001,0.055,0.082,0.009,0.053,0.005,0.000,0.012,0.000
TCGA-77-8140-01A,0.023,0.005,0.003,0.000,0.004,0.000,0.866,0.003,0.038,0.030,0.005,0.012,0.001,0.001,0.009,0.000
TCGA-39-5028-01A,0.038,0.000,0.010,0.001,0.005,0.000,0.615,0.019,0.024,0.214,0.004,0.050,0.002,0.000,0.008,0.009
TCGA-34-5240-01A,0.014,0.000,0.007,0.000,0.002,0.000,0.802,0.000,0.018,0.063,0.004,0.089,0.001,0.000,0.001,0.000
TCGA-79-5596-01A,0.009,0.002,0.004,0.001,0.004,0.000,0.821,0.004,0.031,0.083,0.006,0.028,0.000,0.000,0.007,0.000
TCGA-56-8308-01A,0.033,0.006,0.018,0.000,0.011,0.000,0.682,0.015,0.045,0.117,0.009,0.057,0.003,0.000,0.002,0.001
TCGA-90-7964-01A,0.002,0.000,0.004,0.000,0.001,0.000,0.760,0.004,0.034,0.062,0.007,0.111,0.001,0.001,0.012,0.000
TCGA-18-3408-01A,0.012,0.000,0.017,0.000,0.011,0.000,0.734,0.025,0.023,0.063,0.006,0.099,0.005,0.001,0.001,0.001
TCGA-18-4721-01A,0.047,0.004,0.026,0.012,0.023,0.000,0.592,0.007,0.030,0.111,0.005,0.140,0.002,0.000,0.001,0.000
TCGA-22-5478-01A,0.025,0.011,0.015,0.002,0.008,0.000,0.678,0.014,0.036,0.127,0.010,0.069,0.001,0.000,0.004,0.000
TCGA-66-2773-01A,0.012,0.000,0.010,0.004,0.012,0.000,0.722,0.002,0.030,0.063,0.006,0.107,0.002,0.000,0.027,0.001
TCGA-22-5479-01A,0.028,0.000,0.005,0.004,0.004,0.000,0.763,0.010,0.025,0.093,0.007,0.056,0.001,0.001,0.001,0.000
TCGA-39-5019-01A,0.023,0.005,0.010,0.001,0.018,0.000,0.692,0.023,0.033,0.125,0.010,0.052,0.006,0.000,0.002,0.001
TCGA-NK-A5CR-01A,0.019,0.000,0.004,0.000,0.001,0.000,0.908,0.000,0.008,0.030,0.000,0.027,0.000,0.000,0.000,0.000
TCGA-39-5040-01A,0.031,0.014,0.009,0.009,0.008,0.013,0.744,0.010,0.063,0.047,0.009,0.037,0.002,0.000,0.003,0.000
TCGA-77-A5G6-01A,0.009,0.007,0.003,0.001,0.014,0.000,0.890,0.008,0.022,0.021,0.002,0.016,0.001,0.000,0.006,0.000
TCGA-98-A539-01A,0.008,0.001,0.004,0.002,0.006,0.000,0.753,0.015,0.054,0.059,0.010,0.081,0.001,0.000,0.006,0.000
TCGA-85-6175-01A,0.014,0.000,0.020,0.001,0.013,0.000,0.283,0.050,0.048,0.458,0.001,0.106,0.003,0.000,0.002,0.000
TCGA-34-5927-01A,0.014,0.001,0.023,0.001,0.008,0.000,0.832,0.006,0.022,0.066,0.008,0.015,0.000,0.001,0.003,0.000
TCGA-85-8350-01A,0.024,0.000,0.014,0.005,0.014,0.000,0.608,0.032,0.059,0.154,0.022,0.054,0.005,0.004,0.005,0.001
TCGA-NC-A5HM-01A,0.014,0.000,0.014,0.001,0.014,0.000,0.901,0.000,0.015,0.010,0.001,0.023,0.000,0.000,0.005,0.000
TCGA-22-4591-01A,0.016,0.000,0.004,0.000,0.013,0.000,0.874,0.006,0.017,0.012,0.005,0.048,0.000,0.000,0.002,0.000
TCGA-85-6561-01A,0.049,0.013,0.025,0.004,0.025,0.000,0.451,0.013,0.048,0.239,0.013,0.107,0.005,0.000,0.007,0.001
TCGA-98-A53B-01A,0.006,0.006,0.011,0.007,0.025,0.000,0.637,0.000,0.036,0.152,0.000,0.105,0.002,0.001,0.011,0.000
TCGA-39-5039-01A,0.019,0.000,0.003,0.000,0.007,0.000,0.657,0.000,0.058,0.176,0.012,0.063,0.002,0.000,0.002,0.000
TCGA-68-A59I-01A,0.061,0.016,0.016,0.002,0.013,0.000,0.601,0.011,0.041,0.156,0.014,0.047,0.007,0.000,0.014,0.001
TCGA-90-7766-01A,0.071,0.023,0.035,0.016,0.007,0.000,0.695,0.025,0.026,0.033,0.000,0.045,0.001,0.001,0.022,0.000
TCGA-66-2744-01A,0.035,0.022,0.018,0.032,0.012,0.000,0.558,0.007,0.056,0.104,0.012,0.139,0.003,0.000,0.003,0.001
TCGA-22-4594-01A,0.114,0.009,0.026,0.003,0.004,0.000,0.588,0.022,0.025,0.102,0.013,0.087,0.000,0.001,0.005,0.001
TCGA-77-A5GF-01A,0.030,0.004,0.015,0.001,0.012,0.000,0.757,0.007,0.031,0.084,0.005,0.052,0.001,0.000,0.001,0.000
TCGA-60-2711-01A,0.028,0.000,0.025,0.012,0.010,0.000,0.799,0.021,0.032,0.037,0.012,0.022,0.001,0.000,0.001,0.000
TCGA-33-4566-01A,0.006,0.000,0.013,0.031,0.000,0.000,0.789,0.001,0.026,0.016,0.002,0.113,0.000,0.001,0.001,0.000
TCGA-43-2576-01A,0.048,0.000,0.013,0.001,0.013,0.000,0.516,0.001,0.033,0.188,0.008,0.175,0.001,0.000,0.002,0.001
TCGA-37-4135-01A,0.042,0.000,0.004,0.004,0.006,0.000,0.856,0.006,0.006,0.026,0.005,0.042,0.000,0.001,0.001,0.000
TCGA-98-7454-01A,0.053,0.021,0.016,0.036,0.006,0.000,0.382,0.016,0.093,0.226,0.023,0.105,0.008,0.001,0.011,0.005
TCGA-92-8065-01A,0.069,0.000,0.022,0.007,0.014,0.000,0.659,0.001,0.038,0.052,0.000,0.122,0.001,0.000,0.013,0.000
TCGA-52-7812-01A,0.011,0.001,0.012,0.030,0.047,0.000,0.721,0.009,0.016,0.041,0.001,0.103,0.001,0.000,0.004,0.000
TCGA-63-A5MM-01A,0.002,0.000,0.019,0.036,0.001,0.000,0.560,0.019,0.094,0.181,0.008,0.074,0.000,0.001,0.004,0.001
TCGA-56-A5DR-01A,0.003,0.000,0.008,0.013,0.001,0.000,0.813,0.002,0.020,0.088,0.001,0.040,0.002,0.000,0.008,0.000
TCGA-56-8082-01A,0.008,0.000,0.008,0.000,0.005,0.000,0.862,0.006,0.021,0.062,0.002,0.012,0.001,0.000,0.012,0.000
TCGA-98-A538-01A,0.032,0.000,0.007,0.001,0.016,0.000,0.791,0.000,0.025,0.061,0.005,0.050,0.000,0.001,0.009,0.000
TCGA-94-8490-01A,0.005,0.000,0.003,0.009,0.009,0.000,0.894,0.004,0.024,0.027,0.001,0.009,0.003,0.000,0.011,0.000
TCGA-52-7810-01A,0.003,0.000,0.001,0.003,0.000,0.000,0.927,0.003,0.016,0.030,0.005,0.009,0.000,0.000,0.001,0.000
