,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-L9-A50W-01A,0.020,0.000,0.014,0.002,0.000,0.000,0.722,0.057,0.044,0.051,0.011,0.069,0.007,0.001,0.001,0.000
TCGA-86-7713-01A,0.017,0.000,0.004,0.002,0.001,0.000,0.851,0.005,0.036,0.014,0.041,0.029,0.000,0.000,0.000,0.000
TCGA-50-5044-01A,0.022,0.000,0.016,0.022,0.000,0.000,0.644,0.034,0.093,0.094,0.018,0.055,0.001,0.000,0.000,0.000
TCGA-97-7941-01A,0.007,0.003,0.012,0.003,0.003,0.001,0.664,0.026,0.068,0.098,0.024,0.084,0.006,0.001,0.000,0.000
TCGA-86-7714-01A,0.000,0.000,0.007,0.000,0.000,0.000,0.693,0.095,0.017,0.079,0.005,0.097,0.006,0.000,0.000,0.000
TCGA-62-8402-01A,0.019,0.000,0.039,0.048,0.015,0.000,0.731,0.012,0.036,0.011,0.001,0.084,0.000,0.000,0.003,0.000
TCGA-78-7162-01A,0.015,0.003,0.018,0.004,0.004,0.000,0.602,0.022,0.131,0.045,0.059,0.077,0.010,0.007,0.002,0.001
TCGA-49-AAR0-01A,0.011,0.009,0.017,0.013,0.007,0.000,0.646,0.021,0.049,0.039,0.032,0.152,0.001,0.002,0.001,0.000
TCGA-35-4122-01A,0.036,0.001,0.009,0.017,0.001,0.000,0.580,0.018,0.023,0.083,0.005,0.211,0.007,0.004,0.003,0.001
TCGA-55-7726-01A,0.014,0.000,0.009,0.002,0.000,0.000,0.524,0.035,0.041,0.332,0.002,0.038,0.002,0.000,0.000,0.000
TCGA-62-A46Y-01A,0.012,0.000,0.010,0.010,0.008,0.000,0.682,0.044,0.039,0.018,0.012,0.158,0.003,0.001,0.002,0.000
TCGA-55-6980-01A,0.011,0.000,0.033,0.000,0.008,0.000,0.419,0.079,0.056,0.220,0.021,0.151,0.001,0.001,0.001,0.001
TCGA-05-4430-01A,0.011,0.000,0.010,0.002,0.010,0.000,0.523,0.039,0.100,0.158,0.026,0.113,0.004,0.001,0.002,0.001
TCGA-67-3772-01A,0.044,0.001,0.015,0.001,0.003,0.000,0.560,0.050,0.039,0.156,0.018,0.106,0.005,0.001,0.001,0.001
TCGA-MP-A4SY-01A,0.008,0.000,0.007,0.007,0.001,0.000,0.652,0.013,0.019,0.150,0.010,0.129,0.003,0.000,0.000,0.000
TCGA-78-7148-01A,0.010,0.000,0.007,0.013,0.004,0.000,0.784,0.007,0.043,0.047,0.020,0.062,0.000,0.001,0.001,0.000
TCGA-35-3615-01A,0.012,0.000,0.003,0.000,0.000,0.000,0.830,0.009,0.021,0.033,0.017,0.070,0.001,0.000,0.003,0.000
TCGA-55-A493-01A,0.014,0.007,0.020,0.045,0.012,0.000,0.656,0.055,0.023,0.049,0.014,0.102,0.002,0.000,0.000,0.000
TCGA-49-6744-01A,0.027,0.001,0.036,0.010,0.004,0.000,0.410,0.064,0.083,0.174,0.023,0.163,0.004,0.001,0.001,0.001
TCGA-49-4494-01A,0.008,0.000,0.004,0.011,0.001,0.000,0.816,0.019,0.028,0.021,0.006,0.082,0.002,0.001,0.001,0.001
TCGA-78-7143-01A,0.001,0.006,0.017,0.015,0.001,0.002,0.716,0.061,0.022,0.040,0.009,0.107,0.002,0.001,0.000,0.000
TCGA-99-AA5R-01A,0.025,0.028,0.021,0.010,0.015,0.002,0.270,0.057,0.227,0.095,0.092,0.144,0.004,0.006,0.002,0.001
TCGA-55-8085-01A,0.039,0.012,0.016,0.031,0.000,0.000,0.716,0.015,0.026,0.021,0.016,0.107,0.000,0.000,0.001,0.000
TCGA-44-8117-01A,0.019,0.000,0.004,0.014,0.001,0.000,0.745,0.007,0.037,0.074,0.018,0.080,0.001,0.000,0.001,0.000
TCGA-55-8506-01A,0.020,0.000,0.001,0.015,0.000,0.000,0.707,0.000,0.037,0.075,0.006,0.132,0.007,0.000,0.000,0.000
TCGA-NJ-A7XG-01A,0.002,0.000,0.004,0.003,0.000,0.000,0.919,0.029,0.015,0.006,0.004,0.016,0.001,0.000,0.001,0.000
TCGA-05-4384-01A,0.003,0.000,0.010,0.000,0.001,0.000,0.680,0.010,0.084,0.024,0.049,0.134,0.001,0.003,0.001,0.000
TCGA-64-1679-01A,0.010,0.000,0.012,0.002,0.000,0.000,0.533,0.032,0.034,0.224,0.012,0.135,0.004,0.000,0.000,0.000
TCGA-73-4666-01A,0.000,0.000,0.005,0.061,0.018,0.000,0.676,0.000,0.020,0.024,0.000,0.193,0.001,0.000,0.001,0.000
TCGA-55-8616-01A,0.012,0.017,0.007,0.007,0.010,0.002,0.768,0.021,0.023,0.071,0.017,0.039,0.005,0.000,0.001,0.000
TCGA-38-6178-01A,0.013,0.002,0.025,0.003,0.000,0.000,0.602,0.028,0.057,0.178,0.017,0.071,0.003,0.000,0.001,0.000
TCGA-93-7348-01A,0.056,0.004,0.020,0.005,0.001,0.001,0.559,0.030,0.058,0.180,0.016,0.065,0.005,0.000,0.001,0.000
TCGA-55-1594-01A,0.056,0.002,0.012,0.012,0.010,0.000,0.740,0.000,0.036,0.042,0.003,0.082,0.002,0.000,0.003,0.000
TCGA-73-4658-01A,0.008,0.000,0.014,0.003,0.005,0.000,0.419,0.045,0.084,0.185,0.039,0.193,0.003,0.000,0.001,0.001
TCGA-80-5607-01A,0.012,0.000,0.012,0.018,0.005,0.000,0.751,0.043,0.041,0.029,0.011,0.069,0.007,0.000,0.001,0.000
TCGA-55-8505-01A,0.025,0.000,0.002,0.004,0.000,0.000,0.664,0.000,0.048,0.180,0.015,0.059,0.002,0.000,0.000,0.000
TCGA-MP-A4T4-01A,0.061,0.000,0.018,0.060,0.007,0.000,0.459,0.024,0.034,0.129,0.015,0.185,0.006,0.001,0.001,0.000
TCGA-49-4506-01A,0.067,0.001,0.003,0.013,0.006,0.000,0.823,0.015,0.016,0.012,0.005,0.034,0.000,0.000,0.005,0.000
TCGA-97-8172-01A,0.023,0.045,0.021,0.010,0.024,0.004,0.413,0.049,0.085,0.140,0.053,0.116,0.015,0.000,0.001,0.000
TCGA-O1-A52J-01A,0.000,0.000,0.021,0.007,0.001,0.000,0.601,0.064,0.021,0.058,0.010,0.211,0.003,0.000,0.002,0.000
TCGA-78-7537-01A,0.053,0.000,0.007,0.001,0.000,0.000,0.721,0.018,0.042,0.076,0.006,0.075,0.000,0.000,0.000,0.000
TCGA-73-4662-01A,0.035,0.011,0.029,0.003,0.017,0.004,0.630,0.031,0.044,0.070,0.016,0.107,0.002,0.000,0.000,0.001
TCGA-62-8398-01A,0.020,0.000,0.019,0.006,0.000,0.000,0.726,0.019,0.035,0.090,0.012,0.069,0.002,0.000,0.001,0.000
TCGA-49-AAQV-01A,0.020,0.016,0.022,0.023,0.000,0.000,0.762,0.020,0.019,0.028,0.011,0.069,0.003,0.000,0.005,0.000
TCGA-55-8621-01A,0.038,0.000,0.021,0.011,0.005,0.000,0.364,0.022,0.114,0.114,0.032,0.255,0.007,0.011,0.004,0.001
TCGA-53-7626-01A,0.024,0.010,0.028,0.012,0.014,0.000,0.400,0.057,0.118,0.135,0.032,0.160,0.005,0.001,0.002,0.001
TCGA-44-7669-01A,0.015,0.009,0.020,0.024,0.001,0.000,0.652,0.015,0.061,0.053,0.020,0.127,0.001,0.001,0.001,0.000
TCGA-93-8067-01A,0.009,0.000,0.004,0.009,0.001,0.000,0.829,0.005,0.046,0.022,0.018,0.056,0.000,0.001,0.000,0.000
TCGA-97-A4M2-01A,0.034,0.002,0.014,0.011,0.008,0.000,0.424,0.044,0.087,0.046,0.026,0.282,0.009,0.007,0.004,0.001
TCGA-05-4425-01A,0.004,0.000,0.024,0.006,0.000,0.002,0.520,0.050,0.045,0.170,0.005,0.167,0.003,0.001,0.001,0.000
TCGA-69-7763-01A,0.019,0.000,0.008,0.001,0.001,0.002,0.566,0.013,0.104,0.174,0.045,0.064,0.001,0.001,0.001,0.001
TCGA-86-8056-01A,0.015,0.002,0.015,0.003,0.003,0.002,0.645,0.035,0.062,0.060,0.021,0.127,0.006,0.002,0.001,0.001
TCGA-50-5931-01A,0.007,0.000,0.002,0.009,0.000,0.000,0.812,0.011,0.023,0.111,0.012,0.011,0.000,0.000,0.001,0.000
TCGA-55-8512-01A,0.013,0.000,0.001,0.004,0.004,0.001,0.735,0.010,0.075,0.039,0.035,0.065,0.003,0.005,0.011,0.000
TCGA-75-7025-01A,0.024,0.017,0.017,0.005,0.018,0.001,0.495,0.085,0.061,0.149,0.029,0.093,0.005,0.001,0.001,0.000
TCGA-50-5930-01A,0.088,0.005,0.013,0.005,0.006,0.000,0.543,0.000,0.053,0.171,0.022,0.093,0.000,0.000,0.001,0.001
TCGA-75-6214-01A,0.000,0.000,0.003,0.008,0.000,0.000,0.910,0.006,0.026,0.017,0.001,0.027,0.000,0.000,0.000,0.000
TCGA-L9-A743-01A,0.042,0.007,0.035,0.013,0.011,0.000,0.477,0.049,0.073,0.124,0.024,0.141,0.004,0.000,0.001,0.001
TCGA-50-5939-01A,0.046,0.009,0.012,0.007,0.000,0.000,0.557,0.000,0.083,0.137,0.017,0.125,0.003,0.001,0.003,0.001
TCGA-78-7161-01A,0.023,0.000,0.006,0.006,0.000,0.000,0.765,0.006,0.081,0.053,0.043,0.015,0.000,0.001,0.002,0.000
TCGA-44-3398-01A,0.021,0.001,0.011,0.007,0.000,0.000,0.421,0.070,0.069,0.201,0.014,0.166,0.008,0.007,0.004,0.001
TCGA-97-8547-01A,0.006,0.000,0.013,0.003,0.000,0.000,0.543,0.037,0.030,0.224,0.001,0.141,0.001,0.000,0.001,0.000
TCGA-91-6840-01A,0.017,0.004,0.006,0.028,0.010,0.000,0.667,0.014,0.107,0.012,0.082,0.048,0.003,0.000,0.000,0.000
TCGA-55-6986-01A,0.011,0.006,0.008,0.002,0.009,0.003,0.731,0.030,0.042,0.056,0.010,0.089,0.001,0.000,0.000,0.000
TCGA-05-4395-01A,0.001,0.001,0.003,0.012,0.000,0.000,0.871,0.000,0.031,0.011,0.007,0.053,0.001,0.003,0.006,0.000
TCGA-44-7672-01A,0.058,0.014,0.040,0.020,0.001,0.000,0.423,0.039,0.043,0.195,0.004,0.157,0.003,0.001,0.001,0.001
TCGA-44-2662-01B,0.005,0.007,0.022,0.015,0.000,0.002,0.447,0.006,0.032,0.224,0.022,0.147,0.004,0.000,0.066,0.001
TCGA-97-8175-01A,0.002,0.000,0.011,0.001,0.000,0.000,0.784,0.050,0.027,0.026,0.001,0.093,0.004,0.001,0.001,0.001
TCGA-55-8087-01A,0.004,0.000,0.005,0.004,0.003,0.002,0.722,0.045,0.030,0.085,0.014,0.083,0.003,0.000,0.000,0.000
TCGA-78-7160-01A,0.004,0.003,0.018,0.008,0.012,0.000,0.547,0.027,0.073,0.108,0.035,0.160,0.001,0.001,0.001,0.001
TCGA-L4-A4E5-01A,0.024,0.000,0.005,0.022,0.000,0.000,0.813,0.017,0.032,0.043,0.013,0.030,0.000,0.000,0.000,0.000
TCGA-97-A4LX-01A,0.045,0.022,0.043,0.026,0.016,0.000,0.359,0.054,0.054,0.143,0.016,0.216,0.002,0.002,0.001,0.000
TCGA-86-8359-01A,0.028,0.000,0.009,0.023,0.014,0.000,0.771,0.008,0.027,0.036,0.045,0.024,0.001,0.000,0.013,0.001
TCGA-44-6145-01A,0.037,0.011,0.019,0.028,0.003,0.000,0.537,0.007,0.056,0.155,0.014,0.127,0.003,0.001,0.002,0.001
TCGA-78-7155-01A,0.007,0.000,0.000,0.008,0.014,0.000,0.907,0.005,0.019,0.008,0.001,0.030,0.001,0.000,0.000,0.000
TCGA-55-7816-01A,0.012,0.000,0.004,0.017,0.003,0.000,0.225,0.017,0.164,0.273,0.025,0.214,0.005,0.000,0.000,0.039
TCGA-99-8025-01A,0.015,0.003,0.001,0.005,0.000,0.000,0.752,0.007,0.054,0.079,0.025,0.057,0.001,0.000,0.001,0.000
TCGA-44-A47G-01A,0.038,0.013,0.024,0.019,0.014,0.000,0.429,0.063,0.044,0.150,0.012,0.188,0.004,0.001,0.001,0.001
TCGA-55-8615-01A,0.011,0.000,0.002,0.006,0.000,0.000,0.871,0.009,0.024,0.013,0.019,0.044,0.000,0.000,0.000,0.000
TCGA-73-7499-01A,0.025,0.001,0.019,0.024,0.028,0.000,0.650,0.030,0.025,0.052,0.008,0.136,0.001,0.000,0.001,0.000
TCGA-86-7711-01A,0.011,0.000,0.002,0.015,0.000,0.000,0.709,0.000,0.028,0.061,0.015,0.131,0.000,0.000,0.026,0.002
TCGA-86-8075-01A,0.021,0.000,0.020,0.003,0.000,0.000,0.512,0.016,0.049,0.221,0.012,0.139,0.004,0.000,0.001,0.000
TCGA-86-7955-01A,0.011,0.000,0.000,0.011,0.000,0.000,0.939,0.000,0.020,0.003,0.012,0.003,0.001,0.000,0.000,0.000
TCGA-55-8513-01A,0.019,0.008,0.014,0.001,0.000,0.000,0.465,0.049,0.099,0.085,0.025,0.227,0.004,0.004,0.001,0.001
TCGA-MP-A4TC-01A,0.011,0.000,0.009,0.024,0.000,0.000,0.561,0.001,0.036,0.222,0.010,0.124,0.001,0.000,0.001,0.000
TCGA-05-4420-01A,0.034,0.000,0.000,0.003,0.000,0.000,0.825,0.000,0.033,0.035,0.024,0.039,0.001,0.000,0.007,0.000
TCGA-86-8280-01A,0.034,0.004,0.035,0.004,0.017,0.002,0.477,0.055,0.079,0.137,0.021,0.130,0.005,0.001,0.001,0.000
TCGA-78-7166-01A,0.027,0.000,0.002,0.005,0.000,0.000,0.908,0.001,0.015,0.021,0.014,0.005,0.000,0.002,0.000,0.000
TCGA-91-8499-01A,0.014,0.001,0.004,0.010,0.013,0.000,0.807,0.000,0.026,0.031,0.010,0.081,0.001,0.000,0.000,0.000
TCGA-71-6725-01A,0.005,0.000,0.000,0.001,0.000,0.000,0.828,0.012,0.055,0.005,0.011,0.083,0.000,0.000,0.000,0.000
TCGA-69-7980-01A,0.004,0.000,0.015,0.029,0.001,0.000,0.645,0.030,0.050,0.079,0.021,0.124,0.000,0.001,0.000,0.000
TCGA-L9-A8F4-01A,0.056,0.009,0.025,0.019,0.028,0.001,0.563,0.019,0.024,0.109,0.021,0.123,0.001,0.000,0.000,0.000
TCGA-05-4433-01A,0.001,0.000,0.020,0.013,0.006,0.000,0.666,0.015,0.045,0.033,0.007,0.185,0.005,0.002,0.002,0.001
TCGA-55-A492-01A,0.023,0.000,0.003,0.001,0.000,0.000,0.845,0.004,0.038,0.005,0.031,0.043,0.000,0.004,0.002,0.000
TCGA-73-4675-01A,0.014,0.000,0.003,0.002,0.000,0.000,0.694,0.019,0.022,0.132,0.023,0.086,0.002,0.001,0.001,0.000
TCGA-50-5936-01A,0.011,0.000,0.013,0.003,0.000,0.000,0.688,0.008,0.047,0.122,0.008,0.097,0.001,0.000,0.000,0.000
TCGA-44-7662-01A,0.025,0.000,0.004,0.022,0.002,0.000,0.560,0.000,0.046,0.207,0.020,0.110,0.003,0.000,0.001,0.000
TCGA-78-7154-01A,0.000,0.000,0.005,0.005,0.001,0.000,0.829,0.010,0.051,0.045,0.014,0.038,0.001,0.000,0.000,0.000
TCGA-05-4244-01A,0.006,0.000,0.002,0.015,0.001,0.000,0.733,0.019,0.037,0.023,0.008,0.151,0.002,0.001,0.000,0.000
TCGA-73-7498-01A,0.021,0.000,0.015,0.005,0.002,0.002,0.614,0.026,0.097,0.083,0.067,0.063,0.004,0.000,0.001,0.000
TCGA-50-5933-01A,0.008,0.000,0.009,0.011,0.003,0.000,0.449,0.000,0.076,0.182,0.014,0.245,0.002,0.000,0.001,0.000
TCGA-55-8507-01A,0.009,0.000,0.003,0.008,0.000,0.000,0.739,0.000,0.066,0.030,0.029,0.099,0.009,0.000,0.006,0.000
TCGA-S2-AA1A-01A,0.123,0.027,0.028,0.008,0.011,0.004,0.385,0.054,0.078,0.193,0.019,0.063,0.006,0.001,0.001,0.000
TCGA-95-7948-01A,0.026,0.000,0.000,0.009,0.000,0.000,0.797,0.033,0.032,0.043,0.015,0.042,0.001,0.000,0.001,0.000
TCGA-67-3774-01A,0.029,0.000,0.015,0.009,0.006,0.000,0.605,0.028,0.074,0.090,0.035,0.102,0.001,0.003,0.001,0.001
TCGA-38-4628-01A,0.004,0.000,0.003,0.001,0.000,0.000,0.678,0.015,0.022,0.102,0.008,0.160,0.005,0.000,0.002,0.000
TCGA-50-6595-01A,0.005,0.000,0.008,0.020,0.000,0.000,0.545,0.010,0.101,0.197,0.026,0.086,0.001,0.000,0.000,0.000
TCGA-55-7903-01A,0.009,0.000,0.001,0.032,0.000,0.000,0.823,0.019,0.032,0.012,0.004,0.066,0.002,0.000,0.000,0.000
TCGA-50-5051-01A,0.020,0.003,0.003,0.005,0.000,0.000,0.838,0.022,0.033,0.030,0.034,0.008,0.000,0.000,0.002,0.000
TCGA-86-6851-01A,0.095,0.011,0.047,0.066,0.013,0.000,0.474,0.031,0.024,0.051,0.008,0.178,0.001,0.001,0.001,0.000
TCGA-75-6205-01A,0.009,0.005,0.025,0.015,0.021,0.000,0.373,0.090,0.070,0.157,0.012,0.213,0.008,0.001,0.001,0.000
TCGA-55-8091-01A,0.019,0.000,0.013,0.009,0.000,0.000,0.490,0.038,0.051,0.194,0.007,0.167,0.004,0.005,0.004,0.000
TCGA-44-4112-01A,0.024,0.000,0.003,0.008,0.000,0.000,0.652,0.017,0.051,0.124,0.015,0.101,0.004,0.000,0.001,0.000
TCGA-44-3917-01A,0.039,0.008,0.005,0.033,0.001,0.000,0.699,0.001,0.018,0.086,0.013,0.095,0.001,0.000,0.001,0.000
TCGA-49-4505-01A,0.023,0.000,0.016,0.007,0.010,0.000,0.565,0.061,0.057,0.087,0.021,0.139,0.009,0.002,0.001,0.001
TCGA-62-8397-01A,0.025,0.000,0.002,0.000,0.000,0.001,0.708,0.073,0.025,0.054,0.001,0.104,0.005,0.000,0.002,0.000
TCGA-50-5942-01A,0.027,0.001,0.011,0.004,0.005,0.006,0.639,0.038,0.057,0.129,0.027,0.040,0.016,0.000,0.000,0.000
TCGA-55-8206-01A,0.020,0.001,0.028,0.000,0.001,0.008,0.450,0.118,0.067,0.086,0.017,0.147,0.019,0.000,0.002,0.034
TCGA-55-8094-01A,0.013,0.000,0.002,0.002,0.000,0.000,0.930,0.000,0.024,0.002,0.013,0.012,0.000,0.000,0.002,0.000
TCGA-05-4382-01A,0.047,0.000,0.019,0.005,0.007,0.000,0.415,0.000,0.046,0.192,0.013,0.249,0.002,0.003,0.001,0.000
TCGA-05-5423-01A,0.012,0.003,0.011,0.002,0.004,0.000,0.597,0.063,0.036,0.053,0.012,0.194,0.006,0.003,0.004,0.001
TCGA-49-AAR4-01A,0.052,0.000,0.012,0.037,0.068,0.000,0.570,0.025,0.023,0.099,0.010,0.097,0.006,0.001,0.001,0.000
TCGA-97-A4M3-01A,0.006,0.000,0.004,0.002,0.000,0.000,0.736,0.014,0.073,0.065,0.046,0.052,0.000,0.000,0.000,0.000
TCGA-05-4397-01A,0.014,0.000,0.005,0.021,0.000,0.000,0.738,0.000,0.038,0.007,0.020,0.154,0.000,0.001,0.002,0.000
TCGA-55-6984-01A,0.018,0.009,0.005,0.002,0.000,0.000,0.875,0.011,0.036,0.012,0.010,0.019,0.002,0.000,0.002,0.000
TCGA-05-4427-01A,0.011,0.000,0.007,0.024,0.000,0.000,0.675,0.020,0.058,0.063,0.005,0.136,0.000,0.000,0.000,0.000
TCGA-86-8281-01A,0.030,0.001,0.007,0.004,0.002,0.000,0.737,0.010,0.051,0.059,0.033,0.060,0.003,0.001,0.002,0.000
TCGA-44-A4SU-01A,0.053,0.016,0.024,0.005,0.006,0.000,0.686,0.037,0.021,0.081,0.017,0.049,0.003,0.001,0.001,0.000
TCGA-75-5147-01A,0.039,0.002,0.020,0.008,0.011,0.001,0.652,0.019,0.026,0.090,0.017,0.106,0.003,0.000,0.005,0.000
TCGA-97-7546-01A,0.017,0.016,0.022,0.008,0.011,0.006,0.471,0.045,0.104,0.176,0.015,0.096,0.011,0.000,0.001,0.001
TCGA-86-8585-01A,0.027,0.014,0.008,0.026,0.005,0.000,0.670,0.019,0.019,0.057,0.009,0.132,0.012,0.001,0.000,0.000
TCGA-55-8301-01A,0.077,0.018,0.026,0.037,0.006,0.000,0.515,0.031,0.030,0.091,0.024,0.139,0.001,0.003,0.000,0.000
TCGA-86-6562-01A,0.012,0.000,0.014,0.007,0.001,0.000,0.584,0.011,0.068,0.157,0.012,0.126,0.004,0.001,0.001,0.001
TCGA-J2-A4AD-01A,0.008,0.000,0.001,0.012,0.000,0.000,0.756,0.004,0.027,0.124,0.020,0.046,0.000,0.000,0.000,0.000
TCGA-50-5946-01A,0.013,0.000,0.000,0.018,0.000,0.000,0.870,0.000,0.034,0.019,0.019,0.026,0.001,0.000,0.000,0.000
TCGA-55-8510-01A,0.017,0.000,0.018,0.019,0.004,0.000,0.488,0.043,0.048,0.129,0.013,0.212,0.003,0.003,0.001,0.000
TCGA-99-8033-01A,0.008,0.000,0.001,0.047,0.000,0.000,0.774,0.009,0.029,0.059,0.013,0.055,0.000,0.000,0.005,0.000
TCGA-69-7978-01A,0.031,0.006,0.023,0.028,0.022,0.000,0.431,0.028,0.051,0.142,0.017,0.217,0.004,0.000,0.001,0.000
TCGA-86-8054-01A,0.002,0.000,0.001,0.010,0.004,0.000,0.876,0.001,0.030,0.055,0.004,0.017,0.000,0.000,0.000,0.000
TCGA-44-7660-01A,0.009,0.000,0.006,0.008,0.001,0.000,0.800,0.015,0.009,0.059,0.005,0.087,0.000,0.000,0.001,0.000
TCGA-78-8662-01A,0.001,0.000,0.000,0.012,0.000,0.000,0.894,0.007,0.023,0.011,0.009,0.042,0.000,0.000,0.000,0.000
TCGA-75-7027-01A,0.018,0.000,0.005,0.007,0.000,0.000,0.725,0.000,0.039,0.148,0.011,0.045,0.000,0.000,0.000,0.000
TCGA-97-A4M6-01A,0.010,0.011,0.044,0.008,0.012,0.001,0.476,0.072,0.048,0.149,0.014,0.145,0.003,0.002,0.002,0.001
TCGA-MP-A4SV-01A,0.028,0.006,0.026,0.035,0.007,0.001,0.665,0.022,0.036,0.063,0.019,0.088,0.004,0.000,0.000,0.000
TCGA-38-4627-01A,0.010,0.000,0.010,0.002,0.008,0.000,0.241,0.016,0.087,0.428,0.035,0.155,0.004,0.001,0.001,0.001
TCGA-93-A4JO-01A,0.032,0.011,0.023,0.021,0.014,0.002,0.541,0.062,0.067,0.077,0.017,0.131,0.002,0.000,0.001,0.000
TCGA-05-4426-01A,0.002,0.000,0.011,0.010,0.000,0.000,0.771,0.001,0.031,0.051,0.000,0.114,0.004,0.002,0.001,0.000
TCGA-97-7937-01A,0.002,0.000,0.000,0.005,0.000,0.000,0.813,0.003,0.021,0.069,0.002,0.082,0.000,0.000,0.000,0.000
TCGA-75-6206-01A,0.004,0.000,0.007,0.001,0.000,0.000,0.686,0.012,0.050,0.076,0.028,0.133,0.002,0.000,0.000,0.000
TCGA-62-A472-01A,0.005,0.000,0.008,0.030,0.000,0.000,0.764,0.034,0.030,0.029,0.011,0.083,0.004,0.001,0.001,0.000
TCGA-97-8174-01A,0.013,0.000,0.018,0.003,0.006,0.000,0.500,0.038,0.113,0.151,0.067,0.080,0.009,0.001,0.000,0.000
TCGA-44-6777-01A,0.030,0.000,0.023,0.002,0.007,0.000,0.247,0.031,0.069,0.239,0.017,0.330,0.002,0.000,0.001,0.001
TCGA-62-A46P-01A,0.022,0.000,0.002,0.000,0.000,0.000,0.833,0.007,0.055,0.016,0.022,0.039,0.000,0.002,0.002,0.000
TCGA-55-8089-01A,0.026,0.005,0.014,0.069,0.000,0.000,0.445,0.032,0.053,0.123,0.001,0.218,0.005,0.006,0.001,0.001
TCGA-MN-A4N5-01A,0.010,0.001,0.014,0.045,0.000,0.000,0.739,0.020,0.037,0.036,0.014,0.082,0.000,0.001,0.001,0.000
TCGA-49-AAR9-01A,0.000,0.000,0.000,0.019,0.000,0.000,0.888,0.000,0.021,0.043,0.000,0.026,0.001,0.000,0.000,0.000
TCGA-86-8671-01A,0.019,0.037,0.056,0.017,0.037,0.001,0.240,0.091,0.093,0.158,0.022,0.221,0.004,0.003,0.001,0.001
