,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-V1-A9OF-01A,0.004,0.000,0.006,0.000,0.002,0.000,0.003,0.022,0.008,0.002,0.023,0.003,0.000,0.002,0.000,0.925,0.925
TCGA-ZG-A8QX-01A,0.011,0.000,0.004,0.000,0.003,0.000,0.007,0.021,0.052,0.072,0.011,0.003,0.000,0.001,0.000,0.815,0.815
TCGA-YL-A8SC-01A,0.005,0.000,0.013,0.007,0.009,0.000,0.005,0.034,0.058,0.006,0.032,0.003,0.000,0.005,0.000,0.822,0.822
TCGA-HC-7817-01B,0.011,0.000,0.018,0.001,0.008,0.000,0.022,0.059,0.161,0.032,0.033,0.002,0.000,0.004,0.000,0.648,0.648
TCGA-KC-A7F6-01A,0.003,0.000,0.003,0.000,0.006,0.000,0.006,0.055,0.058,0.027,0.009,0.000,0.000,0.002,0.000,0.831,0.831
TCGA-KK-A7B4-01A,0.005,0.000,0.012,0.002,0.010,0.000,0.012,0.021,0.070,0.004,0.019,0.000,0.000,0.003,0.000,0.842,0.842
TCGA-G9-6366-01A,0.020,0.000,0.002,0.000,0.005,0.000,0.000,0.030,0.018,0.022,0.009,0.000,0.000,0.001,0.000,0.893,0.893
TCGA-KK-A59X-01A,0.009,0.000,0.004,0.000,0.001,0.000,0.001,0.022,0.054,0.017,0.028,0.000,0.000,0.001,0.000,0.862,0.862
TCGA-HC-A6AN-01A,0.015,0.000,0.005,0.000,0.008,0.000,0.000,0.027,0.037,0.015,0.027,0.000,0.000,0.000,0.000,0.864,0.864
TCGA-G9-6498-01A,0.003,0.000,0.008,0.000,0.008,0.000,0.005,0.058,0.171,0.033,0.005,0.005,0.000,0.000,0.000,0.703,0.703
TCGA-J4-AATZ-01A,0.008,0.000,0.004,0.000,0.002,0.000,0.004,0.021,0.012,0.008,0.010,0.000,0.000,0.003,0.000,0.927,0.927
TCGA-EJ-7317-01A,0.006,0.000,0.002,0.000,0.001,0.000,0.001,0.032,0.034,0.019,0.008,0.000,0.000,0.001,0.000,0.895,0.895
TCGA-SU-A7E7-01A,0.012,0.000,0.012,0.001,0.017,0.000,0.012,0.058,0.068,0.028,0.013,0.003,0.000,0.004,0.000,0.772,0.772
TCGA-XJ-A83F-01A,0.010,0.000,0.000,0.000,0.001,0.000,0.000,0.045,0.038,0.032,0.012,0.000,0.000,0.001,0.000,0.861,0.861
TCGA-2A-AAYO-01A,0.011,0.013,0.027,0.000,0.008,0.001,0.010,0.044,0.100,0.025,0.025,0.008,0.000,0.003,0.000,0.724,0.724
TCGA-EJ-A46B-01A,0.006,0.000,0.006,0.000,0.002,0.000,0.006,0.041,0.051,0.046,0.010,0.004,0.000,0.002,0.000,0.826,0.826
TCGA-QU-A6IN-01A,0.011,0.000,0.001,0.001,0.004,0.000,0.000,0.012,0.011,0.014,0.004,0.000,0.000,0.001,0.000,0.941,0.941
TCGA-KK-A59Z-01A,0.006,0.000,0.000,0.000,0.004,0.000,0.009,0.057,0.098,0.045,0.019,0.003,0.000,0.001,0.000,0.758,0.758
TCGA-XK-AAJT-01A,0.006,0.000,0.003,0.000,0.004,0.000,0.012,0.062,0.115,0.075,0.021,0.001,0.000,0.001,0.000,0.699,0.699
TCGA-EJ-7125-01A,0.000,0.000,0.000,0.000,0.003,0.000,0.002,0.048,0.055,0.035,0.025,0.005,0.000,0.001,0.000,0.825,0.825
TCGA-J9-A52C-01A,0.001,0.000,0.007,0.000,0.017,0.000,0.013,0.085,0.201,0.092,0.027,0.007,0.000,0.003,0.000,0.544,0.544
TCGA-YL-A8HL-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.044,0.017,0.015,0.011,0.000,0.000,0.002,0.000,0.907,0.907
TCGA-ZG-A9LZ-01A,0.006,0.000,0.007,0.001,0.001,0.000,0.008,0.026,0.052,0.013,0.014,0.000,0.000,0.001,0.000,0.869,0.869
TCGA-J9-A8CP-01A,0.003,0.000,0.005,0.000,0.001,0.000,0.002,0.090,0.086,0.032,0.007,0.062,0.000,0.002,0.000,0.709,0.709
TCGA-FC-A6HD-01A,0.010,0.000,0.002,0.000,0.005,0.000,0.002,0.006,0.000,0.004,0.004,0.000,0.000,0.000,0.000,0.968,0.968
TCGA-G9-6351-01A,0.008,0.000,0.004,0.000,0.004,0.000,0.003,0.030,0.061,0.027,0.006,0.000,0.000,0.001,0.000,0.856,0.856
TCGA-EJ-5532-01A,0.004,0.000,0.006,0.000,0.004,0.000,0.003,0.049,0.069,0.020,0.013,0.003,0.000,0.004,0.000,0.825,0.825
TCGA-EJ-5525-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.001,0.071,0.174,0.012,0.027,0.000,0.000,0.004,0.000,0.709,0.709
TCGA-ZG-A9L9-01A,0.000,0.000,0.009,0.000,0.005,0.000,0.014,0.040,0.218,0.070,0.031,0.003,0.000,0.001,0.000,0.610,0.610
TCGA-EJ-A65F-01A,0.000,0.000,0.004,0.001,0.006,0.000,0.008,0.076,0.072,0.023,0.017,0.006,0.000,0.002,0.000,0.784,0.784
TCGA-2A-A8VX-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.030,0.014,0.003,0.000,0.000,0.000,0.000,0.946,0.946
TCGA-KK-A8I4-01A,0.012,0.001,0.038,0.001,0.035,0.001,0.024,0.089,0.157,0.070,0.027,0.007,0.000,0.004,0.000,0.533,0.533
TCGA-KK-A8IA-01A,0.004,0.000,0.002,0.000,0.000,0.000,0.002,0.018,0.031,0.013,0.010,0.000,0.000,0.002,0.000,0.918,0.918
TCGA-Y6-A9XI-01A,0.004,0.000,0.004,0.000,0.000,0.000,0.006,0.043,0.015,0.008,0.011,0.001,0.000,0.004,0.000,0.904,0.904
TCGA-VN-A88I-01A,0.004,0.000,0.016,0.001,0.016,0.001,0.019,0.082,0.320,0.129,0.017,0.015,0.000,0.003,0.000,0.377,0.377
