,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-C5-A7UI-01A,0.028,0.001,0.067,0.036,0.001,0.000,0.017,0.026,0.003,0.014,0.015,0.000,0.000,0.002,0.002,0.788,0.788
TCGA-C5-A902-01A,0.000,0.000,0.011,0.142,0.001,0.000,0.016,0.034,0.001,0.013,0.016,0.000,0.005,0.001,0.000,0.760,0.760
TCGA-DS-A1OB-01A,0.000,0.000,0.021,0.000,0.000,0.000,0.000,0.030,0.000,0.006,0.062,0.000,0.000,0.006,0.000,0.874,0.874
TCGA-Q1-A6DW-01A,0.000,0.000,0.006,0.041,0.000,0.000,0.024,0.048,0.000,0.010,0.003,0.001,0.000,0.027,0.000,0.839,0.839
TCGA-EK-A2R7-01A,0.022,0.000,0.029,0.032,0.004,0.000,0.021,0.022,0.031,0.004,0.028,0.001,0.000,0.000,0.000,0.804,0.804
TCGA-C5-A7X8-01A,0.032,0.000,0.018,0.009,0.006,0.000,0.012,0.050,0.230,0.013,0.017,0.001,0.000,0.001,0.001,0.610,0.610
TCGA-Q1-A5R3-01A,0.000,0.000,0.021,0.013,0.002,0.000,0.010,0.016,0.002,0.001,0.004,0.001,0.000,0.000,0.000,0.929,0.929
TCGA-C5-A7X5-01A,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.029,0.001,0.000,0.004,0.000,0.000,0.012,0.000,0.941,0.941
TCGA-ZJ-A8QR-01A,0.001,0.000,0.009,0.006,0.000,0.000,0.013,0.055,0.019,0.012,0.002,0.004,0.000,0.029,0.004,0.846,0.846
TCGA-HM-A3JK-01A,0.001,0.000,0.028,0.001,0.001,0.000,0.048,0.066,0.229,0.028,0.023,0.002,0.000,0.001,0.000,0.570,0.570
TCGA-EA-A556-01A,0.000,0.000,0.007,0.012,0.004,0.000,0.003,0.019,0.112,0.013,0.014,0.001,0.000,0.000,0.000,0.815,0.815
TCGA-VS-A9V4-01A,0.000,0.000,0.001,0.008,0.000,0.001,0.004,0.008,0.003,0.014,0.007,0.003,0.000,0.001,0.001,0.949,0.949
TCGA-IR-A3L7-01A,0.000,0.000,0.004,0.013,0.000,0.000,0.007,0.013,0.024,0.011,0.002,0.000,0.000,0.011,0.000,0.914,0.914
TCGA-EK-A2RL-01A,0.000,0.000,0.000,0.020,0.001,0.000,0.002,0.014,0.009,0.000,0.007,0.000,0.000,0.000,0.000,0.947,0.947
TCGA-VS-A94X-01A,0.000,0.000,0.009,0.021,0.000,0.000,0.008,0.006,0.000,0.003,0.021,0.002,0.000,0.030,0.000,0.900,0.900
TCGA-VS-A9V3-01A,0.000,0.000,0.029,0.050,0.000,0.000,0.015,0.040,0.002,0.016,0.041,0.003,0.000,0.041,0.000,0.763,0.763
TCGA-EK-A2RO-01A,0.000,0.000,0.001,0.008,0.000,0.000,0.008,0.033,0.092,0.014,0.003,0.000,0.000,0.000,0.000,0.840,0.840
TCGA-JW-A5VJ-01A,0.000,0.000,0.008,0.016,0.004,0.000,0.006,0.040,0.000,0.007,0.029,0.002,0.000,0.023,0.000,0.864,0.864
TCGA-MA-AA42-01A,0.016,0.001,0.057,0.060,0.035,0.000,0.051,0.017,0.000,0.001,0.161,0.000,0.001,0.023,0.002,0.576,0.576
TCGA-C5-A1MK-01A,0.000,0.000,0.018,0.013,0.000,0.000,0.003,0.036,0.074,0.018,0.025,0.001,0.000,0.029,0.000,0.782,0.782
TCGA-UC-A7PG-01A,0.000,0.000,0.010,0.007,0.007,0.014,0.010,0.031,0.005,0.014,0.003,0.002,0.000,0.028,0.000,0.870,0.870
TCGA-VS-A9UH-01A,0.018,0.001,0.039,0.050,0.015,0.000,0.006,0.054,0.054,0.012,0.169,0.001,0.000,0.005,0.004,0.573,0.573
TCGA-4J-AA1J-01A,0.000,0.000,0.022,0.003,0.000,0.000,0.008,0.044,0.051,0.025,0.004,0.003,0.000,0.021,0.000,0.819,0.819
TCGA-C5-A1ME-01A,0.006,0.000,0.011,0.005,0.014,0.000,0.018,0.016,0.016,0.001,0.018,0.003,0.000,0.001,0.001,0.892,0.892
TCGA-C5-A8YR-01A,0.000,0.000,0.007,0.054,0.000,0.000,0.001,0.036,0.033,0.011,0.137,0.000,0.000,0.000,0.000,0.721,0.721
TCGA-EA-A5FO-01A,0.000,0.000,0.002,0.008,0.000,0.000,0.006,0.007,0.000,0.001,0.000,0.001,0.000,0.002,0.000,0.972,0.972
TCGA-MA-AA3Z-01A,0.000,0.000,0.028,0.075,0.002,0.000,0.038,0.029,0.000,0.007,0.017,0.000,0.000,0.015,0.000,0.788,0.788
TCGA-C5-A8XJ-01A,0.000,0.000,0.025,0.029,0.017,0.000,0.012,0.051,0.061,0.024,0.027,0.001,0.000,0.010,0.000,0.741,0.741
TCGA-R2-A69V-01A,0.003,0.001,0.037,0.067,0.016,0.000,0.058,0.029,0.018,0.005,0.182,0.001,0.000,0.013,0.004,0.565,0.565
TCGA-C5-A1BM-01A,0.001,0.000,0.025,0.025,0.000,0.000,0.043,0.033,0.000,0.003,0.132,0.000,0.000,0.046,0.000,0.691,0.691
TCGA-ZJ-AAXD-01A,0.000,0.000,0.001,0.016,0.009,0.002,0.008,0.039,0.065,0.026,0.001,0.002,0.000,0.017,0.000,0.814,0.814
TCGA-HM-A4S6-01A,0.000,0.000,0.029,0.054,0.001,0.000,0.046,0.046,0.010,0.020,0.067,0.000,0.000,0.034,0.000,0.693,0.693
TCGA-EA-A5ZF-01A,0.000,0.000,0.004,0.005,0.001,0.000,0.002,0.028,0.075,0.012,0.028,0.001,0.000,0.000,0.000,0.844,0.844
TCGA-C5-A1M6-01A,0.000,0.000,0.004,0.010,0.012,0.000,0.008,0.010,0.030,0.007,0.007,0.000,0.000,0.000,0.000,0.910,0.910
TCGA-DG-A2KK-01A,0.000,0.000,0.007,0.026,0.010,0.000,0.026,0.011,0.006,0.002,0.025,0.000,0.000,0.007,0.000,0.879,0.879
TCGA-HG-A2PA-01A,0.015,0.000,0.024,0.029,0.001,0.000,0.010,0.036,0.062,0.008,0.015,0.004,0.000,0.031,0.003,0.762,0.762
TCGA-VS-A8EH-01A,0.000,0.000,0.011,0.007,0.001,0.000,0.011,0.033,0.000,0.001,0.017,0.000,0.000,0.023,0.000,0.895,0.895
TCGA-FU-A5XV-01A,0.002,0.000,0.016,0.008,0.000,0.000,0.009,0.052,0.015,0.007,0.005,0.007,0.000,0.039,0.007,0.833,0.833
TCGA-C5-A1MF-01A,0.000,0.000,0.007,0.016,0.000,0.000,0.000,0.007,0.016,0.002,0.022,0.000,0.000,0.000,0.000,0.929,0.929
TCGA-EX-A449-01A,0.041,0.000,0.001,0.021,0.000,0.000,0.004,0.009,0.005,0.003,0.015,0.000,0.000,0.000,0.000,0.902,0.902
TCGA-C5-A2LX-01A,0.016,0.001,0.063,0.027,0.041,0.001,0.071,0.008,0.040,0.007,0.037,0.001,0.000,0.000,0.001,0.686,0.686
TCGA-HM-A3JJ-01A,0.000,0.000,0.028,0.016,0.000,0.000,0.058,0.065,0.121,0.018,0.035,0.004,0.000,0.001,0.000,0.653,0.653
TCGA-LP-A4AW-01A,0.000,0.000,0.015,0.000,0.002,0.000,0.017,0.107,0.100,0.071,0.014,0.002,0.000,0.007,0.000,0.664,0.664
TCGA-C5-A8XH-01A,0.000,0.000,0.044,0.023,0.000,0.000,0.023,0.041,0.015,0.003,0.044,0.001,0.000,0.001,0.000,0.805,0.805
TCGA-EK-A2RE-01A,0.000,0.000,0.010,0.001,0.000,0.000,0.004,0.049,0.003,0.015,0.001,0.004,0.000,0.030,0.007,0.876,0.876
TCGA-EK-A2RC-01A,0.003,0.000,0.027,0.050,0.004,0.000,0.016,0.047,0.066,0.002,0.040,0.000,0.001,0.018,0.002,0.725,0.725
TCGA-EA-A3HU-01A,0.014,0.001,0.024,0.192,0.002,0.000,0.018,0.046,0.012,0.002,0.077,0.000,0.007,0.010,0.001,0.594,0.594
TCGA-EK-A2PI-01A,0.000,0.000,0.018,0.001,0.000,0.000,0.003,0.019,0.067,0.001,0.007,0.000,0.000,0.005,0.000,0.878,0.878
TCGA-EX-A8YF-01A,0.044,0.000,0.016,0.064,0.011,0.000,0.013,0.019,0.009,0.005,0.062,0.000,0.000,0.001,0.001,0.755,0.755
TCGA-C5-A7UC-01A,0.000,0.000,0.005,0.001,0.000,0.000,0.000,0.021,0.001,0.005,0.000,0.002,0.000,0.006,0.000,0.960,0.960
