,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-AG-3896-01A,0.015,0.000,0.014,0.000,0.000,0.000,0.020,0.041,0.048,0.018,0.031,0.001,0.000,0.000,0.000,0.810,0.810
TCGA-DC-4745-01A,0.000,0.000,0.012,0.001,0.000,0.000,0.014,0.022,0.025,0.020,0.013,0.001,0.000,0.000,0.000,0.889,0.889
TCGA-AH-6903-01A,0.002,0.000,0.009,0.000,0.000,0.000,0.016,0.010,0.014,0.010,0.008,0.001,0.000,0.000,0.000,0.930,0.930
TCGA-AG-3599-01A,0.007,0.000,0.018,0.021,0.000,0.000,0.022,0.018,0.023,0.009,0.033,0.005,0.000,0.000,0.000,0.843,0.843
TCGA-AG-3581-01A,0.019,0.000,0.014,0.006,0.000,0.000,0.019,0.034,0.035,0.009,0.034,0.005,0.000,0.000,0.000,0.824,0.824
TCGA-AG-3881-01A,0.012,0.000,0.009,0.010,0.001,0.000,0.012,0.021,0.087,0.033,0.059,0.005,0.000,0.000,0.000,0.750,0.750
TCGA-CL-5917-01A,0.000,0.000,0.004,0.003,0.000,0.000,0.008,0.032,0.064,0.007,0.008,0.002,0.000,0.000,0.000,0.871,0.871
TCGA-AG-3902-01A,0.018,0.000,0.026,0.031,0.000,0.000,0.036,0.026,0.018,0.009,0.049,0.006,0.000,0.000,0.000,0.781,0.781
TCGA-CI-6624-01C,0.017,0.000,0.023,0.000,0.004,0.000,0.027,0.053,0.074,0.011,0.041,0.006,0.000,0.000,0.000,0.743,0.743
TCGA-AF-2692-01A,0.005,0.000,0.006,0.004,0.001,0.000,0.026,0.018,0.056,0.010,0.017,0.002,0.000,0.000,0.000,0.856,0.856
TCGA-DC-6683-01A,0.000,0.000,0.007,0.001,0.000,0.000,0.009,0.019,0.044,0.004,0.041,0.001,0.000,0.000,0.000,0.872,0.872
TCGA-DC-6682-01A,0.000,0.000,0.006,0.010,0.005,0.000,0.022,0.009,0.014,0.006,0.008,0.000,0.000,0.000,0.000,0.920,0.920
TCGA-F5-6702-01A,0.006,0.000,0.016,0.003,0.000,0.000,0.012,0.050,0.350,0.020,0.069,0.004,0.000,0.000,0.000,0.471,0.471
TCGA-AF-4110-01A,0.068,0.000,0.022,0.011,0.001,0.000,0.026,0.046,0.102,0.014,0.036,0.007,0.000,0.000,0.000,0.667,0.667
TCGA-F5-6861-01A,0.000,0.000,0.004,0.013,0.000,0.000,0.012,0.018,0.038,0.015,0.024,0.001,0.000,0.000,0.000,0.875,0.875
TCGA-G5-6235-01A,0.000,0.001,0.003,0.005,0.000,0.000,0.011,0.009,0.002,0.003,0.000,0.002,0.000,0.000,0.000,0.963,0.963
TCGA-AG-3999-01A,0.001,0.000,0.007,0.003,0.000,0.000,0.013,0.019,0.048,0.010,0.017,0.005,0.000,0.000,0.000,0.878,0.878
TCGA-AG-A02N-01A,0.000,0.000,0.008,0.007,0.016,0.000,0.014,0.003,0.011,0.001,0.022,0.004,0.000,0.000,0.000,0.914,0.914
TCGA-AF-6136-01A,0.007,0.001,0.013,0.000,0.007,0.000,0.026,0.044,0.025,0.007,0.012,0.004,0.000,0.000,0.000,0.853,0.853
TCGA-AG-3580-01A,0.017,0.000,0.015,0.015,0.000,0.000,0.027,0.005,0.011,0.013,0.016,0.003,0.000,0.000,0.000,0.879,0.879
TCGA-DY-A1H8-01A,0.000,0.000,0.000,0.003,0.000,0.000,0.006,0.002,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.985,0.985
TCGA-AG-A032-01A,0.002,0.000,0.008,0.005,0.000,0.001,0.020,0.019,0.033,0.005,0.014,0.001,0.000,0.000,0.000,0.891,0.891
TCGA-EI-6512-01A,0.000,0.000,0.015,0.003,0.001,0.000,0.020,0.025,0.035,0.002,0.027,0.002,0.000,0.000,0.000,0.870,0.870
TCGA-AG-3575-01A,0.005,0.000,0.009,0.007,0.000,0.000,0.010,0.044,0.100,0.013,0.047,0.011,0.000,0.000,0.000,0.754,0.754
TCGA-AF-6672-01A,0.004,0.005,0.005,0.004,0.001,0.013,0.022,0.012,0.033,0.006,0.008,0.001,0.000,0.000,0.000,0.888,0.888
TCGA-EI-6514-01A,0.000,0.000,0.003,0.001,0.000,0.001,0.007,0.041,0.066,0.021,0.025,0.002,0.000,0.000,0.000,0.832,0.832
TCGA-AH-6644-01A,0.000,0.000,0.017,0.001,0.007,0.000,0.010,0.056,0.136,0.009,0.035,0.003,0.000,0.000,0.000,0.726,0.726
TCGA-AF-6655-01A,0.002,0.000,0.011,0.008,0.000,0.000,0.012,0.051,0.132,0.013,0.025,0.002,0.000,0.000,0.000,0.744,0.744
TCGA-AF-A56K-01A,0.008,0.000,0.009,0.009,0.000,0.001,0.019,0.074,0.092,0.021,0.031,0.001,0.000,0.000,0.000,0.734,0.734
TCGA-G5-6641-01A,0.003,0.000,0.001,0.000,0.000,0.000,0.005,0.001,0.000,0.006,0.004,0.001,0.000,0.000,0.000,0.979,0.979
TCGA-DY-A1DG-01A,0.000,0.000,0.001,0.001,0.001,0.000,0.005,0.019,0.000,0.004,0.008,0.000,0.000,0.000,0.000,0.961,0.961
TCGA-AG-4001-01A,0.003,0.000,0.016,0.003,0.000,0.000,0.021,0.042,0.140,0.020,0.075,0.003,0.000,0.000,0.000,0.678,0.678
TCGA-AG-A026-01A,0.000,0.000,0.000,0.003,0.000,0.000,0.008,0.018,0.021,0.046,0.017,0.001,0.000,0.000,0.000,0.886,0.886
TCGA-EI-7004-01A,0.000,0.003,0.019,0.003,0.000,0.000,0.011,0.132,0.286,0.032,0.067,0.005,0.000,0.001,0.000,0.439,0.439
