,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-BQ-7044-01A,0.001,0.000,0.001,0.001,0.000,0.000,0.000,0.005,0.000,0.000,0.048,0.000,0.000,0.000,0.000,0.944,0.944
TCGA-SX-A7SR-01A,0.001,0.000,0.000,0.000,0.003,0.000,0.000,0.028,0.000,0.015,0.131,0.016,0.004,0.006,0.000,0.797,0.797
TCGA-MH-A854-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.005,0.035,0.038,0.000,0.001,0.000,0.000,0.901,0.901
TCGA-B3-8121-01A,0.015,0.001,0.013,0.001,0.012,0.000,0.004,0.070,0.063,0.011,0.244,0.006,0.011,0.017,0.000,0.532,0.532
TCGA-2Z-A9JJ-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.063,0.090,0.000,0.092,0.004,0.002,0.006,0.000,0.737,0.737
TCGA-B1-7332-01A,0.004,0.000,0.002,0.000,0.000,0.000,0.000,0.028,0.005,0.004,0.139,0.002,0.000,0.000,0.000,0.815,0.815
TCGA-WN-A9G9-01A,0.011,0.000,0.010,0.104,0.250,0.000,0.001,0.026,0.000,0.007,0.449,0.000,0.000,0.001,0.000,0.140,0.140
TCGA-A4-8310-01A,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.008,0.000,0.001,0.104,0.000,0.001,0.000,0.000,0.885,0.885
TCGA-2Z-A9JT-01A,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.008,0.000,0.012,0.181,0.000,0.001,0.000,0.000,0.796,0.796
TCGA-5P-A9K2-01A,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.035,0.000,0.000,0.000,0.000,0.943,0.943
TCGA-4A-A93W-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.003,0.022,0.020,0.010,0.044,0.000,0.002,0.000,0.000,0.897,0.897
TCGA-DW-7837-01A,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.047,0.000,0.020,0.131,0.011,0.002,0.002,0.000,0.780,0.780
TCGA-A4-A5DU-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.006,0.074,0.000,0.004,0.000,0.000,0.907,0.907
TCGA-2Z-A9JI-01A,0.043,0.010,0.004,0.001,0.010,0.000,0.001,0.029,0.011,0.006,0.160,0.000,0.003,0.006,0.000,0.716,0.716
TCGA-BQ-7050-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.002,0.111,0.094,0.000,0.001,0.000,0.000,0.773,0.773
TCGA-BQ-5894-01A,0.000,0.000,0.023,0.003,0.013,0.000,0.008,0.084,0.062,0.068,0.109,0.000,0.000,0.003,0.000,0.626,0.626
TCGA-BQ-5879-01A,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.071,0.014,0.034,0.048,0.008,0.000,0.010,0.000,0.809,0.809
TCGA-AL-3472-01A,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.007,0.086,0.021,0.001,0.001,0.000,0.000,0.872,0.872
TCGA-MH-A560-01A,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.025,0.051,0.000,0.000,0.000,0.000,0.909,0.909
TCGA-BQ-5891-01A,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.017,0.000,0.001,0.055,0.000,0.000,0.000,0.000,0.923,0.923
TCGA-B9-A5W7-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.028,0.000,0.000,0.109,0.014,0.001,0.002,0.000,0.841,0.841
