,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-94-7943-01A,0.007,0.000,0.017,0.000,0.017,0.000,0.011,0.009,0.038,0.013,0.072,0.003,0.000,0.016,0.003,0.795,0.795
TCGA-68-8251-01A,0.008,0.018,0.036,0.012,0.017,0.000,0.017,0.025,0.143,0.010,0.055,0.002,0.000,0.000,0.000,0.657,0.657
TCGA-33-A5GW-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.006,0.018,0.000,0.006,0.013,0.002,0.000,0.029,0.000,0.924,0.924
TCGA-85-8070-01A,0.015,0.000,0.000,0.004,0.000,0.000,0.001,0.010,0.012,0.007,0.011,0.001,0.000,0.001,0.000,0.938,0.938
TCGA-85-8479-01A,0.000,0.000,0.007,0.000,0.001,0.000,0.002,0.036,0.000,0.021,0.000,0.003,0.000,0.019,0.000,0.911,0.911
TCGA-22-5482-01A,0.008,0.000,0.009,0.000,0.001,0.000,0.001,0.029,0.089,0.008,0.037,0.000,0.002,0.004,0.001,0.810,0.810
TCGA-21-1077-01A,0.038,0.003,0.016,0.000,0.006,0.000,0.011,0.021,0.091,0.015,0.070,0.004,0.000,0.012,0.005,0.709,0.709
TCGA-43-6773-01A,0.080,0.026,0.022,0.004,0.024,0.000,0.000,0.082,0.181,0.036,0.143,0.002,0.001,0.013,0.007,0.378,0.378
TCGA-34-8455-01A,0.014,0.000,0.014,0.001,0.009,0.000,0.000,0.071,0.136,0.032,0.030,0.003,0.000,0.011,0.002,0.675,0.675
TCGA-85-7950-01A,0.001,0.009,0.071,0.013,0.023,0.000,0.013,0.038,0.208,0.006,0.046,0.001,0.001,0.005,0.001,0.565,0.565
TCGA-60-2715-01A,0.013,0.004,0.031,0.002,0.013,0.002,0.037,0.106,0.205,0.045,0.162,0.007,0.005,0.011,0.022,0.335,0.335
TCGA-85-A5B5-01A,0.001,0.010,0.009,0.000,0.000,0.000,0.006,0.007,0.086,0.003,0.040,0.000,0.000,0.000,0.000,0.837,0.837
TCGA-33-4583-01A,0.009,0.002,0.001,0.021,0.000,0.000,0.000,0.004,0.009,0.003,0.016,0.000,0.000,0.019,0.007,0.908,0.908
TCGA-60-2725-01A,0.019,0.005,0.028,0.006,0.021,0.000,0.026,0.050,0.122,0.026,0.155,0.005,0.000,0.014,0.039,0.482,0.482
TCGA-85-8072-01A,0.016,0.005,0.014,0.014,0.018,0.000,0.007,0.032,0.048,0.013,0.122,0.003,0.001,0.017,0.000,0.689,0.689
TCGA-22-4601-01A,0.009,0.000,0.010,0.000,0.014,0.000,0.001,0.030,0.024,0.014,0.067,0.003,0.000,0.004,0.000,0.824,0.824
TCGA-66-2781-01A,0.046,0.000,0.009,0.003,0.016,0.000,0.002,0.013,0.116,0.011,0.038,0.004,0.000,0.011,0.007,0.724,0.724
