"","Monocytes","DC","Fibroblasts","Cancer Cells","CD4 T","NK","CD8 T"
"TCGA.AA.3712.01A",0.0837002031677204,0.179672196183476,0.383253167464021,0.00547367890350909,0.00194478464915748,0,0.345955969632116
"TCGA.AA.3562.01A",0.118297610259381,0.439624741007144,0.334806899464283,0,0.0959707539196519,0,0.0112999953495403
"TCGA.AA.3846.01A",0.0163779165801842,0.199538442744201,0.185435687938062,0.204726226898222,0.186264577621997,0.0447392045745377,0.162917943642796
"TCGA.A6.A565.01A",0.142889255127546,0.0182761283515589,0.295728870522862,0.216993807353594,0,0.234451804170078,0.0916601344743614
"TCGA.AU.3779.01A",0.0506943844009883,0.122692425952256,0.272738214811573,0.0981967065230078,0.252107920667944,0.0244411134874716,0.17912923415676
"TCGA.A6.2684.01A",0.34332375435899,0.143938957305685,0.334449871287469,0,0.00559054973800584,0,0.172696867309851
"TCGA.AA.3561.01A",0.0105333853749279,0.349086268750413,0.100430065167457,0.0566431687149784,0.483307111992223,0,0
"TCGA.CM.5341.01A",0.0184946935140191,0.500564461296836,0.127028026180235,0,0.353912819008911,0,0
"TCGA.A6.2683.01A",0.159291555980128,0.0626467570804854,0.1662162024277,0.206255857388826,0.337187079724221,0,0.0684025473986393
"TCGA.AA.A004.01A",0.203272186184821,0.177405111493589,0.198006579975284,0.420902731430613,0,0,0.000413390915693116
"TCGA.AA.3529.01A",0.102016260236084,0.483122969221181,0.316038329639427,0.000149907959917125,0.0910316635156406,0,0.00764086942774965
"TCGA.AA.3861.01A",0.118865429511897,0.302500219559049,0.167746904965944,0.0531618105839759,0.203367771826713,0,0.15435786355242
"TCGA.AA.3844.01A",0.0487135236713384,0.209858097821054,0.214145170801695,0.209693295600656,0.195129184137325,0,0.122460727967933
"TCGA.AA.3952.01A",0.0567927751360018,0.14937455179308,0.284612700956534,0.375063481654617,0.134156490459767,0,0
"TCGA.D5.5537.01A",0.0760774998260925,0.305297505517005,0.33186223730622,0,0.102124628105889,0,0.184638129244793
"TCGA.AA.3837.01A",0.122827286359132,0.125059481359266,0.339195628685977,0.114537117435626,0.185672646841904,0,0.112707839318095
"TCGA.AA.3511.01A",0.0958903322227364,0.0368132313530106,0.267983418170484,0.293801281895664,0.12953648314747,0.000639306417697048,0.175335946792938
"TCGA.D5.6922.01A",0.073452379633598,0.367767518520597,0.470068452466069,0,0.00931547150987858,0,0.0793961778698574
"TCGA.AA.3556.01A",0.0958926776445369,0.427637069181055,0.333407422178501,0.000789899323116508,0.0015866298303305,0,0.14068630184246
"TCGA.CM.6674.01A",0.134923020942966,0.316927444555905,0.378229772536075,0,0,0,0.169919761965054
"TCGA.AA.3939.01A",0.0605388080699348,0.380126561448176,0.240534688273309,0,0.303878797703255,0,0.0149211445053257
"TCGA.AA.A00K.01A",0.232209216241819,0.0528348130831414,0.277393310415126,0.159019616983229,0.132878837363459,0,0.145664205913225
"TCGA.DM.A28A.01A",0.020987918179361,0.326497307595144,0.340034041252559,0,0.27205412427883,0,0.0404266086941057
"TCGA.CK.5914.01A",0.0296869209325314,0.393082393030168,0.302436847531733,0,0.0717647046803177,0,0.20302913382525
"TCGA.G4.6320.01A",0.0331196787275145,0.131885792260092,0.148215456542903,0.160750064183336,0.517947122083293,0,0.00808188620286053
