"","Monocytes","DC","Fibroblasts","Cancer Cells","CD4 T","NK","CD8 T"
"TCGA.KK.A7AQ.01A",0,0.101529455022916,0.118297250779163,0.356339072233611,0.42383422196431,0,0
"TCGA.EJ.A65D.01A",0,0.33420537839189,0.0504652435414963,0,0.615329378066613,0,0
"TCGA.EJ.5519.01A",0.00786450774186891,0.208032938610477,0.408233887539845,0.000184692207061933,0.00520244318279823,0.250514673377451,0.119966857340498
"TCGA.HC.7737.01A",0.0534443534502714,0.152461503481316,0.271445459132154,0.28604989982696,0,0.19132012900493,0.0452786551043689
"TCGA.ZG.A9LY.01A",0.000997441613540783,0.154438475967543,0.24861482734454,0.182021945738817,0.264368154534053,0.148574268452751,0.000984886348755151
"TCGA.EJ.A7NF.01A",0,0.0817072879252367,0.0899884104328803,0.235149755233168,0.593154546408715,0,0
"TCGA.KK.A6E3.01A",0.00436807790824347,0.689448064040283,0.199311710281297,0,0.106872147770177,0,0
"TCGA.KK.A7AW.01A",0,0.441158630196142,0.0675257457314088,0,0.491315624072449,0,0
"TCGA.FC.A4JI.01A",0,0.269446908742833,0.210264475446343,0.230420022511545,0.250055910552145,0.00570079971515137,0.0341118830319819
"TCGA.ZG.A9LN.01A",0.0368796201456142,0.244701207123576,0.214291220043031,0.163805669964363,0.10088616164111,0.101686945214556,0.13774917586775
"TCGA.HC.8260.01A",0,0.157759377126037,0.238667043402321,0.132775815946668,0.343477922189032,0.102481167106626,0.0248386742293171
"TCGA.XJ.A83G.01A",0,0.161673735145454,0.159571211318935,0.181102247099813,0.497652806435798,0,0
"TCGA.KK.A8IL.01A",0.0203545945977151,0.210307660183762,0.185651800643016,0.120254481175429,0.250356039248328,0.0177580588318323,0.195317365319918
"TCGA.J9.A8CM.01A",0.0109970325368108,0.418061426317667,0.198914817880283,0,0.37202672326524,0,0
"TCGA.EJ.7781.01A",0.0126260500014005,0.191844078881587,0.2792847763499,0.0670548319919194,0.0521648771008633,0.292679462450225,0.104345923224105
"TCGA.V1.A9OH.01A",0,0.128193893590788,0.127564017833748,0.203981802919017,0.527951139960709,0,0.0123091456957382
"TCGA.WW.A8ZI.01A",0,0.0508339415270447,0.0939853482072964,0.328834778673409,0.272407156015372,0.185988784504211,0.0679499910726656
"TCGA.XK.AAJP.01A",0,0.253457260347887,0.147358943350893,0.150582327209224,0.438184333419466,0,0.01041713567253
"TCGA.CH.5754.01A",0.0343418882081386,0.282091283771928,0.233723080072072,0.101210790336908,0,0.116701027129869,0.231931930481084
"TCGA.2A.A8VV.01A",0,0.157203712665182,0.124615224803518,0.118512728415774,0.578296528099547,0,0.0213718060159787
"TCGA.V1.A8MG.01A",0,0.106102678272972,0.162342265120232,0.16050459874352,0.49939857382255,0.0418579860288757,0.0297938980118498
"TCGA.EJ.A65B.01A",0.000352709055848175,0.528725406211611,0.216765547139916,0,0.254156337592625,0,0
"TCGA.HC.8262.01A",0,0.107464541713798,0.120944861993655,0.25400051307002,0.446853451141599,0.0707366320809285,0
"TCGA.J4.A83K.01A",7.3462760535545e-05,0.258151587568909,0.179626456906526,0.0904586139825233,0.421298331694586,0.0248667270448409,0.0255248200420794
"TCGA.KK.A8I8.01A",0,0.236684359599971,0.0958024141775338,0.0591947418591486,0.608318484363347,0,0
"TCGA.EJ.5495.01A",0.0158178111537776,0.237094021956316,0.279685960496405,0.06355604316195,0.133525546766313,0.170177614033945,0.100143002431293
"TCGA.V1.A8MU.01A",0.00414807603826778,0.456016944868547,0.289327711872015,0,0.245076330233049,0,0.00543093698812171
"TCGA.YL.A8SP.01B",0,0.215556179847003,0.197597935318441,0.00669978161040439,0.573479630957715,0,0.00666647226643617
"TCGA.EJ.7312.01B",0,0.232184222882497,0.231043054351244,0.210076103719329,0.314258530681038,0,0.0124380883658924
"TCGA.G9.6378.01A",0,0.112675913679253,0.191117738415671,0.303116215375058,0.392116849388748,0,0.000973283141270279
"TCGA.G9.7523.01A",0.0461096572648269,0.139853436415053,0.352629426840515,0.209448995740103,0.170213979188139,0.0297949680643442,0.051949536487019
"TCGA.G9.6364.01A",0.0762558870605716,0.216438719251812,0.4151827541677,0.0180854439794991,0.0724757103447436,0.120690448805317,0.0808710363903572
"TCGA.HC.A8CY.01A",0,0.135286021354083,0.175378420617137,0.0848612380390163,0.26276594180402,0.179371758509,0.162336619676744
"TCGA.G9.A9S4.01A",0,0.169089161537368,0.0639963074098562,0.106790483524793,0.660124047527983,0,0
"TCGA.VP.A87H.01A",0,0.150555115364389,0.177373222641356,0.141041693672987,0.531029968321268,0,0
"TCGA.YL.A9WI.01A",0,0.0958661622852043,0.179284845385147,0.185663504400183,0.483967997552043,0,0.0552174903774221
"TCGA.VP.A87D.01A",0,0.401036522289419,0.161314455599405,0,0.422242149984475,0.0154068721267015,0
"TCGA.KK.A6E2.01A",0,0.23205470925221,0.111419404066943,0.0947223261512251,0.505315919909526,0.00097227746734779,0.055515363152748
"TCGA.YL.A8SH.01B",0,0.123583984345698,0.151697560167674,0.175070119432793,0.540690884657923,0.00895745139591216,0
"TCGA.EJ.7318.01B",0.00193151958593491,0.316340483183672,0.150057017067896,0.0593963878247384,0.434044457540382,0,0.0382301347973764
"TCGA.HC.7740.01B",0.0364271120506378,0,0.120009166033707,0.108572381269149,0,0.733938923254596,0.00105241739191034
"TCGA.HC.7075.01A",0,0.135207098040485,0.196270252521192,0.19135305216211,0.26408954851783,0.100236880755975,0.112843168002409
"TCGA.HC.A6HX.01A",0,0.278419901510236,0.147466193879878,0.00354420775997574,0.57056969684991,0,0
"TCGA.J4.A67T.01A",0.00211637975134159,0.126335042497939,0.264275779947823,0.183403644370212,0.251539636778961,0.0834649666311443,0.0888645500225792
"TCGA.CH.5739.01A",0.000676146625688076,0.243441146978932,0.227363659531316,0.061579078912605,0.217136956255001,0.136408759134575,0.113394252561883
"TCGA.ZG.A9L1.01A",0,0.0880131037103043,0.348951580117768,0.112433159882287,0.164527421014552,0.187152639353219,0.0989220959218697
"TCGA.EJ.7325.01B",0,0.303670989393717,0.0555604168975822,0.0143746984493301,0.626393895259371,0,0
"TCGA.KK.A5A1.01A",0,0.145002564888659,0.107642658304805,0.218454142488463,0.518468639093043,0,0.0104319952250298
"TCGA.EJ.5504.01A",0.00607985358131287,0.21380786936482,0.289369477136403,0.102333782862455,0.212921180579811,0.0893874486664127,0.0861003878087853
"TCGA.EJ.7314.01A",0.00615661983346646,0.124927929397628,0.206147309016419,0.100706624952987,0.528719492645586,0.00147129183950921,0.0318707323144043
"TCGA.J4.A83J.01A",0.0387078014826369,0.259281073343961,0.297575138637525,0.206717387669335,0,0.111647181996568,0.0860714168699732
"TCGA.HC.7080.01A",0,0.181562944309948,0.198107367439794,0.144460472230826,0.183417993657458,0.151132315208467,0.141318907153508
"TCGA.EJ.5501.01A",0.00169197239918413,0.333943045887471,0.28636873497933,0,0.219235867770608,0.0873921855588931,0.0713681934045147
"TCGA.HC.8213.01A",0,0.185155731725042,0.0747656915707828,0.0970619080046433,0.643016668699532,0,0
"TCGA.HC.7744.01A",0,0.747650800428832,0.15028588390594,0,0.102063315665228,0,0
"TCGA.XK.AAK1.01A",0,0.287126767624591,0.152816430985079,0.142883471127863,0.416340078791383,0,0.000833251471084747
"TCGA.HC.7747.01A",0.00801796364743811,0.312000671328257,0.197819530291598,0,0.431164205334465,0,0.0509976293982418
"TCGA.ZG.A8QW.01A",0.0281566251478066,0.228071574448093,0.264949312226874,0.161393998939865,0.148641711546663,0.0168869546044225,0.151899823086276
"TCGA.CH.5746.01A",0,0.104354627385405,0.182827831740327,0.164652690395986,0.371133330664887,0.164557850071397,0.012473669741998
"TCGA.G9.6384.01A",0.000181715373321469,0.186555493529165,0.248431849123372,0.124442581920148,0.251354998491476,0.0713511395093678,0.117682222053149
"TCGA.G9.6367.01A",0.0218607675783212,0.159636281147018,0.294599554591986,0.21972498422192,0.200319879657684,0.0402462963528624,0.0636122364502089
"TCGA.YL.A8HO.01A",0.0357425564395956,0.273281491959365,0.204109286414224,0.208037419190153,0.228505342141644,0.00756705381877421,0.0427568500362443
"TCGA.KK.A6DY.01A",0.00872302011449663,0.193170498041636,0.284652097228068,0.0502611681958031,0.21537708630512,0.144094247353105,0.103721882761771
"TCGA.KK.A6E0.01A",0.000181960770676256,0.229402850754121,0.326411116808443,0.181256765705291,0,0.0590610327119572,0.203686273249511
"TCGA.CH.5767.01A",0,0.0706403519203012,0.223970607898293,0.262790840056419,0.273233002594486,0.109858925943421,0.0595062715870809
"TCGA.CH.5740.01A",0,0.304794581434009,0.139744955159175,0.00238229063024521,0.531593616123211,0.00057856289695983,0.0209059937564005
"TCGA.KK.A7B2.01A",0.0117305509219195,0.344164573563912,0.175657573518259,0.0703664536896008,0.398080848306309,0,0
"TCGA.HC.8266.01A",0.048695825258135,0.292928923226852,0.229452979340399,0.00701026555515838,0,0.252071413002722,0.169840593616735
"TCGA.KC.A4BV.01A",0.00719439830040704,0.22841757861074,0.322267328486206,0.00430571465625512,0.0713245642305761,0.22424608919881,0.142244326517005
"TCGA.XJ.A9DI.01A",0.0254760394820013,0.295768107858903,0.246626985006638,0.0719505175556022,0.0830721811670001,0.189698430059791,0.0874077388700637
"TCGA.HC.A4ZV.01A",0,0.145161682224577,0.14473068518422,0.147824811743512,0.527143173276904,0,0.0351396475707868
"TCGA.HI.7169.01A",0.000772595941404905,0.00681053977779701,0.0744281333611292,0.586130370664526,0.331858360255143,0,0
"TCGA.G9.7509.01A",0,0.190600326374565,0.243755262922347,0.102777203519038,0.321117130413416,0.0953629758349352,0.0463871009356985
"TCGA.KC.A7FE.01A",0.000357848124301461,0.163766179738571,0.24568078334783,0.14088738499042,0.357657163942394,0.029183970699871,0.062466669156611
"TCGA.XK.AAJA.01A",0,0.156451238173651,0.162952078152579,0.212561262572468,0.227387458010557,0.20187056779979,0.0387773952909551
"TCGA.G9.7521.01A",0.0928982711618137,0.17666734324671,0.434018910272149,0.123876110057072,0,0.107671846820687,0.0648675184415691
"TCGA.EJ.A8FN.01A",0.000389454944454753,0.126073648719188,0.229189468872998,0.169916553339796,0.336707010174662,0.0871380891587372,0.0505857747901642
"TCGA.EJ.5499.01A",0.00282923397524073,0.189890608480536,0.195702003861291,0.113706558675328,0.440987896014792,0.000148882618690975,0.0567348163741211
"TCGA.EJ.A46F.01A",0,0.550118274258774,0.0599046496644368,0,0.38997707607679,0,0
"TCGA.EJ.8470.01A",0.0300237790137864,0.35186309953467,0.195203397433693,0.0529280066341867,0,0.199104628959333,0.17087708842433
"TCGA.FC.7961.01A",0.00940038287761585,0.535065825830721,0.451890755241611,0,0.000363253072859673,0,0.00327978297719312
