"","Monocytes","DC","Fibroblasts","Cancer Cells","CD4 T","NK","CD8 T"
"TCGA.MR.A8JO.01A",0.0782605904197333,0.0275183525349869,0.210774624408837,0.511005942349223,0.0628975342955706,0.0107827785248361,0.0987601774668138
"TCGA.5R.AA1C.01A",0.18092008955188,0.168652640892442,0.265315581225267,0.130328362432623,0,0.0609559421548009,0.193827383742988
"TCGA.ZS.A9CG.01A",0.0458513270637978,0.122011577827016,0.230928139752667,0.385317142597759,0.152836445388632,0.0354818321525509,0.0275735352175778
"TCGA.DD.A4NH.01A",0.204162341163594,0,0.286305270851235,0.30781237712315,0,0.201720010862021,0
"TCGA.FV.A4ZP.01A",0.208734133164957,0.520715183789302,0.117291632633968,0,0.153259050411773,0,0
"TCGA.DD.AACJ.01A",0.0517744804477198,0.139645415411222,0.0766769261755457,0.302343163421703,0.429560014543809,0,0
"TCGA.DD.AAVZ.01A",0.085356236996671,0.136433565320592,0.389095649033604,0.153391240062139,0.00598329006760472,0.123850546159403,0.105889472359986
"TCGA.DD.AAVR.01A",0.180632639637299,0.207278441936383,0.254129507929399,0.183433814181843,0.0130400172567073,0,0.161485579058369
"TCGA.RC.A7SB.01A",0.101663484264437,0.0546884461233143,0.145886624047886,0.697761445564362,0,0,0
"TCGA.3K.AAZ8.01A",0.0265869071609139,0.217093465994511,0.364986723633327,0.0272646391387099,0.179396167588638,0.028316883752221,0.156355212731679
"TCGA.DD.AADA.01A",0.0106488616853224,0.127492157744621,0.184256998094984,0.234141520810478,0.253196417934084,0.188427080022877,0.00183696370763469
"TCGA.G3.A25X.01A",0.171117783807348,0.516160646515002,0.312212720150585,0,0.000210175396890117,0,0.000298674130174089
"TCGA.EP.A3RK.01A",0.469697521478559,0.140352526548846,0.25304212047368,0,0.00139886845153048,0,0.135508963047385
"TCGA.2Y.A9H5.01A",0.0731219712320912,0.0378600360003139,0.343221483226807,0.25308870001348,0,0.205374411746285,0.0873333977810239
"TCGA.UB.A7MF.01A",0.258947573609246,0.34351126084158,0.190264115177356,0.0785009958399598,0,0.024390779683032,0.104385274848826
"TCGA.BC.A10R.01A",0.0893766934750175,0,0.28999596170321,0.620627344821773,0,0,0
"TCGA.ED.A459.01A",0.323307794585286,0.265209620350301,0.262097497542922,0.144023255401446,0,0,0.00536183212004532
"TCGA.KR.A7K7.01A",0.110143534095385,0.270510677438565,0.139461458059702,0.0416695149468142,0.423130893872778,0,0.0150839215867552
"TCGA.XR.A8TC.01A",0,0.0653831178080504,0.274024068271399,0.269859410658708,0.0596664414136976,0.278826151961185,0.0522408098869605
"TCGA.G3.A3CG.01A",0.129729420574357,0.0519048831196495,0.50100867154239,0.0863125645372655,0,0.184132540773035,0.0469119194533035
"TCGA.BC.A112.01A",0.0669779807103059,0.228003022811869,0.30141875727228,0.164975274594567,0.202446716923062,0,0.0361782476879166
"TCGA.ED.A4XI.01A",0.142905809300503,0.0167480030478411,0.351295313581223,0.240177438858155,0,0.248577742855172,0.000295692357106235
"TCGA.2Y.A9GT.01A",0.168336427406783,0.0477909069512786,0.33019149773006,0.048698484665432,0,0.356099082138772,0.0488836011076745
"TCGA.DD.AACX.01A",0.104876120003102,0.147516372674235,0.215879659390313,0.34961154224425,0,0.0323431228228525,0.149773182865247
"TCGA.DD.A1EB.01A",0.0782019673656378,0,0.348017029864053,0.29543262796951,0,0.270120174876322,0.00822819992447673
"TCGA.DD.AACE.01A",0.112592947955036,0,0.169195194461455,0.587088517770674,0,0.120959029844929,0.0101643099679046
"TCGA.2Y.A9H9.01A",0.0353432272238184,0.14875145651748,0.374474562663897,0.306868932289269,0,0.122104034023506,0.01245778728203
"TCGA.CC.5262.01A",0.336712285687886,0.170276782286793,0.475581433481619,0,0,0,0.0174294985437025
"TCGA.G3.AAV2.01A",0.0149543003557165,0.185793109861618,0.301688976218957,0.236055408489304,0.121666930122303,0.0843161193609998,0.0555251555911025
"TCGA.DD.A4NN.01A",0.0654266185511453,0.279633970300584,0.408098475725959,0.117525781736427,0.124315587463519,0.00499956622236694,0
"TCGA.DD.AACZ.01A",0.328761345505633,0.238144101990632,0.187206693732127,0.161659440865631,0,0,0.0842284179059761
"TCGA.DD.AAE0.01A",0.0823494287433664,0.277653782091773,0.218589366411557,0.0196017514930271,0.401805671260277,0,0
"TCGA.YA.A8S7.01A",0.602789164410103,0.114904811888445,0.282306023701451,0,0,0,0
"TCGA.2Y.A9GY.01A",0.204314606137936,0.337679705384392,0.150711774557057,0.0609168400893774,0.123865291706475,0,0.122511782124764
"TCGA.UB.A7ME.01A",0.114598276090901,0.267867497225451,0.318715957473705,0,0.14364531019263,0,0.155172959017313
"TCGA.ED.A8O6.01A",0.0249595029076312,0.13286954556442,0.227818114025113,0.203686556026095,0.410666281476741,0,0
"TCGA.ZP.A9D4.01A",0,0.104133414678592,0.175664545501037,0.612398137753771,0.000539895760763819,0.107264006305836,0
"TCGA.DD.A1EH.01A",0.0445104615067554,0.121673426388518,0.461184849457232,0.171121547825789,0.0394151486057443,0.162094566215962,0
"TCGA.DD.A11A.01A",0.12142119050664,0,0.465369192650938,0.396509863664312,0,0.0166997531781099,0
"TCGA.RC.A7SF.01A",0.0477234829030096,0.0153804886258634,0.23623277950227,0.471955591763833,0.18964049782104,0.0390671593839851,0
"TCGA.HP.A5N0.01A",0.0474231661993091,0.233298354933166,0.446069777792249,0,0.00427574503743219,0.140453435759754,0.12847952027809
"TCGA.DD.A73E.01A",0,0.133493054813128,0.277533951029922,0.214139656727059,0,0.335382863006433,0.0394504744234588
"TCGA.G3.A5SL.01A",0.0661431137060192,0.0195807038421768,0.278619996247224,0.446322936417189,0,0.187741594754036,0.0015916550333558
"TCGA.2Y.A9H6.01A",0.123437433722331,0.0727524078419863,0.327998361773651,0.308544167164075,0,0.166235167136348,0.00103246236160784
"TCGA.WX.AA47.01A",0.0267503303725609,0.0289520852200601,0.056208922326764,0.606430299699629,0.281658362380986,0,0
"TCGA.MR.A520.01A",0.0411368474293002,0.0720416754554151,0.271771284254682,0.55213024282926,0,0.0629199500313422,0
"TCGA.DD.A3A1.01A",0.21526691838049,0.324417775604606,0.33354913593583,0.0448080935264277,0.0592420478140687,0,0.022716028738577
