,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-CV-5442-01A,0.000,0.001,0.005,0.000,0.000,0.000,0.004,0.011,0.000,0.005,0.000,0.001,0.000,0.033,0.000,0.941,0.941
TCGA-CR-7392-01A,0.044,0.007,0.042,0.006,0.020,0.000,0.024,0.097,0.173,0.035,0.036,0.005,0.000,0.036,0.011,0.463,0.463
TCGA-UF-A71A-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.006,0.025,0.120,0.029,0.035,0.003,0.000,0.007,0.004,0.767,0.767
TCGA-CN-A642-01A,0.000,0.000,0.005,0.030,0.000,0.000,0.024,0.034,0.047,0.010,0.023,0.001,0.000,0.002,0.000,0.823,0.823
TCGA-CV-A45U-01A,0.003,0.000,0.024,0.015,0.008,0.000,0.007,0.007,0.036,0.002,0.007,0.005,0.000,0.028,0.007,0.850,0.850
TCGA-CN-6012-01A,0.034,0.000,0.025,0.011,0.007,0.000,0.014,0.037,0.051,0.008,0.052,0.000,0.001,0.050,0.008,0.702,0.702
TCGA-CV-A45W-01A,0.090,0.009,0.019,0.004,0.019,0.000,0.013,0.029,0.048,0.021,0.087,0.004,0.009,0.013,0.006,0.629,0.629
TCGA-CV-A6K0-01B,0.001,0.000,0.051,0.001,0.026,0.001,0.077,0.074,0.162,0.038,0.010,0.004,0.001,0.041,0.010,0.505,0.505
TCGA-QK-A6VB-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.013,0.036,0.009,0.005,0.000,0.001,0.038,0.001,0.893,0.893
TCGA-CV-6959-01A,0.009,0.000,0.015,0.005,0.002,0.000,0.016,0.100,0.051,0.040,0.021,0.002,0.000,0.022,0.011,0.707,0.707
TCGA-HD-7832-01A,0.000,0.000,0.026,0.017,0.000,0.000,0.000,0.038,0.014,0.010,0.031,0.001,0.000,0.028,0.000,0.835,0.835
TCGA-CV-7255-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.001,0.030,0.045,0.022,0.000,0.002,0.000,0.028,0.001,0.869,0.869
TCGA-CR-5243-01A,0.026,0.000,0.046,0.016,0.020,0.000,0.024,0.053,0.103,0.022,0.004,0.002,0.000,0.028,0.003,0.654,0.654
TCGA-P3-A6T5-01A,0.003,0.000,0.014,0.005,0.000,0.000,0.016,0.031,0.073,0.017,0.002,0.003,0.001,0.033,0.003,0.799,0.799
TCGA-CV-6952-01A,0.007,0.000,0.022,0.016,0.004,0.000,0.017,0.062,0.022,0.035,0.002,0.003,0.000,0.038,0.003,0.769,0.769
