"","cellFractions.B.Cells","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.06.0211.01A",7.18953058856129e-09,0.102209285554469,0.117635938795861,0.015493004294169,0.0962217486026849,4.50165196311432e-06,5.29489171733353e-09,0.66843550861643
"TCGA.06.0238.01A",6.51093418918767e-07,4.60532511713224e-09,0.0176635167629216,0.00823499458538244,0.158130354931691,9.06253449572444e-05,2.59051976259209e-08,0.815879826771106
"TCGA.06.0184.01A",0.000338000517159836,0.00441732488769348,0.103986402044198,0.0134180823809318,0.218981594787757,5.55405589240791e-06,1.23653520234834e-08,0.658853028961015
"TCGA.76.4925.01A",1.59757369562864e-08,0.0825111671369457,0.0814146078232139,0.00953657439762984,0.0302757667515224,3.29240779870778e-06,7.87452659269632e-05,0.796179830241226
"TCGA.12.0616.01A",2.11426277713159e-08,2.75472588603142e-09,0.0385408419063408,0.00596712393225834,0.0984530863443,8.57767212117677e-09,1.60564935343727e-06,0.857037309692722
"TCGA.26.5132.01A",9.97038748065975e-08,2.41612184117415e-07,0.0881070833132066,0.00754675427781976,0.0624394613254403,2.10511488207073e-05,2.2335914719298e-08,0.841885286282739
"TCGA.02.0055.01A",3.09910518380962e-07,0.395665495399473,0.148869079486719,0.222608852578732,0.232852105948079,1.95400761390995e-07,3.31139406918604e-08,3.92816177750139e-06
"TCGA.06.0132.01A",1.73048636645265e-06,3.80057074058493e-08,0.0580913456293619,0.0166034640190196,0.31762165805567,0.000194394990318199,9.25375030638313e-08,0.607487276276053
"TCGA.02.2486.01A",1.51339233407054e-08,1.17215960254736e-08,0.0219799662058656,0.0282903103898497,0.543093991060182,2.27491162703706e-09,1.09608667210768e-07,0.406635593605004
"TCGA.19.1787.01B",2.40762111044039e-07,7.04446408675519e-08,0.0573775977202788,0.00741351044617639,0.0870547375224257,1.36480676473686e-06,1.13177111355275e-07,0.848152365120491
"TCGA.06.0211.01B",2.19405934778283e-07,0.0438313017329625,0.0794740136526332,0.00998510597214341,0.0555806528701975,6.72604654046478e-07,1.40053991504969e-08,0.811128019756075
"TCGA.06.5859.01A",3.57982086068819e-07,1.48271386210456e-08,0.032801009033925,0.00309568228773976,0.168353110802254,8.28767555396191e-05,3.56395910879094e-08,0.795666912671725
"TCGA.06.0139.01A",7.20355935670633e-06,2.90609151556621e-07,5.01530539839986e-05,2.43850879609315e-06,0.999868669002003,2.3842885906366e-07,7.09309931068085e-05,7.58447424863673e-08
"TCGA.06.0157.01A",3.92298119938031e-05,0.00775119997806675,0.0747988303477662,0.00985011036454093,0.0697801532202018,1.46938222598108e-05,1.74628498234267e-09,0.837765780708886
"TCGA.12.1597.01B",6.05711485506007e-08,0.0719718304499363,0.0718754042652792,0.0065522273526601,0.0732585568683141,1.25626239415198e-05,1.55595615043296e-07,0.776329202273105
"TCGA.76.4931.01A",1.58441332545225e-08,0.0954977526468263,0.0524686914545035,0.00538051306176585,0.0275798758995204,6.03682450503035e-06,1.11780818958969e-08,0.819067103090664
"TCGA.06.5417.01A",5.36905925020472e-08,0.0369948666836423,0.0464904212321598,0.00491623219478317,0.0298270746861029,3.99688880134396e-06,6.91368740301959e-12,0.881767354617004
"TCGA.32.5222.01A",2.95234457089833e-07,0.0234998159944662,0.0579071514689759,0.0266872656148373,0.0871085341679473,4.56771073947456e-07,2.31126271981471e-08,0.804796457635615
"TCGA.76.4932.01A",1.04661172972457e-07,0.0264845491649341,0.0612706148373223,0.00880275332601486,0.0458033426122203,1.18405460415623e-05,1.84612205906253e-08,0.857626776391073
"TCGA.28.5208.01A",4.86468535615688e-08,0.0614612739137768,0.107744618021991,0.0182798765721431,0.086331304150247,5.99700046775877e-06,1.01037841049894e-09,0.726176880684142
"TCGA.02.0047.01A",1.44741075202295e-08,0.146267589122055,0.105295836420124,0.0068140039144637,0.0685039162263359,7.59385030284505e-07,2.72511839740197e-07,0.673117607946044
"TCGA.28.5207.01A",5.96280965972609e-07,0.040625466495671,0.130291090274286,0.0114769719529887,0.0592112266488194,8.71337052006058e-06,2.29109467855624e-08,0.758385912065802
"TCGA.28.5220.01A",6.8166628054374e-09,0.0593599647938018,0.0338420768811967,0.00338565856714478,0.0642059776526629,2.40784921685888e-05,1.50145308020016e-09,0.839182235294909
"TCGA.06.0744.01A",0.00121064357468753,0.0137469459270231,0.0661031837854598,0.00592109324276572,0.0342334965499249,1.90285054531015e-07,6.90063546462566e-08,0.87878437762873
"TCGA.27.2524.01A",3.01169910083281e-07,0.102103469868543,0.0801751456615401,0.0128357969647868,0.0772153571787977,3.12366906245044e-08,7.63706225559041e-09,0.72766989028267
"TCGA.06.0745.01A",4.19627916874177e-08,0.0278924416923121,0.113705778801761,0.0123423672067762,0.109963059099748,0.000327695858866345,2.454480248191e-06,0.735766160897496
"TCGA.16.0846.01A",2.24307698583018e-06,1.55739491164416e-08,0.0349956841957069,0.0021630574593116,0.154923740755592,9.14390426517574e-09,1.71827080159675e-07,0.80791507796747
"TCGA.06.0882.01A",0.000188180679300854,0.0153448452142861,0.0685570600173,0.00865273249674766,0.130792066205303,1.60484569344905e-09,9.14101990027648e-09,0.776465104641197
"TCGA.06.5411.01A",5.61003502874248e-09,0.0839195268395228,0.0843303695076235,0.0127983801101656,0.0801811796778266,7.1056273576435e-06,1.67973335704546e-08,0.738763415830135
"TCGA.27.1835.01A",5.67368697087029e-08,0.0638761984651858,0.0660659221880593,0.00582842212999252,0.00824684327904199,4.37665635116441e-06,0.00014810913663757,0.855830071407862
"TCGA.28.2513.01A",0.000656958966428718,0.046610270269114,0.143131434736994,0.028388963849017,0.197093163252225,7.07711406746219e-05,1.45672571718333e-07,0.584048292112975
"TCGA.14.0781.01B",9.52749243549701e-09,0.107775220099968,0.155077866093692,0.0248948179887021,0.10910968283121,2.12475178910397e-06,8.02081745324536e-09,0.603140270686329
"TCGA.14.0789.01A",3.30348914823605e-07,0.438386826086913,0.140058661810771,0.0131990398051818,0.169193473759762,0.000160969041728661,1.07237585358546e-08,0.23900068842297
"TCGA.06.0141.01A",7.19625219753763e-08,0.182438537310065,0.0702912799837607,0.0203448922573437,0.15891135214337,3.98608484253037e-05,4.58171154778347e-09,0.567974000912802
"TCGA.06.2565.01A",0.000450846209208025,0.0421258637082132,0.107980864128177,0.00878935343831699,0.0445573135846688,9.96210183060805e-06,1.52471461119109e-08,0.796085781582439
"TCGA.28.5213.01A",2.76309097947437e-08,9.80370904400124e-07,0.128594374264222,0.0836076860442845,0.49481122500086,9.01932338858921e-05,3.21696203955073e-08,0.292895481285313
"TCGA.06.2557.01A",0.008062438297878,0.00737517062464094,0.0568648680825876,0.0104564987936045,0.160082783673676,8.49090449189421e-05,4.51687268812174e-08,0.757073286313967
"TCGA.26.5133.01A",3.42905552933461e-09,0.0817737709193593,0.118360681188053,0.00788460170014802,0.0322330550272191,1.21040976578074e-06,9.75695430921735e-09,0.759746667569445
"TCGA.06.0210.01A",0.000206327019175455,0.182001469940742,0.0534689386615848,0.00878045941765811,0.102531440179622,7.05997710798653e-05,1.46499820555801e-08,0.652940750360156
"TCGA.08.0386.01A",3.4186269462544e-07,0.0362575965886043,0.108071665845682,0.00680055486879285,0.0285837585272263,0.000347887069063397,6.7035359870349e-07,0.819937524884338
"TCGA.06.2569.01A",7.81463055020989e-08,0.0690300586713402,0.0810816628486472,0.0472123122814977,0.0100604173541742,1.72558967535817e-07,3.3406912203477e-08,0.792615264732155
"TCGA.26.5139.01A",0.000139186791051168,0.0497720661349693,0.0814224455627159,0.0130435440632157,0.0720274758190934,5.36422405233011e-05,1.63092649768939e-09,0.783541637757505
"TCGA.41.2572.01A",0.0001365936122245,2.69886773923422e-07,0.0863555363177924,0.0158145750085664,0.0661251544499928,6.22502127249129e-06,5.43267818777968e-09,0.831561640270699
"TCGA.28.2499.01A",0.000225649149358717,0.0234299401043143,0.05930493706556,0.017825503289931,0.0554704110871932,1.08655654374946e-09,7.15077282448733e-09,0.843743551066313
"TCGA.06.2570.01A",7.11472501581574e-05,1.62463914807753e-09,0.0851252269621209,0.00821095569432096,0.105586814339174,4.47868704257862e-05,5.59193378384989e-08,0.800961011339823
"TCGA.14.0817.01A",2.78202136611164e-07,1.3335074378441e-07,0.0536769115522994,0.027203474752209,0.17039015174927,9.95869771550425e-07,7.01982201235779e-08,0.748727984325349
"TCGA.28.5209.01A",3.9986409342453e-08,0.0746915957256147,0.0815477372366941,0.0135548647687132,0.0248939089257038,2.48671965350385e-05,2.76801040934107e-08,0.805286958480226
"TCGA.06.0649.01B",4.03383564367419e-05,0.213140402853169,0.0880558408163746,0.0147210644284308,0.114880490114223,7.64483345833045e-06,5.2550889405532e-09,0.569154213342819
"TCGA.06.2561.01A",7.34333844233392e-08,0.0507406135426621,0.0439044800101342,0.00431550552861121,0.0682469269565515,9.73537634957615e-12,2.4462574278627e-05,0.832767937944643
"TCGA.27.1831.01A",0.000121847690023195,1.19455842954074e-07,0.0300420269138115,0.0202862275588386,0.0965309144168683,2.5930250843441e-06,5.26284635684107e-09,0.853016265676685
"TCGA.27.2519.01A",1.86761444099337e-06,9.51896057709371e-09,0.0289789676974242,0.00475567478926501,0.213975244770822,1.37790038808915e-06,4.71282917902476e-10,0.752286857237417
"TCGA.06.0747.01A",3.32912130766094e-05,0.0834537319139273,0.0706723244803254,0.00464997880260179,0.0333512799951524,1.24795270079692e-09,9.50231735135204e-10,0.807839391396732
"TCGA.06.2558.01A",2.51910330945234e-06,0.0532538425590066,0.0989798438072962,0.0134779710786859,0.0578368491807913,6.41391964037659e-06,2.01349297274673e-08,0.77644254021634
"TCGA.27.1830.01A",1.41624522355465e-05,0.0422308556921293,0.104436017417429,0.00931530855599811,0.0805533768426859,2.7823974386157e-08,3.83343320404442e-09,0.763450247382114
"TCGA.06.5412.01A",8.57951052173781e-08,0.202453775315082,0.17541054596847,0.063121343755311,0.184027685407968,5.87433450946974e-05,9.84973044222499e-08,0.374927721915664
"TCGA.14.1829.01A",1.05821801129479e-07,8.93394342442543e-09,0.0379740138401998,0.0227101648971068,0.138481276403917,4.231670045888e-05,2.18380688229893e-08,0.800792091564504
"TCGA.06.5416.01A",6.9528268914976e-05,0.0414424777790834,0.0503125890008808,0.0112906334803852,0.0170136606459389,5.74251347213643e-06,6.9611185031351e-09,0.879865361350206
"TCGA.06.5408.01A",2.46969225638819e-07,0.114076572671282,0.0920047598059413,0.00690922258903309,0.0590726728606929,1.90123964562344e-06,3.27076742529039e-09,0.727934620593412
"TCGA.27.2521.01A",2.4528617899945e-08,0.0594257424999438,0.0592365074352302,0.0063853786633776,0.0232788821895893,8.44576032515245e-05,8.54609056862944e-09,0.851588998533899
"TCGA.32.2634.01A",8.69391192495455e-08,0.0485863691919301,0.0879566688936091,0.00729716242623515,0.0291661351240009,2.0472375135797e-05,1.44268717702062e-08,0.826973090623098
"TCGA.06.0219.01A",2.81493717858313e-07,0.115892202566145,0.039109356229591,0.00747020270415474,0.0509039393179289,1.24041632439416e-05,9.66673604734424e-08,0.786611516857859
"TCGA.76.4926.01B",2.57564924168238e-08,0.0767567077591776,0.0485058186985988,0.00510108457029634,0.0458583925469619,6.14566052767316e-07,2.5797472300228e-09,0.823777353522673
"TCGA.14.0790.01B",5.7428738479477e-07,0.0300882731266361,0.0467183067723011,0.00632350502186331,0.0159174320787941,1.31767520308774e-06,2.38163022744717e-09,0.900950588656187
"TCGA.06.5858.01A",1.60170489139035e-06,0.0273350151335124,0.147031258164909,0.0142759641338451,0.0805294360685332,8.02496676506652e-07,5.22924087883712e-09,0.730825917068391
"TCGA.26.5135.01A",2.6233086138301e-08,0.0960438531664771,0.152301367353929,0.0182968977146952,0.0687739955260392,1.7024038179218e-06,7.08847435794185e-09,0.664582150513481
"TCGA.27.1834.01A",0.000197015390232966,0.0390071104978192,0.032328579573161,0.00480749351304084,0.0660335201716891,4.39896131625252e-06,1.46324209259228e-09,0.857621880429499
"TCGA.06.0129.01A",1.87996376483425e-06,1.01626360215226e-08,0.0295276765497636,8.82714458239437e-05,0.175528459683808,1.91862246736196e-05,2.40992992218806e-08,0.794834491870231
"TCGA.41.3915.01A",2.55064097242916e-07,1.87414446389416e-08,0.152776467628492,0.0413237037849278,0.225712431755636,0.000139090960236922,4.94581836101415e-07,0.58004753748333
"TCGA.06.2562.01A",3.07619527920664e-08,0.240417326733366,0.112673521648173,0.0192555790799875,0.0626542836437622,1.5399037062978e-06,2.33617726758163e-08,0.564997694867279
"TCGA.28.1747.01C",0.000633810686543935,0.0398662734078537,0.0438051538102459,0.00238402933092818,0.0785598096363969,2.39191070933307e-05,4.99840393665341e-09,0.834726999022534
"TCGA.06.2563.01A",4.83829628757266e-08,0.0937822761961466,0.0884611953763694,0.0133592985185583,0.0333077366453253,2.02190645391801e-06,5.22310302194701e-08,0.771087370743153
"TCGA.28.5216.01A",2.4321609700649e-06,0.0819522711448368,0.0847650994072208,0.0241318660852332,0.0714319910800292,4.42464629778957e-05,8.69972835175495e-09,0.737672084959004
"TCGA.28.2509.01A",1.39720563941872e-08,0.165569661137944,0.0542681730299997,0.00942185776992264,0.0714451588301135,0.00052360111411483,3.54557844221612e-07,0.698771179588004
"TCGA.19.2625.01A",0.000542786772932665,0.0423098797150933,0.0465635990626218,0.0143260320762142,0.0549851419824151,1.24826288787006e-05,4.28135347113241e-09,0.841260073480491
"TCGA.02.2483.01A",5.3668279974548e-08,0.080452731182769,0.106331444659705,0.0105127374075701,0.0843749271256422,2.07811112138896e-07,2.32415477678076e-09,0.718327895820767
"TCGA.15.0742.01A",6.1868551761177e-08,0.05438585739869,0.0805757146640364,0.00657442203345763,0.031185773864916,2.90408891699054e-06,1.87854549268144e-08,0.827275247295976
"TCGA.06.5413.01A",0.00507810307840379,5.17299551521987e-07,0.143878283190565,0.0618680453837463,0.173146890169334,7.39421050333829e-05,1.68436171455032e-08,0.615954201929749
"TCGA.06.0125.01A",4.72626574686934e-09,0.0655657801014563,0.0924523353090963,0.0145599674181337,0.0213778058795072,2.24602188056206e-06,1.03229371987476e-05,0.806031537606462
"TCGA.26.1442.01A",3.94842464660195e-07,0.0578453637585848,0.034532370839317,0.0114435720310413,0.0225408454318705,5.45661375537632e-05,8.15752581798526e-08,0.87358280538391
"TCGA.06.0646.01A",3.7806150841791e-07,0.0890334334533029,0.0910111451557895,0.0149911616265059,0.0940913149859015,9.02955019602844e-05,2.46413781442627e-07,0.71078202480125
"TCGA.12.5295.01A",9.83090697775478e-09,3.3091823418313e-08,0.0695082520586258,0.00677815761712476,0.18185273817199,1.37775065839672e-05,4.61394820469662e-09,0.741847027108997
"TCGA.41.4097.01A",3.9417377491015e-07,0.15780518964526,0.0971743340095801,0.0235192427947807,0.105641112346931,2.80441941148185e-05,2.13931909659626e-07,0.615831468903649
"TCGA.06.5418.01A",1.24562670853643e-07,0.100217675263941,0.0518525743343269,0.0102982593299933,0.0736741539796608,3.50370425770124e-05,5.76837834276369e-10,0.763922174909993
"TCGA.19.4065.01A",2.34969856950437e-08,0.352860117706609,0.0815047313584817,0.022131445614133,0.144215390888328,0.00025314027984598,3.38120326937859e-07,0.39903481253529
"TCGA.06.0168.01A",1.79452364478105e-07,1.39011188044726e-08,0.0886579196947999,0.0106995107330613,0.223618565911733,0.000226054189747864,4.92009442662038e-09,0.67679775119708
"TCGA.06.0190.01A",1.15348458981246e-07,0.209275018933157,0.139058450960949,0.0507881600531826,0.159405112437734,7.63346193014936e-05,6.99863707659639e-09,0.44139680064858
"TCGA.19.5960.01A",1.0207101071719e-09,0.0355549497754805,0.0242971366819732,0.00283251946832171,0.0238224474949038,8.93755772065526e-07,7.77072308884667e-08,0.913491974095608
"TCGA.06.5414.01A",2.14894682503145e-07,0.0987287810277728,0.0918208980861545,0.00860904847960689,0.117730697031263,1.36397226079373e-05,5.85801922085658e-10,0.683096720172111
"TCGA.32.1982.01A",0.00136060180915429,3.32379556695748e-07,0.300451504504481,0.0183311864399897,0.0937306502972177,2.26252678885826e-07,2.29703836733815e-08,0.586125475346538
"TCGA.06.0645.01A",0.00255753124050106,6.82671743466154e-08,0.321361101934103,0.0427993522376793,0.57976219436681,6.77613799231707e-07,2.44195175914496e-07,0.053518830144757
"TCGA.19.2629.01A",6.72934093451318e-05,9.14740668796671e-08,0.0691945707716326,0.00631312768076074,0.130467900446594,2.10974790812377e-05,6.97114244170311e-08,0.793935849027095
"TCGA.06.0174.01A",5.26220906942725e-08,0.0350452617012316,0.0999217905638718,0.0114322598746426,0.0533383662898483,7.53718605457093e-06,7.19613659713157e-09,0.800254724566124
"TCGA.32.4213.01A",1.4207949166765e-07,2.56487846182659e-08,0.181023477444235,0.0247277958033093,0.328863719627703,2.73138374050913e-05,1.04140873502048e-07,0.465357421418197
"TCGA.12.0821.01A",2.2757515076601e-08,0.0443577063270735,0.107923292228423,0.00731457798928814,0.0379394606486362,0.000367673776457743,2.87070717553364e-09,0.802097263401899
"TCGA.76.4928.01B",6.76837374625e-06,0.68483833683603,0.164240092523682,0.0200577876359956,0.130856354283408,1.16360209089476e-09,6.58834110993259e-07,3.49425312226064e-10
"TCGA.02.2485.01A",6.91042405086489e-08,0.0231617225634902,0.0460402935763657,0.00491277712391074,0.0363872492392927,1.23287742550625e-08,7.43531269037719e-06,0.889490440751236
"TCGA.06.0138.01A",7.34590428074702e-06,0.0297276470360011,0.0939481689849847,0.0136102769077125,0.106504221337072,3.79959083594638e-05,3.10689828335079e-09,0.756164340814692
"TCGA.15.1444.01A",0.000347067713189884,0.00931202960742342,0.0653554116009054,0.00523583228068583,0.0866221629125743,4.03607945261346e-05,4.23680856285789e-09,0.833087130853887
"TCGA.06.0750.01A",9.62453636804973e-08,0.0623205328864205,0.124053007432424,0.026738892182491,0.0911352140015921,3.9053100308503e-05,8.37816755274051e-09,0.695713195773233
"TCGA.27.2526.01A",6.21513943295551e-07,0.0158583892789616,0.0373949881907406,0.00308619600793428,0.0498942002256512,2.82012299564269e-08,0.00454710055446502,0.889218476027074
"TCGA.27.2528.01A",4.95249639120902e-09,0.0924040191764384,0.163541989123927,0.0293660115418555,0.0180706563909568,1.15073094832112e-05,2.39416521223727e-06,0.696603417339631
"TCGA.06.2564.01A",4.55191193544079e-08,0.110080817324808,0.076960063805207,0.0114868027474195,0.0647569262361723,3.39415797812018e-07,1.62292405103598e-07,0.736714842659071
"TCGA.06.0130.01A",2.46953686567871e-07,6.93047673288211e-06,0.0386981073079483,0.288673127970279,0.450794327900566,0.000139271576582671,3.02422974273364e-08,0.221687957571906
"TCGA.06.2567.01A",5.1145420330958e-08,0.113404337928385,0.0892417843802569,0.0117632422812843,0.0775079048279963,3.34819456919981e-09,6.95164112744513e-07,0.70808198092435
"TCGA.12.0619.01A",0.00251697788277549,0.00749457708918378,0.105330276547938,0.0114385733841698,0.175684656418673,7.99991290318487e-05,1.41097622911407e-08,0.697454925438467
"TCGA.19.2620.01A",8.93484801801235e-10,0.1249280495133,0.075898904605343,0.00980932251323652,0.0359671964803893,5.80072234765968e-06,6.03201495731594e-08,0.753390664951749
"TCGA.28.5215.01A",0.0005270516673348,0.0331260206664261,0.106956275938553,0.0274785652771104,0.139720950055486,3.14696772758572e-05,1.72323651923409e-09,0.692159664994577
"TCGA.06.0878.01A",3.08354634009557e-05,0.202551967666081,0.0879526599023567,0.0109052301996711,0.0667585035696441,4.75350408161997e-05,4.7028441345615e-09,0.631753263455186
"TCGA.26.5134.01A",1.80797593970672e-08,0.0529602746726409,0.0543442116208551,0.00613448155845689,0.0536807475827897,6.21323294569745e-06,1.53722102315835e-09,0.832874051715331
"TCGA.26.5136.01B",4.52837322670278e-05,2.38643132584689e-08,0.0353155407835171,0.00640752862904743,0.0894538903153033,6.13281695818208e-09,1.50734154901096e-08,0.868777711469319
"TCGA.14.0871.01A",1.50811344497068e-07,0.0293304203682626,0.0461094321408246,0.00685749520939459,0.0140185062190747,6.44652702909816e-06,5.78146026510905e-09,0.903677542942609
