"","cellFractions.B.Cells","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.A5.A0G5.01A",0.0514017885424254,0.158615788072559,0.172529691873841,0.0171000699300234,0.14780298525906,2.57056104944357e-05,0.137474669093793,0.315049301617803
"TCGA.AP.A0LH.01A",4.28020263055646e-08,0.141822812775945,0.0395911605916784,0.0106175672851988,0.00907844530013581,0.000135838041096507,0.00523827435949622,0.793515858844423
"TCGA.BS.A0WQ.01A",1.13842602467234e-08,0.113964996369407,0.0561509883421266,0.0186649809669781,0.012032563745496,0.000138862147793516,0.00244791823493133,0.796599678809007
"TCGA.FI.A2EY.01A",0.0010157570278077,0.00687590175874148,0.0228322521225111,0.00355293552270625,0.00107873601431575,2.02697445945285e-05,0.000562008010572898,0.96406213979875
"TCGA.EY.A549.01A",7.98472701557219e-08,0.316419413937139,0.0600484834621752,0.0150985253113895,0.0158667838525633,4.6848343554839e-05,0.0034635094028682,0.58905635584304
"TCGA.FI.A2D0.01A",3.58192061404823e-10,0.3198885582317,0.108778266110518,0.0291648227897132,0.0120324553340285,0.000175841942868059,0.00962494226020103,0.520335112972779
"TCGA.BS.A0V7.01A",0.00664615916034798,0.0491295062664098,0.0755059597254903,0.0215720052071922,0.0145877476882482,0.000148011137974676,0.0327233369331111,0.799687273881226
"TCGA.B5.A1MW.01A",3.5910973345197e-08,0.520570866273445,0.120565304944308,0.0139492564084987,0.0218964483270712,2.41618238632998e-05,6.26866993202212e-09,0.32299392004317
"TCGA.D1.A17D.01A",4.32489348997852e-06,0.117507279217038,0.152253386689193,0.00646716065679908,0.0171005670043998,7.75895355338881e-05,0.00782153004847246,0.698768161955074
"TCGA.BS.A0TA.01A",0.0144108131341212,3.55940238057725e-08,0.0616466570340385,0.0215147304658302,0.0990010174010309,0.000306834574394248,0.380712444222532,0.422407467574029
"TCGA.AX.A05Z.01A",1.80566588802532e-07,0.14875980465373,0.140800659208581,0.0176223781981757,0.0641812022803603,0.000171224427748428,0.094920593417776,0.53354395724704
"TCGA.D1.A17L.01A",0.0219749301703742,0.0538048050337811,0.0442983534871825,0.0059814252372563,0.0126654345046152,3.94892759430983e-05,0.0147882429695584,0.846447319321289
"TCGA.A5.A0GQ.01A",0.00216423425702113,0.182228096853513,0.0515057644943008,0.00794680805209968,0.0215331696960208,0.000278699431245427,0.0150299394702263,0.719313287745573
"TCGA.AX.A3G1.01A",0.0582527429312572,0.136016226684733,0.0688748677441848,0.0189213373686568,0.0223623531569671,1.99746703503223e-05,0.022060495956263,0.673492001487588
"TCGA.BK.A0CC.01A",9.22925834277414e-09,0.117099269467838,0.0670844743225633,0.0232013703565045,0.00951182214562294,0.000241914836699863,8.62373592102867e-08,0.782861053404154
"TCGA.D1.A1O8.01A",0.0981039259792163,0.112795699804214,0.0894352985440209,0.0172127722235591,0.133982468390982,1.44145261032647e-08,0.102848995079151,0.445620825564331
"TCGA.DI.A1NN.01A",4.40871334423688e-08,0.216607112188202,0.0915119903006832,0.0186998576335424,0.0712942054359702,0.000618340873506345,0.00766768140189752,0.593600768079065
