"","cellFractions.B.Cells","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.LL.A6FR.01A",0.00282331971813145,0.16950785820651,0.106678847626913,0.148230931000193,0.0159971184933129,0.000244241544260349,0.00427116646055318,0.552246516950126
"TCGA.E9.A22D.01A",0.0269019913039723,3.16941953383579e-08,0.0644820368211722,0.0848668573046868,0.0974450552350005,0.00117365196272145,0.199825349015516,0.525305026662736
"TCGA.A2.A0SX.01A",0.0507400904692515,0.261882859565319,0.103085317032791,0.138256989852826,0.0297577043273686,0.000151394716164901,0.0535524301093681,0.362573213926912
"TCGA.EW.A1PH.01A",0.0037488443361903,0.115576313723017,0.0472701163045289,0.0380647104007608,0.00832276687744779,3.6780675918487e-05,0.00664167930089091,0.780338788381246
"TCGA.AN.A0FK.01A",0.000651461657992801,0.102167158854103,0.135356717100244,0.0566246367628443,0.0199975020155727,0.000313972369549065,0.00021365159208778,0.684674899647606
"TCGA.A2.A0CX.01A",4.78235716858167e-07,0.113235094367016,0.0977151765846764,0.155437570793402,0.0294279202273818,0.000611091081264718,0.00680041852145266,0.596772250189089
"TCGA.E2.A158.01A",0.002434066353841,0.0382170134150759,0.039580791302408,0.0164647432356617,0.00514583337641285,1.76994707361451e-06,0.00196313843754229,0.896192643931985
"TCGA.D8.A1X6.01A",2.24011227676684e-07,0.0286702656434299,0.0355940214348492,0.0358648955207994,0.0418008923234029,8.93604686986427e-05,7.5030393671849e-07,0.857979590293656
"TCGA.EW.A1P7.01A",0.259784418944392,0.154362587363333,0.193122987798989,0.118858656925934,0.0286001673403539,0.000565227116669455,0.0932410553572532,0.151464899153075
"TCGA.B6.A0IG.01A",0.00321773796676803,0.163242445600869,0.0771878008993596,0.0540281158220877,0.00558732948670188,0.00125468637582997,0.00306171894423456,0.692420164904149
"TCGA.A7.A4SA.01A",0.00483851341486795,0.0778624907651287,0.091884687680852,0.0796438178708627,0.0187299002546026,0.000746263761469499,0.0387641231947823,0.687530203057434
"TCGA.D8.A1JP.01A",0.000632035457664418,0.071061244142091,0.120091193837357,0.286966942472057,0.0324673810552676,0.000135364270825988,0.00670243417885173,0.481943404585885
"TCGA.C8.A1HN.01A",5.6462690085119e-08,0.079896007627518,0.0466172892825651,0.0712693596590115,0.0163766579338917,0.000283523651483662,0.00225464075164974,0.78330246463119
"TCGA.D8.A1XK.01A",1.81103989011909e-08,0.27031412198256,0.0626513024200918,0.0199143081786127,0.0309550616231041,4.30121489094312e-05,0.0107030578329511,0.605419117703372
"TCGA.E9.A22A.01A",0.00444303701256043,0.0540225765741085,0.145647586965727,0.410352118413003,0.0366758498187676,0.00215974098751197,0.0283492247481679,0.318349865480154
"TCGA.AO.A12H.01A",2.29645592544717e-08,0.075196427226657,0.0705630403371557,0.0250814085100095,0.0191798834267228,0.000388118698810617,0.000844662811372663,0.808746436024713
"TCGA.D8.A1Y2.01A",1.03272735924997e-07,0.474392210725879,0.146996620243925,0.302544372455586,0.0701671525901904,0.000493253136147635,0.00540628740969566,1.65840190742343e-10
"TCGA.D8.A1XW.01A",0.00178798326889956,0.2595656549263,0.195193064686143,0.104295103556155,0.0648807469893795,2.12680970733648e-05,2.75325817139986e-07,0.374255903150233
"TCGA.OL.A5RZ.01A",4.727609575657e-08,0.0521379196618317,0.0525215412392012,0.0160655948361025,0.0100156191060813,6.90221595737353e-05,0.000573607685673843,0.86861664803544
"TCGA.BH.A42V.01A",0.0112148141755174,0.071186673623395,0.185741867975416,0.104314171301431,0.0215725006558572,0.00318669231076925,0.0224120033287488,0.580371276628865
"TCGA.BH.A0B7.01A",0.0224711687871933,0.152692745953293,0.169859297726284,0.105122344176329,0.0204214311919742,0.00060625456966603,0.0356628428974692,0.49316391469779
"TCGA.C8.A1HO.01A",1.76959311337943e-08,0.0752708912458445,0.0448870227144332,0.0548778516764523,0.0114780744612606,0.000190742762438003,0.00281406877089101,0.810481330672749
"TCGA.A8.A09A.01A",1.06866014377256e-07,0.1693362628989,0.102016305207954,0.109478478889955,0.0190083708624982,0.000788215891456353,0.0120140709044355,0.587358188478786
"TCGA.AO.A129.01A",0.0419056882935153,0.137669927992729,0.101305499417522,0.0505965059959252,0.0293648422025198,0.000117094829870182,0.0307123896291014,0.608328051638817
"TCGA.AO.A03O.01A",0.00553150755058508,0.051933519344538,0.0506216218249286,0.0530380057312084,0.0321612730845346,4.09159439862931e-05,0.0188944813571822,0.787778675163037
"TCGA.E2.A10A.01A",1.30246144228024e-08,0.16195826137594,0.0748868705937871,0.0972701521434313,0.0156631016234214,0.000112405622230192,9.8385527791303e-09,0.650109185778023
"TCGA.A8.A09E.01A",3.45335856309496e-08,0.0861034292840722,0.0593514193266279,0.0463221570459378,0.0122394939498788,0.000149766440023915,0.00345984982387145,0.792373849596002
"TCGA.AC.A3YJ.01A",5.83508846145386e-08,0.0444870789009465,0.0773409549556273,0.0226918137994019,0.0496454598377966,0.000176979584463904,0.00215963000800039,0.803498024562879
"TCGA.EW.A1IX.01A",0.000611335933446005,0.0890536514368224,0.125578216666951,0.23223767994802,0.0160703608421524,0.00125397309010032,0.00321394558810365,0.531980836494404
"TCGA.A8.A09N.01A",2.32433623984543e-07,0.123911541280031,0.0678471909701198,0.0830123253214494,0.0161969418960904,0.00107659395990457,0.00847762032145024,0.699477553817331
"TCGA.AO.A0J6.01A",1.15981212317257e-07,0.0557114975181118,0.0290507648571114,0.0143640767466018,0.0264297676448426,2.47904970328496e-05,0.0320194148046845,0.842399571950403
"TCGA.AN.A0FJ.01A",2.61239219011084e-09,0.0733638794035802,0.121952386760692,0.0615838326746819,0.0140815762399171,6.90400390450032e-05,0.00704661096080544,0.721902671308886
"TCGA.BH.A1ES.01A",7.72130205055528e-06,0.0896394605483095,0.0504756376746703,0.18845277509762,0.00808355010810694,0.000151785239813796,1.60852427615024e-07,0.663188909177001
"TCGA.BH.A0E1.01A",5.76903914122926e-08,0.0993174428467978,0.115163243658391,0.07136690805688,0.00750975981101567,0.000956107093148771,0.00457061513181358,0.701115865711562
"TCGA.4H.AAAK.01A",0.00137242849404167,0.0699859612462042,0.105619505234158,0.247474232895343,0.0216813813635484,0.00354664625555992,0.00677847780027408,0.54354136671087
"TCGA.EW.A6S9.01A",0.00763318429136916,0.090162065868721,0.123881844010702,0.160665054857889,0.0216900962208327,0.00152242940994574,4.82905626521909e-08,0.594445277049978
"TCGA.D8.A1JM.01A",5.22275633427567e-09,0.0784441257058669,0.0449236400966307,0.00355542240567286,0.00718480369467523,0.000162880437939308,0.0171118090879733,0.848617313348485
"TCGA.A7.A4SF.01A",0.00311606326905164,0.0807261042027793,0.0479896713599151,0.0357087217246417,0.0151651456408007,0.00100267738737583,0.0138316904544725,0.802459925960963
"TCGA.A8.A08R.01A",0.0257577329070498,0.187887340195417,0.104163074915941,0.115873796956163,0.0661195204756902,0.000189630408156855,0.0205164907294124,0.47949241341217
"TCGA.D8.A146.01A",0.0125797976613272,0.135810241869689,0.12606657065919,0.217988905970925,0.0182781961645272,0.00277257815068541,0.00586963363293428,0.480634075890721
"TCGA.D8.A1X5.01A",1.20163032989696e-08,0.237790479116504,0.0773167614352095,0.120204376094967,0.0290848947132589,0.00451161458680501,0.000139135828695497,0.530952726208257
"TCGA.A2.A1FV.01A",1.12109665411262e-09,0.0464416891571047,0.0748565998655596,0.0492520977944663,0.00486924319260389,0.00108078521681641,0.000228237229632847,0.82327134642272
"TCGA.A2.A0CK.01A",0.00356586596274975,0.0563877561889237,0.126448550570774,0.0816622004200779,0.0201402872677242,0.000450751641725077,0.0189725186646064,0.692372069283419
"TCGA.E2.A1IL.01A",7.29911721449783e-05,0.0796145491308321,0.114667272816005,0.119139650672044,0.0110299898154728,0.000324998330140693,0.00226720655616746,0.672883341507193
"TCGA.B6.A0X7.01A",0.00196873350416382,0.034771742072111,0.152825615616699,0.116770735867394,0.00578483005563032,0.00196160636429511,0.00289433701850003,0.683022399501207
"TCGA.B6.A2IU.01A",5.19550266589902e-08,0.111010689291553,0.0852696278916831,0.0347985423391755,0.00947452821043039,0.000602880267446758,0.00535536266290811,0.753488317381776
"TCGA.B6.A0WS.01A",0.00936287354587028,0.122212378959225,0.104701420292572,0.134318328006696,0.0190764498255769,0.000520216788260543,0.0464558542068737,0.563352478374927
