"","cellFractions.B.Cells","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.DD.AADS.01A",1.04077323620059e-08,0.0679955262075382,0.0390285956873575,0.000978519155779488,0.0233389720656578,8.93490660348758e-06,0.0161851098586805,0.852464331710651
"TCGA.DD.A73F.01A",4.86081740228402e-09,0.0242549446113692,0.0459697498260738,0.00231010017745032,0.0374153266743699,1.92858780624359e-05,0.0262701020499382,0.863760485921919
"TCGA.DD.A11C.01A",7.87968220575073e-10,0.0638460853656403,0.104195399572236,0.00702548311261694,0.0121255087354501,0.000216679136641493,0.00137261515964906,0.811218228129798
"TCGA.FV.A23B.01A",2.47512226520541e-08,0.0966462434492496,0.0693096130228015,0.00231370225150165,0.0120631725762902,2.50484748324223e-06,0.00344994433345476,0.816214794767996
"TCGA.DD.AADD.01A",6.25226498867455e-09,0.0673068012745728,0.0309749788241693,0.00175381185078264,0.0165836888668489,0.00011535041206165,0.00280065625821663,0.880464706261083
"TCGA.DD.AACO.01A",1.00945937812166e-08,0.0575894992752833,0.0325733730989646,0.00282359573761365,0.0129106067294621,9.01600832255384e-05,0.00863633235738933,0.885376422623468
"TCGA.RC.A6M3.01A",0.000212834229085574,0.0342543215728787,0.0243744230210005,0.0016155657093789,0.0122816249351874,1.44216313061967e-05,0.00461292223401472,0.922633886667148
"TCGA.DD.AAED.01A",4.49742365395491e-09,0.035211695787486,0.0105631845301017,0.000530182771035522,0.00499126101020647,8.48306472430641e-07,0.00176575990100033,0.946937063196274
"TCGA.BC.A10X.01A",9.7736242215657e-09,0.0998673268239709,0.0293357694472588,0.0154909652102903,0.0236407833140489,3.35111699030245e-05,1.15427267897014e-06,0.831630479988225
"TCGA.DD.AAVP.01A",0.000710207121932296,0.0121817077765466,0.0823652088149339,0.00353854703403045,0.0115092581036834,0.00021848781208104,0.00221286507673737,0.887263718260055
"TCGA.MI.A75C.01A",7.55695062807161e-09,0.0288570147189229,0.0179132434931957,0.00119797971277188,0.00788062651008189,1.73787442333397e-06,0.011162718056741,0.932986672076913
"TCGA.DD.A39W.01A",7.82546080133301e-09,0.0781935959608831,0.046387444002027,0.00173679352133651,0.00989579682142278,4.71499740227524e-05,6.75486881616278e-08,0.863739144346159
"TCGA.DD.A4NA.01A",1.27816538318659e-07,0.147775010211203,0.0608012360614281,0.0208511398983977,0.0240229473220702,2.47945603736243e-05,2.38420824110924e-07,0.746524505709165
"TCGA.DD.AAVY.01A",1.26025346348907e-08,0.0951600465988025,0.0510567256881026,0.00117915407569669,0.00885016349902005,2.13699333516178e-06,1.01849533468569e-05,0.843741575589162
"TCGA.DD.A1EC.01A",5.38497088719581e-08,0.0823868492070402,0.088406590220019,0.00548571599997554,0.0979349745265309,2.46957641774439e-05,0.0893603801801353,0.636400740252413
"TCGA.5C.AAPD.01A",0.036552173758822,0.113047166564968,0.0597495038596638,0.00997638741908385,0.0530608164971546,1.23517423894667e-05,0.0262366317971769,0.701364968360741
"TCGA.BC.4073.01B",2.61024147931555e-08,0.270796237562978,0.07607918795112,0.011193126765491,0.0576892929297489,3.85069842618085e-05,0.0287871462766222,0.555416475427363
"TCGA.WQ.A9G7.01A",2.77816136899204e-09,0.0707958110007145,0.0293143774635621,0.00486589991045047,0.00529510727933433,2.42318184236144e-05,0.00278037599643469,0.886924193752919
"TCGA.CC.A7II.01A",5.11573300304497e-08,0.0231753108670952,0.0319359157758511,0.00701355707382127,0.0158114393716607,4.41287378808471e-06,0.00087932675031601,0.921179986130138
"TCGA.CC.A8HS.01A",7.16376655753418e-08,0.0688475274302278,0.0604364919508954,0.00482677663203457,0.00374603795645579,0.000113008792940811,0.00405594938277933,0.857974136217001
"TCGA.DD.AAEA.01A",1.24296573888569e-08,0.0603558522002509,0.0197219845447912,0.00154565250401095,0.00928073728923029,3.40307069926885e-05,0.0111318224248754,0.897929907900191
