"","cellFractions.B.Cells","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.EL.A3D0.01A",2.23241830371495e-07,0.706500357064948,0.204349282743396,0.0376255022962042,0.051524002915432,1.88780884298287e-07,4.42092073099545e-07,8.65231453182712e-10
"TCGA.J8.A4HY.01A",4.75384479195835e-07,0.637034197688937,0.228864484406182,0.019450588202603,0.114648790092881,1.29643482487725e-06,1.46000076242022e-07,2.17900162456636e-08
"TCGA.L6.A4ET.01A",0.000498416486718988,0.520081855623806,0.40348458660203,0.0165163156344788,0.0589165233230289,1.80842756682087e-06,0.000500456370486749,3.75318839030146e-08
"TCGA.DE.A4MC.01A",8.47922416644381e-08,0.752316271339559,0.111069150010363,0.028761743685356,0.107851888038091,5.94346993915768e-07,2.14309060408825e-08,2.46356489659993e-07
"TCGA.ET.A25K.01A",8.17117388602914e-08,0.495083835698967,0.450079432665368,0.0191867128486166,0.0355316396940537,0.000101083646276219,1.72096884838618e-05,4.0464951781204e-09
"TCGA.DJ.A3UU.01A",7.39983141041037e-09,0.717423905229506,0.14577004949475,0.0508679107705577,0.067569752751342,6.59387540511361e-05,0.0183024207584132,1.48415483047963e-08
"TCGA.EM.A1YA.01A",2.65842226130449e-08,0.593473612380038,0.336642795256419,0.0104886995326238,0.0589300250875492,0.000464791967679699,4.69479053598093e-08,2.24356264009883e-09
"TCGA.CE.A483.01A",9.31487586101239e-05,0.701593662339934,0.182619667751805,0.00632880350175909,0.109350803911088,1.11192259922552e-05,2.77488190710663e-06,1.96289042300879e-08
"TCGA.DJ.A3VD.01A",0.00175178358315049,0.701496486834504,0.151081809076474,0.0710046876485354,0.0746021879415071,6.181321678151e-05,1.23089198237812e-06,8.07064567705891e-10
"TCGA.BJ.A28S.01A",6.25166385022706e-07,0.59313764193108,0.286444428909427,0.019809126128182,0.100607367057748,2.5735764302603e-07,5.52100782134896e-07,1.34875228646689e-09
"TCGA.FY.A3R9.01A",1.2272516851723e-05,0.69145052301506,0.211077624341525,0.0190530497033747,0.0783894241233765,1.40620956235712e-05,3.02535262078598e-06,1.885156708864e-08
"TCGA.FY.A3R8.01A",0.00912847437206447,0.761408296719565,0.0571964260428494,0.0468215119837601,0.122498197391235,1.19637419601486e-07,0.00294695196969704,2.18834091559432e-08
"TCGA.DJ.A3V2.01A",1.16079938251818e-06,0.615768124757147,0.22089325222503,0.0257260467472821,0.137517448278226,7.78814175004904e-05,1.5807970845394e-05,2.77804586373976e-07
"TCGA.ET.A25L.01A",1.2199755818798e-09,0.71386010328822,0.165695600424118,0.0492185003311353,0.0711974583587462,1.54008502111207e-05,1.26126243767263e-08,1.29229149686306e-05
"TCGA.EL.A3D1.01A",1.07343443300893e-06,0.56029253860474,0.369263461925927,0.0275354299989684,0.0426088070919473,0.000297448224877222,8.44479913084009e-09,1.2322743087543e-06
"TCGA.FY.A3I4.01A",8.05380718848773e-08,0.61473847071962,0.292986601526707,0.048098249549724,0.0441390687972189,3.73618257838274e-05,1.26628789844168e-07,4.04140849026535e-08
"TCGA.DJ.A3UV.01A",2.87912438533692e-08,0.566922705574684,0.353053441933732,0.040632630934762,0.039367765576821,2.29989370829519e-05,3.44649564904569e-07,8.3602108679875e-08
"TCGA.BJ.A28T.01A",0.050958715275182,0.562476989247256,0.255437710099441,0.0423386773548004,0.0619032943405501,4.52948413741338e-07,0.0268841499681599,1.07661963325796e-08
"TCGA.EM.A3FQ.01A",2.48876071064178e-05,0.742548231072617,0.17373967301942,0.0262782309829044,0.0571033870051281,0.00030544075884128,9.16416967326837e-08,5.79122864135735e-08
"TCGA.J8.A4HW.01A",1.08226560508566e-06,0.689735795175026,0.247569345010987,0.0215902401870053,0.0410296023964982,7.24561171186636e-05,3.86849898705179e-09,1.4749792601325e-06
"TCGA.MK.A4N6.01A",3.5714077999102e-08,0.767833558504868,0.119583170326806,0.0341247000812395,0.0784575798906767,2.87883713879464e-07,6.26772093675779e-07,4.08265242027936e-08
"TCGA.DJ.A3V8.01A",5.0176013367209e-07,0.77960430721513,0.111225080299389,0.0294247632368892,0.0797449584987263,1.5965758285427e-07,1.72937526627418e-07,5.63946225699062e-08
"TCGA.DJ.A1QI.01A",2.30913905196577e-05,0.741100114902648,0.157846200367474,0.0298257804320211,0.0711997574300087,5.49179916213706e-07,1.53751892722564e-07,4.3525455190609e-06
"TCGA.EL.A3H8.01A",6.42482893586936e-07,0.721408213601354,0.180343020959976,0.0237313992323026,0.0744143338652292,0.000101929014582906,3.32722082061651e-07,1.28121579519345e-07
"TCGA.EM.A3O3.01A",0.003930858068994,0.646464689249291,0.105887356450944,0.0207070661945387,0.0393164604260184,0.000759702401892947,0.0011874010435441,0.181746466164777
"TCGA.IM.A3U3.01A",4.99211208731075e-08,0.741666788880442,0.133552099458927,0.0324897125034304,0.0921815141791549,4.30464448951101e-06,0.000105500488229906,2.992420514658e-08
"TCGA.BJ.A191.01A",0.0334701541828943,0.134639092836033,0.097538536994777,0.00775705400596389,0.0166875763820696,2.82970871275524e-06,0.0133166942448531,0.696588061644696
"TCGA.E8.A3X7.01A",7.6436091147133e-08,0.757935858692524,0.164328628125423,0.0406432435947036,0.0369809122679076,0.00011107742158278,8.844335654035e-08,1.15018411486178e-07
"TCGA.FY.A3YR.01A",1.70852448222058e-08,0.794208726252268,0.0970030658590795,0.0408353175806753,0.0678428630503106,0.000102141279971327,7.85688316858156e-06,1.20092819876426e-08
"TCGA.KS.A41I.01A",4.03462177395209e-07,0.753376151171408,0.196008020511411,0.0116427822004904,0.0388805429084973,9.2078655166048e-05,8.50003675618621e-09,1.259081393735e-08
"TCGA.EL.A3CS.01A",1.61041665850025e-07,0.712886747133232,0.220166868436749,0.0179733097388008,0.0488095527941532,0.000161733619495168,1.46493000158814e-06,1.62305903071288e-07
"TCGA.EL.A3GU.01A",3.33692083219279e-09,0.739560245132347,0.150029988729144,0.0662745856902848,0.0440674255405011,6.76979898215074e-05,1.82957614710241e-08,3.52852190800501e-08
"TCGA.EM.A1CU.01A",3.80903931624565e-09,0.708672713339434,0.23180162947517,0.0162021561333755,0.0420530614699443,9.96622401392817e-05,0.00117075229289983,2.12399974146868e-08
