"","cellFractions.B.Cells","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.55.8508.01A",0.228882947395262,0.260681716689324,0.122429016145403,0.0560045966259986,0.0126747532172474,0.000283839062926702,0.00765127690053468,0.311391853963304
"TCGA.67.3771.01A",0.0741915354936521,0.389681250536668,0.103037609625402,0.103557670016533,0.114312436648678,0.000272109231627499,0.00951462231792058,0.205432766129519
"TCGA.55.A4DG.01A",0.0601913978084941,0.0988139961153711,0.0319752605490574,0.0451372959740987,0.0176699800755186,0.00080625524548716,0.0183798578096905,0.727025956422282
"TCGA.91.7771.01A",0.0245152511016556,0.303137795462514,0.116879494923234,0.108731080242479,0.059637998507497,0.000229868692629501,0.0317743937999227,0.355094117270068
"TCGA.91.6849.01A",0.0639696833842925,0.199336390856262,0.0756887805873957,0.0430409854394412,0.0227581799424885,0.000206875585668639,0.0125616317606414,0.58243747244381
"TCGA.64.5781.01A",0.0463563673544573,0.109797703624286,0.0589640068602445,0.121961102451127,0.0251317090556237,0.000696178312107624,0.0757129586981606,0.561379973643994
"TCGA.44.6146.01B",8.97711773916551e-08,0.0974555876994084,0.0474229009416952,0.0831025546699929,0.0037777397821676,0.000147823532169732,0.0108002465202599,0.757293057083129
"TCGA.97.7552.01A",0.136560425277378,0.191178706721196,0.124743914835218,0.0622058567121367,0.0554347313855225,0.00180845275975368,0.0891802343058384,0.338887678002957
"TCGA.80.5608.01A",0.00540107459446148,0.089922609673093,0.0677378539833164,0.0177759348433629,0.0198301979375248,0.000241222345722498,0.0158563822513139,0.783234724371205
"TCGA.91.6829.01A",1.01944699074439e-07,0.294261680707203,0.186876754682505,0.307196629753119,0.0469757411204394,0.00318429012932964,6.12657072311808e-06,0.161498675091981
"TCGA.49.AARE.01A",0.0191402155981533,0.108382728789061,0.0587954905228511,0.0436074714005461,0.0171858787567371,0.000466999790776894,0.0133098772902723,0.739111337851602
