"","cellFractions.B.Cells","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.BP.4766.01A",4.69332470775335e-08,0.147361931966199,0.503069012328744,0.00927213978218438,0.0272726443667656,0.000359538198343474,0.00186542283854746,0.310799263585969
"TCGA.A3.3352.01A",3.82281352899522e-09,0.180695772545955,0.655883500315628,0.00454297789919967,0.0375426971410421,0.000279205023178611,0.0116567793010955,0.109399063951088
"TCGA.G6.A8L7.01A",6.30029306957478e-08,0.0593388149505316,0.18917743797066,0.00546611952758856,0.0166537282880849,4.25274092753758e-07,0.0260970104413929,0.703266400544719
"TCGA.A3.A6NN.01A",6.34027968420051e-07,5.12336252769302e-06,0.938943105797098,0.00435823891872443,0.0559601380961714,0.000667490272342515,6.52669906283061e-05,2.53453965939753e-09
"TCGA.T7.A92I.01A",5.03404282931395e-09,0.396234019813206,0.083316259135559,0.0127042424536932,0.0235968709251707,0.000108506016077398,0.000306501348667209,0.483733595273584
"TCGA.B0.5713.01A",2.02316727206966e-06,4.57137697205588e-09,0.889282660229978,0.00572558587388124,0.0300811542458603,0.000124159523560233,0.0220332010256334,0.0527512113624378
"TCGA.CZ.4860.01A",2.73825520192483e-08,0.508034083597178,0.122033859274171,0.0610481825210447,0.0978697940779744,4.65879038488206e-05,7.87194948111119e-08,0.210967386523737
"TCGA.A3.3351.01A",3.54249726061547e-07,0.0891751526079355,0.611861129843167,0.00957133215134487,0.0797442129585677,0.000718138659267354,0.0841436534826295,0.124786026047362
"TCGA.B8.4148.01A",0.00133822386038581,1.71536689861089e-07,0.598113829610051,0.00289441713583856,0.0786868370037679,0.00037745827580124,0.122284457625796,0.19630460495167
"TCGA.BP.4345.01A",2.8307252130683e-07,0.125777958072756,0.676578514952595,0.0910099080653931,0.04977636679941,0.000743729655900638,0.0235128698122302,0.032600369569193
"TCGA.BP.5010.01A",0.004268255950418,0.0175692313304305,0.339947170717431,0.0390668732829593,0.0120794072970895,2.32031473323291e-05,0.015982742067378,0.571063116206961
"TCGA.BP.4325.01A",5.16817968887999e-09,0.0698297397416496,0.17670276385105,0.00630826887943845,0.0419357908261952,0.000126990149410409,0.0574442522244218,0.647652189159655
"TCGA.B0.5102.01A",0.000653016559655889,0.0168248088835275,0.226505691717535,0.00349005662019448,0.0319368623972805,0.000111212753280451,0.0175321595846732,0.702946191483853
"TCGA.BP.5185.01A",3.66052331671962e-06,0.0247200827080947,0.126099667344913,0.00523110620401674,0.00771331418053701,0.000241583012513177,0.0130198493827346,0.822970736643874
"TCGA.CZ.5986.01A",1.03636980470495e-07,0.0581137238670952,0.546538506291146,0.00832986933220275,0.0259185024663407,0.000562453541873488,0.00662315954922404,0.353913681315138
"TCGA.CW.5590.01A",0.000680580557066615,0.00723445348687421,0.776368179514041,0.0142747166162666,0.051716232727718,0.000551278273601674,0.0277082096452801,0.121466349179152
"TCGA.CJ.4904.01A",3.21412875226332e-08,0.0156038507198364,0.921186771253367,0.00575923863817095,0.0353159847802381,0.000521771340986424,0.0215884348766966,2.3916249417005e-05
"TCGA.BP.4987.01A",2.16409598932885e-08,0.0698919739743597,0.666846397323667,0.00544841049529871,0.0386566755582843,0.000591368327285237,0.0256819758953584,0.192883176784786
"TCGA.B0.4849.01A",0.000750338404325456,0.00384379511762578,0.522233342918571,0.00900278104400166,0.0327353221577567,0.000751692057600714,0.0145703441477472,0.416112384152371
"TCGA.BP.4329.01A",0.00145363200108885,0.0190290969641835,0.380632314249386,0.020108303742215,0.0341771583019215,0.000575606243670924,0.015419100361162,0.528604788136373
"TCGA.A3.3328.01A",6.42875213892359e-10,0.176104866446907,0.0898161686405895,0.00226694414439005,0.00717001562857055,8.88701565152603e-06,2.93758452366204e-06,0.724630179896492
"TCGA.CJ.5672.01A",0.00191012334433444,2.62078541415135e-08,0.449571224658203,0.0103434752062671,0.118012719805947,0.00039509406598094,0.115713482893366,0.304053853818047
"TCGA.B0.5104.01A",1.33951760241036e-08,0.116211602533023,0.342438746344655,0.00437644919622184,0.00880918462176202,8.47106544113336e-05,0.00319949504061955,0.524879798214132
"TCGA.CW.6097.01A",0.0528724703203301,0.0903250920531604,0.498319144572577,0.0879729154789082,0.115766598229419,0.000612866641994236,0.0666023331167676,0.0875285795868434
"TCGA.B0.4700.01A",0.0140042936494344,0.0615221962055883,0.485034430210049,0.0786022419099068,0.129221982458578,0.000225315551581287,0.202538794123501,0.0288507458913605
"TCGA.B0.5095.01A",0.00847210040506817,0.0609368957479074,0.624889626687807,0.119774696456324,0.0349305986203469,0.000201157166590675,0.02892212544147,0.121872799474486
"TCGA.B0.4810.01A",9.53445707574473e-06,4.59080137856318e-10,0.724388581818683,0.0456580278870654,0.127997998412141,0.00129208859604929,0.100651803144989,1.96522491639228e-06
"TCGA.CJ.4901.01A",0.0185583335012408,2.98630878543021e-10,0.268761926162638,0.0132583780036582,0.0888935177437486,0.000123075473498723,0.113565191506492,0.496839577310093
"TCGA.CJ.4643.01A",0.00199731949349844,0.0297306298373081,0.69534146080371,0.0146947022904116,0.0397858312252742,0.000258147451015922,0.0184951429573508,0.199696765941431
"TCGA.B8.A54H.01A",7.8139175180567e-08,3.41783426270683e-08,0.958049499909109,0.00459845301052329,0.0252535397959067,0.000110084996982085,0.0119882861862277,2.37837331593774e-08
"TCGA.AK.3429.01A",0.00301948742105688,9.18156686546156e-09,0.359722165846054,0.00607159544615852,0.0582187648414949,0.000479420423071511,0.144674901919833,0.427813654920764
"TCGA.B0.4834.01A",6.07818846097292e-08,0.0335397614969197,0.140236670259757,0.00336006135744392,0.00286823406844763,1.64485291919732e-06,5.33346953491292e-09,0.819993561849159
"TCGA.B0.4843.01A",0.00405284832824947,0.0227968789751984,0.357685774859711,0.0331469712601052,0.0116688865879632,0.000572506677803874,0.00975205816854391,0.560324075142425
"TCGA.A3.3382.01A",9.48908577780578e-08,0.0813603240276002,0.466116237894696,0.0116837653408275,0.063391261441768,4.285893627375e-08,0.0292846782200472,0.348163595325267
"TCGA.BP.4338.01A",3.48452067914266e-09,0.233894007323347,0.110209405248383,0.00662170146145365,0.0637664318518244,8.94597214875298e-05,4.0191600320342e-08,0.585418950717384
