,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-D6-A4Z9-01A,0.002,0.000,0.013,0.014,0.001,0.000,0.836,0.013,0.054,0.027,0.002,0.012,0.002,0.006,0.011,0.007
TCGA-CR-7376-01A,0.013,0.000,0.036,0.032,0.022,0.000,0.227,0.044,0.103,0.333,0.017,0.158,0.007,0.001,0.005,0.001
TCGA-CR-7391-01A,0.009,0.000,0.037,0.001,0.024,0.000,0.565,0.046,0.105,0.114,0.019,0.037,0.004,0.001,0.023,0.015
TCGA-T2-A6X2-01A,0.000,0.000,0.008,0.032,0.002,0.000,0.815,0.006,0.049,0.059,0.000,0.024,0.000,0.002,0.003,0.000
TCGA-BA-4074-01A,0.003,0.000,0.007,0.001,0.000,0.000,0.777,0.012,0.026,0.148,0.003,0.015,0.002,0.001,0.004,0.002
TCGA-CN-6022-01A,0.002,0.000,0.030,0.000,0.004,0.000,0.555,0.033,0.057,0.210,0.023,0.072,0.002,0.001,0.005,0.007
TCGA-CN-A6V3-01A,0.017,0.000,0.016,0.031,0.005,0.000,0.812,0.018,0.050,0.010,0.000,0.021,0.003,0.001,0.016,0.000
TCGA-QK-A8Z7-01A,0.013,0.001,0.016,0.000,0.012,0.000,0.841,0.005,0.029,0.054,0.005,0.015,0.001,0.000,0.008,0.000
TCGA-CN-A497-01A,0.009,0.000,0.018,0.005,0.004,0.000,0.791,0.020,0.045,0.075,0.003,0.022,0.003,0.000,0.005,0.000
TCGA-F7-A50G-01A,0.001,0.000,0.017,0.010,0.020,0.000,0.745,0.040,0.065,0.025,0.002,0.028,0.004,0.003,0.039,0.000
TCGA-IQ-A61I-01A,0.023,0.000,0.049,0.023,0.003,0.000,0.814,0.024,0.016,0.005,0.001,0.025,0.001,0.000,0.016,0.001
TCGA-CR-7373-01A,0.010,0.000,0.055,0.024,0.007,0.000,0.745,0.017,0.072,0.010,0.000,0.042,0.002,0.007,0.007,0.000
TCGA-CN-A63T-01A,0.008,0.000,0.027,0.011,0.002,0.000,0.796,0.019,0.033,0.040,0.004,0.036,0.002,0.002,0.007,0.013
TCGA-CN-6019-01A,0.007,0.000,0.015,0.000,0.011,0.000,0.333,0.027,0.055,0.379,0.002,0.165,0.003,0.000,0.003,0.000
TCGA-CR-7386-01A,0.001,0.000,0.023,0.002,0.014,0.000,0.377,0.047,0.065,0.377,0.011,0.075,0.004,0.000,0.004,0.001
TCGA-HD-A6HZ-01A,0.025,0.000,0.037,0.002,0.019,0.000,0.638,0.037,0.058,0.090,0.012,0.049,0.003,0.001,0.012,0.016
TCGA-QK-A6IH-01A,0.000,0.000,0.001,0.005,0.001,0.000,0.902,0.002,0.022,0.046,0.001,0.014,0.000,0.000,0.004,0.000
TCGA-CN-6011-01A,0.000,0.000,0.001,0.032,0.005,0.000,0.869,0.000,0.041,0.016,0.000,0.014,0.001,0.002,0.011,0.007
TCGA-CR-6474-01A,0.008,0.000,0.017,0.000,0.002,0.000,0.494,0.024,0.069,0.332,0.003,0.033,0.004,0.000,0.010,0.003
TCGA-CV-6939-01A,0.014,0.008,0.028,0.002,0.037,0.000,0.647,0.051,0.083,0.088,0.001,0.030,0.003,0.000,0.006,0.000
TCGA-D6-8568-01A,0.013,0.000,0.010,0.001,0.009,0.000,0.659,0.013,0.100,0.107,0.022,0.020,0.004,0.001,0.018,0.022
TCGA-HD-A634-01A,0.040,0.000,0.011,0.000,0.002,0.000,0.854,0.005,0.038,0.009,0.031,0.005,0.000,0.000,0.003,0.001
TCGA-CV-A45O-01A,0.000,0.000,0.013,0.002,0.001,0.000,0.856,0.005,0.027,0.000,0.000,0.022,0.001,0.001,0.063,0.009
TCGA-T3-A92N-01A,0.000,0.000,0.003,0.027,0.000,0.000,0.910,0.000,0.024,0.003,0.000,0.030,0.000,0.000,0.002,0.000
TCGA-CV-7438-01A,0.015,0.000,0.029,0.000,0.001,0.000,0.731,0.040,0.040,0.087,0.025,0.028,0.000,0.001,0.003,0.001
TCGA-CV-A6K1-01A,0.002,0.000,0.007,0.013,0.000,0.000,0.899,0.005,0.041,0.003,0.005,0.011,0.003,0.002,0.007,0.001
TCGA-CN-5363-01A,0.006,0.000,0.007,0.027,0.000,0.000,0.681,0.004,0.067,0.127,0.032,0.045,0.000,0.001,0.002,0.000
TCGA-CV-6956-01A,0.000,0.000,0.001,0.001,0.002,0.000,0.915,0.001,0.030,0.017,0.017,0.005,0.000,0.001,0.009,0.000
TCGA-CV-7263-01A,0.015,0.000,0.025,0.001,0.016,0.000,0.623,0.031,0.046,0.134,0.020,0.074,0.003,0.001,0.009,0.001
TCGA-CN-A49C-01A,0.008,0.000,0.023,0.009,0.004,0.000,0.872,0.018,0.029,0.001,0.000,0.019,0.001,0.001,0.016,0.000
TCGA-CV-7097-01A,0.000,0.000,0.026,0.013,0.001,0.000,0.730,0.002,0.037,0.109,0.012,0.059,0.001,0.001,0.004,0.005
TCGA-IQ-A6SG-01A,0.000,0.000,0.009,0.002,0.001,0.000,0.922,0.002,0.021,0.012,0.002,0.011,0.000,0.000,0.010,0.007
TCGA-UF-A7JC-01A,0.000,0.000,0.003,0.004,0.001,0.000,0.932,0.003,0.027,0.001,0.000,0.004,0.002,0.000,0.015,0.007
TCGA-QK-A6II-01A,0.000,0.000,0.001,0.008,0.000,0.000,0.931,0.009,0.024,0.000,0.000,0.004,0.001,0.000,0.013,0.008
TCGA-CN-A49B-01A,0.000,0.000,0.031,0.020,0.002,0.000,0.788,0.011,0.036,0.050,0.000,0.049,0.000,0.001,0.009,0.000
TCGA-IQ-A61E-01A,0.003,0.000,0.022,0.023,0.002,0.000,0.842,0.008,0.034,0.036,0.001,0.019,0.002,0.001,0.007,0.000
TCGA-BA-A4IH-01A,0.013,0.001,0.030,0.026,0.001,0.000,0.745,0.029,0.059,0.048,0.025,0.013,0.001,0.000,0.008,0.002
TCGA-H7-8502-01A,0.000,0.000,0.002,0.010,0.000,0.000,0.828,0.000,0.073,0.057,0.000,0.019,0.000,0.000,0.007,0.003
TCGA-CV-7406-01A,0.000,0.000,0.013,0.000,0.000,0.000,0.769,0.019,0.047,0.100,0.031,0.014,0.001,0.000,0.005,0.000
TCGA-CV-7414-01A,0.000,0.000,0.023,0.004,0.001,0.000,0.809,0.013,0.040,0.077,0.005,0.014,0.001,0.009,0.005,0.000
TCGA-HD-7229-01A,0.014,0.000,0.013,0.036,0.001,0.000,0.838,0.001,0.049,0.009,0.000,0.022,0.002,0.002,0.014,0.000
TCGA-CV-6961-01A,0.000,0.000,0.009,0.009,0.001,0.000,0.708,0.025,0.078,0.084,0.027,0.037,0.000,0.001,0.010,0.009
TCGA-TN-A7HI-01A,0.059,0.007,0.028,0.025,0.011,0.000,0.750,0.010,0.013,0.058,0.002,0.031,0.005,0.000,0.001,0.000
TCGA-CQ-5333-01A,0.003,0.000,0.046,0.015,0.014,0.000,0.517,0.058,0.026,0.040,0.027,0.248,0.000,0.001,0.002,0.001
TCGA-CN-4733-01A,0.084,0.000,0.058,0.002,0.051,0.000,0.353,0.081,0.117,0.161,0.024,0.055,0.004,0.001,0.008,0.002
TCGA-CR-6488-01A,0.001,0.000,0.021,0.000,0.012,0.000,0.545,0.033,0.084,0.136,0.031,0.113,0.008,0.000,0.013,0.002
TCGA-BB-4225-01A,0.022,0.008,0.062,0.014,0.022,0.000,0.702,0.058,0.040,0.023,0.010,0.030,0.002,0.000,0.005,0.001
TCGA-BA-A4IG-01A,0.009,0.018,0.030,0.004,0.013,0.001,0.849,0.017,0.029,0.002,0.000,0.012,0.000,0.000,0.016,0.000
TCGA-CR-7393-01A,0.005,0.002,0.031,0.001,0.030,0.014,0.437,0.086,0.119,0.191,0.022,0.034,0.007,0.000,0.016,0.005
TCGA-T2-A6X0-01A,0.035,0.003,0.017,0.019,0.014,0.000,0.767,0.010,0.039,0.041,0.007,0.043,0.001,0.000,0.002,0.000
TCGA-F7-A623-01A,0.014,0.000,0.014,0.007,0.018,0.000,0.837,0.009,0.040,0.002,0.005,0.012,0.003,0.001,0.032,0.006
TCGA-IQ-7632-01A,0.021,0.000,0.006,0.000,0.002,0.000,0.888,0.007,0.048,0.001,0.002,0.003,0.002,0.001,0.014,0.006
TCGA-QK-A652-01A,0.001,0.000,0.032,0.001,0.015,0.000,0.717,0.040,0.058,0.060,0.019,0.020,0.003,0.001,0.029,0.003
TCGA-CR-7388-01A,0.047,0.001,0.039,0.000,0.010,0.000,0.616,0.030,0.083,0.090,0.010,0.027,0.004,0.000,0.020,0.022
TCGA-BA-A6DG-01A,0.000,0.000,0.008,0.001,0.007,0.000,0.471,0.011,0.062,0.332,0.029,0.047,0.002,0.000,0.016,0.012
TCGA-UF-A7JT-01A,0.012,0.000,0.032,0.054,0.013,0.000,0.655,0.000,0.060,0.052,0.010,0.091,0.001,0.012,0.004,0.004
TCGA-CN-A6V6-01A,0.031,0.001,0.035,0.058,0.006,0.000,0.707,0.038,0.039,0.020,0.009,0.035,0.001,0.001,0.018,0.001
TCGA-CR-6473-01A,0.008,0.000,0.026,0.010,0.001,0.000,0.873,0.009,0.035,0.006,0.016,0.004,0.000,0.000,0.009,0.002
TCGA-CQ-7069-01A,0.001,0.000,0.005,0.000,0.008,0.000,0.748,0.012,0.095,0.095,0.001,0.016,0.004,0.000,0.014,0.000
TCGA-CQ-6219-01A,0.001,0.000,0.032,0.025,0.026,0.000,0.650,0.053,0.034,0.101,0.012,0.059,0.001,0.002,0.003,0.001
TCGA-IQ-A6SH-01A,0.007,0.000,0.019,0.011,0.006,0.000,0.844,0.012,0.046,0.018,0.001,0.030,0.001,0.001,0.005,0.000
TCGA-IQ-7631-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.733,0.000,0.043,0.209,0.004,0.009,0.001,0.000,0.000,0.000
TCGA-CR-7398-01A,0.001,0.000,0.028,0.000,0.014,0.000,0.755,0.011,0.028,0.118,0.004,0.021,0.011,0.000,0.008,0.000
TCGA-UF-A71E-01A,0.008,0.000,0.003,0.003,0.000,0.000,0.899,0.004,0.022,0.018,0.000,0.011,0.000,0.000,0.031,0.000
TCGA-UF-A719-01A,0.010,0.000,0.026,0.013,0.004,0.000,0.824,0.005,0.028,0.025,0.004,0.010,0.001,0.002,0.046,0.002
TCGA-CN-6023-01A,0.011,0.004,0.020,0.016,0.037,0.000,0.741,0.012,0.035,0.013,0.004,0.101,0.001,0.000,0.002,0.000
TCGA-CV-7422-01A,0.004,0.006,0.023,0.004,0.004,0.000,0.742,0.011,0.041,0.098,0.007,0.037,0.001,0.002,0.014,0.006
TCGA-CX-A4AQ-01A,0.026,0.051,0.054,0.003,0.010,0.000,0.566,0.096,0.035,0.110,0.007,0.037,0.001,0.002,0.002,0.001
TCGA-CQ-5330-01A,0.000,0.000,0.040,0.008,0.008,0.000,0.523,0.042,0.086,0.194,0.031,0.064,0.001,0.001,0.002,0.000
TCGA-P3-A6T3-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.968,0.001,0.012,0.000,0.000,0.004,0.000,0.000,0.006,0.003
TCGA-HD-A6I0-01A,0.000,0.000,0.012,0.010,0.002,0.000,0.901,0.001,0.031,0.001,0.004,0.014,0.002,0.004,0.004,0.012
TCGA-CV-6950-01A,0.001,0.000,0.014,0.005,0.008,0.000,0.760,0.005,0.033,0.133,0.004,0.033,0.000,0.000,0.002,0.000
TCGA-CR-7380-01A,0.002,0.000,0.021,0.000,0.009,0.000,0.680,0.021,0.081,0.124,0.009,0.030,0.012,0.001,0.009,0.000
TCGA-DQ-7588-01A,0.000,0.000,0.001,0.008,0.001,0.000,0.926,0.002,0.029,0.018,0.001,0.002,0.000,0.000,0.007,0.004
TCGA-BA-6873-01A,0.001,0.000,0.026,0.019,0.002,0.000,0.761,0.022,0.053,0.089,0.001,0.019,0.000,0.002,0.004,0.000
TCGA-CR-6472-01A,0.003,0.004,0.016,0.001,0.003,0.000,0.866,0.004,0.040,0.033,0.010,0.006,0.001,0.002,0.009,0.003
TCGA-UF-A7JH-01A,0.005,0.000,0.014,0.004,0.009,0.000,0.653,0.032,0.059,0.151,0.013,0.046,0.001,0.001,0.009,0.002
TCGA-BA-4077-01B,0.002,0.000,0.023,0.035,0.001,0.000,0.727,0.054,0.044,0.038,0.008,0.045,0.004,0.001,0.017,0.001
TCGA-CV-7411-01A,0.001,0.000,0.011,0.001,0.007,0.000,0.838,0.009,0.045,0.052,0.001,0.009,0.003,0.000,0.016,0.007
TCGA-MT-A67A-01A,0.001,0.000,0.002,0.015,0.002,0.000,0.904,0.009,0.018,0.001,0.005,0.010,0.004,0.010,0.013,0.006
TCGA-D6-6826-01A,0.006,0.000,0.021,0.000,0.010,0.000,0.626,0.005,0.085,0.100,0.009,0.082,0.003,0.001,0.031,0.020
TCGA-CR-7404-01A,0.025,0.010,0.043,0.014,0.030,0.000,0.674,0.020,0.073,0.025,0.018,0.044,0.003,0.001,0.020,0.001
TCGA-D6-A6EM-01A,0.022,0.000,0.031,0.025,0.010,0.000,0.757,0.036,0.027,0.004,0.010,0.064,0.001,0.002,0.002,0.009
TCGA-CR-7379-01A,0.009,0.000,0.009,0.000,0.007,0.000,0.685,0.009,0.058,0.146,0.012,0.030,0.003,0.000,0.015,0.016
TCGA-CV-7236-01A,0.001,0.000,0.012,0.001,0.001,0.000,0.709,0.022,0.084,0.134,0.003,0.026,0.001,0.000,0.004,0.000
TCGA-CN-4727-01A,0.000,0.000,0.004,0.001,0.000,0.000,0.880,0.000,0.046,0.040,0.016,0.006,0.000,0.000,0.007,0.000
TCGA-CQ-5327-01A,0.001,0.000,0.023,0.022,0.012,0.000,0.764,0.039,0.048,0.013,0.005,0.048,0.002,0.006,0.016,0.001
TCGA-C9-A480-01A,0.000,0.000,0.009,0.019,0.004,0.000,0.869,0.024,0.044,0.000,0.001,0.009,0.001,0.003,0.016,0.000
TCGA-CV-A6JO-01B,0.000,0.000,0.013,0.028,0.001,0.000,0.868,0.011,0.039,0.000,0.000,0.026,0.001,0.002,0.010,0.000
TCGA-CR-6492-01A,0.012,0.000,0.011,0.005,0.001,0.000,0.805,0.020,0.058,0.029,0.001,0.017,0.003,0.003,0.023,0.011
TCGA-CV-6933-01A,0.002,0.000,0.014,0.000,0.002,0.000,0.710,0.005,0.023,0.096,0.004,0.130,0.000,0.000,0.005,0.009
TCGA-BA-6872-01A,0.003,0.000,0.007,0.003,0.004,0.000,0.824,0.005,0.048,0.075,0.001,0.014,0.004,0.000,0.010,0.002
TCGA-BB-4223-01A,0.017,0.034,0.037,0.026,0.047,0.000,0.671,0.038,0.045,0.049,0.003,0.023,0.001,0.000,0.009,0.000
TCGA-UF-A7JJ-01A,0.041,0.000,0.021,0.003,0.024,0.000,0.475,0.029,0.050,0.262,0.005,0.071,0.002,0.000,0.015,0.001
TCGA-RS-A6TO-01A,0.000,0.000,0.007,0.023,0.001,0.000,0.755,0.013,0.021,0.107,0.001,0.066,0.000,0.001,0.003,0.000
TCGA-CR-7372-01A,0.006,0.000,0.020,0.000,0.008,0.000,0.670,0.020,0.088,0.107,0.034,0.019,0.006,0.000,0.008,0.013
TCGA-D6-6827-01A,0.002,0.003,0.018,0.002,0.001,0.003,0.808,0.030,0.028,0.090,0.001,0.009,0.004,0.000,0.002,0.000
TCGA-CV-7437-01A,0.002,0.000,0.004,0.000,0.000,0.000,0.921,0.011,0.012,0.009,0.000,0.040,0.000,0.000,0.000,0.000
TCGA-BA-5151-01A,0.005,0.000,0.018,0.001,0.004,0.000,0.744,0.009,0.094,0.037,0.004,0.023,0.005,0.000,0.032,0.024
TCGA-CV-A461-01A,0.007,0.000,0.038,0.041,0.027,0.000,0.665,0.058,0.021,0.064,0.003,0.066,0.004,0.002,0.004,0.001
TCGA-BA-5559-01A,0.029,0.002,0.059,0.039,0.065,0.000,0.478,0.064,0.047,0.073,0.018,0.117,0.002,0.001,0.005,0.001
TCGA-CN-4723-01A,0.018,0.000,0.019,0.010,0.003,0.000,0.710,0.017,0.052,0.114,0.007,0.036,0.003,0.001,0.006,0.003
TCGA-F7-A624-01A,0.100,0.001,0.001,0.188,0.017,0.000,0.364,0.001,0.017,0.021,0.013,0.273,0.001,0.002,0.001,0.001
TCGA-CV-A463-01A,0.001,0.000,0.001,0.018,0.002,0.000,0.914,0.005,0.041,0.001,0.000,0.004,0.003,0.001,0.009,0.000
TCGA-BB-4228-01A,0.011,0.001,0.026,0.007,0.004,0.000,0.790,0.024,0.026,0.083,0.001,0.020,0.001,0.000,0.007,0.000
TCGA-CV-6953-01A,0.031,0.000,0.011,0.000,0.011,0.000,0.856,0.009,0.037,0.000,0.001,0.013,0.001,0.000,0.010,0.021
TCGA-CV-7261-01A,0.009,0.000,0.007,0.001,0.006,0.000,0.720,0.016,0.030,0.168,0.000,0.035,0.001,0.000,0.005,0.000
TCGA-P3-A5QF-01A,0.000,0.000,0.011,0.007,0.000,0.000,0.892,0.014,0.027,0.000,0.000,0.026,0.000,0.002,0.020,0.000
TCGA-CR-6470-01A,0.048,0.045,0.069,0.002,0.035,0.000,0.512,0.059,0.060,0.110,0.013,0.041,0.001,0.001,0.003,0.001
TCGA-CV-5979-01A,0.000,0.000,0.007,0.004,0.001,0.000,0.888,0.011,0.025,0.049,0.000,0.014,0.000,0.000,0.001,0.000
TCGA-CR-6471-01A,0.003,0.001,0.045,0.039,0.023,0.000,0.649,0.039,0.081,0.079,0.001,0.019,0.001,0.001,0.018,0.001
TCGA-CV-7430-01A,0.000,0.000,0.007,0.004,0.000,0.001,0.925,0.004,0.032,0.001,0.001,0.006,0.001,0.000,0.010,0.007
TCGA-CV-7099-01A,0.001,0.000,0.010,0.020,0.007,0.000,0.841,0.010,0.034,0.006,0.000,0.046,0.002,0.005,0.017,0.000
TCGA-CQ-6221-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.103,0.000,0.074,0.743,0.008,0.068,0.000,0.000,0.000,0.000
TCGA-CN-6992-01A,0.011,0.000,0.018,0.000,0.001,0.000,0.767,0.016,0.040,0.116,0.004,0.026,0.000,0.000,0.001,0.000
TCGA-BA-5556-01A,0.003,0.000,0.034,0.048,0.010,0.000,0.672,0.072,0.099,0.023,0.000,0.026,0.002,0.002,0.009,0.000
TCGA-CV-7245-01A,0.001,0.000,0.013,0.004,0.003,0.000,0.799,0.010,0.028,0.118,0.004,0.012,0.003,0.001,0.003,0.001
TCGA-UF-A7JV-01A,0.000,0.000,0.022,0.003,0.000,0.000,0.726,0.001,0.024,0.122,0.000,0.097,0.000,0.000,0.003,0.000
TCGA-CV-5440-01A,0.000,0.000,0.004,0.000,0.003,0.000,0.867,0.009,0.038,0.017,0.025,0.029,0.000,0.000,0.007,0.000
TCGA-UF-A7JO-01A,0.000,0.000,0.020,0.031,0.010,0.000,0.693,0.041,0.015,0.037,0.000,0.147,0.000,0.000,0.005,0.000
TCGA-CV-A45V-01A,0.001,0.000,0.017,0.006,0.003,0.000,0.743,0.021,0.078,0.050,0.007,0.023,0.005,0.006,0.035,0.006
TCGA-H7-7774-01A,0.000,0.000,0.024,0.008,0.007,0.000,0.845,0.041,0.015,0.000,0.000,0.023,0.003,0.000,0.032,0.000
TCGA-CQ-A4CG-01A,0.000,0.000,0.007,0.002,0.000,0.000,0.818,0.002,0.043,0.093,0.001,0.028,0.000,0.000,0.003,0.000
TCGA-CV-5970-01A,0.017,0.000,0.012,0.000,0.004,0.000,0.707,0.026,0.055,0.108,0.009,0.025,0.003,0.001,0.026,0.006
TCGA-BB-4217-01A,0.041,0.109,0.052,0.003,0.005,0.059,0.534,0.028,0.085,0.045,0.007,0.014,0.003,0.001,0.008,0.007
