,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-TQ-A7RO-01A,0.000,0.000,0.002,0.000,0.009,0.000,0.010,0.041,0.000,0.034,0.063,0.001,0.000,0.000,0.000,0.840,0.840
TCGA-CS-6670-01A,0.000,0.000,0.004,0.000,0.005,0.002,0.001,0.045,0.000,0.038,0.047,0.000,0.000,0.000,0.000,0.858,0.858
TCGA-QH-A6X5-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.002,0.032,0.000,0.032,0.077,0.000,0.000,0.000,0.000,0.854,0.854
TCGA-HW-7493-01A,0.000,0.002,0.004,0.000,0.012,0.000,0.002,0.038,0.000,0.040,0.113,0.003,0.000,0.000,0.000,0.785,0.785
TCGA-CS-6667-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.083,0.000,0.066,0.078,0.000,0.000,0.000,0.000,0.769,0.769
TCGA-DU-6406-01A,0.000,0.000,0.001,0.000,0.004,0.000,0.016,0.069,0.007,0.011,0.083,0.002,0.000,0.000,0.000,0.807,0.807
TCGA-DU-A7TA-01A,0.000,0.000,0.005,0.004,0.000,0.000,0.022,0.026,0.000,0.009,0.154,0.001,0.000,0.000,0.000,0.779,0.779
TCGA-QH-A6X4-01A,0.000,0.000,0.002,0.000,0.000,0.002,0.005,0.022,0.000,0.032,0.065,0.000,0.000,0.000,0.000,0.870,0.870
TCGA-TQ-A7RR-01A,0.000,0.001,0.001,0.000,0.004,0.001,0.009,0.026,0.000,0.031,0.124,0.001,0.001,0.000,0.000,0.800,0.800
TCGA-HT-8104-01A,0.000,0.000,0.003,0.000,0.006,0.000,0.001,0.100,0.007,0.028,0.078,0.001,0.000,0.000,0.000,0.774,0.774
TCGA-HT-A74K-01A,0.000,0.000,0.007,0.000,0.000,0.001,0.001,0.045,0.000,0.057,0.109,0.001,0.001,0.000,0.000,0.778,0.778
TCGA-DB-A64X-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.006,0.043,0.000,0.046,0.069,0.000,0.000,0.000,0.000,0.834,0.834
TCGA-HT-8107-01A,0.000,0.001,0.006,0.000,0.026,0.020,0.006,0.061,0.000,0.041,0.046,0.007,0.000,0.001,0.000,0.786,0.786
TCGA-FG-A710-01A,0.000,0.000,0.005,0.005,0.002,0.004,0.013,0.052,0.000,0.040,0.190,0.001,0.000,0.000,0.000,0.687,0.687
TCGA-QH-A6CX-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.015,0.010,0.008,0.153,0.001,0.000,0.000,0.000,0.809,0.809
TCGA-CS-6666-01A,0.000,0.001,0.002,0.000,0.000,0.000,0.000,0.085,0.000,0.050,0.075,0.000,0.000,0.000,0.000,0.787,0.787
TCGA-TM-A7CA-01A,0.000,0.000,0.000,0.004,0.002,0.000,0.008,0.018,0.000,0.019,0.081,0.001,0.000,0.000,0.000,0.867,0.867
TCGA-HW-7486-01A,0.000,0.000,0.006,0.000,0.001,0.000,0.000,0.048,0.000,0.023,0.104,0.001,0.000,0.000,0.000,0.816,0.816
TCGA-QH-A6X8-01A,0.000,0.000,0.004,0.000,0.002,0.000,0.001,0.050,0.000,0.019,0.081,0.002,0.000,0.000,0.000,0.840,0.840
TCGA-DU-A76K-01A,0.000,0.000,0.002,0.000,0.012,0.007,0.001,0.045,0.000,0.053,0.029,0.004,0.000,0.000,0.000,0.848,0.848
TCGA-DB-A4XD-01A,0.000,0.001,0.001,0.000,0.000,0.000,0.001,0.007,0.000,0.013,0.077,0.001,0.000,0.000,0.000,0.899,0.899
TCGA-DH-A669-01A,0.000,0.000,0.011,0.000,0.000,0.000,0.002,0.032,0.000,0.023,0.082,0.000,0.000,0.000,0.000,0.848,0.848
TCGA-WY-A858-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.070,0.000,0.028,0.308,0.000,0.000,0.000,0.000,0.591,0.591
TCGA-DU-7294-01A,0.000,0.000,0.004,0.001,0.001,0.001,0.002,0.016,0.000,0.027,0.034,0.000,0.000,0.000,0.000,0.911,0.911
TCGA-TM-A7C3-01A,0.000,0.000,0.002,0.000,0.007,0.000,0.002,0.087,0.047,0.028,0.038,0.001,0.000,0.000,0.000,0.788,0.788
TCGA-WY-A85E-01A,0.000,0.001,0.001,0.001,0.004,0.000,0.010,0.026,0.000,0.023,0.046,0.001,0.000,0.000,0.000,0.886,0.886
