,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-BC-A10Z-01A,0.009,0.000,0.004,0.000,0.000,0.000,0.000,0.028,0.000,0.008,0.040,0.000,0.000,0.003,0.000,0.907,0.907
TCGA-DD-AAEK-01A,0.021,0.000,0.022,0.002,0.004,0.000,0.005,0.068,0.002,0.031,0.126,0.000,0.000,0.001,0.000,0.719,0.719
TCGA-G3-A3CK-01A,0.015,0.000,0.008,0.000,0.000,0.000,0.000,0.060,0.000,0.018,0.093,0.000,0.000,0.000,0.000,0.804,0.804
TCGA-DD-A1EJ-01A,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.010,0.119,0.000,0.000,0.000,0.000,0.851,0.851
TCGA-DD-AACU-01A,0.006,0.000,0.004,0.001,0.000,0.000,0.000,0.048,0.002,0.006,0.064,0.000,0.000,0.000,0.000,0.868,0.868
TCGA-ZS-A9CE-01A,0.015,0.000,0.004,0.000,0.000,0.000,0.000,0.025,0.000,0.004,0.046,0.000,0.000,0.000,0.000,0.906,0.906
TCGA-2Y-A9H2-01A,0.000,0.000,0.001,0.001,0.001,0.000,0.027,0.024,0.001,0.015,0.040,0.000,0.000,0.006,0.000,0.883,0.883
TCGA-CC-5261-01A,0.010,0.022,0.026,0.011,0.002,0.008,0.025,0.103,0.106,0.027,0.064,0.001,0.000,0.008,0.000,0.586,0.586
TCGA-DD-AADP-01A,0.013,0.000,0.001,0.001,0.000,0.000,0.000,0.066,0.000,0.016,0.047,0.000,0.000,0.000,0.000,0.855,0.855
TCGA-2Y-A9H4-01A,0.007,0.000,0.003,0.001,0.000,0.000,0.000,0.049,0.000,0.013,0.089,0.000,0.000,0.000,0.000,0.837,0.837
TCGA-DD-A1EA-01A,0.031,0.000,0.008,0.001,0.000,0.000,0.000,0.067,0.000,0.000,0.110,0.000,0.000,0.005,0.000,0.778,0.778
TCGA-CC-A3MC-01A,0.007,0.000,0.005,0.001,0.000,0.000,0.000,0.044,0.005,0.032,0.071,0.000,0.000,0.001,0.000,0.833,0.833
TCGA-FV-A2QR-01A,0.021,0.000,0.004,0.001,0.000,0.000,0.000,0.080,0.007,0.040,0.086,0.000,0.000,0.000,0.000,0.760,0.760
TCGA-EP-A26S-01A,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.001,0.015,0.064,0.000,0.000,0.000,0.000,0.856,0.856
TCGA-K7-AAU7-01A,0.001,0.000,0.008,0.000,0.000,0.000,0.000,0.028,0.087,0.005,0.061,0.000,0.000,0.008,0.000,0.801,0.801
TCGA-G3-A25T-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.027,0.009,0.018,0.053,0.000,0.003,0.000,0.000,0.888,0.888
TCGA-DD-AADB-01A,0.016,0.000,0.026,0.005,0.000,0.000,0.000,0.034,0.000,0.010,0.087,0.000,0.000,0.001,0.000,0.820,0.820
TCGA-UB-A7MA-01A,0.000,0.000,0.003,0.001,0.000,0.000,0.000,0.036,0.019,0.039,0.038,0.000,0.000,0.002,0.000,0.862,0.862
TCGA-DD-AAD0-01A,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.078,0.000,0.000,0.001,0.000,0.907,0.907
TCGA-BC-4072-01B,0.013,0.000,0.043,0.009,0.008,0.000,0.002,0.046,0.007,0.022,0.104,0.000,0.000,0.005,0.000,0.740,0.740
TCGA-DD-AACD-01A,0.022,0.000,0.003,0.000,0.000,0.000,0.000,0.038,0.000,0.018,0.082,0.000,0.000,0.000,0.000,0.835,0.835
TCGA-DD-A3A5-01A,0.011,0.000,0.005,0.001,0.000,0.000,0.000,0.053,0.000,0.045,0.047,0.000,0.000,0.000,0.000,0.837,0.837
TCGA-ZP-A9D1-01A,0.014,0.000,0.010,0.001,0.000,0.000,0.000,0.107,0.013,0.057,0.062,0.000,0.000,0.002,0.000,0.733,0.733
TCGA-ZP-A9D0-01A,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.052,0.001,0.011,0.050,0.000,0.000,0.001,0.000,0.872,0.872
TCGA-CC-A7IK-01A,0.002,0.000,0.001,0.000,0.000,0.000,0.000,0.048,0.001,0.031,0.027,0.000,0.000,0.001,0.000,0.890,0.890
TCGA-WQ-AB4B-01A,0.013,0.000,0.001,0.000,0.000,0.000,0.000,0.051,0.002,0.013,0.078,0.000,0.000,0.000,0.000,0.843,0.843
TCGA-FV-A4ZQ-01A,0.053,0.000,0.039,0.015,0.022,0.000,0.000,0.012,0.000,0.000,0.140,0.000,0.000,0.000,0.000,0.718,0.718
TCGA-G3-A25S-01A,0.012,0.000,0.005,0.000,0.000,0.000,0.000,0.010,0.000,0.005,0.099,0.000,0.000,0.000,0.000,0.868,0.868
TCGA-NI-A4U2-01A,0.017,0.000,0.003,0.000,0.000,0.000,0.000,0.085,0.000,0.021,0.055,0.000,0.000,0.000,0.000,0.818,0.818
TCGA-RC-A7SK-01A,0.009,0.000,0.002,0.000,0.000,0.000,0.000,0.039,0.000,0.013,0.035,0.000,0.000,0.000,0.000,0.902,0.902
TCGA-DD-AADS-01A,0.016,0.000,0.007,0.000,0.000,0.000,0.000,0.025,0.000,0.000,0.130,0.000,0.000,0.002,0.000,0.819,0.819
TCGA-DD-A73F-01A,0.028,0.000,0.014,0.023,0.009,0.000,0.000,0.054,0.000,0.023,0.164,0.000,0.000,0.001,0.000,0.684,0.684
TCGA-DD-A11C-01A,0.008,0.000,0.002,0.001,0.000,0.000,0.000,0.139,0.000,0.084,0.084,0.000,0.000,0.000,0.000,0.681,0.681
TCGA-FV-A23B-01A,0.008,0.000,0.002,0.001,0.000,0.000,0.004,0.080,0.000,0.005,0.067,0.000,0.000,0.001,0.000,0.833,0.833
TCGA-DD-AADD-01A,0.003,0.000,0.002,0.001,0.000,0.000,0.000,0.018,0.000,0.007,0.078,0.000,0.000,0.000,0.000,0.891,0.891
