,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-IB-A7LX-01A,0.000,0.000,0.007,0.001,0.005,0.000,0.749,0.017,0.025,0.166,0.000,0.026,0.004,0.000,0.000,0.000
TCGA-3A-A9IZ-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.748,0.000,0.019,0.198,0.002,0.029,0.001,0.000,0.000,0.000
TCGA-IB-AAUM-01A,0.020,0.006,0.007,0.000,0.005,0.011,0.555,0.023,0.070,0.223,0.020,0.051,0.007,0.002,0.001,0.000
TCGA-FB-AAQ6-01A,0.003,0.000,0.005,0.000,0.000,0.000,0.750,0.007,0.039,0.172,0.000,0.022,0.003,0.000,0.000,0.000
TCGA-F2-A8YN-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.629,0.015,0.028,0.237,0.000,0.086,0.001,0.000,0.000,0.000
TCGA-2J-AABK-01A,0.008,0.000,0.005,0.000,0.003,0.000,0.788,0.022,0.076,0.052,0.002,0.039,0.005,0.000,0.000,0.000
TCGA-H6-8124-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.633,0.006,0.016,0.297,0.000,0.039,0.004,0.000,0.000,0.000
TCGA-Q3-A5QY-01A,0.018,0.212,0.040,0.000,0.012,0.114,0.106,0.089,0.071,0.211,0.020,0.101,0.001,0.000,0.005,0.001
TCGA-HZ-A8P0-01A,0.008,0.000,0.002,0.000,0.001,0.000,0.548,0.011,0.076,0.284,0.003,0.059,0.002,0.002,0.000,0.000
TCGA-HZ-A77O-01A,0.008,0.000,0.007,0.001,0.000,0.000,0.687,0.017,0.030,0.168,0.006,0.072,0.004,0.000,0.000,0.000
TCGA-HZ-A9TJ-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.739,0.009,0.040,0.163,0.000,0.042,0.002,0.000,0.000,0.000
TCGA-FB-A4P6-01A,0.010,0.001,0.013,0.000,0.010,0.001,0.480,0.031,0.094,0.245,0.017,0.081,0.014,0.003,0.000,0.000
TCGA-FB-A78T-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.684,0.027,0.030,0.135,0.000,0.116,0.003,0.000,0.000,0.000
TCGA-HZ-7289-01A,0.004,0.000,0.000,0.000,0.003,0.000,0.967,0.000,0.002,0.017,0.000,0.007,0.000,0.000,0.000,0.000
TCGA-HZ-7918-01A,0.037,0.004,0.025,0.002,0.026,0.000,0.306,0.046,0.072,0.281,0.009,0.184,0.004,0.004,0.000,0.000
TCGA-HZ-8638-01A,0.020,0.000,0.001,0.009,0.013,0.000,0.686,0.017,0.085,0.076,0.045,0.038,0.007,0.001,0.000,0.001
TCGA-3A-A9I5-01A,0.012,0.007,0.008,0.000,0.000,0.000,0.734,0.002,0.030,0.156,0.020,0.026,0.003,0.000,0.002,0.000
TCGA-HZ-8519-01A,0.003,0.002,0.012,0.000,0.025,0.000,0.290,0.035,0.150,0.333,0.051,0.086,0.011,0.001,0.001,0.000
TCGA-3A-A9IV-01A,0.005,0.000,0.003,0.000,0.003,0.000,0.724,0.003,0.031,0.177,0.026,0.025,0.001,0.001,0.000,0.000
TCGA-IB-A5SQ-01A,0.007,0.005,0.017,0.001,0.001,0.000,0.306,0.028,0.083,0.413,0.033,0.099,0.006,0.000,0.000,0.000
TCGA-H6-A45N-01A,0.010,0.009,0.010,0.001,0.008,0.000,0.371,0.043,0.097,0.321,0.020,0.100,0.008,0.004,0.000,0.000
TCGA-FB-AAPS-01A,0.009,0.024,0.019,0.003,0.007,0.001,0.073,0.031,0.083,0.598,0.031,0.117,0.004,0.000,0.000,0.000
TCGA-HV-A5A3-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.756,0.005,0.016,0.167,0.000,0.049,0.002,0.000,0.000,0.000
TCGA-3A-A9IB-01A,0.000,0.000,0.007,0.000,0.000,0.000,0.466,0.008,0.074,0.293,0.032,0.113,0.005,0.000,0.000,0.000
TCGA-HV-A7OL-01A,0.007,0.042,0.015,0.000,0.008,0.000,0.608,0.015,0.016,0.161,0.001,0.120,0.006,0.000,0.001,0.000
TCGA-HZ-8002-01A,0.009,0.006,0.015,0.001,0.011,0.000,0.330,0.035,0.112,0.340,0.024,0.105,0.010,0.001,0.000,0.000
