,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-BP-4766-01A,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.245,0.000,0.133,0.163,0.000,0.008,0.014,0.000,0.434,0.434
TCGA-A3-3352-01A,0.007,0.001,0.006,0.000,0.000,0.008,0.003,0.273,0.000,0.094,0.142,0.000,0.021,0.009,0.000,0.435,0.435
TCGA-G6-A8L7-01A,0.025,0.000,0.002,0.000,0.004,0.000,0.000,0.064,0.000,0.119,0.043,0.000,0.007,0.000,0.000,0.734,0.734
TCGA-A3-A6NN-01A,0.000,0.000,0.010,0.000,0.001,0.001,0.004,0.340,0.069,0.101,0.137,0.000,0.030,0.010,0.000,0.296,0.296
TCGA-T7-A92I-01A,0.002,0.000,0.002,0.000,0.002,0.000,0.000,0.034,0.001,0.134,0.186,0.000,0.000,0.000,0.000,0.639,0.639
TCGA-B0-5713-01A,0.001,0.000,0.002,0.000,0.009,0.000,0.000,0.406,0.000,0.155,0.098,0.000,0.008,0.005,0.000,0.316,0.316
TCGA-CZ-4860-01A,0.000,0.001,0.003,0.000,0.006,0.000,0.000,0.023,0.154,0.007,0.180,0.000,0.000,0.000,0.000,0.625,0.625
TCGA-A3-3351-01A,0.001,0.005,0.027,0.003,0.065,0.000,0.031,0.205,0.018,0.152,0.198,0.007,0.001,0.024,0.001,0.262,0.262
TCGA-B8-4148-01A,0.007,0.001,0.019,0.016,0.087,0.000,0.023,0.251,0.000,0.134,0.157,0.001,0.008,0.018,0.001,0.277,0.277
TCGA-BP-4345-01A,0.000,0.000,0.017,0.001,0.015,0.000,0.009,0.244,0.199,0.307,0.163,0.000,0.005,0.002,0.000,0.037,0.037
TCGA-BP-5010-01A,0.000,0.000,0.002,0.000,0.009,0.000,0.001,0.239,0.196,0.347,0.053,0.000,0.004,0.001,0.000,0.147,0.147
TCGA-BP-4325-01A,0.001,0.001,0.000,0.000,0.039,0.000,0.000,0.162,0.000,0.083,0.195,0.000,0.004,0.009,0.000,0.505,0.505
TCGA-B0-5102-01A,0.011,0.000,0.000,0.000,0.006,0.000,0.000,0.154,0.000,0.087,0.125,0.000,0.004,0.000,0.000,0.612,0.612
TCGA-BP-5185-01A,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.131,0.001,0.187,0.058,0.000,0.000,0.000,0.000,0.622,0.622
TCGA-CZ-5986-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.244,0.000,0.128,0.170,0.008,0.005,0.013,0.000,0.426,0.426
TCGA-CW-5590-01A,0.000,0.000,0.009,0.002,0.006,0.000,0.002,0.276,0.058,0.144,0.122,0.000,0.006,0.002,0.000,0.370,0.370
TCGA-CJ-4904-01A,0.000,0.000,0.002,0.000,0.019,0.000,0.010,0.396,0.001,0.197,0.113,0.001,0.003,0.005,0.000,0.251,0.251
TCGA-BP-4987-01A,0.000,0.001,0.000,0.000,0.021,0.000,0.000,0.310,0.000,0.162,0.129,0.001,0.011,0.010,0.000,0.353,0.353
TCGA-B0-4849-01A,0.001,0.000,0.005,0.000,0.005,0.000,0.004,0.301,0.000,0.236,0.105,0.003,0.008,0.009,0.007,0.314,0.314
TCGA-BP-4329-01A,0.001,0.000,0.001,0.000,0.000,0.001,0.006,0.260,0.077,0.200,0.133,0.000,0.005,0.001,0.000,0.313,0.313
TCGA-A3-3328-01A,0.010,0.000,0.001,0.000,0.000,0.000,0.000,0.018,0.000,0.017,0.017,0.000,0.001,0.000,0.000,0.934,0.934
TCGA-CJ-5672-01A,0.016,0.000,0.019,0.003,0.049,0.000,0.027,0.176,0.001,0.089,0.247,0.000,0.001,0.000,0.000,0.372,0.372
TCGA-B0-5104-01A,0.006,0.000,0.001,0.000,0.000,0.000,0.001,0.246,0.000,0.148,0.106,0.000,0.001,0.012,0.006,0.472,0.472
TCGA-CW-6097-01A,0.008,0.036,0.030,0.002,0.042,0.006,0.038,0.155,0.141,0.118,0.161,0.002,0.001,0.015,0.001,0.244,0.244
TCGA-B0-4700-01A,0.012,0.001,0.032,0.004,0.058,0.000,0.012,0.160,0.180,0.159,0.172,0.000,0.004,0.003,0.001,0.201,0.201
TCGA-B0-5095-01A,0.002,0.005,0.013,0.001,0.021,0.001,0.004,0.216,0.202,0.256,0.083,0.001,0.010,0.016,0.000,0.170,0.170
TCGA-B0-4810-01A,0.008,0.000,0.021,0.006,0.035,0.000,0.001,0.224,0.076,0.206,0.142,0.001,0.011,0.006,0.000,0.262,0.262
TCGA-CJ-4901-01A,0.033,0.001,0.023,0.023,0.057,0.000,0.007,0.161,0.093,0.096,0.221,0.000,0.015,0.008,0.001,0.260,0.260
TCGA-CJ-4643-01A,0.004,0.000,0.012,0.001,0.015,0.000,0.011,0.312,0.003,0.261,0.132,0.001,0.006,0.015,0.000,0.227,0.227
TCGA-B8-A54H-01A,0.001,0.000,0.005,0.000,0.034,0.000,0.000,0.344,0.001,0.132,0.088,0.000,0.007,0.005,0.000,0.381,0.381
TCGA-AK-3429-01A,0.006,0.000,0.010,0.000,0.063,0.000,0.021,0.194,0.000,0.089,0.142,0.000,0.000,0.000,0.000,0.474,0.474
TCGA-B0-4834-01A,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.192,0.000,0.096,0.015,0.000,0.000,0.000,0.000,0.693,0.693
TCGA-B0-4843-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.004,0.261,0.100,0.336,0.059,0.000,0.006,0.000,0.000,0.230,0.230
TCGA-A3-3382-01A,0.000,0.000,0.012,0.001,0.020,0.000,0.000,0.177,0.053,0.086,0.174,0.000,0.008,0.011,0.000,0.459,0.459
TCGA-BP-4338-01A,0.007,0.000,0.002,0.000,0.000,0.000,0.000,0.032,0.002,0.048,0.196,0.000,0.001,0.000,0.000,0.713,0.713
TCGA-B4-5832-01A,0.004,0.000,0.000,0.000,0.010,0.000,0.000,0.143,0.253,0.065,0.175,0.001,0.000,0.009,0.001,0.340,0.340
TCGA-CW-6088-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.002,0.392,0.019,0.158,0.097,0.007,0.009,0.017,0.000,0.293,0.293
TCGA-A3-A6NJ-01A,0.009,0.000,0.012,0.002,0.054,0.000,0.004,0.324,0.007,0.066,0.182,0.000,0.004,0.011,0.000,0.323,0.323
TCGA-B0-5088-01A,0.001,0.001,0.007,0.000,0.009,0.002,0.002,0.225,0.004,0.208,0.236,0.003,0.009,0.001,0.000,0.292,0.292
TCGA-A3-3308-01A,0.001,0.000,0.009,0.000,0.003,0.000,0.003,0.275,0.092,0.191,0.122,0.000,0.009,0.011,0.000,0.282,0.282
TCGA-CW-5589-01A,0.004,0.000,0.010,0.000,0.000,0.002,0.009,0.293,0.016,0.153,0.157,0.004,0.011,0.004,0.000,0.336,0.336
TCGA-B0-5702-01A,0.017,0.000,0.010,0.000,0.000,0.000,0.000,0.135,0.076,0.107,0.104,0.000,0.008,0.002,0.000,0.538,0.538
TCGA-BP-4169-01A,0.009,0.006,0.016,0.002,0.021,0.005,0.019,0.292,0.103,0.214,0.117,0.008,0.004,0.023,0.018,0.140,0.140
TCGA-CZ-5468-01A,0.000,0.000,0.007,0.000,0.002,0.000,0.000,0.112,0.128,0.075,0.164,0.000,0.007,0.002,0.000,0.503,0.503
TCGA-A3-3313-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.003,0.075,0.126,0.000,0.000,0.001,0.000,0.724,0.724
TCGA-BP-4782-01A,0.000,0.000,0.016,0.001,0.014,0.000,0.001,0.240,0.009,0.154,0.183,0.000,0.007,0.002,0.000,0.373,0.373
TCGA-3Z-A93Z-01A,0.010,0.000,0.007,0.000,0.001,0.000,0.002,0.283,0.067,0.142,0.080,0.000,0.009,0.001,0.000,0.397,0.397
TCGA-CZ-5454-01A,0.000,0.000,0.001,0.000,0.004,0.003,0.000,0.168,0.000,0.067,0.395,0.000,0.001,0.000,0.000,0.360,0.360
TCGA-A3-3358-01A,0.023,0.002,0.012,0.002,0.015,0.000,0.007,0.174,0.005,0.063,0.246,0.004,0.006,0.004,0.000,0.436,0.436
TCGA-CJ-6031-01A,0.006,0.001,0.016,0.001,0.023,0.000,0.006,0.199,0.137,0.223,0.204,0.003,0.005,0.001,0.000,0.175,0.175
TCGA-BP-4790-01A,0.007,0.002,0.030,0.002,0.069,0.002,0.022,0.216,0.129,0.158,0.167,0.002,0.001,0.018,0.000,0.176,0.176
TCGA-B0-5699-01A,0.000,0.001,0.007,0.000,0.000,0.000,0.011,0.221,0.000,0.092,0.137,0.000,0.013,0.011,0.000,0.507,0.507
TCGA-CJ-4635-01A,0.002,0.000,0.012,0.003,0.069,0.000,0.000,0.179,0.077,0.066,0.223,0.002,0.001,0.007,0.000,0.358,0.358
