,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-KL-8325-01A,0.000,0.005,0.007,0.000,0.000,0.000,0.000,0.033,0.000,0.026,0.041,0.005,0.000,0.000,0.000,0.883,0.883
TCGA-KO-8411-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.049,0.000,0.048,0.055,0.003,0.000,0.000,0.000,0.842,0.842
TCGA-KL-8331-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.017,0.000,0.028,0.038,0.005,0.000,0.000,0.000,0.909,0.909
TCGA-KO-8409-01A,0.000,0.001,0.002,0.000,0.000,0.000,0.000,0.018,0.000,0.044,0.068,0.004,0.001,0.000,0.000,0.863,0.863
TCGA-KM-8439-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.048,0.000,0.042,0.133,0.002,0.001,0.000,0.000,0.769,0.769
TCGA-KN-8423-01A,0.000,0.010,0.012,0.000,0.000,0.000,0.000,0.048,0.000,0.058,0.076,0.003,0.003,0.000,0.000,0.790,0.790
TCGA-KL-8339-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.024,0.000,0.035,0.061,0.000,0.000,0.000,0.000,0.877,0.877
TCGA-KN-8434-01A,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.094,0.000,0.066,0.148,0.015,0.001,0.000,0.000,0.668,0.668
TCGA-KL-8342-01A,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.090,0.000,0.043,0.118,0.001,0.004,0.000,0.000,0.736,0.736
TCGA-KN-8428-01A,0.000,0.000,0.008,0.001,0.000,0.000,0.000,0.020,0.000,0.048,0.054,0.003,0.000,0.000,0.000,0.866,0.866
TCGA-KO-8416-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.031,0.000,0.053,0.103,0.003,0.000,0.000,0.000,0.804,0.804
TCGA-KL-8344-01A,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.191,0.000,0.182,0.104,0.010,0.000,0.000,0.000,0.505,0.505
