,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-AG-A036-01A,0.001,0.000,0.003,0.007,0.000,0.000,0.877,0.010,0.025,0.049,0.008,0.018,0.000,0.000,0.000,0.000
TCGA-DC-4749-01A,0.012,0.000,0.003,0.003,0.000,0.000,0.924,0.008,0.010,0.021,0.003,0.015,0.000,0.000,0.000,0.000
TCGA-AF-2687-01A,0.009,0.000,0.005,0.014,0.001,0.000,0.577,0.002,0.046,0.215,0.037,0.087,0.004,0.000,0.003,0.000
TCGA-AG-3883-01A,0.007,0.000,0.006,0.004,0.000,0.000,0.795,0.020,0.025,0.097,0.022,0.020,0.003,0.000,0.002,0.000
TCGA-CL-4957-01A,0.005,0.000,0.003,0.003,0.000,0.000,0.897,0.006,0.028,0.039,0.008,0.009,0.001,0.000,0.000,0.000
TCGA-AG-A01Y-01A,0.020,0.000,0.007,0.012,0.003,0.000,0.823,0.017,0.018,0.053,0.011,0.035,0.001,0.000,0.000,0.000
TCGA-AG-3890-01A,0.036,0.000,0.016,0.008,0.000,0.008,0.786,0.034,0.028,0.043,0.016,0.025,0.000,0.000,0.000,0.000
TCGA-AG-A011-01A,0.016,0.000,0.009,0.004,0.000,0.000,0.869,0.008,0.023,0.024,0.010,0.035,0.000,0.000,0.001,0.000
TCGA-AG-3592-01A,0.011,0.000,0.010,0.003,0.000,0.000,0.879,0.010,0.031,0.033,0.004,0.018,0.001,0.000,0.000,0.000
TCGA-AG-3892-01A,0.033,0.000,0.006,0.014,0.000,0.000,0.851,0.031,0.016,0.007,0.005,0.031,0.001,0.001,0.004,0.000
TCGA-AF-A56N-01A,0.005,0.000,0.007,0.003,0.000,0.001,0.832,0.012,0.025,0.096,0.004,0.015,0.000,0.000,0.000,0.000
TCGA-EI-6513-01A,0.001,0.000,0.003,0.010,0.000,0.000,0.869,0.000,0.028,0.044,0.014,0.029,0.000,0.000,0.000,0.000
TCGA-EI-6882-01A,0.033,0.000,0.003,0.013,0.002,0.000,0.836,0.007,0.038,0.022,0.006,0.034,0.005,0.000,0.000,0.000
TCGA-F5-6812-01A,0.007,0.008,0.020,0.007,0.000,0.000,0.660,0.016,0.046,0.157,0.039,0.040,0.000,0.000,0.000,0.000
TCGA-AG-3726-01A,0.006,0.000,0.004,0.006,0.000,0.001,0.900,0.016,0.026,0.010,0.018,0.011,0.000,0.000,0.001,0.000
TCGA-EI-6917-01A,0.002,0.000,0.006,0.020,0.000,0.000,0.683,0.006,0.028,0.123,0.000,0.131,0.001,0.000,0.000,0.000
TCGA-AG-A02X-01A,0.005,0.000,0.001,0.004,0.000,0.001,0.963,0.004,0.010,0.000,0.001,0.010,0.000,0.000,0.000,0.000
TCGA-AG-A015-01A,0.000,0.000,0.005,0.002,0.000,0.000,0.966,0.014,0.005,0.003,0.000,0.004,0.001,0.000,0.000,0.000
TCGA-AF-2693-01A,0.020,0.000,0.008,0.002,0.000,0.000,0.869,0.014,0.034,0.016,0.009,0.024,0.002,0.000,0.000,0.000
TCGA-AG-4022-01A,0.012,0.000,0.018,0.004,0.000,0.000,0.744,0.022,0.035,0.113,0.013,0.036,0.002,0.000,0.000,0.000
TCGA-AG-A008-01A,0.000,0.000,0.004,0.004,0.000,0.000,0.956,0.010,0.009,0.001,0.004,0.010,0.000,0.000,0.000,0.000
TCGA-AG-3582-01A,0.010,0.000,0.011,0.002,0.000,0.000,0.869,0.011,0.020,0.043,0.004,0.027,0.002,0.000,0.001,0.000
TCGA-G5-6233-01A,0.005,0.000,0.004,0.003,0.000,0.000,0.879,0.000,0.050,0.016,0.014,0.026,0.003,0.000,0.000,0.000
TCGA-AG-3742-01A,0.001,0.000,0.001,0.005,0.000,0.000,0.877,0.002,0.028,0.060,0.006,0.019,0.000,0.000,0.000,0.000
TCGA-EI-6509-01A,0.000,0.000,0.001,0.002,0.000,0.000,0.881,0.000,0.016,0.082,0.000,0.018,0.000,0.000,0.000,0.000
TCGA-AG-3602-01A,0.021,0.000,0.002,0.003,0.000,0.000,0.892,0.012,0.014,0.040,0.004,0.008,0.001,0.000,0.001,0.000
TCGA-EI-6506-01A,0.033,0.000,0.006,0.007,0.000,0.000,0.846,0.025,0.040,0.012,0.003,0.022,0.005,0.000,0.000,0.000
TCGA-CI-6622-01A,0.006,0.000,0.002,0.003,0.000,0.000,0.942,0.008,0.017,0.008,0.001,0.011,0.001,0.000,0.000,0.000
TCGA-AG-3901-01A,0.017,0.000,0.019,0.001,0.000,0.000,0.601,0.027,0.033,0.180,0.029,0.085,0.005,0.001,0.002,0.000
TCGA-AG-3894-01A,0.009,0.000,0.001,0.002,0.000,0.000,0.901,0.012,0.018,0.032,0.009,0.014,0.000,0.000,0.001,0.000
TCGA-AG-4015-01A,0.012,0.000,0.005,0.006,0.000,0.000,0.905,0.011,0.014,0.018,0.003,0.024,0.000,0.000,0.000,0.000
TCGA-AG-3727-01A,0.012,0.000,0.002,0.009,0.000,0.000,0.861,0.013,0.022,0.047,0.014,0.017,0.000,0.000,0.002,0.000
TCGA-CI-6623-01B,0.004,0.000,0.002,0.002,0.000,0.000,0.907,0.006,0.035,0.031,0.002,0.005,0.000,0.000,0.003,0.000
TCGA-AG-A02G-01A,0.002,0.000,0.004,0.008,0.001,0.000,0.941,0.008,0.016,0.006,0.003,0.010,0.001,0.000,0.000,0.000
TCGA-AG-3578-01A,0.011,0.000,0.006,0.007,0.000,0.000,0.886,0.004,0.021,0.015,0.004,0.039,0.003,0.000,0.004,0.000
TCGA-DC-6681-01A,0.005,0.000,0.010,0.001,0.000,0.003,0.789,0.014,0.038,0.082,0.038,0.017,0.001,0.000,0.000,0.000
TCGA-AG-3732-01A,0.020,0.038,0.015,0.011,0.019,0.011,0.779,0.020,0.032,0.021,0.013,0.014,0.007,0.000,0.000,0.000
TCGA-EI-6885-01A,0.003,0.000,0.013,0.006,0.000,0.002,0.802,0.012,0.039,0.059,0.019,0.041,0.002,0.000,0.002,0.001
TCGA-DC-5337-01A,0.006,0.000,0.005,0.007,0.000,0.000,0.921,0.014,0.018,0.012,0.006,0.010,0.000,0.000,0.000,0.000
TCGA-F5-6863-01A,0.000,0.000,0.003,0.002,0.000,0.000,0.883,0.008,0.028,0.037,0.032,0.004,0.000,0.000,0.000,0.000
TCGA-EI-6510-01A,0.033,0.000,0.008,0.009,0.001,0.000,0.913,0.016,0.009,0.003,0.001,0.007,0.001,0.000,0.000,0.000
TCGA-AG-3587-01A,0.008,0.000,0.007,0.006,0.000,0.000,0.883,0.011,0.022,0.032,0.014,0.015,0.000,0.000,0.000,0.000
TCGA-F5-6464-01A,0.007,0.000,0.012,0.011,0.003,0.001,0.496,0.020,0.061,0.256,0.027,0.103,0.002,0.000,0.000,0.000
TCGA-DC-6156-01A,0.003,0.000,0.004,0.009,0.027,0.001,0.521,0.002,0.071,0.220,0.015,0.125,0.001,0.000,0.001,0.000
TCGA-AG-A016-01A,0.002,0.000,0.001,0.002,0.000,0.000,0.954,0.005,0.021,0.001,0.005,0.009,0.000,0.000,0.000,0.000
TCGA-F5-6810-01A,0.004,0.000,0.007,0.007,0.000,0.001,0.750,0.008,0.054,0.117,0.039,0.012,0.001,0.000,0.000,0.000
TCGA-F5-6811-01A,0.010,0.000,0.017,0.003,0.000,0.000,0.708,0.000,0.021,0.190,0.001,0.049,0.000,0.000,0.000,0.000
TCGA-AG-3584-01A,0.017,0.000,0.007,0.005,0.000,0.000,0.843,0.018,0.029,0.023,0.017,0.040,0.000,0.000,0.000,0.000
TCGA-AG-3898-01A,0.001,0.000,0.001,0.003,0.000,0.000,0.873,0.017,0.022,0.045,0.009,0.024,0.001,0.000,0.003,0.000
TCGA-EI-6884-01A,0.030,0.000,0.009,0.006,0.003,0.002,0.766,0.021,0.041,0.074,0.006,0.036,0.006,0.000,0.000,0.000
TCGA-AG-A002-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.950,0.000,0.029,0.000,0.006,0.008,0.003,0.000,0.000,0.000
TCGA-AG-3725-01A,0.006,0.000,0.008,0.007,0.000,0.000,0.939,0.010,0.012,0.000,0.004,0.012,0.001,0.000,0.000,0.000
TCGA-CI-6619-01B,0.012,0.000,0.007,0.006,0.000,0.000,0.850,0.017,0.053,0.021,0.013,0.016,0.004,0.000,0.001,0.000
TCGA-AG-A00C-01A,0.009,0.000,0.003,0.004,0.000,0.000,0.959,0.017,0.006,0.001,0.001,0.000,0.000,0.000,0.000,0.000
TCGA-DY-A0XA-01A,0.005,0.000,0.000,0.005,0.000,0.000,0.924,0.004,0.014,0.035,0.001,0.013,0.000,0.000,0.000,0.000
TCGA-F5-6814-01A,0.009,0.000,0.002,0.015,0.000,0.000,0.866,0.000,0.021,0.028,0.015,0.043,0.000,0.000,0.000,0.000
TCGA-AG-3893-01A,0.004,0.000,0.005,0.004,0.000,0.000,0.798,0.014,0.030,0.086,0.008,0.050,0.000,0.000,0.000,0.000
TCGA-AG-3583-01A,0.026,0.000,0.007,0.001,0.000,0.001,0.917,0.014,0.013,0.001,0.010,0.008,0.000,0.000,0.001,0.000
TCGA-AG-A01W-01A,0.005,0.001,0.004,0.009,0.000,0.000,0.922,0.009,0.017,0.006,0.007,0.020,0.000,0.000,0.000,0.000
TCGA-AG-A025-01A,0.002,0.000,0.004,0.002,0.000,0.000,0.906,0.013,0.032,0.019,0.010,0.012,0.000,0.000,0.000,0.000
TCGA-DC-6155-01A,0.004,0.000,0.001,0.002,0.000,0.000,0.956,0.004,0.015,0.005,0.004,0.005,0.001,0.000,0.001,0.000
TCGA-F5-6813-01A,0.015,0.000,0.004,0.009,0.000,0.000,0.815,0.010,0.022,0.071,0.015,0.037,0.001,0.000,0.000,0.000
TCGA-AG-A020-01A,0.003,0.000,0.001,0.007,0.000,0.000,0.959,0.006,0.009,0.001,0.001,0.011,0.000,0.000,0.000,0.000
TCGA-EI-6511-01A,0.053,0.000,0.017,0.016,0.012,0.001,0.706,0.011,0.027,0.061,0.012,0.080,0.001,0.000,0.001,0.000
TCGA-AG-3608-01A,0.015,0.000,0.008,0.005,0.000,0.000,0.869,0.022,0.016,0.020,0.006,0.034,0.002,0.000,0.002,0.000
TCGA-AG-A01L-01A,0.005,0.000,0.005,0.004,0.000,0.001,0.925,0.012,0.022,0.006,0.004,0.016,0.000,0.000,0.000,0.000
TCGA-AG-3586-01A,0.009,0.000,0.003,0.006,0.000,0.000,0.905,0.012,0.023,0.013,0.007,0.020,0.000,0.000,0.000,0.000
TCGA-AF-3911-01A,0.004,0.000,0.004,0.003,0.000,0.000,0.845,0.010,0.032,0.057,0.017,0.026,0.002,0.000,0.000,0.000
TCGA-DY-A1DF-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.923,0.000,0.033,0.010,0.025,0.004,0.000,0.000,0.000,0.000
TCGA-AF-2690-01A,0.043,0.000,0.021,0.003,0.009,0.001,0.414,0.034,0.071,0.227,0.046,0.125,0.004,0.000,0.002,0.000
TCGA-EI-7002-01A,0.003,0.000,0.007,0.003,0.000,0.001,0.833,0.017,0.024,0.067,0.012,0.032,0.001,0.000,0.000,0.000
TCGA-AG-3593-01A,0.023,0.000,0.014,0.006,0.000,0.001,0.830,0.030,0.025,0.019,0.014,0.035,0.000,0.000,0.002,0.000
TCGA-AG-3600-01A,0.007,0.000,0.003,0.006,0.000,0.000,0.888,0.011,0.013,0.015,0.004,0.051,0.001,0.000,0.000,0.000
TCGA-DC-5869-01A,0.003,0.000,0.007,0.002,0.000,0.000,0.851,0.014,0.037,0.070,0.007,0.008,0.000,0.000,0.000,0.000
TCGA-EF-5830-01A,0.001,0.000,0.001,0.007,0.000,0.000,0.939,0.000,0.011,0.014,0.005,0.020,0.000,0.000,0.000,0.000
TCGA-AG-3591-01A,0.008,0.000,0.001,0.002,0.000,0.001,0.945,0.013,0.011,0.001,0.006,0.010,0.001,0.000,0.000,0.000
TCGA-CI-6620-01A,0.006,0.000,0.004,0.003,0.000,0.000,0.858,0.015,0.047,0.038,0.014,0.012,0.003,0.000,0.000,0.000
TCGA-DC-6158-01A,0.008,0.000,0.032,0.004,0.000,0.000,0.630,0.005,0.051,0.205,0.002,0.060,0.002,0.000,0.000,0.000
TCGA-F5-6465-01A,0.029,0.000,0.029,0.005,0.000,0.006,0.615,0.028,0.053,0.166,0.018,0.047,0.001,0.000,0.002,0.000
TCGA-DC-6157-01A,0.001,0.000,0.008,0.003,0.000,0.000,0.857,0.012,0.051,0.047,0.003,0.018,0.001,0.000,0.000,0.000
TCGA-AF-2691-01A,0.014,0.000,0.004,0.012,0.001,0.001,0.818,0.016,0.021,0.044,0.017,0.050,0.001,0.000,0.000,0.000
TCGA-AH-6897-01A,0.004,0.000,0.003,0.008,0.000,0.000,0.947,0.008,0.013,0.007,0.001,0.008,0.000,0.000,0.000,0.000
TCGA-CI-6621-01A,0.009,0.000,0.010,0.006,0.000,0.000,0.824,0.016,0.037,0.051,0.010,0.032,0.002,0.000,0.002,0.000
TCGA-AG-3909-01A,0.015,0.000,0.006,0.003,0.000,0.001,0.875,0.021,0.021,0.018,0.007,0.032,0.001,0.000,0.000,0.000
TCGA-AG-3612-01A,0.014,0.000,0.007,0.001,0.000,0.001,0.833,0.021,0.028,0.062,0.008,0.022,0.002,0.000,0.001,0.000
TCGA-AG-4005-01A,0.011,0.000,0.003,0.001,0.000,0.004,0.861,0.008,0.025,0.054,0.012,0.019,0.001,0.000,0.001,0.000
TCGA-EI-6883-01A,0.006,0.000,0.005,0.014,0.000,0.000,0.878,0.008,0.021,0.032,0.010,0.025,0.000,0.000,0.000,0.000
TCGA-EI-6508-01A,0.007,0.000,0.006,0.006,0.000,0.000,0.859,0.017,0.028,0.039,0.016,0.020,0.000,0.000,0.000,0.000
TCGA-EI-6881-01A,0.008,0.000,0.011,0.004,0.000,0.000,0.923,0.007,0.030,0.001,0.007,0.006,0.000,0.000,0.001,0.000
TCGA-AG-3598-01A,0.007,0.000,0.002,0.007,0.000,0.000,0.924,0.015,0.012,0.002,0.006,0.023,0.000,0.000,0.002,0.000
TCGA-F5-6864-01A,0.008,0.000,0.008,0.007,0.000,0.000,0.650,0.008,0.056,0.171,0.031,0.060,0.000,0.000,0.000,0.000
TCGA-AG-4008-01A,0.009,0.000,0.005,0.002,0.000,0.000,0.773,0.012,0.039,0.100,0.018,0.039,0.002,0.000,0.001,0.000
TCGA-F5-6571-01A,0.009,0.000,0.020,0.004,0.000,0.005,0.690,0.038,0.029,0.152,0.006,0.045,0.001,0.000,0.000,0.000
TCGA-AG-3601-01A,0.003,0.000,0.004,0.002,0.000,0.000,0.892,0.007,0.025,0.024,0.008,0.035,0.000,0.000,0.001,0.000
TCGA-AG-3609-01A,0.008,0.000,0.006,0.003,0.000,0.000,0.813,0.013,0.033,0.083,0.005,0.034,0.001,0.000,0.001,0.000
TCGA-AG-3887-01A,0.008,0.000,0.011,0.005,0.000,0.000,0.885,0.014,0.021,0.029,0.011,0.012,0.002,0.000,0.000,0.000
TCGA-AG-4021-01A,0.001,0.000,0.003,0.005,0.000,0.000,0.804,0.000,0.042,0.080,0.015,0.049,0.000,0.000,0.001,0.000
TCGA-AG-A023-01A,0.009,0.003,0.013,0.005,0.000,0.002,0.823,0.015,0.028,0.079,0.009,0.014,0.000,0.000,0.000,0.000
TCGA-EF-5831-01A,0.005,0.000,0.002,0.005,0.000,0.000,0.864,0.000,0.022,0.058,0.004,0.040,0.000,0.000,0.000,0.000
TCGA-CL-5918-01A,0.000,0.000,0.003,0.005,0.000,0.000,0.973,0.003,0.011,0.002,0.003,0.000,0.000,0.000,0.000,0.000
TCGA-AG-3885-01A,0.021,0.000,0.012,0.005,0.000,0.001,0.872,0.018,0.032,0.008,0.008,0.021,0.001,0.000,0.002,0.000
TCGA-AF-5654-01A,0.000,0.000,0.002,0.002,0.000,0.000,0.974,0.005,0.007,0.003,0.005,0.001,0.000,0.000,0.000,0.000
TCGA-BM-6198-01A,0.018,0.000,0.007,0.013,0.000,0.000,0.862,0.007,0.022,0.022,0.001,0.044,0.002,0.000,0.002,0.000
TCGA-AG-3728-01A,0.026,0.001,0.027,0.005,0.002,0.007,0.712,0.034,0.041,0.079,0.025,0.033,0.003,0.003,0.001,0.000
TCGA-DY-A1DC-01A,0.004,0.000,0.003,0.004,0.000,0.000,0.891,0.008,0.015,0.054,0.000,0.021,0.000,0.000,0.000,0.000
TCGA-EI-6507-01A,0.012,0.000,0.000,0.035,0.010,0.000,0.749,0.000,0.023,0.096,0.002,0.066,0.002,0.000,0.002,0.003
TCGA-DY-A1DE-01A,0.006,0.000,0.003,0.009,0.000,0.000,0.881,0.003,0.020,0.010,0.019,0.048,0.001,0.000,0.000,0.000
TCGA-AG-3594-01A,0.010,0.000,0.001,0.043,0.003,0.000,0.830,0.029,0.023,0.005,0.003,0.045,0.000,0.001,0.006,0.000
TCGA-AG-A00H-01A,0.000,0.000,0.002,0.002,0.000,0.001,0.824,0.009,0.019,0.112,0.009,0.021,0.000,0.000,0.000,0.000
TCGA-AG-A014-01A,0.000,0.000,0.002,0.001,0.000,0.000,0.934,0.001,0.018,0.028,0.001,0.012,0.000,0.000,0.001,0.000
TCGA-DY-A1DD-01A,0.000,0.000,0.000,0.004,0.000,0.000,0.928,0.003,0.017,0.010,0.032,0.004,0.000,0.000,0.000,0.000
TCGA-DC-6154-01A,0.001,0.000,0.001,0.003,0.000,0.000,0.885,0.001,0.033,0.043,0.005,0.028,0.000,0.000,0.000,0.000
TCGA-DC-6160-01A,0.025,0.000,0.020,0.004,0.000,0.001,0.871,0.016,0.028,0.006,0.006,0.018,0.003,0.000,0.000,0.000
TCGA-AF-3913-01A,0.003,0.000,0.001,0.001,0.000,0.000,0.864,0.007,0.027,0.068,0.008,0.018,0.000,0.000,0.001,0.000
TCGA-AH-6643-01A,0.000,0.000,0.007,0.000,0.000,0.000,0.931,0.000,0.033,0.018,0.001,0.007,0.002,0.000,0.002,0.000
TCGA-AG-4007-01A,0.030,0.000,0.006,0.006,0.003,0.000,0.799,0.016,0.037,0.052,0.007,0.042,0.001,0.000,0.001,0.000
TCGA-AH-6544-01A,0.000,0.002,0.001,0.002,0.000,0.000,0.985,0.003,0.005,0.001,0.000,0.000,0.001,0.000,0.000,0.000
TCGA-AG-3882-01A,0.033,0.001,0.016,0.009,0.003,0.014,0.758,0.047,0.030,0.041,0.015,0.029,0.001,0.000,0.002,0.000
