,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-V1-A9OF-01A,0.000,0.000,0.003,0.000,0.003,0.000,0.007,0.023,0.005,0.012,0.017,0.002,0.000,0.000,0.000,0.928,0.928
TCGA-ZG-A8QX-01A,0.006,0.004,0.007,0.000,0.001,0.000,0.008,0.019,0.007,0.078,0.012,0.002,0.000,0.000,0.000,0.856,0.856
TCGA-YL-A8SC-01A,0.003,0.000,0.009,0.003,0.011,0.000,0.011,0.036,0.034,0.023,0.037,0.002,0.000,0.001,0.000,0.829,0.829
TCGA-HC-7817-01B,0.010,0.000,0.011,0.002,0.003,0.000,0.030,0.077,0.094,0.055,0.040,0.001,0.002,0.001,0.000,0.672,0.672
TCGA-KC-A7F6-01A,0.001,0.000,0.002,0.000,0.003,0.000,0.009,0.051,0.040,0.038,0.008,0.002,0.000,0.000,0.000,0.847,0.847
TCGA-KK-A7B4-01A,0.005,0.000,0.009,0.002,0.005,0.000,0.019,0.020,0.057,0.016,0.019,0.000,0.000,0.000,0.000,0.847,0.847
TCGA-G9-6366-01A,0.014,0.000,0.005,0.000,0.004,0.000,0.004,0.030,0.011,0.043,0.007,0.001,0.000,0.000,0.000,0.880,0.880
TCGA-KK-A59X-01A,0.001,0.000,0.004,0.000,0.001,0.000,0.006,0.023,0.015,0.026,0.026,0.000,0.000,0.000,0.000,0.897,0.897
TCGA-HC-A6AN-01A,0.000,0.000,0.002,0.000,0.003,0.000,0.005,0.031,0.018,0.031,0.021,0.000,0.000,0.000,0.000,0.889,0.889
TCGA-G9-6498-01A,0.006,0.000,0.020,0.000,0.011,0.000,0.019,0.063,0.123,0.050,0.008,0.003,0.000,0.000,0.000,0.697,0.697
TCGA-J4-AATZ-01A,0.000,0.000,0.004,0.001,0.001,0.000,0.010,0.023,0.000,0.026,0.009,0.001,0.000,0.000,0.000,0.925,0.925
TCGA-EJ-7317-01A,0.003,0.000,0.000,0.000,0.000,0.000,0.005,0.034,0.014,0.032,0.008,0.001,0.000,0.000,0.000,0.902,0.902
TCGA-SU-A7E7-01A,0.004,0.001,0.007,0.000,0.008,0.000,0.015,0.053,0.050,0.045,0.016,0.005,0.000,0.001,0.000,0.796,0.796
TCGA-XJ-A83F-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.040,0.025,0.045,0.011,0.000,0.000,0.000,0.000,0.877,0.877
TCGA-2A-AAYO-01A,0.005,0.015,0.021,0.000,0.003,0.001,0.017,0.033,0.048,0.046,0.033,0.005,0.000,0.000,0.000,0.773,0.773
TCGA-EJ-A46B-01A,0.001,0.000,0.003,0.000,0.002,0.000,0.008,0.044,0.021,0.056,0.007,0.003,0.000,0.000,0.000,0.855,0.855
TCGA-QU-A6IN-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.003,0.021,0.001,0.022,0.003,0.000,0.000,0.000,0.000,0.947,0.947
TCGA-KK-A59Z-01A,0.006,0.000,0.000,0.000,0.006,0.000,0.015,0.053,0.054,0.065,0.026,0.003,0.000,0.000,0.000,0.773,0.773
TCGA-XK-AAJT-01A,0.006,0.000,0.005,0.000,0.004,0.000,0.017,0.072,0.062,0.090,0.021,0.002,0.000,0.000,0.000,0.721,0.721
TCGA-EJ-7125-01A,0.001,0.000,0.002,0.000,0.006,0.000,0.006,0.054,0.029,0.051,0.026,0.005,0.000,0.000,0.000,0.820,0.820
TCGA-J9-A52C-01A,0.001,0.000,0.007,0.000,0.011,0.000,0.021,0.100,0.118,0.118,0.032,0.004,0.000,0.000,0.000,0.587,0.587
TCGA-YL-A8HL-01A,0.001,0.000,0.001,0.000,0.000,0.000,0.003,0.036,0.001,0.024,0.009,0.000,0.000,0.001,0.000,0.925,0.925
TCGA-ZG-A9LZ-01A,0.003,0.000,0.006,0.003,0.000,0.000,0.015,0.030,0.037,0.029,0.020,0.000,0.000,0.000,0.000,0.856,0.856
TCGA-J9-A8CP-01A,0.002,0.000,0.005,0.000,0.001,0.000,0.007,0.084,0.056,0.048,0.006,0.039,0.000,0.000,0.000,0.753,0.753
TCGA-FC-A6HD-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.018,0.000,0.013,0.004,0.000,0.000,0.000,0.000,0.959,0.959
TCGA-G9-6351-01A,0.006,0.000,0.003,0.000,0.001,0.000,0.007,0.026,0.045,0.040,0.008,0.001,0.000,0.000,0.000,0.862,0.862
TCGA-EJ-5532-01A,0.003,0.000,0.005,0.000,0.002,0.000,0.006,0.050,0.047,0.037,0.009,0.003,0.000,0.000,0.000,0.837,0.837
TCGA-EJ-5525-01A,0.000,0.001,0.007,0.000,0.000,0.000,0.005,0.064,0.148,0.026,0.014,0.000,0.000,0.000,0.000,0.734,0.734
TCGA-ZG-A9L9-01A,0.000,0.000,0.016,0.000,0.001,0.000,0.028,0.041,0.161,0.068,0.037,0.001,0.000,0.000,0.000,0.649,0.649
TCGA-EJ-A65F-01A,0.000,0.000,0.005,0.003,0.004,0.000,0.009,0.066,0.047,0.046,0.014,0.005,0.000,0.000,0.000,0.801,0.801
TCGA-2A-A8VX-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.010,0.011,0.021,0.003,0.000,0.000,0.000,0.000,0.951,0.951
TCGA-KK-A8I4-01A,0.011,0.005,0.027,0.001,0.019,0.000,0.037,0.116,0.129,0.077,0.033,0.005,0.002,0.002,0.000,0.536,0.536
TCGA-KK-A8IA-01A,0.001,0.000,0.001,0.001,0.000,0.000,0.005,0.022,0.008,0.024,0.009,0.001,0.000,0.000,0.000,0.927,0.927
TCGA-Y6-A9XI-01A,0.001,0.000,0.005,0.000,0.000,0.000,0.008,0.047,0.006,0.025,0.009,0.001,0.000,0.000,0.000,0.900,0.900
TCGA-VN-A88I-01A,0.005,0.001,0.011,0.001,0.007,0.002,0.021,0.112,0.248,0.157,0.013,0.008,0.003,0.000,0.000,0.410,0.410
TCGA-M7-A71Z-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.015,0.008,0.012,0.003,0.000,0.000,0.000,0.000,0.959,0.959
TCGA-EJ-A46E-01A,0.000,0.000,0.005,0.002,0.004,0.000,0.017,0.048,0.056,0.096,0.006,0.004,0.000,0.001,0.000,0.760,0.760
TCGA-CH-5788-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.003,0.015,0.015,0.011,0.019,0.000,0.000,0.000,0.000,0.935,0.935
TCGA-KK-A7AU-01A,0.000,0.000,0.000,0.001,0.001,0.000,0.005,0.020,0.000,0.010,0.006,0.000,0.000,0.000,0.000,0.958,0.958
TCGA-EJ-5531-01A,0.016,0.000,0.012,0.001,0.007,0.000,0.021,0.034,0.047,0.043,0.044,0.004,0.000,0.001,0.000,0.769,0.769
TCGA-VN-A88K-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.002,0.073,0.067,0.049,0.008,0.001,0.000,0.000,0.000,0.797,0.797
