,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-AA-A01D-01A,0.001,0.000,0.005,0.000,0.000,0.000,0.715,0.014,0.054,0.100,0.028,0.082,0.001,0.000,0.000,0.000
TCGA-CM-5862-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.903,0.000,0.035,0.046,0.007,0.005,0.000,0.000,0.000,0.000
TCGA-CK-5916-01A,0.012,0.000,0.002,0.044,0.001,0.000,0.734,0.015,0.027,0.060,0.005,0.098,0.002,0.000,0.000,0.000
TCGA-AA-3692-01A,0.009,0.000,0.011,0.002,0.000,0.001,0.833,0.020,0.020,0.036,0.016,0.048,0.002,0.000,0.002,0.000
TCGA-AA-A00O-01A,0.002,0.000,0.008,0.004,0.000,0.000,0.762,0.010,0.084,0.068,0.047,0.015,0.000,0.000,0.000,0.000
TCGA-AZ-4323-01A,0.028,0.095,0.051,0.009,0.041,0.018,0.492,0.033,0.050,0.083,0.076,0.020,0.005,0.000,0.000,0.000
TCGA-A6-6648-01A,0.020,0.000,0.004,0.003,0.000,0.000,0.890,0.014,0.040,0.002,0.007,0.017,0.002,0.000,0.000,0.000
TCGA-AA-A01Z-01A,0.001,0.000,0.000,0.002,0.000,0.002,0.963,0.003,0.011,0.003,0.004,0.010,0.001,0.000,0.000,0.000
TCGA-WS-AB45-01A,0.007,0.000,0.007,0.017,0.000,0.000,0.227,0.001,0.170,0.285,0.085,0.156,0.003,0.001,0.035,0.006
TCGA-CM-5861-01A,0.000,0.000,0.000,0.011,0.000,0.000,0.940,0.000,0.020,0.017,0.006,0.005,0.001,0.000,0.000,0.000
TCGA-A6-6138-01A,0.013,0.000,0.029,0.016,0.000,0.000,0.704,0.029,0.050,0.047,0.008,0.101,0.001,0.000,0.000,0.000
TCGA-AA-A01G-01A,0.002,0.000,0.001,0.007,0.000,0.000,0.954,0.007,0.012,0.003,0.002,0.011,0.000,0.000,0.000,0.000
TCGA-AM-5820-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.880,0.000,0.032,0.019,0.031,0.035,0.000,0.000,0.000,0.000
TCGA-A6-5659-01B,0.000,0.001,0.000,0.000,0.000,0.001,0.952,0.015,0.000,0.019,0.004,0.008,0.000,0.000,0.000,0.000
TCGA-AA-3845-01A,0.021,0.000,0.010,0.042,0.000,0.000,0.807,0.015,0.033,0.044,0.000,0.021,0.004,0.000,0.002,0.000
TCGA-AA-A02F-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.946,0.003,0.023,0.012,0.005,0.007,0.002,0.000,0.000,0.000
TCGA-G4-6322-01A,0.022,0.000,0.008,0.009,0.000,0.001,0.880,0.008,0.033,0.009,0.011,0.018,0.000,0.000,0.000,0.000
TCGA-3L-AA1B-01A,0.016,0.001,0.013,0.003,0.000,0.003,0.824,0.018,0.027,0.058,0.022,0.012,0.004,0.000,0.000,0.000
TCGA-AZ-6603-01A,0.007,0.000,0.006,0.004,0.000,0.000,0.784,0.011,0.048,0.081,0.019,0.039,0.000,0.000,0.000,0.000
TCGA-AZ-5403-01A,0.002,0.000,0.003,0.000,0.000,0.000,0.810,0.009,0.050,0.091,0.011,0.020,0.002,0.000,0.001,0.000
TCGA-G4-6323-01A,0.020,0.066,0.015,0.008,0.002,0.012,0.839,0.014,0.009,0.000,0.002,0.009,0.002,0.000,0.000,0.000
TCGA-AA-3811-01A,0.039,0.000,0.005,0.009,0.000,0.000,0.831,0.017,0.040,0.024,0.007,0.023,0.004,0.000,0.001,0.000
TCGA-AA-3831-01A,0.031,0.000,0.008,0.004,0.000,0.000,0.820,0.029,0.024,0.029,0.016,0.038,0.000,0.000,0.001,0.000
TCGA-AY-A54L-01A,0.003,0.000,0.002,0.002,0.000,0.000,0.976,0.002,0.009,0.000,0.003,0.000,0.000,0.000,0.000,0.000
TCGA-AD-6963-01A,0.004,0.000,0.004,0.020,0.000,0.000,0.913,0.015,0.025,0.004,0.001,0.010,0.001,0.000,0.003,0.000
TCGA-A6-A566-01A,0.003,0.000,0.014,0.004,0.000,0.000,0.396,0.003,0.087,0.306,0.017,0.165,0.004,0.000,0.000,0.000
TCGA-5M-AAT5-01A,0.007,0.000,0.000,0.005,0.000,0.000,0.960,0.005,0.008,0.005,0.005,0.004,0.000,0.000,0.000,0.000
TCGA-CA-6718-01A,0.011,0.000,0.009,0.067,0.000,0.000,0.703,0.011,0.043,0.059,0.009,0.085,0.001,0.001,0.001,0.000
TCGA-G4-6627-01A,0.019,0.007,0.014,0.006,0.010,0.002,0.660,0.013,0.063,0.113,0.049,0.035,0.009,0.000,0.000,0.000
