,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean
TCGA-E2-A15R-01A,5.670,219.445,11.067,6.810,3.218,77.010,64.687,28.706,1.000,84.903,1.298,5.970,1839.269
TCGA-AO-A0JJ-01A,61.547,500.745,87.194,35.202,27.669,209.630,444.135,97.106,6.120,196.716,58.301,7.584,887.412
TCGA-E2-A15L-01A,21.162,758.948,16.520,1.000,2.801,105.640,133.730,10.777,1.000,440.819,3.070,5.238,1544.866
TCGA-AR-A1AJ-01A,57.151,534.531,190.244,37.832,68.897,126.485,1092.829,20.035,15.063,120.645,142.845,14.934,355.123
TCGA-BH-A0BA-01A,36.841,274.227,51.310,15.678,14.738,194.136,165.069,75.122,2.368,217.116,24.934,2.164,753.663
TCGA-AN-A04D-01A,5.665,71.359,6.000,2.357,1.000,88.552,59.620,1.000,1.000,52.378,3.136,1.000,578.507
TCGA-BH-A0AU-01A,46.704,917.439,50.442,11.863,9.822,93.366,224.257,26.842,2.806,246.509,21.885,6.558,2765.159
TCGA-A2-A25D-01A,19.719,241.442,65.158,25.760,16.562,174.986,502.834,60.166,4.313,101.363,67.072,10.641,1238.281
TCGA-AO-A126-01A,24.215,1043.284,29.234,5.961,2.956,118.240,235.708,151.355,1.071,407.955,18.623,13.148,2041.410
TCGA-A8-A09Q-01A,33.225,176.672,92.177,8.888,14.041,82.676,674.992,45.494,3.959,91.332,27.045,4.857,1441.733
TCGA-EW-A1J1-01A,23.363,96.293,52.805,23.429,10.908,76.512,402.349,5.264,1.034,67.356,42.407,3.614,2526.282
TCGA-E2-A15D-01A,10.914,531.272,33.883,13.025,8.192,149.019,150.543,17.247,3.323,213.068,37.495,6.946,1113.760
TCGA-LL-A5YO-01A,215.252,497.494,125.850,74.360,76.227,89.755,1156.048,43.046,11.946,153.830,223.332,5.623,1640.589
TCGA-LL-A5YL-01A,43.223,551.167,22.079,12.428,16.405,104.126,387.401,75.898,2.252,660.758,56.347,4.965,3349.460
TCGA-A8-A08X-01A,200.921,896.582,46.978,7.967,7.985,90.182,377.319,15.706,2.677,313.363,25.521,2.756,1266.690
TCGA-A2-A0EN-01A,21.198,657.869,92.124,30.853,22.506,203.951,416.228,68.157,4.926,201.310,68.211,16.884,1357.938
TCGA-AR-A2LR-01A,15.183,832.522,33.347,18.268,9.993,125.033,365.246,14.076,7.195,231.531,15.558,3.176,201.343
TCGA-B6-A1KN-01A,11.086,343.561,27.448,8.860,5.098,106.681,155.674,11.908,1.000,214.507,17.782,13.291,1194.575
TCGA-A7-A6VY-01A,97.879,1112.031,67.181,10.114,13.296,67.706,665.762,15.091,3.163,309.164,58.192,2.411,1118.828
TCGA-C8-A1HL-01A,14.728,222.345,21.732,2.614,3.896,126.395,199.327,5.407,1.000,168.001,6.184,23.715,1202.285
TCGA-B6-A0WV-01A,9.964,291.306,5.930,3.493,1.811,45.220,34.458,4.551,1.000,157.783,4.356,2.609,2090.717
TCGA-E2-A159-01A,44.275,498.682,92.686,31.458,15.806,75.407,686.952,5.095,3.582,98.702,101.176,7.869,1075.011
TCGA-AR-A1AT-01A,33.554,446.863,93.120,25.685,24.966,158.563,680.551,11.744,2.968,117.538,96.736,66.006,3028.061
TCGA-BH-A6R8-01A,21.220,248.133,42.367,7.488,6.218,62.108,408.686,34.462,5.573,91.277,28.140,45.419,3751.252
TCGA-D8-A1Y1-01A,12.097,1453.060,57.213,2.288,5.120,68.521,345.598,9.853,5.890,362.053,9.436,6.541,1934.764
TCGA-BH-A0EE-01A,9.725,58.408,13.595,4.324,3.927,41.476,95.465,2.914,1.000,16.429,31.797,1.981,1085.404
TCGA-AC-A3OD-01B,27.956,359.663,180.355,33.500,24.163,54.133,243.722,64.386,6.618,45.792,33.866,6.432,313.382
TCGA-BH-A0HB-01A,20.302,185.595,46.052,16.345,8.098,56.484,368.846,61.450,6.785,109.706,49.950,1.960,2021.214
TCGA-A2-A1FW-01A,11.305,265.118,39.434,5.540,4.147,55.974,205.988,12.209,1.175,121.562,11.347,2.911,991.403
TCGA-E2-A14Z-01A,19.712,433.778,83.009,26.518,25.732,99.560,459.379,134.550,9.288,288.302,64.317,65.298,1173.425
TCGA-EW-A1PF-01A,33.171,639.673,48.948,8.095,14.091,208.033,199.381,23.676,1.643,285.909,17.988,4.103,1539.787
TCGA-BH-A1FU-01A,33.698,1046.244,58.765,10.246,23.248,203.733,161.175,24.220,4.372,377.242,26.466,2.522,927.037
TCGA-A8-A07C-01A,22.950,153.639,54.476,14.336,10.767,98.608,401.805,92.707,2.625,64.557,50.935,4.774,632.836
TCGA-E9-A5UO-01A,181.701,50.500,14.959,1.000,1.000,137.258,129.766,1.000,1.000,87.744,4.753,1.910,2155.880
TCGA-S3-AA11-01A,9.352,262.887,14.257,1.957,3.869,63.387,116.904,104.676,1.000,158.251,3.994,28.807,1487.799
TCGA-BH-A0C0-01A,44.165,146.390,129.344,50.536,34.050,86.995,1260.902,76.959,9.895,122.239,195.282,25.828,2349.506
TCGA-E2-A14R-01A,63.371,71.777,37.638,14.783,26.556,65.441,354.322,1.239,5.741,86.897,57.315,2.257,757.434
TCGA-AC-A62Y-01A,6.157,279.441,46.585,7.891,8.832,96.811,538.715,23.162,2.672,196.165,24.109,9.350,1544.411
TCGA-B6-A0WX-01A,36.558,1036.004,41.202,15.405,12.031,60.478,201.740,14.306,1.964,499.270,43.309,2.917,599.827
TCGA-A8-A091-01A,13.369,342.865,31.086,8.817,11.379,192.233,213.709,34.704,1.396,83.160,27.433,46.674,968.003
TCGA-A7-A0DA-01A,5.428,491.150,17.951,3.015,3.352,51.460,100.730,37.380,1.129,669.730,7.048,1.882,844.419
TCGA-AN-A0XR-01A,11.092,316.134,13.343,1.246,2.144,72.999,96.863,41.367,1.000,198.269,3.788,2.028,1844.048
TCGA-BH-A0H0-01A,8.289,49.707,19.543,3.036,4.341,85.704,168.435,72.194,1.423,63.924,5.580,5.223,1873.185
TCGA-D8-A1X9-01A,12.677,370.118,47.949,9.126,4.503,97.862,278.839,11.481,5.619,206.106,20.582,4.212,2614.437
TCGA-LL-A5YN-01A,91.122,286.852,105.916,31.223,43.458,66.069,559.372,66.149,4.916,193.332,142.941,16.476,1532.959
TCGA-B6-A0WW-01A,9.681,518.357,20.536,2.634,2.938,86.634,197.229,39.907,1.032,270.109,8.807,3.341,2730.694
TCGA-BH-A1FH-01A,19.108,2181.370,50.787,12.436,21.993,228.918,298.023,51.499,3.837,356.460,18.173,4.221,493.279
TCGA-S3-A6ZG-01A,32.179,244.587,51.879,11.658,6.515,68.375,261.322,62.276,1.113,133.188,20.043,7.467,2337.638
TCGA-EW-A1P8-01A,9.607,307.109,92.352,6.478,24.059,72.157,683.999,278.313,3.305,130.630,28.377,5.897,1156.427
TCGA-A7-A3IZ-01A,8.041,244.366,24.900,4.419,3.979,128.554,202.349,208.691,1.000,62.103,3.592,12.105,872.736
TCGA-OL-A66I-01A,31.117,393.195,201.795,112.679,27.013,70.258,1636.329,44.988,4.064,551.263,357.619,8.344,649.121
TCGA-LL-A5YM-01A,17.859,187.671,10.222,3.340,2.847,158.274,353.355,50.559,1.000,219.604,32.427,1.029,3185.918
TCGA-BH-A0DD-01A,7.080,298.247,24.979,8.574,4.897,53.258,228.267,14.174,2.624,84.797,21.538,7.393,1888.291
TCGA-C8-A3M8-01A,4.469,214.980,11.249,2.825,2.642,230.780,104.029,9.465,1.000,181.601,8.424,3.556,1974.244
TCGA-A8-A08G-01A,26.331,439.065,40.574,6.786,6.495,74.150,418.095,18.529,2.168,166.993,16.264,16.696,2827.690
TCGA-AR-A2LK-01A,9.598,476.427,44.272,4.969,7.997,65.389,264.518,52.644,3.682,216.782,6.593,12.719,1499.909
TCGA-LD-A9QF-01A,48.513,994.909,133.944,39.007,34.166,205.147,484.209,21.644,6.286,235.562,160.845,5.930,744.691
TCGA-BH-A1F2-01A,3.204,693.837,21.271,2.641,5.327,81.895,118.035,52.378,1.309,160.504,4.181,6.319,793.429
TCGA-AR-A0TT-01A,152.360,537.591,218.570,48.184,36.730,136.200,779.281,8.791,8.790,146.434,81.356,28.375,871.587
TCGA-AC-A23C-01A,27.503,509.162,45.521,17.722,9.354,81.774,216.934,77.898,2.733,125.116,28.047,8.202,913.101
TCGA-A1-A0SF-01A,38.839,402.655,68.934,30.287,16.802,143.400,172.485,94.923,1.976,208.847,73.851,5.444,1739.487
TCGA-A2-A1G4-01A,26.582,134.224,29.839,6.900,6.621,82.940,147.243,18.073,1.363,40.174,9.615,106.001,1756.149
TCGA-BH-A0AW-01A,35.036,420.834,104.092,26.412,20.133,204.563,493.279,39.397,4.329,124.703,87.338,4.145,1094.126
TCGA-B6-A0IA-01A,12.886,51.582,7.143,1.000,1.000,17.321,40.967,18.181,1.000,111.560,3.759,1.161,2377.151
TCGA-C8-A130-01A,9.056,338.999,18.170,11.883,2.955,141.300,137.782,58.252,1.000,269.854,26.192,4.803,1148.161
TCGA-BH-A0W3-01A,5.394,125.048,32.021,2.008,8.061,62.109,255.294,52.980,1.000,41.356,5.702,12.617,2612.795
TCGA-E2-A10C-01A,15.121,130.690,51.847,18.705,4.245,56.745,247.729,49.039,2.534,84.490,32.718,13.253,2381.882
TCGA-AN-A04A-01A,12.878,622.192,22.760,4.475,3.634,107.518,211.642,12.367,1.013,364.715,9.891,1.473,973.453
TCGA-E9-A227-01A,23.708,393.868,73.687,21.900,27.282,173.420,226.740,19.790,5.656,176.268,75.922,3.047,905.482
TCGA-AO-A0JG-01A,50.145,354.685,72.186,48.357,23.491,244.079,265.800,56.441,4.559,149.561,92.422,3.562,1111.623
TCGA-A2-A1G1-01A,25.921,507.083,71.899,18.913,10.747,85.094,375.107,5.868,3.593,449.978,48.269,3.008,1461.856
TCGA-AR-A24U-01A,63.939,459.848,132.130,15.819,22.187,101.272,415.998,18.118,8.513,153.305,44.769,6.173,1224.237
TCGA-AC-A2FG-01A,23.034,402.052,36.040,8.473,13.828,201.080,165.210,73.321,2.348,295.483,17.627,2.766,1300.011
TCGA-A8-A06R-01A,56.204,664.970,28.824,4.135,4.627,132.884,268.372,13.817,4.841,331.868,13.788,12.154,1463.453
TCGA-AR-A0U4-01A,11.136,300.648,218.641,6.794,26.288,84.164,503.811,4.868,63.406,105.626,108.895,23.274,274.743
TCGA-A8-A09M-01A,36.681,136.024,45.553,12.764,7.488,53.163,438.900,4.467,1.078,114.872,41.683,6.281,1295.002
TCGA-D8-A27N-01A,21.322,901.802,57.395,10.407,9.437,106.413,472.100,48.034,1.868,321.124,24.466,5.495,1627.385
TCGA-E2-A1L9-01A,14.602,1010.882,47.244,6.174,5.319,100.345,265.568,12.820,1.505,523.766,14.868,5.423,1198.681
TCGA-BH-A5J0-01A,15.481,762.027,81.657,12.698,23.032,143.584,656.862,83.860,7.663,449.395,48.388,5.948,1853.803
TCGA-BH-A0HX-01A,14.901,314.382,32.734,5.802,6.201,155.920,170.206,55.743,1.471,334.310,10.783,2.149,2444.088
TCGA-E9-A22H-01A,14.551,228.700,38.823,14.643,8.441,89.488,287.387,34.712,1.541,68.203,32.764,7.423,1845.769
TCGA-A7-A5ZV-01A,18.442,643.477,49.577,14.638,4.403,46.184,363.584,2.679,15.550,81.877,4.331,3.030,623.357
TCGA-OL-A66O-01A,36.792,426.912,6.371,4.806,1.543,66.886,85.595,121.729,1.000,190.002,6.024,9.203,4424.275
TCGA-D8-A1JA-01A,5.614,788.695,49.155,1.754,2.797,47.992,225.293,11.268,1.000,74.639,10.182,2.946,696.336
TCGA-AC-A2FM-01A,5.264,100.333,16.408,4.161,3.741,218.092,184.956,80.431,1.011,107.529,7.886,3.836,2465.994
TCGA-D8-A4Z1-01A,44.271,682.101,37.927,13.749,17.205,292.757,229.754,84.025,2.033,487.651,36.246,7.801,1187.341
TCGA-E2-A2P5-01A,10.428,399.488,19.887,5.313,2.422,134.384,157.863,54.158,1.000,193.289,16.442,1.392,929.767
TCGA-OL-A5RX-01A,33.915,392.915,45.905,13.968,21.176,109.887,165.653,35.990,3.370,344.597,27.449,7.566,1550.738
TCGA-A7-A13H-01A,32.075,687.106,107.851,18.998,24.414,122.171,650.328,139.368,14.065,291.756,48.888,34.113,1774.710
TCGA-B6-A40B-01A,14.475,867.333,25.550,2.009,6.153,78.301,92.851,148.645,1.839,223.708,5.119,3.635,3350.601
TCGA-GM-A3XG-01A,8.774,301.875,15.396,4.585,5.898,99.298,133.356,8.364,1.000,1234.985,6.554,9.678,1138.457
TCGA-E2-A109-01A,23.626,313.003,34.421,7.638,4.165,135.700,249.111,40.511,1.242,136.117,18.034,2.391,2561.852
TCGA-D8-A1JF-01A,27.057,613.860,29.038,7.579,5.200,44.737,133.122,12.515,1.057,94.681,16.281,3.233,480.093
TCGA-E9-A1RA-01A,16.689,489.088,32.201,7.038,10.687,96.951,126.041,27.286,1.262,168.377,23.000,3.636,1230.654
TCGA-BH-A0DO-01B,19.739,249.293,20.491,4.713,6.293,118.148,89.787,19.160,1.000,210.332,12.597,11.665,1147.250
TCGA-A2-A4S0-01A,19.014,162.802,18.886,2.430,6.325,139.346,190.175,4.714,1.000,65.303,8.299,6.202,1494.995
TCGA-A8-A07J-01A,8.980,937.810,87.808,7.570,27.215,179.425,580.213,91.186,6.380,240.551,22.860,9.364,913.144
TCGA-AN-A0AJ-01A,18.600,368.746,69.751,22.936,17.747,65.895,637.253,29.572,5.285,150.146,79.889,3.261,1466.141
TCGA-AO-A12G-01A,5.592,335.642,16.982,4.444,5.111,110.432,100.762,23.760,1.000,155.482,9.621,1.139,900.834
TCGA-AR-A2LM-01A,7.909,1603.805,46.910,17.338,16.955,116.707,186.410,155.634,1.737,265.218,25.113,15.486,1226.379
TCGA-AR-A256-01A,9.223,143.755,52.037,13.258,5.650,54.341,163.313,1.000,4.321,157.123,6.880,2.035,708.619
TCGA-BH-A0DE-01A,6.066,490.599,37.012,12.068,10.238,233.407,236.812,28.310,1.437,184.500,18.263,4.155,1317.394
TCGA-A2-A0T1-01A,79.622,556.603,92.036,32.260,17.622,214.348,553.249,13.720,5.565,142.473,128.681,7.184,1134.031
TCGA-BH-A18U-01A,23.402,767.571,35.862,3.757,3.549,81.621,314.228,37.493,2.502,256.444,16.810,16.048,3000.398
TCGA-AR-A5QM-01A,34.588,697.038,47.711,12.147,15.352,142.451,340.935,293.998,4.169,261.088,24.811,12.835,1693.436
TCGA-GM-A2DH-01A,31.326,346.610,104.439,48.643,39.750,86.822,328.174,6.415,3.802,130.016,113.404,27.630,784.954
TCGA-BH-A0HO-01A,36.445,196.816,63.189,4.014,9.267,141.876,481.008,8.881,2.299,81.566,9.626,5.319,1142.507
TCGA-A2-A0YF-01A,8.955,169.937,61.184,2.696,10.815,134.354,330.087,10.118,1.000,83.132,10.757,4.770,1355.177
TCGA-BH-A18J-01A,6.247,510.346,22.467,1.000,3.150,107.931,314.013,4.689,1.298,281.378,2.833,3.110,1573.463
TCGA-E2-A14N-01A,10.101,39.361,48.709,7.018,3.845,19.983,102.525,2.054,2.929,30.727,26.476,1.000,618.055
TCGA-A7-A426-01A,25.448,1057.462,33.207,16.363,16.575,306.766,208.091,184.393,2.167,365.708,49.697,60.192,1295.661
TCGA-AR-A0TZ-01A,19.076,568.912,35.819,4.318,4.791,77.058,163.723,66.901,1.971,90.393,5.937,3.626,2127.037
TCGA-A8-A08F-01A,16.480,452.654,88.041,19.905,14.474,99.711,800.921,4.259,19.478,150.759,68.869,14.253,1527.082
TCGA-BH-A1FC-01A,150.624,252.319,83.136,41.799,9.775,52.553,548.310,3.404,3.922,61.961,164.205,3.844,886.266
TCGA-AR-A1AL-01A,14.239,899.737,82.297,11.638,63.997,257.843,169.136,66.409,7.109,359.911,19.594,9.860,1168.145
TCGA-BH-A0BM-01A,15.213,335.128,19.410,4.719,4.472,76.008,82.747,33.362,1.000,294.498,15.189,2.877,1041.809
TCGA-LD-A74U-01A,11.546,1303.238,61.555,9.885,16.298,250.097,711.834,142.613,5.628,257.497,30.454,9.647,937.004
TCGA-BH-A0HU-01A,8.463,230.783,14.458,7.375,1.858,76.014,119.757,10.759,1.000,204.519,18.261,4.216,1786.691
TCGA-E9-A243-01A,75.847,466.381,144.636,60.022,42.063,46.710,768.366,10.075,6.207,85.628,143.592,21.343,417.614
TCGA-A2-A0EQ-01A,141.597,274.256,115.079,36.485,29.892,125.564,504.129,27.059,6.206,51.037,289.392,2.198,740.351
TCGA-A8-A09R-01A,10.965,750.039,68.779,13.462,9.461,105.512,608.116,7.804,2.561,205.508,39.243,11.976,1976.349
TCGA-D8-A1JG-01B,98.793,533.555,83.456,11.467,12.158,96.666,464.235,10.756,2.139,99.232,42.052,4.845,1123.158
TCGA-B6-A0WT-01A,35.389,1176.514,32.621,4.403,4.688,92.079,131.359,248.816,1.000,198.072,6.630,9.146,1630.394
TCGA-B6-A0IN-01A,72.880,139.614,26.938,3.611,11.927,153.213,209.160,33.336,1.505,112.081,13.933,1.212,950.876
TCGA-EW-A6SC-01A,17.169,1061.083,57.023,4.175,23.519,138.036,182.980,4233.471,7.295,237.628,12.694,10.605,1716.009
TCGA-EW-A6SA-01A,5.697,76.037,6.600,2.831,1.000,142.013,43.332,52.433,1.000,68.160,1.847,6.664,2473.988
TCGA-AO-A125-01A,10.402,20.761,7.235,1.000,1.000,87.589,39.005,3.786,1.000,98.410,5.294,7.894,2206.765
TCGA-E9-A1NA-01A,9.010,854.661,54.115,3.789,8.209,64.196,390.661,18.064,1.643,216.837,9.303,8.680,1511.312
TCGA-A8-A08T-01A,16.871,174.476,34.799,5.679,5.501,87.916,172.525,62.033,1.922,239.749,9.473,6.344,1865.788
TCGA-BH-A0E7-01A,10.532,204.550,15.580,1.000,2.527,119.148,153.562,69.617,1.000,159.448,1.956,5.266,2544.791
TCGA-LL-A73Z-01A,16.340,447.137,39.213,12.824,14.920,227.667,494.008,21.507,3.478,397.831,50.655,3.406,997.238
TCGA-A1-A0SO-01A,9.605,71.536,15.092,4.789,1.943,52.184,107.608,1.000,1.242,24.763,8.286,1.000,620.079
TCGA-BH-A201-01A,8.794,1013.031,19.969,4.202,4.270,99.050,171.306,12.512,2.891,277.673,6.144,3.227,1662.151
TCGA-BH-A18G-01A,16.482,282.492,38.059,2.768,1.000,32.984,166.463,1.000,1.000,141.537,17.167,1.468,1006.535
TCGA-D8-A141-01A,46.185,1453.771,133.932,55.901,32.855,117.164,446.091,39.475,5.812,354.991,111.805,6.001,1314.705
TCGA-A7-A0CG-01A,30.670,800.833,93.103,24.054,23.187,154.086,324.838,87.808,3.310,198.919,44.012,25.141,620.536
TCGA-AN-A041-01A,11.184,498.248,28.619,1.679,4.566,199.664,123.258,23.978,3.215,342.636,8.225,9.723,1917.898
TCGA-EW-A1P4-01A,15.403,450.074,54.067,27.860,15.428,66.383,369.319,34.562,5.859,107.007,135.500,13.805,966.567
TCGA-BH-A0H6-01A,6.757,1010.423,13.746,2.601,7.936,86.264,109.046,37.744,2.681,193.736,5.974,2.309,3008.682
TCGA-D8-A1XU-01A,8.861,526.375,33.713,4.532,9.560,73.244,165.438,19.728,1.000,260.815,10.420,5.100,991.492
TCGA-A8-A09D-01A,10.284,410.658,59.034,4.559,10.697,171.539,466.778,10.250,2.020,314.430,16.934,4.828,1755.497
TCGA-BH-A8FZ-01A,197.450,532.063,103.686,18.044,41.058,146.959,433.398,350.666,22.359,233.218,27.301,24.406,1354.888
TCGA-E9-A3Q9-01A,24.172,121.574,35.857,11.837,7.024,204.130,466.535,21.250,1.286,109.402,28.378,8.901,780.548
TCGA-BH-A18R-01A,78.086,254.966,34.318,7.381,17.061,59.140,118.770,15.577,2.069,112.604,21.339,2.325,1042.195
TCGA-BH-A0HK-01A,17.370,216.996,16.428,2.968,3.450,169.929,104.754,4.960,1.077,69.597,8.434,1.886,650.861
TCGA-A7-A0D9-01A,9.137,264.478,16.414,1.961,3.686,108.070,95.275,6.948,1.000,89.846,7.337,6.372,3981.766
TCGA-AO-A03L-01A,37.829,464.812,43.179,15.937,7.129,80.225,250.155,83.886,3.632,231.196,26.467,5.328,2967.420
TCGA-E2-A1B1-01A,21.289,1190.539,122.530,17.345,31.784,149.136,415.427,37.983,7.142,188.742,38.497,4.274,1829.753
TCGA-EW-A6SD-01A,61.984,407.731,45.772,13.995,10.168,132.291,419.516,11.770,1.976,145.167,40.687,15.616,766.091
TCGA-BH-A0DV-01A,12.935,1157.877,41.353,7.403,14.060,504.131,248.715,190.237,2.469,451.016,33.303,3.542,1088.909
TCGA-OL-A5S0-01A,17.453,1136.899,39.638,5.869,14.380,135.749,620.886,28.956,12.041,488.789,25.708,2.030,1587.402
TCGA-A8-A0AB-01A,6.866,343.746,10.410,1.304,2.877,83.324,70.945,305.033,1.000,106.863,1.386,10.498,1504.600
TCGA-OL-A6VQ-01A,17.080,763.058,66.574,11.572,26.721,168.021,118.844,180.356,3.131,346.090,15.639,24.392,2962.250
TCGA-B6-A1KF-01A,13.672,116.488,3.532,1.000,1.378,94.570,33.662,1.679,1.000,223.447,1.000,6.879,847.563
TCGA-AO-A12E-01A,10.118,190.738,39.897,3.446,8.210,123.680,274.663,78.953,3.339,201.321,10.253,8.628,2893.905
TCGA-C8-A26W-01A,23.376,456.105,49.385,31.031,11.682,86.096,300.668,17.934,1.149,191.582,45.575,19.089,1793.883
TCGA-3C-AALK-01A,39.303,786.147,34.795,6.869,11.756,120.006,200.021,94.064,1.784,313.647,18.550,4.839,2161.470
TCGA-C8-A12L-01A,12.642,332.624,29.071,4.422,4.093,86.439,178.013,17.614,1.508,94.266,18.088,1.551,1650.249
TCGA-A2-A0YC-01A,10.800,397.675,39.857,6.526,9.665,154.142,303.922,59.827,2.826,180.964,15.562,4.064,2678.841
TCGA-BH-A1EU-01A,47.249,1060.208,162.607,27.171,61.081,180.382,441.737,88.644,6.295,165.378,68.177,14.527,678.246
TCGA-A8-A07Z-01A,6.175,258.113,34.646,6.316,10.789,124.881,491.412,46.999,2.982,167.868,32.372,6.348,2394.155
TCGA-EW-A1P5-01A,10.646,360.831,61.012,5.834,6.346,57.557,542.908,24.611,4.413,109.736,17.603,10.935,2431.246
TCGA-E9-A3X8-01A,47.994,836.638,14.642,25.574,8.983,116.865,320.541,158.186,1.212,698.755,132.277,2.349,2437.058
TCGA-AC-A3QQ-01B,12.135,254.353,47.623,6.021,4.884,91.025,51.864,59.755,1.812,54.888,4.119,7.908,155.661
TCGA-S3-AA17-01A,92.115,192.537,167.259,33.830,34.368,113.050,576.384,2.195,8.054,98.070,131.585,7.828,1442.179
TCGA-AN-A0XT-01A,11.300,191.369,21.932,3.655,3.531,201.150,78.167,69.174,1.568,246.103,9.023,4.767,1269.169
TCGA-AO-A0J4-01A,55.250,350.590,71.910,14.607,21.862,110.408,187.461,2.193,6.925,743.729,49.778,2.470,924.458
TCGA-A8-A08O-01A,12.378,553.801,18.063,5.116,6.675,88.930,135.927,17.979,1.055,349.906,5.676,12.319,2961.078
TCGA-BH-A0BF-01A,85.796,1477.175,124.718,52.500,17.454,160.359,924.592,170.130,6.825,391.004,186.632,30.944,1643.801
TCGA-C8-A12X-01A,168.379,189.531,25.470,4.873,4.193,104.839,374.466,24.085,1.198,144.028,18.050,22.480,2736.882
TCGA-E2-A1IG-01A,24.813,639.759,20.845,3.950,1.851,120.907,255.272,8.498,1.094,495.356,7.795,2.963,2245.619
TCGA-D8-A1JH-01A,13.109,946.203,76.100,9.654,28.520,155.740,320.655,835.458,4.514,254.374,26.885,12.304,1709.502
TCGA-BH-A0HL-01A,20.976,109.844,7.201,1.860,1.379,91.343,61.299,1.802,1.000,103.568,1.005,1.808,1407.172
TCGA-GM-A5PX-01A,13.481,1131.285,33.234,8.934,7.189,153.361,143.161,82.700,1.000,619.780,17.502,4.471,1149.133
TCGA-AR-A1AK-01A,10.085,406.484,95.511,30.283,26.027,288.157,808.711,53.757,3.822,284.683,72.634,26.408,2959.052
TCGA-A2-A3XU-01A,16.166,32.005,3.983,1.526,1.488,37.964,66.379,1.000,1.000,49.247,2.854,1.000,1649.588
TCGA-AC-A2QH-01B,10.555,287.502,12.460,2.253,1.638,20.246,48.557,1.000,1.000,23.523,5.426,2.800,9.412
TCGA-A8-A07S-01A,9.991,284.684,32.075,1.440,4.254,114.766,242.906,14.542,1.410,179.673,5.082,6.492,1586.459
TCGA-E2-A15P-01A,13.888,461.956,19.827,5.897,7.443,116.848,102.307,48.794,1.164,142.239,10.465,13.741,1357.811
TCGA-A2-A0CR-01A,171.502,573.391,102.376,78.389,59.533,299.672,865.579,114.490,13.705,287.795,407.996,18.580,1322.364
TCGA-A2-A1G0-01A,35.658,407.554,75.885,16.716,26.440,148.721,216.704,37.259,3.813,178.046,32.603,25.749,2364.829
TCGA-BH-A0DQ-01A,14.520,763.072,28.117,5.900,8.938,221.668,226.979,91.539,1.961,444.894,11.011,4.894,2281.980
TCGA-UL-AAZ6-01A,6.561,112.035,13.706,1.191,1.405,53.540,189.726,21.459,1.000,49.661,6.827,1.967,1875.303
TCGA-AR-A24P-01A,12.692,1078.159,37.172,5.371,6.909,94.249,168.681,14.454,2.263,246.770,9.550,4.974,1414.435
TCGA-BH-A0AY-01A,11.672,500.264,39.034,11.393,8.436,208.086,341.588,161.808,1.690,238.285,33.827,7.334,1271.095
TCGA-LD-A66U-01A,36.517,667.853,37.827,27.188,19.679,123.432,285.587,103.740,2.947,487.526,99.859,15.857,5082.860
TCGA-E2-A1BC-01A,9.341,793.180,15.066,3.930,5.940,183.363,94.068,10.359,1.000,310.821,7.678,1.754,1324.169
TCGA-AN-A0XW-01A,21.793,1278.217,104.351,28.762,12.103,77.665,912.138,75.530,2.058,371.837,101.091,4.959,1249.164
TCGA-AR-A24V-01A,8.730,1571.611,47.886,5.223,4.741,97.372,478.842,80.161,3.667,325.311,9.323,45.821,2568.339
TCGA-S3-AA12-01A,12.301,152.919,16.752,4.027,2.441,56.621,123.741,20.475,2.380,83.532,4.300,2.836,5592.462
TCGA-A2-A4S3-01A,15.686,362.850,44.025,14.905,14.952,76.740,308.023,40.795,1.488,109.147,67.358,8.268,2951.593
TCGA-Z7-A8R5-01A,29.425,293.536,30.964,15.490,20.981,177.436,452.078,86.007,6.893,455.226,83.080,6.254,1053.448
TCGA-A7-A0DB-01C,16.205,730.455,28.358,3.042,9.609,21.529,104.312,19.604,1.864,126.004,6.868,9.106,381.436
TCGA-A2-A0YI-01A,39.608,608.752,110.351,37.327,27.134,135.546,435.318,31.874,2.948,142.346,54.351,17.712,539.490
TCGA-AO-A12C-01A,13.795,779.672,14.916,2.521,3.490,133.218,131.901,25.667,1.000,265.200,4.059,3.156,1461.695
TCGA-E2-A1IN-01A,7.326,1403.807,31.106,1.089,2.648,84.022,175.098,140.327,1.000,430.089,2.079,3.446,1416.693
TCGA-AR-A1AR-01A,11.690,524.534,174.533,22.063,32.168,88.814,435.866,10.797,28.297,75.640,59.668,6.172,399.072
TCGA-E2-A14P-01A,35.437,128.786,34.641,9.358,10.123,69.160,168.637,12.337,3.323,153.748,37.651,4.747,991.832
TCGA-AR-A1AP-01A,5.073,390.868,44.442,6.537,13.343,107.421,302.279,26.810,2.395,168.399,16.943,7.580,2136.713
TCGA-AC-A62X-01A,11.793,187.912,5.469,1.000,1.000,78.933,50.972,1.000,6.048,284.383,3.239,28.310,1434.890
TCGA-A2-A0EP-01A,57.241,1560.704,205.555,28.998,102.551,321.796,776.349,100.798,41.263,191.439,105.222,14.118,504.027
