"","cellFractions.B.Cells","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.NK","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.32.2616.01A",9.85014406284714e-09,0.0313166245955595,4.04782137393274e-10,0.0697616297585427,2.85406544231168e-05,1.36484402034842e-07,0.898893058252146
"TCGA.32.1980.01A",1.97032498882491e-09,0.0532122331119022,2.52591909686921e-09,0.137332992384684,0.00102810198116368,4.92342310190945e-09,0.808426663102583
"TCGA.28.2514.01A",2.72917261889912e-09,0.118441865147846,1.98692790853001e-07,0.0344546365371592,1.58453106987089e-08,2.04139043865648e-05,0.847082867143334
"TCGA.06.0644.01A",0.000403758643275295,4.54765560287805e-09,0.125506972580042,0.193657315094583,1.48752531361714e-07,5.69668467305412e-08,0.680431743415066
"TCGA.06.1804.01A",5.58141037547703e-08,0.0279558337095547,4.0567203589711e-07,0.0363439753823141,1.05923134115707e-08,3.31652527462211e-09,0.935699715513153
"TCGA.41.2571.01A",1.62972692662329e-08,0.088205673735168,0.00596508178522916,0.0491875478240933,1.37994832469829e-06,2.63124302465875e-07,0.856640037285613
"TCGA.19.2619.01A",1.04015010946497e-08,0.111828779859605,3.96591977040149e-07,0.0237084731367822,4.65537546741515e-10,1.62119113278804e-06,0.864460718353464
"TCGA.27.1837.01A",4.11008287523286e-09,0.0313294094853783,5.67355123929176e-09,0.0634936200850416,1.25135948172272e-07,2.36536872253438e-07,0.905176598973126
"TCGA.27.1832.01A",1.35639670444625e-08,0.031924163343014,6.7228096611729e-05,0.171077191087986,1.09449716061983e-07,1.7269724012986e-07,0.796931121761465
"TCGA.06.0686.01A",2.1252358335198e-08,0.0902880039123595,1.77302885571644e-08,0.0982883911612422,5.11448741881129e-09,7.5482039770546e-09,0.81142355328106
"TCGA.06.5856.01A",3.99489902373758e-10,0.119577285792672,8.29818450386656e-06,0.10162133492108,7.81976281291608e-08,1.99052412378412e-08,0.778792982599385
"TCGA.28.1753.01A",6.03172223074498e-07,0.138765297551601,0.034482721988589,0.129333336104169,0.00232627411374805,1.2926916117218e-08,0.695091754142754
"TCGA.28.5218.01A",6.621503668733e-08,1.31558260746134e-07,0.510995889199049,0.306237695204485,7.53441039490918e-07,4.24010292805837e-10,0.182765463958118
"TCGA.32.1970.01A",4.21332678260728e-06,0.0674937283680706,5.68873447040526e-09,0.0460665737154521,5.96219935709786e-08,3.68333544333839e-09,0.886435415595631
"TCGA.28.5204.01A",1.84818869193178e-06,0.0719935236618427,2.97615906879529e-09,0.0845289596168396,7.1568271994644e-09,3.36654531646e-08,0.843475624734186
"TCGA.12.3653.01A",2.69053575978365e-09,0.0618530323013525,8.59203901659875e-07,0.0947645117703651,2.15491963789216e-06,7.63077006224186e-08,0.843379362806506
"TCGA.06.0187.01A",4.07460005948305e-07,0.104365571058995,5.05334931736676e-05,0.0818972261176795,1.38985129552291e-08,4.59189537215542e-09,0.813686243379737
"TCGA.19.2624.01A",5.23910069361704e-08,0.0608950943176199,2.44887855360236e-06,0.0206951792323898,7.01996498415316e-09,3.73731131745287e-09,0.918407214423153
"TCGA.12.3652.01A",4.64270102398631e-08,0.0762885866921908,5.53497545691763e-07,0.0381165190500653,2.43545091027494e-06,3.79626200690374e-08,0.885591820919658
"TCGA.12.5299.01A",1.87775387069711e-08,0.075880489651027,0.000981102441516308,0.129146485105556,6.53429095708951e-06,2.53561918265085e-08,0.793985344377213
"TCGA.06.0749.01A",9.61317536499944e-05,0.00228928985757397,1.5016821924165e-08,0.151908002901086,6.74072347732376e-08,2.77162837064971e-07,0.845706215900797
"TCGA.06.0158.01A",3.37715050961648e-05,0.0704412191455888,1.07142506617514e-06,0.0712080342027785,1.24067414346075e-08,4.38389247710358e-08,0.858315847475804
"TCGA.19.1390.01A",5.91437174208559e-08,0.0740539018041505,3.71578322903482e-05,0.0355908526235432,8.52209744356232e-07,1.05689570288745e-09,0.890317175329659
"TCGA.28.2510.01A",4.44741434825967e-10,0.0843569794962184,0.0116561793955575,0.0321690148316915,4.73742794336419e-08,1.58160698251312e-07,0.871817620296814
"TCGA.32.2615.01A",3.67764424155802e-08,0.0685929882033252,0.00150189748796447,0.0831550207072799,2.8814230801357e-08,9.58550897495062e-07,0.84674906945986
"TCGA.76.4929.01A",5.40321062356704e-10,0.0490882588233912,0.000146005908173214,0.0857734984999946,4.51344406678468e-09,3.25722493356714e-08,0.864992199142427
"TCGA.06.0178.01A",1.49098365857835e-08,0.00095183326682742,9.56500102040658e-07,0.11039665787512,1.05239313236529e-08,4.14370478747569e-09,0.888650522780478
"TCGA.41.5651.01A",2.5204293262971e-09,0.0604566021330625,1.10873917102828e-09,0.0284729629903551,0.000159117352969971,4.41624866455962e-10,0.910911313452819
"TCGA.14.2554.01A",6.9689275164294e-09,0.0332647545343991,8.34657781776519e-05,0.140545043338576,4.69324164539134e-09,5.61718881410525e-08,0.82610666851479
"TCGA.06.2559.01A",3.19537905898432e-08,0.115702237109678,0.00430228202265986,0.0537802119124759,4.80170626995782e-08,7.4028558199203e-08,0.826215114955775
"TCGA.14.0787.01A",3.2022572473313e-06,0.0457834372411713,7.57830773390655e-09,0.0643954384899646,1.3940705209882e-08,1.89024655694167e-07,0.889817711467948
"TCGA.12.0618.01A",1.35399190809503e-07,0.0500188005992358,3.34527998306379e-09,0.0389143361766366,8.33491239097468e-07,1.13984275010371e-09,0.911065889848575
"TCGA.14.1034.01A",6.52814889349679e-09,0.0682437466708591,1.39974301483643e-09,0.133738200672882,3.31780553141419e-05,5.50068258713354e-08,0.797984811666227
"TCGA.06.0743.01A",2.46936750233649e-09,0.0449476543428658,5.67425983369603e-07,0.0487857066418462,8.17748305326114e-10,7.80975805355307e-08,0.906265990204608
"TCGA.16.1045.01B",1.15530835815974e-06,0.0348543044938421,0.000145689128639025,0.401307175427944,3.34038229293993e-08,1.00755301778077e-07,0.563691541482092
"TCGA.76.4927.01A",1.70288901315344e-08,0.160062348235862,0.00581658327738633,0.146308074346448,0.000121684955355596,1.81240395458128e-08,0.687691274032019
"TCGA.32.2638.01A",3.57859803708762e-08,0.163454445932545,0.00482857329111924,0.109175455554506,1.70531785221735e-05,6.79955568157909e-08,0.72252436826177
"TCGA.14.1825.01A",2.2704971262912e-08,0.0600194840325331,4.08170915367999e-09,0.0458507488375545,1.14483412934486e-05,1.94476145266148e-08,0.894118272554324
"TCGA.32.2632.01A",2.14188164526827e-07,0.047211881737684,3.20431562821168e-09,0.255101099735498,4.8681342056956e-07,6.35811214792353e-08,0.697686250739796
"TCGA.14.1823.01A",3.8216830455052e-05,4.54191337944053e-11,1.19740138588949e-08,0.132496520234218,4.87813773115949e-06,2.86812915288972e-05,0.867431691486633
