"","cellFractions.B.Cells","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.NK","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.AA.3815.01A",5.88635815579657e-08,0.0174604463047104,0.0303699804496056,0.0514436255665415,0.036915592247516,0.0251897889819442,0.838620507586101
"TCGA.CK.4951.01A",3.35964612126086e-08,0.0101161947106709,0.107895058111226,0.0385862905464454,1.81274283744705e-08,0.0213410231227772,0.822061381784991
"TCGA.CK.6748.01A",1.32525112041736e-08,0.112473859707005,0.147684443884622,0.0284544386658438,3.90598432167839e-08,0.01276857248549,0.698618632944685
"TCGA.CA.5255.01A",4.92655798657991e-09,0.0128881949525637,0.0133942997282542,0.00552612911845072,1.17140061139511e-09,0.00623785277762921,0.961953517325144
"TCGA.CK.4952.01A",6.55869751618563e-08,0.0222504744512176,0.0171748375869792,0.0122241502430879,2.36411876548476e-09,0.00327118281461238,0.945079286953009
"TCGA.AZ.4315.01A",6.18796228386108e-08,0.013459722809881,0.0586845343446209,0.0337560219257915,0.00351930030025594,0.00221351748787038,0.888366841251958
"TCGA.AA.3869.01A",1.79944694518983e-08,8.90953127134797e-09,0.0533072249518876,0.0236495578730431,0.00492486551876827,0.00963176513095265,0.908486559621348
"TCGA.G4.6626.01A",0.00286437724821596,0.021214282503832,0.0119748227199097,0.00544953046022981,2.07949661968181e-08,0.00798733897012146,0.950509627302725
"TCGA.DM.A1D7.01A",0.0117424442130176,0.0431672034000367,0.0191654986067613,0.0080330915606936,3.35678942190862e-09,0.018710407892264,0.899181350970437
"TCGA.AA.3531.01A",9.10684434165534e-08,0.0486539924829345,0.00839295528086132,0.00908547471251933,4.47103177491312e-09,0.00889975348336556,0.924967728500844
"TCGA.A6.5662.01A",8.94510938351921e-08,0.0814783241256438,0.0971065062994741,0.00942045169025472,2.08585080122125e-09,0.0153070659353584,0.796687560412324
"TCGA.CM.4744.01A",1.42469277021129e-07,0.0119043182977989,0.0103513860503633,0.0149379248407016,0.0293908963265447,4.44830858489922e-06,0.93341088370673
"TCGA.D5.5540.01A",3.70308873652143e-09,7.72525376954293e-09,0.0642374003818064,0.00808461619620011,0.00385123116346867,1.41021287788981e-08,0.923826726728054
"TCGA.AZ.6608.01A",0.00134663089232551,0.0136779402691257,0.00311103775760332,0.00268107711441888,2.16131300353495e-09,0.00542572988030608,0.973757581924907
"TCGA.AA.3518.01A",0.0160294340179878,0.0160396439305611,0.0177977291073371,0.0237761789456699,0.00872687765621914,0.0120580819473889,0.905572054394836
"TCGA.CM.5863.01A",4.94261951340221e-08,0.0392524687435999,0.11392907899721,0.0214807631546996,1.5204724854279e-09,3.60487097571496e-06,0.825334033286847
"TCGA.A6.5666.01A",9.48633226803052e-09,0.0381993613773306,0.0196460961873383,0.00623815234572739,1.23653601519802e-08,3.90220439598474e-08,0.935916329215867
"TCGA.DM.A280.01A",1.91269153040966e-08,0.0338808110781424,0.0412330167152901,0.00690869375711495,1.93959184036016e-09,0.00354907251127923,0.914428384871666
"TCGA.AA.3973.01A",4.42728948122834e-08,0.0529542186074369,0.0474428543541439,0.0103139081130457,1.18807360302153e-08,0.00856833610360618,0.880720626668137
"TCGA.CM.4748.01A",0.00803616207530307,0.0806345903476075,0.0678162936363727,0.0149505286509535,3.68896225812973e-09,0.0248860985129099,0.803676323087891
"TCGA.D5.6530.01A",0.0018956378077841,0.000962161556676016,0.0255843376356918,0.0406346374710525,0.0110741050848813,0.00944840711708615,0.910400713326828
"TCGA.A6.6137.01A",0.0280009876376888,0.0501056204815683,0.0057206189181561,0.0129105792746815,8.24265386672651e-09,0.0184045010939618,0.88485768435129
"TCGA.DM.A1D6.01A",0.00159063911173113,0.00560252093738742,0.0136890319152374,0.00219561082232606,7.21227105115296e-09,0.00141401922800796,0.975508170773039
"TCGA.D5.6923.01A",0.000106766428117894,0.0217900587567935,0.18921154104439,0.00789698548998906,6.19928964709454e-09,1.72077407167947e-05,0.780977434340703
"TCGA.A6.2681.01A",1.21449596374848e-07,0.162469953399453,0.0934859344328008,0.0253696925465748,7.87559530714938e-09,0.0237388678169387,0.694935422479041
"TCGA.F4.6463.01A",0.0129803054283429,0.0866270926348708,0.115938505918898,0.00830491439071751,1.63192051161041e-07,0.012878453648332,0.763270564786788
"TCGA.AZ.6599.01A",0.00499947546772561,0.0161457098894578,0.00604376461431159,0.00588879076021362,2.93841619755099e-08,0.00656636279993403,0.960355867084195
"TCGA.D5.6532.01A",0.00976235102343682,0.0206576131633759,0.0297633259662424,0.00589696155311145,7.95762913603744e-10,0.0016409314517863,0.932278816046284
