"","cellFractions.B.Cells","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.NK","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.24.1104.01A",2.33554555585201e-08,0.0212976758162166,0.0103522874472659,0.0338399206301356,0.00920126324502828,0.00418911262075447,0.921119716885144
"TCGA.25.1320.01A",7.88766878234181e-07,8.26327976198143e-06,0.213496317134926,0.0297704035694323,1.84547672877127e-08,7.08759261744725e-09,0.756724201706642
"TCGA.24.1850.01A",3.68320044859396e-08,4.03201597347322e-08,0.0928237053623543,0.0845219507526832,1.76664493087304e-07,1.09519330167926e-07,0.822653980548975
"TCGA.61.2101.01A",5.65577141296364e-07,9.41897173538154e-09,0.104463266992159,0.0151023078180976,7.70656295983725e-09,9.84423484991657e-05,0.880335400138568
"TCGA.23.1111.01A",0.00777950307833875,0.0862600788821174,0.0176543462307746,0.00835963703894758,1.38734670004527e-08,0.0330892573545769,0.846857163541778
"TCGA.25.2396.01A",0.00519775144220572,0.0962466896186178,0.0381191381731926,0.0464872371080343,8.28236355654006e-09,0.0552663834621558,0.75868279191343
"TCGA.30.1714.01A",3.48687403823206e-08,0.0192034268175429,0.0121992450201653,0.0134143516977915,7.40644487964453e-08,0.00707212024204538,0.948110747289266
"TCGA.04.1347.01A",0.0149875417619682,0.069281955214423,0.0196867170274884,0.00592203608277659,5.70661616854711e-09,0.0301634599237555,0.859958284282972
"TCGA.59.2351.01A",0.139852836095161,0.084224491378797,0.0152013927499022,0.0635560029418183,9.68000221585815e-10,0.0238224295494865,0.673342846316835
"TCGA.09.1659.01B",1.01484903638722e-08,0.0403220321391271,0.0190455522548226,0.0339695175657902,2.83833897695443e-09,0.0165868185814732,0.890076066471958
"TCGA.24.1431.01A",5.27940318995564e-09,8.65829329295752e-09,0.0230040493342017,0.0208639461225989,0.000117494787910813,3.44145728042565e-09,0.956014492376135
"TCGA.31.1951.01A",2.60294764417535e-08,0.00748333341500825,0.11596896546627,0.0635550620748662,0.00337548081495048,0.00841942095869536,0.801197711240733
"TCGA.29.1769.01A",1.19290588940954e-05,6.24153660295844e-06,0.065004000420505,0.0458295373935329,5.24034836734438e-08,3.89908437267212e-08,0.889148200196138
"TCGA.13.0916.01A",0.0241779930797094,0.131118663355521,9.53041960659473e-09,0.0492863335990327,3.71380038838798e-08,0.0654730923682722,0.729943870929042
"TCGA.61.1721.01A",4.35143483047316e-07,0.253729924162603,0.13787612114133,0.0425773463195114,3.10543953772927e-08,0.0458338476942547,0.519982294484422
"TCGA.20.1687.01A",3.96422149080383e-09,0.0132778806236341,0.0545025920383251,0.0255252235508712,2.41359755949268e-08,0.00850600485387574,0.898188270833097
"TCGA.29.2414.01A",0.00993817578391185,0.0221263627375285,0.134392217029954,0.00729462209156674,1.14750572379343e-09,0.0167952807832876,0.809453340426245
"TCGA.13.1411.01A",2.3239458347454e-07,9.9899912191551e-09,0.144374337758707,0.189123296712881,0.0849156169689603,6.28569389217624e-08,0.581586443317939
"TCGA.24.1928.01A",7.15961148784912e-08,5.12037261545627e-08,0.106512916777891,0.0560460955563215,6.98601498764802e-08,6.1942594405658e-08,0.837440733063202
"TCGA.31.1959.01A",8.56152764898889e-09,0.0296294676619115,0.2287671155617,0.11711240552178,8.09370130022398e-06,0.0131072444126869,0.611375664579094
"TCGA.57.1586.01A",0.00763168745339116,0.031133123563551,3.71111184658464e-08,0.0194097991995427,1.05253487350989e-10,0.01304230153326,0.928783051033883
"TCGA.09.2044.01B",5.43426799442124e-09,0.0355613665086723,0.000130480908936175,0.0822924125330667,3.94719940256471e-07,0.00117824206031698,0.8808370978348
"TCGA.13.1506.01A",1.39608092837291e-08,0.026334062540922,0.00632474567852507,0.0237039150483653,7.62967407467012e-08,0.0153409436669604,0.928296242807677
"TCGA.25.1870.01A",0.000724027864974649,0.0274752339766056,0.0048686130549053,0.0362460414156125,1.37175485691776e-08,2.17735640504095e-11,0.93068606994858
"TCGA.09.0366.01A",2.03084235711797e-07,5.21564959433983e-07,0.000170117095893948,0.623381941842421,7.10496518618631e-08,1.41897924670485e-07,0.376447003464913
"TCGA.30.1892.01A",0.026543851505841,0.112479872761232,0.266727257818372,0.0141598241209933,6.78802324719089e-09,0.0605415622184968,0.519547624787042
"TCGA.13.0893.01B",0.0307327367705742,0.222456943513844,0.0605128497229588,0.0425221250314467,9.95709006023393e-09,0.105056253455682,0.538719081548405
"TCGA.09.2056.01B",1.08429931672102e-09,0.0250654251571566,0.0125756076343959,0.0239229491269838,0.000471395535081645,0.0298979700029579,0.908066651459125
"TCGA.29.1781.01A",0.389672650476379,0.000169006401489062,7.83657735475529e-10,0.201276152694224,0.0412792262235715,2.62375531629636e-08,0.367602937183125
"TCGA.29.1699.01A",1.33182868055847e-06,0.0182368848336153,0.00564461289541017,0.173301756299371,0.00155814822769932,7.32802189412456e-09,0.801257258587202
"TCGA.04.1364.01A",0.0230507770109126,0.124178196925878,0.0103903424251311,8.41199272449873e-09,4.71898584657037e-08,0.0556026837751591,0.786777944261069
"TCGA.59.2363.01A",1.06237215533006e-08,0.0238824650758214,0.00838546462159876,0.0112492643057199,6.97132916114733e-08,0.00477933065182787,0.951703395008019
"TCGA.24.1416.01A",3.33768503119748e-09,0.021546884795013,6.82070733074166e-06,0.022376981583304,0.000102074914161645,0.00591762301361856,0.950049611648887
"TCGA.20.1686.01A",0.0124505588293406,0.0293885316687438,0.0146229738648151,0.00620442413583272,5.74857477729457e-10,0.00979005865869661,0.927543452267714
"TCGA.29.1697.01A",1.91145994186352e-07,0.0287908251111372,0.000333867411774505,0.0159428419985437,5.1994730749479e-08,0.00555614426901807,0.949376078068802
"TCGA.29.1770.01A",0.0476616214173662,0.235710700364318,0.179682664280561,0.0100154183909406,6.3632680992629e-09,0.106910457493667,0.42001913168988
"TCGA.23.1116.01A",5.64029527916418e-07,0.00635464006036162,0.163643645378056,0.0584995004821526,4.20160691566405e-09,0.0226494701869085,0.748852175661386
"TCGA.29.2428.01A",0.0198793436592334,5.08107884448266e-10,0.0231039579915809,0.0622333616866479,0.0294938279595831,7.24794540251106e-08,0.865289435715393
"TCGA.24.2293.01A",6.94171250191174e-08,0.0267550246743413,0.293438947660254,0.0570109060992577,9.6398330250238e-09,0.0215900382235965,0.601205004285593
"TCGA.25.1635.01A",9.83806271883918e-09,1.09585199480943e-08,0.202570814089704,0.0436596546938123,0.000133584154818909,3.56750158154553e-08,0.753635890590066
"TCGA.25.2409.01A",1.02484167860776e-08,0.00709454072965589,0.0657216875279714,0.0774627758988881,0.00546797626098445,4.98104699682581e-08,0.844252959523614
"TCGA.24.2280.01A",0.0245294594500966,0.0811731406418675,0.149946081532344,0.0521335704264833,3.44183704222075e-08,0.0200150019937157,0.672202711537122
"TCGA.29.1710.01A",1.04247584789549e-07,1.95763064562124e-08,0.148371627769359,0.0960069957105133,0.019158811305035,1.14030283203315e-05,0.736451038362881
