"","cellFractions.B.Cells","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.NK","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.V1.A9OF.01A",0.0109926243682007,0.088034392979603,0.0217361399584431,0.0104996923641491,8.50222454834601e-09,0.0210535552779002,0.847683586549479
"TCGA.ZG.A8QX.01A",0.0247261006042717,0.354755531998719,0.164569342604206,6.74096423516336e-11,1.33071939726222e-08,0.0833883529288446,0.372560658489355
"TCGA.YL.A8SC.01A",0.0733389359404694,0.111075713357147,0.0546305249979404,0.0264461007834427,2.49188556350489e-08,0.0300387253158313,0.704469974686313
"TCGA.HC.7817.01B",0.0491993052624514,0.492309414431375,0.249901604089265,0.00870218707070416,1.43406217144048e-09,0.122346066413548,0.0775414212985938
"TCGA.KC.A7F6.01A",0.0322672288269151,0.253361718847525,0.0950163672422222,0.000496079964421638,5.2512002164377e-09,0.0656434328701328,0.553215166997583
"TCGA.KK.A7B4.01A",0.0248269348401427,0.0959153442396454,0.075281032701182,0.00780967187445932,8.09446942890981e-09,0.0293050039162366,0.766862004333865
"TCGA.G9.6366.01A",0.0845523021675643,0.133325166135909,0.0438474699827466,1.22414963568839e-08,3.04308281701689e-10,0.0283846522846547,0.709890396883321
"TCGA.KK.A59X.01A",0.0120765264417642,0.136423864115274,0.101969685356018,0.00633631073323596,3.10724242483789e-09,0.022839199851933,0.720354410394532
"TCGA.HC.A6AN.01A",0.0261749537827596,0.210376785387232,0.0844336837693074,0.00585881572984551,1.41521392142218e-08,0.0555978749229782,0.617557872255738
"TCGA.G9.6498.01A",0.0383232344732164,0.228867820501209,0.134710292778436,2.09629211020112e-10,1.05450045915023e-08,0.0848784107951358,0.513220230697369
"TCGA.J4.AATZ.01A",0.0145992489674361,0.0890901069013083,0.0331500747267176,0.00445726429211376,7.78240524280331e-09,0.0184591711717856,0.840244126158233
"TCGA.EJ.7317.01A",0.0186802314457448,0.192496069125536,0.0750414085435065,1.99128733489485e-05,2.25251528709446e-09,0.045576234160883,0.668186141598465
"TCGA.SU.A7E7.01A",0.0193775529631572,0.167743013589252,0.079880835455399,0.00954024545802609,6.2377195368262e-09,0.0451618055615871,0.678296540734859
"TCGA.XJ.A83F.01A",0.0235126681072853,0.271970858663282,0.102892256718333,7.75301629740186e-10,4.49758329533929e-09,0.0523629096070233,0.549261301631192
