,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-EO-A22X-01A,0.004,0.000,0.003,0.006,0.003,0.000,0.002,0.024,0.149,0.004,0.056,0.000,0.000,0.000,0.000,0.749,0.749
TCGA-B5-A11O-01A,0.004,0.000,0.018,0.001,0.003,0.000,0.033,0.053,0.116,0.015,0.025,0.002,0.000,0.001,0.000,0.729,0.729
TCGA-QS-A5YQ-01A,0.021,0.000,0.012,0.011,0.021,0.000,0.007,0.013,0.013,0.004,0.048,0.000,0.000,0.000,0.000,0.849,0.849
TCGA-EY-A54A-01A,0.001,0.000,0.012,0.018,0.019,0.000,0.023,0.046,0.049,0.007,0.066,0.002,0.000,0.000,0.000,0.759,0.759
TCGA-D1-A3DH-01A,0.001,0.000,0.001,0.006,0.000,0.000,0.000,0.016,0.001,0.001,0.015,0.001,0.000,0.000,0.000,0.958,0.958
TCGA-B5-A0JX-01A,0.021,0.000,0.025,0.031,0.003,0.000,0.019,0.044,0.090,0.005,0.069,0.003,0.000,0.000,0.000,0.690,0.690
TCGA-AX-A3G4-01A,0.010,0.000,0.001,0.001,0.001,0.000,0.000,0.032,0.091,0.043,0.009,0.002,0.000,0.000,0.000,0.809,0.809
TCGA-B5-A0K3-01A,0.004,0.000,0.002,0.009,0.002,0.000,0.006,0.003,0.001,0.001,0.032,0.001,0.000,0.000,0.000,0.940,0.940
TCGA-B5-A11R-01A,0.016,0.000,0.011,0.003,0.016,0.000,0.004,0.016,0.016,0.007,0.027,0.001,0.000,0.000,0.000,0.883,0.883
TCGA-D1-A17K-01A,0.006,0.000,0.006,0.002,0.001,0.000,0.000,0.005,0.002,0.007,0.026,0.003,0.000,0.000,0.000,0.943,0.943
TCGA-D1-A17T-01A,0.010,0.000,0.011,0.008,0.005,0.000,0.020,0.009,0.036,0.002,0.034,0.002,0.000,0.000,0.000,0.861,0.861
TCGA-5B-A90C-01A,0.000,0.000,0.002,0.006,0.000,0.000,0.000,0.028,0.035,0.007,0.008,0.000,0.000,0.000,0.000,0.913,0.913
TCGA-A5-A0G1-01A,0.011,0.000,0.046,0.127,0.009,0.000,0.032,0.027,0.007,0.000,0.109,0.007,0.000,0.000,0.000,0.623,0.623
TCGA-DF-A2KZ-01A,0.015,0.000,0.005,0.007,0.007,0.000,0.001,0.024,0.083,0.006,0.024,0.007,0.000,0.000,0.001,0.821,0.821
TCGA-B5-A11P-01B,0.010,0.000,0.000,0.003,0.000,0.000,0.004,0.017,0.000,0.006,0.016,0.000,0.000,0.000,0.000,0.945,0.945
TCGA-A5-A0GW-01A,0.040,0.000,0.032,0.010,0.028,0.000,0.013,0.039,0.144,0.002,0.054,0.003,0.000,0.000,0.000,0.635,0.635
TCGA-D1-A160-01A,0.007,0.000,0.021,0.014,0.001,0.000,0.017,0.004,0.026,0.011,0.047,0.001,0.000,0.000,0.000,0.852,0.852
TCGA-A5-A3LP-01A,0.001,0.000,0.002,0.008,0.005,0.000,0.002,0.015,0.000,0.006,0.107,0.001,0.000,0.000,0.000,0.854,0.854
TCGA-AX-A2HA-01A,0.005,0.000,0.001,0.014,0.000,0.000,0.021,0.015,0.001,0.003,0.000,0.003,0.000,0.000,0.000,0.937,0.937
TCGA-EY-A1GH-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.021,0.033,0.002,0.021,0.000,0.000,0.000,0.000,0.904,0.904
TCGA-AJ-A3EL-01A,0.036,0.000,0.015,0.035,0.012,0.000,0.005,0.015,0.097,0.006,0.028,0.000,0.000,0.000,0.000,0.751,0.751
TCGA-EY-A3QX-01A,0.007,0.000,0.010,0.007,0.001,0.000,0.000,0.007,0.012,0.012,0.030,0.000,0.000,0.000,0.000,0.914,0.914
TCGA-B5-A11F-01A,0.001,0.000,0.009,0.003,0.000,0.000,0.009,0.030,0.094,0.003,0.009,0.004,0.000,0.000,0.000,0.838,0.838
TCGA-EY-A1GX-01A,0.008,0.000,0.000,0.001,0.000,0.000,0.000,0.041,0.000,0.004,0.002,0.000,0.000,0.000,0.000,0.944,0.944
TCGA-D1-A15V-01A,0.002,0.000,0.007,0.009,0.011,0.000,0.006,0.030,0.020,0.000,0.014,0.001,0.000,0.000,0.000,0.900,0.900
TCGA-AP-A0LO-01A,0.000,0.000,0.000,0.000,0.000,0.002,0.012,0.006,0.032,0.011,0.006,0.000,0.000,0.000,0.000,0.931,0.931
TCGA-D1-A1NX-01A,0.001,0.000,0.005,0.009,0.002,0.000,0.019,0.014,0.023,0.014,0.012,0.000,0.000,0.000,0.000,0.902,0.902
TCGA-B5-A0JV-01A,0.002,0.000,0.006,0.009,0.000,0.000,0.005,0.024,0.002,0.006,0.011,0.001,0.000,0.000,0.000,0.934,0.934
TCGA-AP-A5FX-01A,0.035,0.000,0.003,0.000,0.026,0.000,0.023,0.007,0.000,0.023,0.018,0.001,0.000,0.000,0.000,0.863,0.863
TCGA-AJ-A3EK-01A,0.018,0.000,0.024,0.015,0.008,0.000,0.002,0.009,0.059,0.005,0.095,0.001,0.000,0.000,0.000,0.763,0.763
TCGA-AX-A1C8-01A,0.001,0.000,0.005,0.005,0.000,0.000,0.002,0.005,0.029,0.018,0.022,0.001,0.000,0.000,0.002,0.911,0.911
TCGA-AX-A0IU-01A,0.008,0.000,0.003,0.012,0.000,0.000,0.000,0.008,0.028,0.011,0.009,0.002,0.000,0.000,0.000,0.919,0.919
TCGA-A5-A0R6-01A,0.000,0.000,0.006,0.010,0.008,0.000,0.008,0.025,0.070,0.014,0.012,0.002,0.000,0.000,0.000,0.846,0.846
TCGA-BG-A0LX-01A,0.009,0.000,0.008,0.019,0.006,0.000,0.013,0.039,0.123,0.014,0.007,0.000,0.000,0.000,0.000,0.762,0.762
TCGA-B5-A11E-01A,0.013,0.000,0.005,0.014,0.008,0.000,0.004,0.021,0.035,0.002,0.010,0.000,0.000,0.000,0.000,0.886,0.886
TCGA-BG-A0W1-01A,0.001,0.000,0.001,0.006,0.000,0.000,0.004,0.035,0.000,0.007,0.039,0.000,0.000,0.000,0.000,0.906,0.906
