,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-V1-A9OF-01A,0.005,0.000,0.004,0.000,0.003,0.000,0.002,0.020,0.011,0.019,0.024,0.003,0.000,0.003,0.000,0.904,0.904
TCGA-ZG-A8QX-01A,0.011,0.000,0.003,0.000,0.004,0.000,0.010,0.016,0.038,0.099,0.015,0.004,0.000,0.001,0.000,0.797,0.797
TCGA-YL-A8SC-01A,0.009,0.000,0.013,0.003,0.012,0.000,0.009,0.033,0.061,0.023,0.034,0.003,0.000,0.007,0.000,0.793,0.793
TCGA-HC-7817-01B,0.016,0.000,0.015,0.001,0.005,0.001,0.024,0.060,0.167,0.049,0.036,0.002,0.000,0.005,0.000,0.618,0.618
TCGA-KC-A7F6-01A,0.007,0.000,0.003,0.000,0.005,0.000,0.007,0.050,0.054,0.051,0.010,0.000,0.000,0.004,0.000,0.809,0.809
TCGA-KK-A7B4-01A,0.011,0.000,0.011,0.001,0.006,0.000,0.015,0.022,0.073,0.019,0.017,0.000,0.000,0.004,0.000,0.821,0.821
TCGA-G9-6366-01A,0.022,0.000,0.003,0.000,0.004,0.000,0.001,0.023,0.015,0.043,0.010,0.000,0.000,0.002,0.000,0.875,0.875
TCGA-KK-A59X-01A,0.010,0.000,0.005,0.000,0.003,0.000,0.000,0.019,0.049,0.031,0.028,0.000,0.000,0.001,0.000,0.853,0.853
TCGA-HC-A6AN-01A,0.010,0.000,0.004,0.000,0.005,0.000,0.000,0.024,0.034,0.038,0.030,0.000,0.000,0.000,0.000,0.854,0.854
TCGA-G9-6498-01A,0.009,0.000,0.007,0.000,0.005,0.000,0.017,0.062,0.152,0.062,0.008,0.003,0.000,0.000,0.000,0.675,0.675
TCGA-J4-AATZ-01A,0.006,0.000,0.004,0.000,0.002,0.000,0.009,0.021,0.016,0.030,0.011,0.000,0.000,0.007,0.000,0.894,0.894
TCGA-EJ-7317-01A,0.010,0.000,0.002,0.000,0.001,0.000,0.000,0.030,0.027,0.043,0.011,0.000,0.000,0.001,0.000,0.874,0.874
TCGA-SU-A7E7-01A,0.009,0.000,0.008,0.000,0.006,0.000,0.016,0.050,0.072,0.048,0.016,0.004,0.000,0.008,0.000,0.760,0.760
TCGA-XJ-A83F-01A,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.040,0.063,0.013,0.000,0.000,0.001,0.000,0.832,0.832
TCGA-2A-AAYO-01A,0.012,0.013,0.015,0.000,0.004,0.001,0.012,0.044,0.103,0.044,0.028,0.008,0.000,0.002,0.000,0.711,0.711
TCGA-EJ-A46B-01A,0.008,0.000,0.005,0.000,0.002,0.000,0.008,0.036,0.034,0.072,0.015,0.004,0.000,0.004,0.000,0.813,0.813
TCGA-QU-A6IN-01A,0.009,0.000,0.001,0.000,0.003,0.000,0.002,0.011,0.014,0.029,0.000,0.000,0.000,0.000,0.000,0.930,0.930
TCGA-KK-A59Z-01A,0.008,0.000,0.000,0.000,0.006,0.000,0.011,0.052,0.100,0.070,0.021,0.002,0.000,0.002,0.000,0.727,0.727
TCGA-XK-AAJT-01A,0.010,0.000,0.002,0.000,0.004,0.000,0.017,0.061,0.121,0.098,0.024,0.001,0.000,0.002,0.000,0.660,0.660
TCGA-EJ-7125-01A,0.003,0.000,0.001,0.000,0.003,0.000,0.002,0.045,0.060,0.051,0.029,0.005,0.000,0.003,0.000,0.797,0.797
TCGA-J9-A52C-01A,0.004,0.000,0.007,0.000,0.009,0.000,0.018,0.092,0.214,0.110,0.033,0.006,0.000,0.005,0.000,0.499,0.499
TCGA-YL-A8HL-01A,0.006,0.000,0.005,0.000,0.001,0.000,0.002,0.037,0.021,0.040,0.011,0.000,0.000,0.006,0.000,0.870,0.870
TCGA-ZG-A9LZ-01A,0.007,0.000,0.006,0.001,0.001,0.000,0.010,0.024,0.049,0.032,0.016,0.000,0.000,0.002,0.000,0.851,0.851
TCGA-J9-A8CP-01A,0.006,0.000,0.005,0.000,0.002,0.000,0.002,0.095,0.090,0.052,0.011,0.051,0.000,0.002,0.000,0.683,0.683
TCGA-FC-A6HD-01A,0.007,0.000,0.002,0.000,0.002,0.000,0.002,0.002,0.004,0.013,0.005,0.000,0.000,0.000,0.000,0.962,0.962
TCGA-G9-6351-01A,0.012,0.000,0.004,0.000,0.002,0.000,0.003,0.025,0.045,0.052,0.010,0.001,0.000,0.003,0.000,0.843,0.843
