,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-HQ-A5NE-01A,0.000,0.000,0.012,0.000,0.000,0.000,0.008,0.056,0.093,0.016,0.017,0.007,0.000,0.013,0.003,0.775,0.775
TCGA-FD-A5BT-01A,0.012,0.008,0.020,0.020,0.013,0.000,0.012,0.039,0.431,0.013,0.177,0.000,0.006,0.000,0.001,0.247,0.247
TCGA-DK-A3IQ-01A,0.001,0.000,0.002,0.000,0.000,0.000,0.000,0.051,0.627,0.047,0.037,0.007,0.000,0.005,0.000,0.224,0.224
TCGA-ZF-AA4X-01A,0.000,0.000,0.000,0.004,0.000,0.000,0.006,0.008,0.000,0.004,0.000,0.000,0.000,0.001,0.000,0.975,0.975
TCGA-GD-A3OQ-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.003,0.019,0.037,0.005,0.004,0.000,0.000,0.006,0.000,0.920,0.920
TCGA-ZF-AA51-01A,0.022,0.000,0.028,0.001,0.000,0.000,0.013,0.033,0.079,0.003,0.068,0.000,0.000,0.000,0.009,0.744,0.744
TCGA-FD-A3SS-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.005,0.050,0.013,0.010,0.000,0.000,0.000,0.001,0.920,0.920
TCGA-DK-AA71-01A,0.000,0.000,0.003,0.003,0.000,0.000,0.000,0.016,0.013,0.005,0.015,0.000,0.000,0.000,0.000,0.945,0.945
TCGA-4Z-AA83-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.008,0.020,0.003,0.033,0.012,0.000,0.000,0.000,0.000,0.920,0.920
TCGA-ZF-A9R4-01A,0.000,0.001,0.000,0.004,0.000,0.000,0.002,0.012,0.000,0.000,0.016,0.000,0.000,0.001,0.000,0.963,0.963
TCGA-BT-A20P-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.011,0.001,0.000,0.000,0.000,0.000,0.972,0.972
TCGA-HQ-A2OE-01A,0.007,0.000,0.002,0.000,0.000,0.000,0.001,0.013,0.000,0.004,0.005,0.000,0.000,0.003,0.001,0.964,0.964
TCGA-R3-A69X-01A,0.009,0.009,0.045,0.001,0.003,0.000,0.028,0.076,0.122,0.065,0.085,0.003,0.000,0.011,0.000,0.544,0.544
TCGA-BT-A3PH-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.014,0.010,0.018,0.000,0.000,0.000,0.000,0.928,0.928
TCGA-UY-A9PA-01A,0.000,0.000,0.003,0.008,0.000,0.000,0.013,0.020,0.000,0.000,0.010,0.003,0.000,0.008,0.000,0.934,0.934
TCGA-BL-A13J-01B,0.012,0.004,0.020,0.038,0.003,0.005,0.001,0.063,0.138,0.040,0.040,0.010,0.000,0.045,0.003,0.577,0.577
TCGA-CF-A3MI-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.043,0.000,0.019,0.001,0.000,0.000,0.000,0.000,0.932,0.932
TCGA-XF-AAMW-01A,0.000,0.000,0.012,0.000,0.000,0.000,0.014,0.044,0.151,0.001,0.043,0.000,0.000,0.003,0.000,0.733,0.733
