,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-A5-A0R8-01A,0.007,0.000,0.011,0.009,0.000,0.000,0.035,0.033,0.032,0.010,0.053,0.000,0.000,0.000,0.001,0.808,0.808
TCGA-A5-A0G3-01A,0.000,0.002,0.006,0.001,0.000,0.001,0.008,0.011,0.074,0.030,0.018,0.001,0.000,0.000,0.000,0.849,0.849
TCGA-AP-A054-01A,0.000,0.000,0.012,0.001,0.036,0.000,0.004,0.018,0.007,0.017,0.002,0.000,0.000,0.000,0.000,0.902,0.902
TCGA-A5-A0GX-01A,0.000,0.000,0.018,0.006,0.015,0.001,0.016,0.029,0.140,0.030,0.029,0.001,0.000,0.000,0.000,0.716,0.716
TCGA-DI-A2QY-01A,0.000,0.000,0.002,0.003,0.000,0.000,0.005,0.017,0.070,0.003,0.002,0.000,0.000,0.000,0.000,0.897,0.897
TCGA-EY-A1GC-01A,0.036,0.001,0.036,0.016,0.002,0.000,0.007,0.011,0.005,0.005,0.138,0.000,0.000,0.000,0.000,0.743,0.743
TCGA-A5-A0GI-01A,0.000,0.000,0.015,0.010,0.000,0.000,0.014,0.015,0.067,0.011,0.006,0.001,0.000,0.000,0.000,0.862,0.862
TCGA-D1-A17S-01A,0.016,0.000,0.000,0.000,0.000,0.000,0.019,0.008,0.028,0.002,0.018,0.002,0.000,0.000,0.000,0.906,0.906
TCGA-EY-A5W2-01A,0.000,0.000,0.006,0.006,0.001,0.000,0.000,0.008,0.020,0.007,0.036,0.000,0.000,0.000,0.000,0.916,0.916
TCGA-D1-A1NU-01A,0.004,0.000,0.005,0.007,0.000,0.000,0.003,0.020,0.006,0.004,0.025,0.000,0.000,0.000,0.000,0.924,0.924
TCGA-BG-A18A-01A,0.000,0.000,0.009,0.013,0.000,0.000,0.019,0.055,0.090,0.024,0.023,0.001,0.003,0.000,0.000,0.763,0.763
TCGA-AX-A06B-01A,0.017,0.000,0.016,0.012,0.007,0.000,0.017,0.043,0.095,0.019,0.048,0.002,0.000,0.000,0.000,0.723,0.723
TCGA-E6-A2P9-01A,0.011,0.000,0.013,0.021,0.015,0.000,0.011,0.017,0.017,0.006,0.017,0.000,0.000,0.000,0.000,0.871,0.871
TCGA-PG-A917-01A,0.000,0.000,0.021,0.041,0.000,0.000,0.029,0.030,0.030,0.008,0.077,0.000,0.000,0.000,0.000,0.762,0.762
TCGA-AX-A3FS-01A,0.000,0.000,0.017,0.002,0.000,0.000,0.004,0.030,0.094,0.018,0.003,0.000,0.000,0.000,0.004,0.825,0.825
TCGA-A5-A2K4-01A,0.007,0.007,0.007,0.007,0.000,0.000,0.010,0.054,0.102,0.005,0.022,0.002,0.000,0.000,0.001,0.774,0.774
TCGA-D1-A1O0-01A,0.000,0.000,0.001,0.011,0.001,0.000,0.003,0.023,0.019,0.012,0.026,0.002,0.000,0.000,0.000,0.902,0.902
TCGA-B5-A0JS-01A,0.011,0.000,0.022,0.008,0.000,0.000,0.023,0.033,0.083,0.001,0.041,0.001,0.011,0.000,0.000,0.763,0.763
TCGA-AX-A1CE-01A,0.000,0.000,0.006,0.007,0.012,0.000,0.003,0.012,0.000,0.005,0.025,0.000,0.000,0.000,0.000,0.929,0.929
TCGA-D1-A17F-01A,0.003,0.000,0.013,0.015,0.000,0.000,0.024,0.016,0.021,0.000,0.086,0.001,0.000,0.000,0.000,0.821,0.821
TCGA-EO-A3AV-01A,0.019,0.000,0.029,0.047,0.000,0.000,0.001,0.019,0.043,0.007,0.038,0.000,0.000,0.002,0.001,0.792,0.792
TCGA-D1-A17B-01A,0.016,0.001,0.029,0.011,0.001,0.000,0.039,0.048,0.089,0.008,0.104,0.000,0.005,0.001,0.001,0.648,0.648
TCGA-E6-A8L9-01A,0.000,0.000,0.010,0.029,0.002,0.001,0.005,0.043,0.093,0.025,0.029,0.000,0.010,0.000,0.000,0.753,0.753
TCGA-EY-A547-01A,0.000,0.000,0.001,0.004,0.002,0.000,0.001,0.017,0.000,0.008,0.006,0.000,0.000,0.000,0.000,0.960,0.960
TCGA-AJ-A3OJ-01A,0.000,0.000,0.008,0.015,0.000,0.000,0.000,0.018,0.046,0.000,0.058,0.000,0.000,0.000,0.000,0.853,0.853
TCGA-BS-A0TJ-01A,0.002,0.000,0.011,0.015,0.001,0.000,0.006,0.019,0.059,0.007,0.008,0.000,0.000,0.000,0.000,0.870,0.870
TCGA-BG-A0VV-01A,0.007,0.001,0.011,0.004,0.000,0.000,0.021,0.023,0.043,0.000,0.029,0.001,0.000,0.000,0.000,0.859,0.859
TCGA-D1-A16V-01A,0.017,0.000,0.016,0.029,0.000,0.000,0.017,0.021,0.014,0.008,0.046,0.000,0.000,0.000,0.000,0.829,0.829
TCGA-EO-A22R-01A,0.000,0.000,0.010,0.015,0.000,0.000,0.008,0.020,0.032,0.000,0.045,0.000,0.000,0.000,0.000,0.869,0.869
TCGA-BG-A0MH-01A,0.022,0.003,0.017,0.009,0.007,0.000,0.035,0.038,0.105,0.013,0.067,0.001,0.000,0.000,0.001,0.682,0.682
TCGA-EO-A3KX-01A,0.000,0.000,0.003,0.014,0.001,0.000,0.002,0.021,0.013,0.004,0.004,0.000,0.000,0.000,0.000,0.937,0.937
TCGA-AX-A0IS-01A,0.000,0.000,0.005,0.003,0.000,0.000,0.010,0.020,0.104,0.004,0.021,0.000,0.000,0.000,0.000,0.832,0.832
TCGA-EY-A1G8-01A,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.022,0.018,0.004,0.007,0.000,0.000,0.000,0.000,0.945,0.945
TCGA-EY-A1GW-01A,0.018,0.000,0.002,0.000,0.000,0.000,0.000,0.027,0.000,0.004,0.007,0.000,0.000,0.000,0.000,0.941,0.941
TCGA-BG-A0RY-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.051,0.017,0.033,0.003,0.049,0.001,0.000,0.001,0.000,0.839,0.839
TCGA-D1-A1NY-01A,0.000,0.000,0.012,0.009,0.000,0.000,0.016,0.037,0.093,0.013,0.022,0.001,0.000,0.000,0.000,0.797,0.797
TCGA-B5-A3S1-01A,0.001,0.000,0.010,0.008,0.000,0.000,0.007,0.009,0.047,0.001,0.030,0.000,0.000,0.000,0.000,0.885,0.885
TCGA-A5-A2K5-01A,0.000,0.000,0.008,0.003,0.001,0.000,0.001,0.009,0.012,0.005,0.060,0.000,0.000,0.000,0.000,0.900,0.900
TCGA-AX-A062-01A,0.000,0.000,0.002,0.001,0.000,0.000,0.008,0.029,0.097,0.000,0.006,0.001,0.000,0.000,0.000,0.855,0.855
TCGA-A5-A0G5-01A,0.053,0.000,0.035,0.062,0.021,0.000,0.024,0.028,0.022,0.025,0.156,0.000,0.000,0.000,0.001,0.572,0.572
TCGA-AP-A0LH-01A,0.000,0.000,0.006,0.002,0.000,0.000,0.023,0.006,0.012,0.002,0.012,0.001,0.000,0.000,0.000,0.935,0.935
TCGA-BS-A0WQ-01A,0.000,0.000,0.003,0.002,0.002,0.000,0.005,0.009,0.072,0.001,0.008,0.001,0.000,0.000,0.000,0.896,0.896
TCGA-FI-A2EY-01A,0.000,0.000,0.000,0.000,0.000,0.008,0.001,0.007,0.001,0.010,0.002,0.000,0.000,0.000,0.000,0.972,0.972
TCGA-EY-A549-01A,0.011,0.001,0.009,0.010,0.008,0.000,0.022,0.021,0.021,0.006,0.030,0.001,0.000,0.000,0.001,0.859,0.859
TCGA-FI-A2D0-01A,0.000,0.000,0.013,0.019,0.000,0.000,0.004,0.047,0.058,0.005,0.002,0.002,0.000,0.000,0.000,0.850,0.850
TCGA-BS-A0V7-01A,0.003,0.000,0.015,0.000,0.003,0.051,0.031,0.038,0.344,0.059,0.028,0.001,0.000,0.000,0.001,0.427,0.427
TCGA-B5-A1MW-01A,0.000,0.000,0.001,0.005,0.000,0.000,0.002,0.031,0.008,0.004,0.001,0.001,0.000,0.000,0.000,0.946,0.946
TCGA-D1-A17D-01A,0.000,0.000,0.007,0.008,0.000,0.000,0.022,0.013,0.019,0.001,0.034,0.001,0.000,0.000,0.000,0.896,0.896
TCGA-BS-A0TA-01A,0.012,0.000,0.015,0.137,0.056,0.000,0.019,0.014,0.020,0.009,0.118,0.001,0.000,0.000,0.001,0.598,0.598
TCGA-AX-A05Z-01A,0.000,0.000,0.025,0.041,0.002,0.000,0.026,0.009,0.058,0.001,0.082,0.000,0.000,0.000,0.000,0.755,0.755
TCGA-D1-A17L-01A,0.018,0.001,0.002,0.010,0.009,0.008,0.031,0.020,0.017,0.008,0.054,0.000,0.000,0.000,0.000,0.822,0.822
TCGA-A5-A0GQ-01A,0.018,0.003,0.013,0.000,0.002,0.000,0.038,0.025,0.020,0.000,0.050,0.001,0.000,0.001,0.001,0.828,0.828
TCGA-AX-A3G1-01A,0.082,0.001,0.016,0.021,0.003,0.000,0.006,0.036,0.007,0.007,0.047,0.000,0.000,0.000,0.001,0.774,0.774
TCGA-BK-A0CC-01A,0.002,0.001,0.003,0.012,0.000,0.000,0.006,0.039,0.071,0.024,0.011,0.005,0.000,0.031,0.011,0.783,0.783
TCGA-D1-A1O8-01A,0.058,0.001,0.045,0.063,0.024,0.000,0.022,0.017,0.054,0.013,0.124,0.000,0.000,0.000,0.001,0.579,0.579
TCGA-DI-A1NN-01A,0.000,0.000,0.024,0.008,0.000,0.000,0.047,0.015,0.031,0.007,0.072,0.000,0.000,0.000,0.000,0.796,0.796
TCGA-B5-A0K9-01A,0.003,0.000,0.020,0.012,0.006,0.000,0.015,0.014,0.038,0.006,0.026,0.000,0.000,0.003,0.001,0.855,0.855
TCGA-FI-A2CY-01A,0.000,0.000,0.036,0.019,0.000,0.000,0.044,0.020,0.011,0.007,0.104,0.000,0.000,0.000,0.000,0.758,0.758
TCGA-AP-A1DR-01A,0.000,0.000,0.005,0.006,0.000,0.000,0.006,0.019,0.024,0.002,0.005,0.000,0.000,0.000,0.000,0.935,0.935
TCGA-B5-A11Q-01A,0.000,0.000,0.001,0.001,0.001,0.000,0.005,0.008,0.027,0.007,0.001,0.000,0.000,0.000,0.000,0.950,0.950
TCGA-BS-A0U7-01A,0.015,0.000,0.017,0.010,0.000,0.000,0.011,0.039,0.099,0.030,0.051,0.000,0.000,0.001,0.001,0.725,0.725
TCGA-A5-A0VQ-01A,0.001,0.000,0.009,0.001,0.002,0.000,0.030,0.025,0.069,0.018,0.005,0.000,0.000,0.000,0.000,0.840,0.840
TCGA-BS-A0TE-01A,0.000,0.000,0.012,0.008,0.000,0.000,0.013,0.011,0.011,0.006,0.035,0.000,0.000,0.000,0.000,0.903,0.903
TCGA-BS-A0T9-01A,0.000,0.000,0.010,0.009,0.008,0.000,0.028,0.021,0.256,0.001,0.030,0.002,0.000,0.000,0.000,0.635,0.635
TCGA-AW-A1PO-01A,0.000,0.000,0.008,0.010,0.000,0.000,0.007,0.026,0.001,0.004,0.019,0.000,0.000,0.000,0.000,0.925,0.925
TCGA-AJ-A3I9-01A,0.000,0.000,0.004,0.002,0.000,0.000,0.000,0.010,0.002,0.001,0.018,0.000,0.000,0.000,0.000,0.964,0.964
TCGA-AJ-A8CV-01A,0.000,0.000,0.016,0.023,0.000,0.000,0.013,0.024,0.025,0.008,0.064,0.000,0.000,0.000,0.000,0.824,0.824
TCGA-B5-A121-01A,0.000,0.000,0.006,0.007,0.006,0.000,0.014,0.038,0.040,0.004,0.025,0.001,0.000,0.000,0.000,0.858,0.858
TCGA-AX-A1CN-01A,0.000,0.000,0.008,0.006,0.000,0.000,0.005,0.024,0.090,0.007,0.013,0.001,0.000,0.000,0.000,0.847,0.847
TCGA-BK-A139-01A,0.008,0.009,0.021,0.034,0.000,0.000,0.014,0.052,0.004,0.006,0.056,0.002,0.000,0.035,0.001,0.756,0.756
TCGA-EY-A1G7-01A,0.000,0.000,0.005,0.003,0.000,0.000,0.002,0.018,0.022,0.001,0.006,0.003,0.000,0.000,0.000,0.939,0.939
TCGA-BK-A6W3-01A,0.007,0.000,0.024,0.037,0.000,0.000,0.027,0.044,0.045,0.003,0.054,0.001,0.000,0.000,0.001,0.757,0.757
TCGA-FI-A2CX-01A,0.061,0.013,0.077,0.002,0.044,0.000,0.049,0.045,0.015,0.016,0.515,0.000,0.008,0.001,0.001,0.153,0.153
TCGA-DI-A2QU-01A,0.000,0.000,0.003,0.000,0.000,0.001,0.012,0.009,0.018,0.000,0.020,0.000,0.000,0.000,0.000,0.937,0.937
TCGA-AP-A0LT-01A,0.000,0.000,0.008,0.007,0.000,0.000,0.000,0.004,0.011,0.004,0.007,0.000,0.000,0.000,0.000,0.959,0.959
TCGA-EO-A3AS-01A,0.027,0.001,0.007,0.006,0.000,0.000,0.015,0.031,0.091,0.004,0.068,0.001,0.000,0.000,0.000,0.750,0.750
TCGA-E6-A1LZ-01A,0.004,0.000,0.009,0.012,0.000,0.000,0.001,0.015,0.000,0.015,0.043,0.000,0.000,0.000,0.001,0.899,0.899
TCGA-AP-A1DO-01A,0.000,0.000,0.006,0.013,0.001,0.000,0.000,0.008,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.965,0.965
TCGA-AX-A2HC-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.047,0.046,0.000,0.008,0.000,0.000,0.000,0.000,0.898,0.898
TCGA-EC-A1QX-01A,0.000,0.000,0.010,0.040,0.000,0.000,0.008,0.021,0.083,0.004,0.046,0.001,0.000,0.000,0.000,0.785,0.785
TCGA-A5-A0GB-01A,0.000,0.000,0.003,0.009,0.000,0.000,0.003,0.013,0.005,0.006,0.004,0.000,0.000,0.000,0.000,0.957,0.957
TCGA-B5-A11Y-01A,0.014,0.000,0.024,0.058,0.001,0.000,0.008,0.041,0.033,0.001,0.121,0.000,0.000,0.000,0.001,0.697,0.697
TCGA-AJ-A3IA-01A,0.000,0.000,0.016,0.016,0.001,0.000,0.026,0.035,0.102,0.018,0.065,0.002,0.000,0.000,0.000,0.719,0.719
TCGA-D1-A1NS-01A,0.001,0.000,0.004,0.004,0.000,0.000,0.024,0.023,0.032,0.000,0.024,0.001,0.000,0.000,0.000,0.885,0.885
TCGA-AX-A2H2-01A,0.019,0.000,0.022,0.012,0.001,0.000,0.020,0.010,0.015,0.014,0.032,0.000,0.000,0.000,0.000,0.854,0.854
TCGA-D1-A162-01A,0.009,0.000,0.007,0.006,0.001,0.000,0.020,0.028,0.026,0.007,0.053,0.001,0.000,0.000,0.000,0.841,0.841
TCGA-AP-A0LG-01A,0.000,0.000,0.006,0.001,0.000,0.000,0.018,0.018,0.035,0.008,0.002,0.000,0.000,0.000,0.000,0.912,0.912
TCGA-DF-A2KN-01A,0.004,0.000,0.015,0.023,0.009,0.000,0.012,0.035,0.031,0.008,0.119,0.001,0.000,0.000,0.001,0.741,0.741
TCGA-AX-A1C4-01A,0.000,0.000,0.002,0.001,0.000,0.000,0.002,0.006,0.028,0.003,0.002,0.000,0.000,0.000,0.000,0.956,0.956
TCGA-AJ-A3EJ-01A,0.000,0.000,0.021,0.001,0.000,0.000,0.001,0.036,0.086,0.013,0.064,0.000,0.000,0.000,0.000,0.777,0.777
TCGA-BK-A26L-01C,0.000,0.010,0.018,0.026,0.001,0.025,0.008,0.027,0.087,0.017,0.010,0.005,0.001,0.016,0.000,0.752,0.752
TCGA-A5-A2K3-01A,0.146,0.001,0.061,0.063,0.032,0.000,0.012,0.009,0.012,0.003,0.235,0.000,0.001,0.000,0.001,0.424,0.424
TCGA-AP-A05H-01A,0.000,0.000,0.006,0.002,0.000,0.000,0.003,0.010,0.163,0.032,0.002,0.000,0.000,0.000,0.000,0.782,0.782
TCGA-AX-A3FV-01A,0.000,0.000,0.008,0.008,0.010,0.000,0.003,0.008,0.000,0.012,0.028,0.001,0.000,0.000,0.000,0.920,0.920
TCGA-D1-A16F-01A,0.000,0.000,0.007,0.006,0.000,0.000,0.038,0.060,0.058,0.019,0.017,0.001,0.000,0.000,0.000,0.793,0.793
TCGA-JU-AAVI-01A,0.009,0.000,0.004,0.037,0.001,0.000,0.002,0.012,0.025,0.005,0.060,0.001,0.000,0.000,0.000,0.843,0.843
TCGA-AX-A06L-01A,0.010,0.012,0.021,0.015,0.001,0.004,0.045,0.022,0.111,0.015,0.034,0.009,0.001,0.000,0.001,0.700,0.700
TCGA-BG-A3PP-01A,0.000,0.000,0.005,0.002,0.000,0.000,0.000,0.009,0.049,0.005,0.023,0.000,0.000,0.000,0.000,0.906,0.906
TCGA-B5-A1MU-01A,0.000,0.000,0.017,0.018,0.001,0.000,0.002,0.036,0.194,0.006,0.106,0.001,0.000,0.000,0.000,0.617,0.617
TCGA-A5-A0RA-01A,0.010,0.001,0.006,0.003,0.000,0.000,0.037,0.026,0.026,0.006,0.011,0.004,0.000,0.000,0.000,0.870,0.870
TCGA-BG-A0MK-01A,0.006,0.000,0.012,0.004,0.001,0.000,0.021,0.049,0.076,0.010,0.036,0.001,0.001,0.000,0.000,0.782,0.782
TCGA-EO-A3L0-01A,0.000,0.000,0.008,0.004,0.000,0.000,0.009,0.033,0.035,0.010,0.008,0.000,0.000,0.000,0.000,0.891,0.891
TCGA-B5-A3F9-01A,0.000,0.000,0.009,0.008,0.003,0.000,0.002,0.025,0.081,0.000,0.054,0.000,0.000,0.000,0.000,0.816,0.816
TCGA-AJ-A2QO-01A,0.004,0.000,0.004,0.005,0.000,0.000,0.002,0.013,0.008,0.007,0.031,0.000,0.000,0.000,0.000,0.926,0.926
TCGA-D1-A0ZO-01A,0.009,0.000,0.030,0.013,0.003,0.000,0.034,0.061,0.096,0.033,0.034,0.000,0.000,0.000,0.000,0.687,0.687
TCGA-AP-A1DM-01A,0.000,0.000,0.011,0.015,0.000,0.000,0.003,0.014,0.071,0.010,0.001,0.000,0.000,0.000,0.000,0.874,0.874
TCGA-SL-A6JA-01A,0.000,0.000,0.004,0.001,0.000,0.000,0.002,0.011,0.001,0.007,0.012,0.000,0.000,0.000,0.000,0.961,0.961
TCGA-EO-A22T-01A,0.009,0.000,0.022,0.034,0.001,0.000,0.007,0.045,0.040,0.019,0.057,0.001,0.000,0.000,0.001,0.764,0.764
TCGA-B5-A11V-01A,0.007,0.000,0.009,0.003,0.003,0.000,0.010,0.026,0.071,0.013,0.005,0.000,0.000,0.000,0.000,0.853,0.853
TCGA-AP-A051-01A,0.004,0.000,0.016,0.006,0.007,0.000,0.013,0.020,0.029,0.012,0.049,0.000,0.000,0.000,0.000,0.844,0.844
TCGA-AJ-A2QL-01A,0.000,0.000,0.011,0.028,0.000,0.000,0.031,0.041,0.025,0.001,0.068,0.002,0.007,0.000,0.000,0.785,0.785
TCGA-BS-A0TC-01A,0.005,0.000,0.003,0.003,0.000,0.000,0.008,0.021,0.015,0.000,0.025,0.000,0.000,0.000,0.000,0.918,0.918
TCGA-B5-A1MS-01B,0.000,0.000,0.001,0.016,0.004,0.000,0.005,0.027,0.050,0.010,0.016,0.000,0.001,0.000,0.000,0.869,0.869
TCGA-A5-A0R9-01A,0.006,0.000,0.008,0.005,0.006,0.000,0.020,0.022,0.099,0.006,0.027,0.000,0.000,0.000,0.001,0.799,0.799
TCGA-A5-A0GV-01A,0.000,0.000,0.001,0.005,0.001,0.000,0.009,0.017,0.038,0.006,0.007,0.000,0.000,0.000,0.000,0.916,0.916
TCGA-B5-A1MZ-01A,0.000,0.000,0.022,0.003,0.000,0.000,0.047,0.019,0.100,0.000,0.029,0.001,0.001,0.000,0.000,0.778,0.778
TCGA-D1-A1NW-01A,0.002,0.000,0.010,0.015,0.004,0.001,0.016,0.017,0.045,0.008,0.033,0.002,0.000,0.000,0.000,0.845,0.845
TCGA-AX-A2HF-01A,0.000,0.000,0.015,0.015,0.009,0.000,0.001,0.013,0.045,0.006,0.040,0.000,0.000,0.000,0.000,0.855,0.855
TCGA-A5-A2K2-01A,0.000,0.000,0.001,0.007,0.000,0.000,0.000,0.024,0.001,0.000,0.031,0.001,0.000,0.000,0.000,0.935,0.935
TCGA-D1-A102-01A,0.002,0.000,0.022,0.011,0.005,0.000,0.015,0.025,0.125,0.006,0.060,0.003,0.000,0.000,0.000,0.727,0.727
TCGA-BS-A0UL-01A,0.011,0.001,0.034,0.011,0.019,0.000,0.042,0.096,0.157,0.073,0.038,0.001,0.000,0.000,0.001,0.515,0.515
TCGA-BG-A0MA-01A,0.005,0.000,0.009,0.003,0.008,0.000,0.012,0.028,0.110,0.016,0.007,0.002,0.000,0.000,0.000,0.799,0.799
TCGA-EO-A1Y5-01A,0.000,0.000,0.016,0.017,0.006,0.000,0.025,0.020,0.045,0.010,0.064,0.000,0.000,0.000,0.000,0.798,0.798
