,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-C5-A7UI-01A,0.039,0.000,0.055,0.054,0.001,0.000,0.011,0.021,0.006,0.003,0.034,0.000,0.000,0.001,0.000,0.776,0.776
TCGA-C5-A902-01A,0.000,0.000,0.000,0.162,0.000,0.000,0.010,0.029,0.000,0.000,0.023,0.000,0.002,0.001,0.000,0.773,0.773
TCGA-DS-A1OB-01A,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.010,0.008,0.000,0.068,0.000,0.000,0.000,0.000,0.905,0.905
TCGA-Q1-A6DW-01A,0.000,0.000,0.000,0.019,0.000,0.000,0.019,0.063,0.013,0.005,0.011,0.000,0.000,0.001,0.000,0.868,0.868
TCGA-EK-A2R7-01A,0.023,0.000,0.027,0.038,0.000,0.000,0.017,0.028,0.026,0.000,0.026,0.000,0.000,0.001,0.000,0.813,0.813
TCGA-C5-A7X8-01A,0.050,0.000,0.013,0.020,0.006,0.000,0.015,0.054,0.194,0.004,0.020,0.000,0.001,0.001,0.000,0.621,0.621
TCGA-Q1-A5R3-01A,0.011,0.000,0.018,0.036,0.009,0.000,0.012,0.013,0.011,0.000,0.013,0.000,0.000,0.001,0.000,0.875,0.875
TCGA-C5-A7X5-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.018,0.018,0.000,0.019,0.000,0.000,0.001,0.000,0.943,0.943
TCGA-ZJ-A8QR-01A,0.001,0.000,0.000,0.008,0.000,0.000,0.007,0.047,0.010,0.000,0.005,0.000,0.000,0.009,0.000,0.913,0.913
TCGA-HM-A3JK-01A,0.006,0.000,0.025,0.003,0.004,0.000,0.042,0.059,0.267,0.018,0.039,0.000,0.000,0.002,0.000,0.534,0.534
TCGA-EA-A556-01A,0.001,0.000,0.006,0.018,0.008,0.000,0.001,0.038,0.107,0.006,0.016,0.000,0.000,0.005,0.000,0.794,0.794
TCGA-VS-A9V4-01A,0.001,0.000,0.001,0.008,0.000,0.001,0.003,0.007,0.007,0.004,0.006,0.000,0.000,0.008,0.001,0.953,0.953
TCGA-IR-A3L7-01A,0.000,0.000,0.000,0.009,0.000,0.000,0.004,0.026,0.029,0.000,0.007,0.000,0.000,0.003,0.000,0.922,0.922
TCGA-EK-A2RL-01A,0.000,0.000,0.000,0.015,0.000,0.000,0.002,0.018,0.015,0.000,0.008,0.000,0.000,0.004,0.000,0.937,0.937
TCGA-VS-A94X-01A,0.000,0.000,0.006,0.018,0.000,0.000,0.000,0.016,0.000,0.000,0.019,0.000,0.000,0.001,0.000,0.939,0.939
TCGA-VS-A9V3-01A,0.000,0.000,0.033,0.081,0.000,0.000,0.008,0.045,0.013,0.003,0.047,0.000,0.000,0.011,0.000,0.758,0.758
TCGA-EK-A2RO-01A,0.000,0.000,0.000,0.007,0.001,0.000,0.003,0.018,0.107,0.006,0.013,0.000,0.000,0.000,0.000,0.845,0.845
TCGA-JW-A5VJ-01A,0.000,0.000,0.000,0.026,0.013,0.000,0.002,0.025,0.019,0.000,0.031,0.000,0.000,0.000,0.000,0.883,0.883
TCGA-MA-AA42-01A,0.024,0.000,0.084,0.101,0.031,0.000,0.060,0.016,0.006,0.000,0.139,0.000,0.000,0.001,0.000,0.536,0.536
TCGA-C5-A1MK-01A,0.000,0.000,0.008,0.016,0.000,0.000,0.000,0.030,0.100,0.000,0.042,0.000,0.000,0.009,0.004,0.790,0.790
TCGA-UC-A7PG-01A,0.000,0.000,0.006,0.007,0.007,0.001,0.009,0.031,0.033,0.004,0.012,0.000,0.000,0.006,0.004,0.880,0.880
TCGA-VS-A9UH-01A,0.028,0.000,0.038,0.093,0.021,0.000,0.016,0.038,0.062,0.002,0.163,0.000,0.000,0.002,0.000,0.533,0.533
TCGA-4J-AA1J-01A,0.000,0.000,0.015,0.010,0.000,0.000,0.005,0.058,0.078,0.016,0.012,0.000,0.000,0.011,0.003,0.790,0.790
TCGA-C5-A1ME-01A,0.015,0.000,0.017,0.019,0.024,0.000,0.016,0.020,0.013,0.000,0.014,0.001,0.000,0.000,0.000,0.861,0.861
TCGA-C5-A8YR-01A,0.000,0.000,0.000,0.088,0.000,0.000,0.000,0.017,0.004,0.002,0.098,0.000,0.000,0.002,0.000,0.790,0.790
TCGA-EA-A5FO-01A,0.000,0.000,0.000,0.003,0.000,0.000,0.002,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.979,0.979
TCGA-MA-AA3Z-01A,0.000,0.000,0.015,0.125,0.000,0.000,0.028,0.026,0.000,0.000,0.021,0.000,0.000,0.004,0.000,0.780,0.780
TCGA-C5-A8XJ-01A,0.003,0.000,0.033,0.043,0.009,0.000,0.009,0.068,0.084,0.015,0.047,0.001,0.000,0.006,0.000,0.680,0.680
TCGA-R2-A69V-01A,0.008,0.000,0.038,0.097,0.015,0.000,0.074,0.031,0.024,0.000,0.230,0.000,0.000,0.004,0.000,0.478,0.478
TCGA-C5-A1BM-01A,0.003,0.000,0.010,0.020,0.000,0.000,0.038,0.023,0.008,0.000,0.161,0.000,0.000,0.005,0.000,0.732,0.732
TCGA-ZJ-AAXD-01A,0.000,0.000,0.000,0.007,0.006,0.000,0.004,0.047,0.096,0.021,0.002,0.000,0.000,0.004,0.001,0.811,0.811
TCGA-HM-A4S6-01A,0.000,0.000,0.026,0.055,0.000,0.000,0.038,0.030,0.034,0.004,0.107,0.000,0.000,0.010,0.000,0.694,0.694
TCGA-EA-A5ZF-01A,0.001,0.000,0.002,0.005,0.000,0.000,0.000,0.038,0.097,0.001,0.030,0.000,0.000,0.004,0.000,0.822,0.822
TCGA-C5-A1M6-01A,0.000,0.000,0.001,0.016,0.002,0.000,0.000,0.024,0.040,0.000,0.008,0.000,0.000,0.004,0.000,0.905,0.905
TCGA-DG-A2KK-01A,0.000,0.000,0.003,0.031,0.000,0.000,0.016,0.013,0.010,0.000,0.027,0.000,0.000,0.002,0.000,0.897,0.897
TCGA-HG-A2PA-01A,0.016,0.000,0.017,0.041,0.000,0.000,0.008,0.048,0.081,0.000,0.015,0.003,0.000,0.005,0.001,0.763,0.763
TCGA-VS-A8EH-01A,0.000,0.000,0.005,0.008,0.000,0.000,0.005,0.020,0.009,0.000,0.030,0.000,0.001,0.005,0.000,0.917,0.917
TCGA-FU-A5XV-01A,0.001,0.000,0.014,0.024,0.001,0.000,0.008,0.048,0.018,0.000,0.010,0.000,0.000,0.006,0.003,0.868,0.868
TCGA-C5-A1MF-01A,0.013,0.000,0.000,0.019,0.000,0.001,0.004,0.006,0.024,0.000,0.040,0.000,0.000,0.000,0.000,0.893,0.893
TCGA-EX-A449-01A,0.066,0.000,0.000,0.017,0.000,0.000,0.000,0.016,0.001,0.000,0.017,0.000,0.000,0.000,0.000,0.883,0.883
TCGA-C5-A2LX-01A,0.037,0.000,0.064,0.018,0.036,0.000,0.087,0.013,0.040,0.002,0.056,0.000,0.000,0.001,0.000,0.645,0.645
TCGA-HM-A3JJ-01A,0.002,0.000,0.025,0.019,0.000,0.000,0.038,0.057,0.127,0.002,0.035,0.000,0.000,0.003,0.000,0.693,0.693
TCGA-LP-A4AW-01A,0.000,0.000,0.014,0.001,0.007,0.000,0.013,0.118,0.164,0.090,0.019,0.000,0.000,0.005,0.000,0.568,0.568
TCGA-C5-A8XH-01A,0.000,0.000,0.024,0.017,0.000,0.000,0.010,0.023,0.024,0.000,0.046,0.000,0.000,0.001,0.000,0.856,0.856
TCGA-EK-A2RE-01A,0.000,0.000,0.004,0.003,0.000,0.001,0.001,0.041,0.021,0.001,0.005,0.000,0.000,0.002,0.011,0.910,0.910
TCGA-EK-A2RC-01A,0.005,0.000,0.014,0.055,0.002,0.000,0.014,0.025,0.082,0.000,0.042,0.000,0.000,0.002,0.000,0.758,0.758
TCGA-EA-A3HU-01A,0.018,0.000,0.001,0.195,0.000,0.000,0.014,0.034,0.013,0.000,0.068,0.000,0.001,0.001,0.000,0.656,0.656
TCGA-EK-A2PI-01A,0.000,0.000,0.005,0.001,0.000,0.000,0.000,0.016,0.084,0.000,0.016,0.000,0.000,0.003,0.000,0.874,0.874
TCGA-EX-A8YF-01A,0.043,0.000,0.005,0.083,0.012,0.000,0.009,0.022,0.007,0.000,0.031,0.000,0.000,0.009,0.000,0.777,0.777
TCGA-C5-A7UC-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.020,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.960
TCGA-EA-A3QE-01A,0.006,0.000,0.029,0.131,0.001,0.000,0.033,0.048,0.021,0.001,0.057,0.000,0.001,0.016,0.000,0.657,0.657
TCGA-EA-A4BA-01A,0.000,0.000,0.002,0.001,0.000,0.000,0.000,0.043,0.053,0.007,0.003,0.000,0.000,0.000,0.000,0.890,0.890
TCGA-EA-A411-01A,0.014,0.000,0.026,0.011,0.000,0.000,0.027,0.059,0.161,0.014,0.031,0.001,0.000,0.004,0.000,0.651,0.651
TCGA-IR-A3LL-01A,0.000,0.000,0.000,0.132,0.000,0.000,0.025,0.010,0.001,0.000,0.151,0.000,0.000,0.001,0.000,0.679,0.679
TCGA-IR-A3LF-01A,0.000,0.000,0.024,0.047,0.000,0.000,0.023,0.043,0.037,0.002,0.015,0.004,0.000,0.004,0.000,0.800,0.800
TCGA-EK-A3GJ-01A,0.000,0.000,0.000,0.093,0.000,0.000,0.001,0.006,0.000,0.000,0.072,0.000,0.000,0.000,0.000,0.828,0.828
TCGA-ZJ-AAXI-01A,0.000,0.000,0.000,0.003,0.000,0.000,0.015,0.002,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.978,0.978
TCGA-C5-A1BI-01B,0.013,0.000,0.023,0.055,0.001,0.000,0.020,0.050,0.043,0.002,0.058,0.000,0.000,0.010,0.015,0.710,0.710
TCGA-EK-A3GK-01A,0.000,0.000,0.000,0.067,0.000,0.000,0.005,0.013,0.000,0.000,0.030,0.000,0.000,0.002,0.000,0.882,0.882
TCGA-EA-A3HT-01A,0.000,0.000,0.022,0.005,0.000,0.000,0.020,0.044,0.172,0.000,0.055,0.001,0.000,0.009,0.000,0.674,0.674
TCGA-C5-A2M1-01A,0.004,0.000,0.018,0.063,0.000,0.000,0.015,0.014,0.006,0.000,0.043,0.000,0.000,0.001,0.000,0.835,0.835
TCGA-VS-AA62-01A,0.008,0.000,0.031,0.094,0.001,0.000,0.024,0.037,0.034,0.000,0.102,0.000,0.000,0.016,0.000,0.651,0.651
TCGA-JW-A5VL-01A,0.000,0.000,0.001,0.068,0.000,0.000,0.018,0.026,0.000,0.000,0.077,0.000,0.000,0.002,0.000,0.808,0.808
TCGA-EK-A2IR-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.003,0.000,0.009,0.000,0.000,0.000,0.000,0.973,0.973
TCGA-VS-A9UD-01A,0.018,0.000,0.050,0.111,0.004,0.000,0.026,0.016,0.000,0.001,0.141,0.000,0.000,0.001,0.000,0.632,0.632
TCGA-VS-A9UR-01A,0.000,0.000,0.000,0.024,0.000,0.000,0.015,0.027,0.011,0.001,0.002,0.000,0.000,0.005,0.000,0.915,0.915
TCGA-FU-A3EO-01A,0.011,0.000,0.000,0.015,0.000,0.000,0.012,0.008,0.016,0.000,0.049,0.000,0.000,0.000,0.000,0.888,0.888
TCGA-JX-A3Q0-01A,0.001,0.000,0.032,0.040,0.017,0.000,0.009,0.017,0.000,0.000,0.077,0.000,0.000,0.004,0.000,0.802,0.802
TCGA-VS-A8QH-01A,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.010,0.012,0.000,0.009,0.000,0.000,0.001,0.000,0.962,0.962
TCGA-EK-A2RM-01A,0.000,0.000,0.005,0.010,0.000,0.000,0.000,0.015,0.115,0.000,0.024,0.000,0.000,0.004,0.000,0.824,0.824
TCGA-ZJ-AAX8-01A,0.001,0.000,0.034,0.050,0.002,0.000,0.018,0.062,0.149,0.002,0.039,0.001,0.000,0.013,0.000,0.630,0.630
