,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-4T-AA8H-01A,0.005,0.000,0.000,0.001,0.001,0.000,0.013,0.002,0.000,0.006,0.001,0.000,0.000,0.000,0.000,0.972,0.972
TCGA-AA-A00Q-01A,0.000,0.000,0.009,0.006,0.002,0.000,0.016,0.029,0.024,0.011,0.022,0.000,0.000,0.000,0.000,0.881,0.881
TCGA-AZ-4614-01A,0.000,0.000,0.002,0.020,0.000,0.000,0.000,0.018,0.001,0.003,0.008,0.000,0.000,0.000,0.000,0.948,0.948
TCGA-A6-2675-01A,0.007,0.001,0.018,0.005,0.001,0.000,0.005,0.057,0.138,0.021,0.078,0.002,0.004,0.002,0.000,0.660,0.660
TCGA-AA-A00U-01A,0.000,0.000,0.007,0.011,0.000,0.000,0.007,0.017,0.008,0.011,0.009,0.000,0.000,0.000,0.000,0.930,0.930
TCGA-A6-6781-01A,0.007,0.000,0.005,0.025,0.005,0.000,0.001,0.056,0.211,0.016,0.100,0.000,0.002,0.006,0.001,0.564,0.564
TCGA-CM-6169-01A,0.012,0.000,0.031,0.016,0.002,0.000,0.036,0.099,0.141,0.028,0.078,0.001,0.000,0.001,0.000,0.554,0.554
TCGA-AA-3516-01A,0.003,0.000,0.009,0.022,0.007,0.000,0.018,0.035,0.017,0.007,0.029,0.000,0.000,0.000,0.000,0.852,0.852
TCGA-AA-3552-01A,0.030,0.000,0.015,0.009,0.006,0.000,0.042,0.045,0.018,0.023,0.049,0.001,0.002,0.006,0.000,0.754,0.754
TCGA-D5-6931-01A,0.020,0.002,0.021,0.012,0.006,0.000,0.008,0.027,0.064,0.005,0.048,0.003,0.000,0.001,0.000,0.783,0.783
TCGA-SS-A7HO-01A,0.000,0.000,0.000,0.004,0.000,0.000,0.002,0.030,0.020,0.014,0.009,0.000,0.000,0.001,0.000,0.920,0.920
TCGA-AZ-6605-01A,0.019,0.006,0.028,0.009,0.000,0.000,0.011,0.074,0.203,0.024,0.061,0.002,0.000,0.001,0.000,0.561,0.561
TCGA-CA-6717-01A,0.014,0.015,0.024,0.008,0.012,0.000,0.034,0.055,0.104,0.034,0.067,0.003,0.001,0.001,0.000,0.629,0.629
TCGA-NH-A8F7-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.006,0.011,0.000,0.013,0.009,0.000,0.000,0.000,0.000,0.959,0.959
TCGA-AD-6965-01A,0.000,0.000,0.006,0.020,0.000,0.000,0.001,0.039,0.031,0.015,0.025,0.000,0.000,0.000,0.000,0.861,0.861
TCGA-AA-A02H-01A,0.008,0.000,0.001,0.004,0.000,0.000,0.008,0.029,0.032,0.015,0.019,0.000,0.000,0.001,0.000,0.884,0.884
TCGA-AA-A022-01A,0.012,0.000,0.007,0.047,0.023,0.000,0.017,0.029,0.030,0.002,0.048,0.000,0.000,0.001,0.000,0.783,0.783
