,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-OR-A5LD-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.001,0.089,0.000,0.000,0.000,0.000,0.000,0.896,0.896
TCGA-OR-A5L3-01A,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.004,0.000,0.010,0.000,0.000,0.000,0.000,0.974,0.974
TCGA-OR-A5LK-01A,0.009,0.000,0.000,0.000,0.002,0.000,0.000,0.016,0.001,0.002,0.186,0.005,0.000,0.000,0.000,0.778,0.778
TCGA-OR-A5LG-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.001,0.061,0.074,0.000,0.000,0.000,0.000,0.823,0.823
TCGA-OR-A5KO-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.042,0.001,0.062,0.010,0.000,0.000,0.003,0.000,0.881,0.881
TCGA-OR-A5JJ-01A,0.008,0.000,0.004,0.002,0.002,0.000,0.000,0.048,0.023,0.106,0.025,0.000,0.000,0.001,0.000,0.780,0.780
TCGA-OR-A5JL-01A,0.013,0.000,0.002,0.000,0.001,0.000,0.000,0.077,0.000,0.014,0.060,0.001,0.000,0.003,0.000,0.828,0.828
TCGA-OR-A5KV-01A,0.002,0.000,0.000,0.000,0.004,0.000,0.001,0.034,0.006,0.042,0.011,0.000,0.000,0.000,0.001,0.897,0.897
TCGA-OR-A5JE-01A,0.003,0.000,0.002,0.000,0.000,0.000,0.000,0.052,0.002,0.001,0.066,0.000,0.000,0.000,0.000,0.874,0.874
TCGA-PK-A5HB-01A,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.055,0.000,0.036,0.015,0.000,0.000,0.000,0.000,0.892,0.892
TCGA-OR-A5JM-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.033,0.000,0.010,0.007,0.000,0.000,0.000,0.000,0.949,0.949
TCGA-OR-A5JD-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.014,0.002,0.038,0.090,0.000,0.000,0.000,0.000,0.855,0.855
TCGA-OR-A5LN-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.004,0.000,0.053,0.000,0.000,0.000,0.000,0.929,0.929
TCGA-OR-A5K6-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.001,0.056,0.000,0.000,0.000,0.000,0.908,0.908
TCGA-OR-A5JR-01A,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.023,0.000,0.032,0.055,0.000,0.000,0.000,0.000,0.887,0.887
TCGA-OR-A5L6-01A,0.002,0.000,0.000,0.001,0.000,0.000,0.000,0.031,0.001,0.022,0.018,0.001,0.000,0.000,0.000,0.925,0.925
TCGA-OR-A5JI-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.038,0.027,0.256,0.027,0.000,0.000,0.000,0.000,0.650,0.650
TCGA-OR-A5J2-01A,0.010,0.000,0.002,0.000,0.000,0.000,0.001,0.087,0.031,0.282,0.038,0.000,0.000,0.000,0.000,0.550,0.550
TCGA-OR-A5LL-01A,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.001,0.166,0.022,0.000,0.000,0.006,0.000,0.768,0.768
TCGA-OR-A5K1-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.115,0.001,0.064,0.017,0.001,0.000,0.000,0.000,0.802,0.802
TCGA-PK-A5HA-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.042,0.002,0.011,0.142,0.000,0.000,0.001,0.000,0.801,0.801
