,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-91-6836-01A,0.012,0.000,0.022,0.030,0.002,0.000,0.002,0.024,0.016,0.017,0.039,0.000,0.000,0.009,0.001,0.824,0.824
TCGA-78-8648-01A,0.080,0.002,0.027,0.011,0.030,0.001,0.009,0.122,0.310,0.035,0.243,0.002,0.001,0.014,0.001,0.113,0.113
TCGA-44-A47A-01A,0.012,0.000,0.058,0.004,0.008,0.004,0.089,0.031,0.045,0.019,0.104,0.003,0.000,0.008,0.000,0.615,0.615
TCGA-55-A57B-01A,0.004,0.000,0.030,0.000,0.008,0.002,0.075,0.115,0.126,0.047,0.070,0.005,0.001,0.016,0.000,0.500,0.500
TCGA-55-8207-01A,0.009,0.000,0.011,0.001,0.005,0.005,0.018,0.047,0.211,0.047,0.158,0.009,0.000,0.009,0.000,0.469,0.469
TCGA-55-7576-01A,0.005,0.001,0.021,0.002,0.014,0.000,0.026,0.037,0.092,0.013,0.113,0.000,0.000,0.007,0.000,0.668,0.668
TCGA-NJ-A55O-01A,0.011,0.001,0.017,0.000,0.004,0.000,0.029,0.057,0.030,0.027,0.140,0.000,0.000,0.006,0.000,0.679,0.679
TCGA-55-A494-01A,0.004,0.000,0.005,0.004,0.010,0.000,0.009,0.049,0.013,0.027,0.007,0.000,0.000,0.006,0.000,0.866,0.866
TCGA-95-7043-01A,0.019,0.000,0.004,0.001,0.006,0.000,0.000,0.042,0.029,0.011,0.028,0.000,0.000,0.005,0.000,0.852,0.852
TCGA-L9-A443-01A,0.019,0.000,0.006,0.014,0.004,0.000,0.029,0.054,0.151,0.044,0.047,0.000,0.000,0.005,0.000,0.625,0.625
TCGA-69-7974-01A,0.011,0.002,0.025,0.021,0.008,0.000,0.026,0.058,0.047,0.019,0.214,0.000,0.000,0.011,0.001,0.557,0.557
TCGA-NJ-A4YG-01A,0.011,0.000,0.027,0.001,0.004,0.000,0.039,0.028,0.116,0.006,0.104,0.000,0.000,0.005,0.000,0.656,0.656
TCGA-69-7760-01A,0.006,0.000,0.002,0.000,0.000,0.000,0.001,0.006,0.060,0.002,0.023,0.000,0.000,0.003,0.000,0.896,0.896
TCGA-49-4486-01A,0.018,0.000,0.003,0.000,0.000,0.000,0.004,0.013,0.000,0.009,0.019,0.000,0.000,0.001,0.000,0.932,0.932
TCGA-93-A4JN-01A,0.038,0.034,0.051,0.019,0.008,0.002,0.035,0.081,0.178,0.043,0.038,0.006,0.001,0.019,0.001,0.446,0.446
TCGA-86-A4D0-01A,0.016,0.000,0.020,0.008,0.000,0.000,0.006,0.018,0.020,0.023,0.036,0.000,0.000,0.003,0.000,0.848,0.848
TCGA-L9-A444-01A,0.071,0.002,0.023,0.082,0.027,0.000,0.039,0.050,0.091,0.023,0.131,0.000,0.000,0.008,0.000,0.453,0.453
TCGA-MP-A4T7-01A,0.009,0.000,0.018,0.005,0.003,0.000,0.014,0.048,0.029,0.019,0.096,0.000,0.000,0.009,0.000,0.750,0.750
TCGA-91-A4BD-01A,0.036,0.000,0.007,0.001,0.001,0.003,0.026,0.021,0.004,0.013,0.153,0.005,0.000,0.002,0.012,0.716,0.716
TCGA-05-4250-01A,0.005,0.000,0.018,0.028,0.020,0.000,0.011,0.037,0.110,0.016,0.123,0.000,0.000,0.005,0.000,0.625,0.625
TCGA-55-7994-01A,0.009,0.017,0.030,0.054,0.028,0.000,0.018,0.028,0.015,0.003,0.159,0.000,0.000,0.020,0.000,0.618,0.618
TCGA-99-8028-01A,0.069,0.001,0.063,0.020,0.029,0.000,0.041,0.058,0.242,0.011,0.209,0.000,0.000,0.005,0.000,0.249,0.249
TCGA-97-8171-01A,0.011,0.000,0.001,0.000,0.000,0.000,0.000,0.020,0.007,0.017,0.057,0.000,0.000,0.003,0.000,0.883,0.883
