,loss,mae,root_mean_squared_error,val_loss,val_mae,val_root_mean_squared_error,epoch
47,0.004939717706292868,0.003460207022726536,0.006434523034840822,0.004364839754998684,0.0030887594912201166,0.005647990386933088,47
48,0.004900610540062189,0.003428615629673004,0.0063888863660395145,0.004704497754573822,0.003245061496272683,0.006172813940793276,48
49,0.004794170148670673,0.00336405448615551,0.006238844245672226,0.004323135130107403,0.0030208085663616657,0.005633003078401089,49
50,0.004792872350662947,0.003357372945174575,0.006242279428988695,0.004646092653274536,0.003150778589770198,0.006150670815259218,50
51,0.004691110923886299,0.0032920674420893192,0.006103497929871082,0.004263624083250761,0.0029701527673751116,0.005565756931900978,51
52,0.004741454031318426,0.0033173817209899426,0.0061800782568752766,0.004441652446985245,0.0030950678046792746,0.005796205718070269,52
53,0.00466387951746583,0.003267916850745678,0.0060746632516384125,0.004391486290842295,0.0029943506233394146,0.005795542616397142,53
54,0.004641774110496044,0.0032450801227241755,0.006052104756236076,0.004744013771414757,0.0032727515790611506,0.006223679985851049,54
55,0.004588807001709938,0.0032093513291329145,0.0059811994433403015,0.004785528872162104,0.0032718032598495483,0.00630631810054183,55
56,0.004590551368892193,0.003206773428246379,0.005988091696053743,0.004464542958885431,0.0030491126235574484,0.005888920743018389,56
57,0.004535113926976919,0.00317230517975986,0.005911796819418669,0.00446558790281415,0.003086048411205411,0.005853687878698111,57
58,0.00450929393991828,0.0031544973608106375,0.005877656862139702,0.004345447290688753,0.003047562437132001,0.005650379694998264,58
59,0.004555367399007082,0.0031727401074022055,0.005954969208687544,0.004686826840043068,0.003169501665979624,0.006213248707354069,59
60,0.004468224011361599,0.0031208936125040054,0.0058275447227060795,0.004233047366142273,0.002941589569672942,0.005533202085644007,60
61,0.004483620636165142,0.003123257774859667,0.005858892109245062,0.004490876570343971,0.0030602565966546535,0.005928145721554756,61
62,0.004462487064301968,0.0031068266835063696,0.005831523798406124,0.00431680865585804,0.0029394656885415316,0.0057015977799892426,62
63,0.0043786196038126945,0.003055949229747057,0.0057137152180075645,0.00441133975982666,0.0030506663024425507,0.005781214218586683,63
64,0.004384769592434168,0.0030572377145290375,0.005724573973566294,0.004040959756821394,0.0027865322772413492,0.005303443409502506,64
65,0.004355729091912508,0.003038402646780014,0.005686814431101084,0.004216670524328947,0.002900581108406186,0.005539958830922842,65
66,0.004350421018898487,0.003030243795365095,0.005683221388608217,0.004326676018536091,0.0029769528191536665,0.00568480184301734,66
67,0.004254776984453201,0.002969007007777691,0.005552416201680899,0.004095119424164295,0.002804865362122655,0.00539229903370142,67
68,0.004274808336049318,0.0029792634304612875,0.005584193859249353,0.003980196546763182,0.002728735562413931,0.005238609854131937,68
69,0.004277742002159357,0.0029778839088976383,0.0055910334922373295,0.004316440783441067,0.0029664463363587856,0.005673207808285952,69
70,0.004256428685039282,0.0029626009054481983,0.005562248174101114,0.003909193444997072,0.0026633618399500847,0.005163316614925861,70
71,0.004200359340757132,0.002927676774561405,0.0054841539822518826,0.004578848835080862,0.003058795118704438,0.00610752310603857,71
72,0.004234933294355869,0.0029428433626890182,0.0055406647734344006,0.004280211869627237,0.0028757392428815365,0.0056928363628685474,72
73,0.004179309122264385,0.0029094940982759,0.005460642743855715,0.004144667182117701,0.002847973257303238,0.00545094907283783,73
74,0.004207622725516558,0.002920851344242692,0.005510115064680576,0.004558039363473654,0.0030194600112736225,0.006105022504925728,74
75,0.004150256980210543,0.002887593349441886,0.005426307674497366,0.004193754401057959,0.002871887292712927,0.005521742161363363,75
76,0.004161077085882425,0.0028893454000353813,0.0054467241279780865,0.004041316453367472,0.002738412469625473,0.005353472661226988,76
77,0.004052756819874048,0.002827428048476577,0.005289311520755291,0.004059850238263607,0.0027426595333963633,0.0053839171305298805,77
78,0.004111971706151962,0.0028575893957167864,0.005378961097449064,0.0038618072867393494,0.002641338622197509,0.0050894939340651035,78
79,0.004071194678544998,0.002830687677487731,0.005322978366166353,0.004242980852723122,0.002867140807211399,0.005625204648822546,79
80,0.004051753785461187,0.0028194838669151068,0.005295110866427422,0.004295704420655966,0.002886309754103422,0.005714538972824812,80
81,0.003996439278125763,0.0027836335357278585,0.005219562444835901,0.0037586765829473734,0.002570917597040534,0.004953970201313496,81
82,0.004103264305740595,0.0028422342147678137,0.0053793275728821754,0.004253843799233437,0.0028647612780332565,0.00565313920378685,82
83,0.00401241984218359,0.0027890114579349756,0.0052463640458881855,0.0038342555053532124,0.002649568719789386,0.0050269789062440395,83
84,0.004001955967396498,0.0027791308239102364,0.005237864796072245,0.00410447595641017,0.0027654082514345646,0.005451061297208071,84
85,0.003975853323936462,0.0027649253606796265,0.005198407918214798,0.003816392505541444,0.002581278793513775,0.005060620605945587,85
86,0.00399584136903286,0.0027736201882362366,0.005230687092989683,0.003819475881755352,0.0026052582543343306,0.005041113123297691,86
87,0.003911897540092468,0.002721909899264574,0.0051132673397660255,0.003963090945035219,0.002658100100234151,0.005275895353406668,87
88,0.003968889359384775,0.002754806773737073,0.005195240024477243,0.003998858854174614,0.0026708447840064764,0.005335770547389984,88
89,0.0039444868452847,0.002736608497798443,0.005163358524441719,0.00410118792206049,0.0027571155223995447,0.00545335840433836,89
90,0.003928950056433678,0.002724468009546399,0.005146408453583717,0.0037229307927191257,0.0025306367315351963,0.0049224961549043655,90
91,0.003930089995265007,0.002724626800045371,0.0051474361680448055,0.003682514885440469,0.0025055629666894674,0.004867190029472113,91
92,0.003878373419865966,0.0026946361176669598,0.005073952488601208,0.004005517810583115,0.0027182544581592083,0.005300863180309534,92
93,0.0038966392166912556,0.0027021667920053005,0.0051038190722465515,0.004002466797828674,0.002731324639171362,0.0052811275236308575,93
94,0.0038748467341065407,0.0026855776086449623,0.0050781844183802605,0.0038090781308710575,0.0025759285781532526,0.0050488910637795925,94
95,0.0038658848498016596,0.0026815542951226234,0.005061672534793615,0.003996593412011862,0.0027176188305020332,0.005284144543111324,95
96,0.0038279404398053885,0.0026611224748194218,0.005005521234124899,0.0038703707978129387,0.0025937017053365707,0.005153977777808905,96
97,0.00385343749076128,0.0026737202424556017,0.005044275429099798,0.0037998626939952374,0.0025690102484077215,0.00503925746306777,97
98,0.0037975020240992308,0.002636771649122238,0.004967663437128067,0.003761457744985819,0.002541009336709976,0.004990467801690102,98
99,0.0038022876251488924,0.0026388010010123253,0.0049766069278120995,0.004169763997197151,0.002788451500236988,0.005558478180319071,99
100,0.0038316501304507256,0.002654479118064046,0.005022678058594465,0.0038751624524593353,0.0026360275223851204,0.005120598245412111,100
101,0.003761619096621871,0.0026133947540074587,0.004920057486742735,0.003784726606681943,0.002539378125220537,0.005036899354308844,101
102,0.0037682922556996346,0.0026147139724344015,0.004932794254273176,0.003836697665974498,0.0025715073570609093,0.005109175108373165,102
103,0.0038091065362095833,0.0026358708273619413,0.004992715083062649,0.004293006379157305,0.002822618233039975,0.0057698264718055725,103
104,0.0038058774080127478,0.002633177675306797,0.004991630557924509,0.004110237583518028,0.002734385197982192,0.0054929000325500965,104
105,0.0037457351572811604,0.0025977587793022394,0.004906713962554932,0.004222282208502293,0.0028008786030113697,0.005654312204569578,105
106,0.003749194787815213,0.0025977555196732283,0.004912032745778561,0.003844501916319132,0.0025828236248344183,0.005113126244395971,106
107,0.0037121830973774195,0.0025734759401530027,0.004863529000431299,0.003799696685746312,0.0025534939486533403,0.0050549996085464954,107
108,0.0037452206015586853,0.002589607611298561,0.00491223344579339,0.003870210610330105,0.0025674363132566214,0.005182711873203516,108
109,0.003721682820469141,0.0025743560399860144,0.004880695138126612,0.0035793110728263855,0.002418136689811945,0.004747006110846996,109
110,0.0037146545946598053,0.0025708514731377363,0.004871799610555172,0.003825398627668619,0.0025440549943596125,0.005113138351589441,110
111,0.003682301379740238,0.002553427591919899,0.004822692833840847,0.0040501439943909645,0.00269328523427248,0.005413719918578863,111
112,0.0036417224910110235,0.0025260632392019033,0.004767498932778835,0.003811523085460067,0.0025750736240297556,0.005055290646851063,112
113,0.0036540173459798098,0.0025309554766863585,0.004787708632647991,0.004216947127133608,0.00278068077750504,0.0056590549647808075,113
114,0.0036494110245257616,0.002529302379116416,0.004779256880283356,0.003936860244721174,0.0026140271220356226,0.005265702493488789,114
115,0.0036387585569173098,0.002521298360079527,0.00476741511374712,0.0040473914705216885,0.002633380237966776,0.0054674469865858555,115
116,0.0037018710281699896,0.00255380105227232,0.004863640293478966,0.00390236615203321,0.002609715098515153,0.005203987471759319,116
117,0.003647828008979559,0.002525480231270194,0.004782471805810928,0.0037078377790749073,0.0024675410240888596,0.00495512131601572,117
118,0.003608275670558214,0.002500649308785796,0.004725185688585043,0.0036491474602371454,0.00242812791839242,0.004877632483839989,118
119,0.0036292183212935925,0.0025116472970694304,0.004759184084832668,0.00402574148029089,0.0026422583032399416,0.005415778141468763,119
120,0.0036474575754255056,0.002517616841942072,0.004789056722074747,0.0038059840444475412,0.0025126466061919928,0.005108306184411049,120
121,0.0035983265843242407,0.0024910508655011654,0.004715525545179844,0.003672131337225437,0.0024408663157373667,0.004910930525511503,121
122,0.0035842345096170902,0.002481797942891717,0.004698579665273428,0.003862215904518962,0.002570345299318433,0.00516077596694231,122
123,0.0036415187641978264,0.002513221465051174,0.004782536998391151,0.0036640067119151354,0.002460677642375231,0.004874492064118385,123
124,0.0035199879202991724,0.0024434872902929783,0.004606142640113831,0.003991901408880949,0.0026683819014579058,0.005321993958204985,124
125,0.003554760245606303,0.002462850883603096,0.004656849894672632,0.003594721667468548,0.0023994434159249067,0.00479811429977417,125
126,0.003550199558958411,0.0024605761282145977,0.004651078954339027,0.0035491744056344032,0.002383312676101923,0.004721637815237045,126
127,0.00356373586691916,0.002468202728778124,0.004672436974942684,0.003763271728530526,0.0024978427682071924,0.005036626011133194,127
128,0.0035542252007871866,0.002458549104630947,0.00466144410893321,0.003723401576280594,0.0024926145561039448,0.0049606626853346825,128
129,0.0035058034118264914,0.0024290396831929684,0.0045930007472634315,0.0038273483514785767,0.002542418660596013,0.00511800404638052,129
130,0.003513147821649909,0.002431010827422142,0.004605654161423445,0.003898712806403637,0.002614999655634165,0.005188650451600552,130
131,0.0035056385677307844,0.002430232707411051,0.0045911334455013275,0.0036465488374233246,0.002447222825139761,0.004853812977671623,131
132,0.0035247260238975286,0.002434768248349428,0.00462476909160614,0.003758329665288329,0.0025121450889855623,0.005012193229049444,132
133,0.0034715633373707533,0.002405117265880108,0.004547547083348036,0.0036021508276462555,0.0023867974523454905,0.0048252250999212265,133
134,0.0034578980412334204,0.0023957942612469196,0.004529379308223724,0.0037033886183053255,0.002478671493008733,0.004934868309646845,134
135,0.0034674652852118015,0.002401513047516346,0.004542720504105091,0.0036990661174058914,0.0024304331745952368,0.0049760849215090275,135
136,0.003463022643700242,0.0023977539967745543,0.004537912085652351,0.003748873248696327,0.002469054888933897,0.005036291666328907,136
137,0.003490292001515627,0.002409946406260133,0.00458091264590621,0.0036559493746608496,0.002415768103674054,0.004904249217361212,137
138,0.0034146220423281193,0.0023665844928473234,0.0044721318408846855,0.0034156832844018936,0.0022851768881082535,0.0045531620271503925,138
139,0.0034630335867404938,0.0023919695522636175,0.004548190161585808,0.004093808121979237,0.0026550008915364742,0.00554009061306715,139
140,0.0034367123153060675,0.0023793578147888184,0.004503993317484856,0.003826392814517021,0.002520840847864747,0.005139308050274849,140
141,0.003439967054873705,0.002379982266575098,0.004509550053626299,0.003639108967036009,0.0024310641456395388,0.0048550451174378395,141
142,0.0034014072734862566,0.002357646357268095,0.004454969894140959,0.003680586349219084,0.0024353270418941975,0.00493247713893652,142
143,0.003462910884991288,0.0023916433565318584,0.004544330760836601,0.0037088189274072647,0.0024475494865328074,0.00497659295797348,143
144,0.0033758594654500484,0.0023403808008879423,0.004420056939125061,0.003759436309337616,0.002491559134796262,0.0050343419425189495,144
145,0.0034377018455415964,0.0023754925932735205,0.004510019905865192,0.0036063354928046465,0.002373626921325922,0.004846358206123114,145
146,0.003385688876733184,0.002342204563319683,0.004438917152583599,0.0035715079866349697,0.0023740811739116907,0.004776685498654842,146
147,0.0033569438382983208,0.0023264270275831223,0.004395800642669201,0.0036199563182890415,0.002404143800958991,0.004843918606638908,147
148,0.003411686047911644,0.0023583557922393084,0.004474281333386898,0.0035275151021778584,0.002357321325689554,0.00470551336184144,148
149,0.003394732251763344,0.002345507964491844,0.004454378504306078,0.003456922946497798,0.002308109775185585,0.004613739438354969,149
150,0.0033553799148648977,0.0023234884720295668,0.0043967533856630325,0.003660815767943859,0.0024140444584190845,0.004915034398436546,150
151,0.0033546711783856153,0.002319820923730731,0.004398523364216089,0.003620767965912819,0.0024285430554300547,0.004820886068046093,151
152,0.0033677006140351295,0.0023285802453756332,0.004415348172187805,0.003656229469925165,0.0024073701351881027,0.004912615288048983,152
153,0.003371540457010269,0.0023299253080040216,0.004421500954777002,0.0035347461234778166,0.002365874359384179,0.004710486624389887,153
154,0.003350990591570735,0.002318236045539379,0.004392496310174465,0.003767132991924882,0.002466142177581787,0.005076934117823839,154
155,0.003394786501303315,0.0023420366924256086,0.00446053221821785,0.0035929959267377853,0.0023878600914031267,0.00480438070371747,155
156,0.0033391029573976994,0.0023100203834474087,0.00437803752720356,0.0037008707877248526,0.002447813516482711,0.004961998201906681,156
157,0.0033555617555975914,0.00231780088506639,0.004403320141136646,0.0036023680586367846,0.0024018867406994104,0.004811112303286791,157
158,0.0033623238559812307,0.002321778330951929,0.004412659909576178,0.003586654318496585,0.002380551304668188,0.004799992777407169,158
159,0.0033122096210718155,0.0022924619261175394,0.004341699182987213,0.0036761444061994553,0.002401755889877677,0.004957666154950857,159
160,0.0033304421231150627,0.002300291322171688,0.004369234666228294,0.0036297477781772614,0.002393491333350539,0.004873290192335844,160
161,0.003338897367939353,0.0023054364137351513,0.004382183775305748,0.0036392337642610073,0.0024176212027668953,0.004867963958531618,161
162,0.0033412582706660032,0.002306131413206458,0.004386821761727333,0.0036111942026764154,0.00236554560251534,0.004863876383751631,162
163,0.0032845772802829742,0.0022724352311342955,0.004305349197238684,0.003662574104964733,0.0024293416645377874,0.0049020578153431416,163
164,0.003296426497399807,0.002279774285852909,0.004323250614106655,0.0034254929050803185,0.0022550146095454693,0.004604535177350044,164
165,0.003289229469373822,0.002275135600939393,0.004313137847930193,0.0034950939007103443,0.002332905773073435,0.004664240404963493,165
166,0.003292704466730356,0.0022766911424696445,0.004317929968237877,0.0035511173773556948,0.0023457284551113844,0.00476496247574687,166
167,0.0032966923899948597,0.0022770361974835396,0.00432690279558301,0.003369605168700218,0.0022488196846097708,0.004497072659432888,167
168,0.0032801239285618067,0.002268049167469144,0.004302054177969694,0.0036555645056068897,0.0024105210322886705,0.00490920152515173,168
169,0.0032942562829703093,0.002276047831401229,0.004322265740483999,0.0038115859497338533,0.0025177535135298967,0.005113751161843538,169
170,0.003270616987720132,0.0022610072046518326,0.004289939533919096,0.003443557769060135,0.0022781158331781626,0.004615454468876123,170
171,0.0032749013043940067,0.0022605210542678833,0.004298363346606493,0.003557412652298808,0.0023506865836679935,0.004772811662405729,171
172,0.003263340098783374,0.0022539172787219286,0.0042822761461138725,0.0035991226322948933,0.002394084120169282,0.004810340702533722,172
173,0.0032356802839785814,0.0022386761847883463,0.004240996669977903,0.0036168252117931843,0.0023678825236856937,0.004874818027019501,173
174,0.003243910614401102,0.0022430098615586758,0.00425372552126646,0.0037464634515345097,0.002464638790115714,0.005035050678998232,174
175,0.0032514145132154226,0.002246416872367263,0.004266318399459124,0.0036537987180054188,0.0024076453410089016,0.004908387549221516,175
176,0.003241797909140587,0.002240355359390378,0.004252491984516382,0.0035065081901848316,0.0023165277671068907,0.004703498911112547,176
177,0.003200082341209054,0.0022157265339046717,0.004193518310785294,0.0034690143074840307,0.0023034540936350822,0.0046423086896538734,177
178,0.0032059045042842627,0.002217676490545273,0.004204500000923872,0.003771376796066761,0.0024585395585745573,0.005093586165457964,178
179,0.003238302655518055,0.0022380673326551914,0.004248008597642183,0.003546598833054304,0.0023345036897808313,0.00476574432104826,179
180,0.0031983223743736744,0.002211799146607518,0.004194362089037895,0.003515561344102025,0.0022813351824879646,0.004758267197757959,180
181,0.0032379482872784138,0.0022354326210916042,0.004250211641192436,0.0034076713491231203,0.0022284737788140774,0.0045960466377437115,181
182,0.0031906950753182173,0.0022084517404437065,0.0041806334629654884,0.0035561181139200926,0.002321893349289894,0.004796579014509916,182
183,0.003209063783288002,0.00221824343316257,0.004208274185657501,0.0036380295641720295,0.002408332657068968,0.0048741744831204414,183
184,0.0032368446700274944,0.002234418410807848,0.0042497566901147366,0.0035154265351593494,0.002311493968591094,0.004726110491901636,184
185,0.003208321053534746,0.0022158001083880663,0.0042116278782486916,0.003436883445829153,0.002262804890051484,0.004618516191840172,185
186,0.0031700932886451483,0.0021935435943305492,0.004155327100306749,0.0036586022470146418,0.0024012457579374313,0.004924372769892216,186
187,0.00320931663736701,0.0022152720484882593,0.004213675390928984,0.0035553909838199615,0.0023283667396754026,0.004790446721017361,187
188,0.003189932322129607,0.0022042531054466963,0.0041856043972074986,0.0036220515612512827,0.00237795477733016,0.004873218946158886,188
189,0.0031901223119348288,0.0022037301678210497,0.004186957608908415,0.0034852344542741776,0.002287711715325713,0.004689482972025871,189
190,0.0031837921123951674,0.0021990484092384577,0.004178711213171482,0.003413950791582465,0.002259419532492757,0.004576385952532291,190
191,0.003155175130814314,0.002182625001296401,0.004136172588914633,0.003443608758971095,0.0022660228423774242,0.004628109745681286,191
192,0.0031584587413817644,0.00218450790271163,0.004142389632761478,0.0034286114387214184,0.0022553608287125826,0.004609124734997749,192
193,0.0031624180264770985,0.002186227822676301,0.004147297702729702,0.0033042209688574076,0.0021860182750970125,0.004429991357028484,193
194,0.0031438616570085287,0.0021743241231888533,0.0041212583892047405,0.003675763728097081,0.002423293422907591,0.004934372380375862,194
195,0.0031356546096503735,0.0021707103587687016,0.004108422435820103,0.003587012877687812,0.002340533072128892,0.00484051275998354,195
196,0.0031643323600292206,0.002184513257816434,0.004153330810368061,0.0035904154647141695,0.0023236966226249933,0.00486449571326375,196
197,0.003140958258882165,0.002173120155930519,0.004118362907320261,0.003648732788860798,0.0023868237622082233,0.004917284939438105,197
198,0.003101274138316512,0.0021484890021383762,0.004062401130795479,0.0035580613184720278,0.0023246887139976025,0.004799237009137869,198
199,0.003141252789646387,0.0021705811377614737,0.004121895879507065,0.0035352257546037436,0.002318962709978223,0.004759130999445915,199
200,0.003085433505475521,0.002138592069968581,0.004039537161588669,0.003725029295310378,0.002428845502436161,0.005029532127082348,200
201,0.0031726474408060312,0.0021870520431548357,0.0041706073097884655,0.0033104275353252888,0.0021791064646095037,0.004450940527021885,201
202,0.0031141811050474644,0.002155037596821785,0.004082097206264734,0.003480324288830161,0.0022661497350782156,0.004701076075434685,202
203,0.003114262828603387,0.002152945613488555,0.0040851859375834465,0.003354317508637905,0.00222153402864933,0.004494327120482922,203
204,0.00308974739164114,0.0021408365573734045,0.004047441761940718,0.003532951697707176,0.002309888368472457,0.0047629354521632195,204
205,0.0031310156919062138,0.002161220880225301,0.0041117058135569096,0.003403683425858617,0.0022360726725310087,0.004578422289341688,205
206,0.003141322871670127,0.002168187638744712,0.004123144783079624,0.003442086512222886,0.0022661713883280754,0.0046269530430436134,206
207,0.003075738437473774,0.0021312260068953037,0.004027994349598885,0.003286695573478937,0.002165096113458276,0.004415277857333422,207
208,0.0031333223450928926,0.0021605563815683126,0.004116896539926529,0.0035430463030934334,0.002332997741177678,0.0047621950507164,208
209,0.003105378244072199,0.002146021695807576,0.0040748463943600655,0.003449246985837817,0.0022387553472071886,0.004668602254241705,209
210,0.003090919926762581,0.0021353652700781822,0.004054799675941467,0.003619670867919922,0.00238058646209538,0.0048655071295797825,210
211,0.0030851757619529963,0.002132199937477708,0.004045495763421059,0.003543013473972678,0.002281608060002327,0.004813478793948889,211
212,0.00304880877956748,0.002111690817400813,0.00399396987631917,0.0033055106177926064,0.0021851651836186647,0.004433213733136654,212
213,0.0030887676402926445,0.00213465909473598,0.004051699303090572,0.00341512612067163,0.002257696818560362,0.00457938713952899,213
214,0.003054950153455138,0.00211493787355721,0.004002783913165331,0.003813012270256877,0.0024372506886720657,0.005195193458348513,214
215,0.0030878204852342606,0.0021323636174201965,0.004054668825119734,0.0034303534775972366,0.00225166161544621,0.004616197198629379,215
216,0.00305396830663085,0.0021137199364602566,0.004003061447292566,0.003299147356301546,0.0021711564622819424,0.004434721544384956,216
217,0.003060322953388095,0.0021153867710381746,0.004013925790786743,0.0036218040622770786,0.002345731481909752,0.004904990550130606,217
218,0.0030929550994187593,0.002135277958586812,0.004059191793203354,0.0034959311597049236,0.002281890017911792,0.004717579577118158,218
219,0.0030632889829576015,0.0021179672330617905,0.004016935359686613,0.0034232791513204575,0.002240528119727969,0.004612228367477655,219
220,0.0030229256954044104,0.002092343056574464,0.003961907234042883,0.0035811851266771555,0.0023455640766769648,0.004823734518140554,220
221,0.00305007491260767,0.0021079739090055227,0.004000858403742313,0.0036675313021987677,0.002380440477281809,0.004962801467627287,221
222,0.003052910789847374,0.00211064494214952,0.004004347138106823,0.003642335534095764,0.0023740266915410757,0.004918315913528204,222
223,0.0030404378194361925,0.002102992730215192,0.00398552231490612,0.0034793163649737835,0.0022614591289311647,0.004705403465777636,223
224,0.003049146616831422,0.002107631880789995,0.004000609274953604,0.003530290676280856,0.0022977227345108986,0.004770015832036734,224
225,0.0030031725764274597,0.0020805776584893465,0.003933008294552565,0.0032685324549674988,0.002152856672182679,0.0043916343711316586,225
226,0.0029927699360996485,0.0020740770269185305,0.003917706664651632,0.003249377477914095,0.0021389254834502935,0.004367243032902479,226
227,0.003001611214131117,0.0020777625031769276,0.003934151027351618,0.0035262536257505417,0.0022886963561177254,0.004771344363689423,227
228,0.0030384305864572525,0.0020994842052459717,0.003985090181231499,0.003573672380298376,0.0023274000268429518,0.0048286197707057,228
229,0.003015505149960518,0.0020864566322416067,0.003952485043555498,0.0035478209611028433,0.00231700181029737,0.004787657875567675,229
230,0.0030281904619187117,0.002091318368911743,0.003974554128944874,0.0033573394175618887,0.0022129775024950504,0.00450928183272481,230
231,0.002981839468702674,0.002063959836959839,0.00390706118196249,0.003366998629644513,0.0022213857155293226,0.004519688431173563,231
