	0
1687	EPHA1
1688	EPHA2
1689	EPHA4
1690	EPHB1
1691	EPHB2
1692	EPHB3
1693	EPHB4
1694	EPHB6
1695	EPHX2
1696	EPN1
1697	EPOR
1698	EPPK1
1699	EPS15L1
1700	EPS8
1701	EPS8L1
1702	EPSTI1
1703	ERBB2
1704	ERBB3
1705	ERC1
1706	EREG
1707	ERGIC1
1708	ERGIC3
1709	ERI3
1710	ERLEC1
1711	ERN1
1712	ERP29
1713	ERP44
1714	ERRFI1
1715	ERV3-1
1716	ESAM
1717	ESCO2
1718	ESD
1719	ESPN
1720	ESR1
1721	ESR2
1722	ESYT2
1723	ETF1
1724	ETFA
1725	ETHE1
1726	ETNK2
1727	ETS1
1728	ETS2
1729	ETV1
1730	ETV2
1731	ETV3
1732	ETV6
1733	ETV7
1734	EVA1A
1735	EVA1B
1736	EVA1C
1737	EVC
1738	EVC2
1739	EVI2A
1740	EVI2B
1741	EVL
1742	EXD3
1743	EXO1
1744	EXOC1
1745	EXOC3
1746	EXOC3L1
1747	EXOC6B
1748	EXOC8
1749	EXOSC4
1750	EXOSC6
1751	EXOSC8
1752	EXOSC9
1753	EXPH5
1754	EXT1
1755	EXTL2
1756	EXTL3
1757	EZH1
1758	EZH2
1759	EZR
1760	F11R
1761	F12
1762	F13A1
1763	F2R
1764	F2RL1
1765	F5
1766	F8
1767	F8A1
1768	FA2H
1769	FAAH2
1770	FABP3
1771	FABP5
1772	FADD
1773	FADS1
1774	FADS2
1775	FADS3
1776	FAH
1777	FAIM2
1778	FAM102A
1779	FAM102B
1780	FAM104B
1781	FAM105A
1782	FAM107B
1783	FAM109B
1784	FAM110A
1785	FAM110B
1786	FAM110C
1787	FAM111B
1788	FAM114A1
1789	FAM114A2
1790	FAM117A
1791	FAM117B
1792	FAM118A
1793	FAM120A
1794	FAM122A
1795	FAM124A
1796	FAM124B
1797	FAM129A
1798	FAM136A
1799	FAM13A
1800	FAM153B
1801	FAM160B1
1802	FAM162A
1803	FAM167A
1804	FAM167B
1805	FAM169A
1806	FAM171A1
1807	FAM171B
1808	FAM173A
1809	FAM174B
1810	FAM184A
1811	FAM189B
1812	FAM193A
1813	FAM193B
1814	FAM198B
1815	FAM207A
1816	FAM209A
1817	FAM20A
1818	FAM20C
1819	FAM210B
1820	FAM212A
1821	FAM212B
1822	FAM214A
1823	FAM214B
1824	FAM217B
1825	FAM222B
1826	FAM229B
1827	FAM24B
1828	FAM3A
1829	FAM3C
1830	FAM43A
1831	FAM46A
1832	FAM46C
1833	FAM49A
1834	FAM50A
1835	FAM53C
1836	FAM57A
1837	FAM69A
1838	FAM69B
1839	FAM78A
1840	FAM83D
1841	FAM83H
1842	FAM84B
1843	FAM89A
1844	FAM89B
1845	FAM8A1
1846	FAM91A1
1847	FAM96A
1848	FAM98C
1849	FANCA
1850	FANCI
1851	FANCL
1852	FANK1
1853	FAR1
1854	FAR2
1855	FARP1
1856	FAS
1857	FASLG
1858	FASN
1859	FAXC
1860	FBL
1861	FBLIM1
1862	FBLN2
1863	FBLN5
1864	FBLN7
1865	FBP1
1866	FBRSL1
1867	FBXL15
1868	FBXL16
1869	FBXL2
1870	FBXL5
1871	FBXL8
1872	FBXO11
1873	FBXO2
1874	FBXO21
1875	FBXO25
1876	FBXO27
1877	FBXO32
1878	FBXO34
1879	FBXO38
1880	FBXO44
1881	FBXO45
1882	FBXO6
1883	FBXO7
1884	FBXO8
1885	FBXW5
1886	FCAR
1887	FCER1A
1888	FCER1G
1889	FCGBP
1890	FCGR1B
1891	FCGR2A
1892	FCGR3A
1893	FCGR3B
1894	FCGRT
1895	FCHO2
1896	FCHSD2
1897	FCRL1
1898	FCRL3
1899	FCRL5
1900	FCRLB
1901	FDPS
1902	FECH
1903	FEM1B
1904	FEN1
1905	FER
1906	FERMT1
1907	FERMT2
1908	FERMT3
1909	FEZ1
1910	FFAR2
1911	FGD2
1912	FGD3
1913	FGD5
1914	FGD6
1915	FGF12
1916	FGF13
1917	FGF7
1918	FGFR1
1919	FGFR2
1920	FGL2
1921	FGR
1922	FHAD1
1923	FHIT
1924	FHL1
1925	FHL2
1926	FHL3
1927	FHOD3
1928	FICD
1929	FIG4
1930	FILIP1L
1931	FIP1L1
1932	FIS1
1933	FKBP10
1934	FKBP11
1935	FKBP14
1936	FKBP15
1937	FKBP1A
1938	FKBP1B
1939	FKBP2
1940	FKBP3
1941	FKBP4
1942	FKBP5
1943	FKBP7
1944	FKBP9
1945	FLCN
1946	FLI1
1947	FLNA
1948	FLNB
1949	FLT1
1950	FLT3
1951	FLT4
1952	FLVCR2
1953	FLYWCH2
1954	FMN1
1955	FMNL2
1956	FMNL3
1957	FMO1
1958	FMO5
1959	FMR1
1960	FN1
1961	FNBP1
1962	FNBP1L
1963	FNDC1
1964	FNDC3B
1965	FNIP2
1966	FOLR2
1967	FOS
1968	FOSB
1969	FOSL1
1970	FOXC1
1971	FOXJ2
1972	FOXM1
1973	FOXN2
1974	FOXO1
1975	FOXO3
1976	FOXP3
1977	FOXRED2
1978	FPGS
1979	FPR1
1980	FRAT1
1981	FRAT2
1982	FRG1
1983	FRMD3
1984	FRMD4B
1985	FRMD6
1986	FRMD8
1987	FRY
1988	FRZB
1989	FSCN1
1990	FSD1
1991	FSD1L
1992	FSIP1
1993	FSTL1
1994	FSTL3
1995	FTL
1996	FTO
1997	FUBP1
1998	FUCA1
1999	FUCA2
2000	FUOM
2001	FUT11
2002	FUT2
2003	FUT4
2004	FUT7
2005	FUT8
2006	FUZ
2007	FXN
2008	FXR1
2009	FXYD1
2010	FXYD2
2011	FXYD3
2012	FXYD6
2013	FXYD7
2014	FYN
2015	FYTTD1
2016	FZD1
2017	FZD3
2018	FZD6
2019	G0S2
2020	G3BP1
2021	G3BP2
2022	G6PC3
2023	G6PD
2024	GAA
2025	GAB2
2026	GAB3
2027	GABARAP
2028	GABARAPL1
2029	GABARAPL2
2030	GABBR1
2031	GABPA
2032	GADD45A
2033	GADD45B
2034	GADD45G
2035	GADD45GIP1
2036	GAK
2037	GAL3ST4
2038	GALC
2039	GALE
2040	GALK1
2041	GALM
2042	GALNT1
2043	GALNT10
2044	GALNT11
2045	GALNT12
2046	GALNT14
2047	GALNT18
2048	GALNT2
2049	GALNT3
2050	GALNT6
2051	GALR2
2052	GALT
2053	GAMT
2054	GAPDH
2055	GARNL3
2056	GAS2L1
2057	GAS2L3
2058	GAS6
2059	GAS7
2060	GATA2
2061	GATA3
2062	GATAD1
2063	GATAD2B
2064	GBA
2065	GBE1
2066	GBGT1
2067	GBP5
2068	GCH1
2069	GCLM
2070	GCNT1
2071	GCNT3
2072	GCSAM
2073	GDE1
2074	GDF10
2075	GDF15
2076	GDI2
2077	GDPD3
2078	GEM
2079	GEMIN7
2080	GEN1
2081	GFI1
2082	GFM1
2083	GFOD1
2084	GFOD2
2085	GGA1
2086	GGA2
2087	GGA3
2088	GGACT
2089	GGCT
2090	GGH
2091	GHDC
2092	GHITM
2093	GID8
2094	GIGYF1
2095	GIGYF2
2096	GIMAP2
2097	GIMAP4
2098	GIMAP6
2099	GIMAP7
2100	GIMAP8
2101	GINM1
2102	GINS1
2103	GINS2
2104	GIPC1
2105	GJB2
2106	GJB3
2107	GJB6
2108	GJC1
2109	GK
2110	GK5
2111	GLA
2112	GLCCI1
2113	GLCE
2114	GLDC
2115	GLDN
2116	GLI1
2117	GLIPR2
2118	GLIS3
2119	GLMN
2120	GLOD4
2121	GLRX2
2122	GLRX5
2123	GLT1D1
2124	GLT8D1
2125	GLTP
2126	GLUL
2127	GLYCTK
2128	GMDS
2129	GMFB
2130	GMIP
2131	GMNN
2132	GMPPB
2133	GMPR
2134	GNA13
2135	GNA15
2136	GNAI1
2137	GNAI2
2138	GNAL
2139	GNAS
2140	GNB3
2141	GNB4
2142	GNG10
2143	GNG11
2144	GNG12
2145	GNG2
2146	GNG4
2147	GNG5
2148	GNG7
2149	GNG8
2150	GNGT2
2151	GNL3
2152	GNPDA1
2153	GNPDA2
2154	GNPNAT1
2155	GNPTAB
2156	GNPTG
2157	GNS
2158	GOLGA1
2159	GOLGA7
2160	GOLGA8A
2161	GOLGA8B
2162	GOLGB1
2163	GOLIM4
2164	GOLM1
2165	GPAA1
2166	GPAT2
2167	GPATCH11
2168	GPATCH8
2169	GPBAR1
2170	GPC1
2171	GPC3
2172	GPC4
2173	GPCPD1
2174	GPD1L
2175	GPD2
2176	GPM6A
2177	GPM6B
2178	GPN3
2179	GPNMB
2180	GPR132
2181	GPR137B
2182	GPR146
2183	GPR153
2184	GPR155
2185	GPR160
2186	GPR161
2187	GPR162
2188	GPR171
2189	GPR18
2190	GPR183
2191	GPR19
2192	GPR34
2193	GPR35
2194	GPR68
2195	GPR85
2196	GPR89B
2197	GPRC5B
2198	GPRC5C
2199	GPRIN3
2200	GPSM1
2201	GPSM2
2202	GPSM3
2203	GPX1
2204	GPX2
2205	GPX3
2206	GPX4
2207	GPX7
2208	GRAMD1A
2209	GRAMD1C
2210	GRAMD4
2211	GRAP
2212	GRASP
2213	GRB10
2214	GRB2
2215	GREB1
2216	GREM2
2217	GRIPAP1
2218	GRK5
2219	GRK6
2220	GRN
2221	GRPEL1
2222	GRPEL2
2223	GRSF1
2224	GRTP1
2225	GSDMD
2226	GSN
2227	GSPT1
2228	GSTA4
2229	GSTK1
2230	GSTM1
2231	GSTM3
2232	GSTM4
2233	GSTO1
2234	GSTO2
2235	GSTP1
2236	GSTZ1
2237	GTF2B
2238	GTF2E2
2239	GTF3A
2240	GTF3C1
2241	GTPBP6
2242	GTSE1
2243	GUCY1A3
2244	GUCY1B3
2245	GUCY2C
2246	GUSB
2247	GXYLT1
2248	GYG1
2249	GYPC
2250	GZMA
2251	GZMH
2252	GZMK
2253	GZMM
2254	H1FX
2255	H2AFJ
2256	H2AFY2
2257	H2AFZ
2258	HAAO
2259	HACE1
2260	HADHB
2261	HAL
2262	HAPLN3
2263	HAS1
2264	HAUS3
2265	HAVCR2
2266	HAX1
2267	HBEGF
2268	HBS1L
2269	HCCS
2270	HCFC1R1
2271	HCK
2272	HCLS1
2273	HDAC1
2274	HDAC5
2275	HDAC7
2276	HDAC9
2277	HDC
2278	HDHD2
2279	HDLBP
2280	HDX
2281	HEATR5A
2282	HEBP1
2283	HECA
2284	HECTD2
2285	HECW2
2286	HEG1
2287	HELB
2288	HEMGN
2289	HENMT1
2290	HERC2
2291	HERC3
2292	HERC5
2293	HERC6
2294	HERPUD1
2295	HERPUD2
2296	HES1
2297	HES2
2298	HES4
2299	HES6
2300	HES7
2301	HEXB
2302	HEXIM1
2303	HEY1
2304	HFE
2305	HGF
2306	HGS
2307	HGSNAT
2308	HHAT
2309	HHEX
2310	HIC1
2311	HID1
2312	HIF1AN
2313	HIGD1A
2314	HIGD1B
2315	HILPDA
2316	HINT1
2317	HIP1
2318	HIP1R
2319	HIPK2
2320	HIPK3
2321	HIST1H1C
2322	HIST1H2AC
2323	HIST1H2AE
2324	HIST1H2AG
2325	HIST1H2AM
2326	HIST1H2BC
2327	HIST1H2BD
2328	HIST1H2BE
2329	HIST1H2BG
2330	HIST1H2BJ
2331	HIST1H2BK
2332	HIST2H2BE
2333	HIST3H2A
2334	HIVEP1
2335	HIVEP3
2336	HJURP
2337	HK1
2338	HK2
2339	HK3
2340	HKDC1
2341	HLA-A
2342	HLA-B
2343	HLA-C
2344	HLA-DMA
2345	HLA-DMB
2346	HLA-DOA
2347	HLA-DOB
2348	HLA-DPA1
2349	HLA-DPB1
2350	HLA-DQA1
2351	HLA-DQA2
2352	HLA-DQB1
2353	HLA-DQB2
2354	HLA-DRA
2355	HLA-DRB1
2356	HLA-DRB5
2357	HLA-F
2358	HLA-G
2359	HLF
2360	HLTF
2361	HM13
2362	HMBOX1
2363	HMBS
2364	HMGA1
2365	HMGB2
2366	HMGB3
2367	HMGCL
2368	HMGCS1
2369	HMGN2
2370	HMGN3
2371	HMGN5
2372	HMMR
2373	HMOX1
2374	HMOX2
2375	HMSD
2376	HNMT
2377	HNRNPA2B1
2378	HNRNPA3
2379	HNRNPAB
2380	HNRNPC
2381	HNRNPF
2382	HNRNPK
2383	HNRNPM
2384	HNRNPU
2385	HNRNPUL1
2386	HOMER2
2387	HOMER3
2388	HOOK1
2389	HOOK2
2390	HOPX
2391	HOXA10
2392	HOXA5
2393	HOXB2
2394	HOXB3
2395	HOXB6
2396	HOXB7
2397	HPCAL1
2398	HPCAL4
2399	HPDL
2400	HPGD
2401	HPGDS
2402	HPRT1
2403	HPS1
2404	HPS4
2405	HPS5
2406	HPSE
2407	HR
2408	HRAS
2409	HRASLS2
2410	HRH1
2411	HRH2
2412	HS1BP3
2413	HS2ST1
2414	HS3ST1
2415	HS3ST3B1
2416	HS6ST1
2417	HSBP1L1
2418	HSCB
2419	HSD11B1
2420	HSD17B1
2421	HSD17B11
2422	HSD17B12
2423	HSD17B14
2424	HSD17B4
2425	HSD17B6
2426	HSD3B7
2427	HSH2D
2428	HSP90AA1
2429	HSPA13
2430	HSPA1A
2431	HSPA1B
2432	HSPA2
2433	HSPA6
2434	HSPA8
2435	HSPB1
2436	HSPB7
2437	HSPBAP1
2438	HSPD1
2439	HSPG2
2440	HSPH1
2441	HTATIP2
2442	HTRA1
2443	HTRA2
2444	HTRA4
2445	HUS1
2446	HVCN1
2447	HYAL2
2448	HYAL3
2449	HYI
2450	HYLS1
2451	IARS2
2452	ICA1
2453	ICAM1
2454	ICK
2455	ICOS
2456	ID1
2457	ID2
2458	ID3
2459	IDH1
2460	IDH2
2461	IDH3A
2462	IDH3G
2463	IDI1
2464	IDNK
2465	IDO1
2466	IER2
2467	IER3
2468	IER5
2469	IER5L
2470	IFI16
2471	IFI27
2472	IFI27L2
2473	IFI35
2474	IFI44L
2475	IFI6
2476	IFIT2
2477	IFIT3
2478	IFITM1
2479	IFITM10
2480	IFITM3
2481	IFNAR1
2482	IFNGR1
2483	IFNGR2
2484	IFNLR1
2485	IFRD2
2486	IFT172
2487	IFT43
2488	IFT46
2489	IFT52
2490	IFT57
2491	IFT81
2492	IGBP1
2493	IGF1R
2494	IGF2BP1
2495	IGF2BP2
2496	IGF2BP3
2497	IGF2R
2498	IGFBP2
2499	IGFBP3
2500	IGFBP4
2501	IGFBP5
2502	IGFBP6
2503	IGFBP7
2504	IGFL2
2505	IGFLR1
2506	IGLL1
2507	IGLL5
2508	IGSF10
2509	IGSF3
2510	IGSF6
2511	IK
2512	IKBIP
2513	IKBKB
2514	IKBKE
2515	IKZF2
2516	IKZF3
2517	IKZF4
2518	IL10
2519	IL10RA
2520	IL10RB
2521	IL11RA
2522	IL12RB1
2523	IL12RB2
2524	IL13RA1
2525	IL15RA
2526	IL17RA
2527	IL17RB
2528	IL17RC
2529	IL17RE
2530	IL18
2531	IL18BP
2532	IL18R1
2533	IL18RAP
2534	IL1A
2535	IL1R1
2536	IL1R2
2537	IL1RAP
2538	IL1RL1
2539	IL1RL2
2540	IL1RN
2541	IL21R
2542	IL23A
2543	IL23R
2544	IL24
2545	IL27RA
2546	IL2RA
2547	IL2RB
2548	IL2RG
2549	IL32
2550	IL3RA
2551	IL4I1
2552	IL4R
2553	IL5RA
2554	IL6R
2555	IL6ST
2556	IL7
2557	IL7R
2558	IL9R
2559	ILDR2
2560	ILKAP
2561	IMMP2L
2562	IMP3
2563	IMP4
2564	IMPA1
2565	IMPA2
2566	IMPACT
2567	IMPDH1
2568	INF2
2569	ING2
2570	INHBA
2571	INO80E
2572	INPP1
2573	INPP4A
2574	INPP4B
2575	INPP5D
2576	INPP5K
2577	INSIG1
2578	INSR
2579	INTS3
2580	INTU
2581	IPCEF1
2582	IPMK
2583	IPO11
2584	IPO4
2585	IQCA1
2586	IQCB1
2587	IQCK
2588	IQGAP1
2589	IQGAP2
2590	IQGAP3
2591	IQSEC1
2592	IQSEC2
2593	IRAK1
2594	IRAK4
2595	IRF2BP2
2596	IRF2BPL
2597	IRF4
2598	IRF5
2599	IRF6
2600	IRF7
2601	IRF8
2602	IRS1
2603	IRS2
2604	ISCA1
2605	ISCU
2606	ISG15
2607	ISG20L2
2608	ISOC2
2609	ISPD
2610	ISY1
2611	ISYNA1
2612	ITCH
2613	ITFG2
2614	ITGA1
2615	ITGA10
2616	ITGA2
2617	ITGA2B
2618	ITGA3
2619	ITGA4
2620	ITGA5
2621	ITGA6
2622	ITGA7
2623	ITGA9
2624	ITGAL
2625	ITGAM
2626	ITGAV
2627	ITGAX
2628	ITGB1
2629	ITGB2
2630	ITGB3
2631	ITGB4
2632	ITGB5
2633	ITGB8
2634	ITIH5
2635	ITK
2636	ITM2A
2637	ITM2B
2638	ITM2C
2639	ITPA
2640	ITPK1
2641	ITPR2
2642	ITPR3
2643	ITPRIP
2644	ITPRIPL1
2645	ITPRIPL2
2646	IVD
2647	IVNS1ABP
2648	IZUMO4
2649	JAG1
2650	JAG2
2651	JAK1
2652	JAK2
2653	JAK3
2654	JAKMIP1
2655	JAKMIP2
2656	JAM2
2657	JAM3
2658	JARID2
2659	JAZF1
2660	JDP2
2661	JMY
2662	JOSD2
2663	JSRP1
2664	JTB
2665	JUN
2666	JUNB
2667	JUND
2668	JUP
2669	KALRN
2670	KANK1
2671	KANK2
2672	KANK3
2673	KARS
2674	KAT5
2675	KAT6A
2676	KAT6B
2677	KATNAL2
2678	KATNB1
2679	KAZALD1
2680	KBTBD2
2681	KBTBD8
2682	KCNA3
2683	KCNA5
2684	KCNAB2
2685	KCNC4
2686	KCNE3
2687	KCNG1
2688	KCNH2
2689	KCNH8
2690	KCNJ15
2691	KCNJ2
2692	KCNK1
2693	KCNK15
2694	KCNK5
2695	KCNK6
2696	KCNMB1
2697	KCNMB4
2698	KCNN3
2699	KCNN4
2700	KCNQ1
2701	KCTD1
2702	KCTD10
2703	KCTD12
2704	KCTD15
2705	KCTD17
2706	KCTD20
2707	KCTD3
2708	KDELC1
2709	KDELC2
2710	KDELR2
2711	KDELR3
2712	KDM1B
2713	KDM2A
2714	KDM3A
2715	KDM3B
2716	KDM4B
2717	KDM5D
2718	KDM6A
2719	KDM6B
2720	KDSR
2721	KHDRBS1
2722	KHDRBS3
2723	KHNYN
2724	KIAA0040
2725	KIAA0141
2726	KIAA0232
2727	KIAA0319L
2728	KIAA0355
2729	KIAA0513
2730	KIAA0895L
2731	KIAA0930
2732	KIAA1109
2733	KIAA1147
2734	KIAA1211
2735	KIAA1211L
2736	KIAA1217
2737	KIAA1324
2738	KIAA1324L
2739	KIAA1456
2740	KIAA1468
2741	KIAA1522
2742	KIAA1551
2743	KIAA1586
2744	KIAA1614
2745	KIAA1671
2746	KIDINS220
2747	KIF11
2748	KIF13A
2749	KIF13B
2750	KIF14
2751	KIF15
2752	KIF16B
2753	KIF17
2754	KIF18A
2755	KIF18B
2756	KIF19
2757	KIF1B
2758	KIF20A
2759	KIF21A
2760	KIF21B
2761	KIF22
2762	KIF23
2763	KIF27
2764	KIF2A
2765	KIF2C
2766	KIF4A
2767	KIF5B
2768	KIF5C
2769	KIF7
2770	KIFAP3
2771	KIFC1
2772	KIFC3
2773	KIR2DL4
2774	KIT
2775	KLC3
2776	KLF10
2777	KLF11
2778	KLF12
2779	KLF13
2780	KLF2
2781	KLF3
2782	KLF4
2783	KLF5
2784	KLF7
2785	KLF8
2786	KLF9
2787	KLHDC4
2788	KLHDC8B
2789	KLHL13
2790	KLHL2
2791	KLHL21
2792	KLHL23
2793	KLHL29
2794	KLHL3
2795	KLHL36
2796	KLHL42
2797	KLHL5
2798	KLHL6
2799	KLHL8
2800	KLK1
2801	KLK10
2802	KLK11
2803	KLRC2
2804	KLRC4
2805	KLRK1
2806	KMO
2807	KNSTRN
2808	KNTC1
2809	KPNA1
2810	KPNA2
2811	KPNA4
2812	KPNB1
2813	KREMEN2
2814	KRT13
2815	KRT14
2816	KRT17
2817	KRT18
2818	KRT19
2819	KRT5
2820	KRT6A
2821	KRT6B
2822	KRT7
2823	KRT8
2824	KRT86
2825	KRTCAP3
2826	KSR2
2827	L1CAM
2828	L3HYPDH
2829	LACC1
2830	LACTB
2831	LACTB2
2832	LAD1
2833	LAG3
2834	LAGE3
2835	LAIR1
2836	LAMA5
2837	LAMB1
2838	LAMB2
2839	LAMB3
2840	LAMC1
2841	LAMC2
2842	LAMP1
2843	LAMP2
2844	LAMTOR1
2845	LAMTOR2
2846	LAMTOR3
2847	LAMTOR4
2848	LAP3
2849	LAPTM4B
2850	LAPTM5
2851	LARP1
2852	LARP1B
2853	LARP4B
2854	LARP7
2855	LARS
2856	LASP1
2857	LATS2
2858	LAX1
2859	LAYN
2860	LBH
2861	LBR
2862	LCK
2863	LCN2
2864	LCP2
2865	LDB2
2866	LDHA
2867	LDHB
2868	LDHD
2869	LDLR
2870	LDLRAD3
2871	LDLRAD4
2872	LDLRAP1
2873	LDOC1
2874	LEAP2
2875	LEF1
2876	LEMD1
2877	LEMD2
2878	LENG1
2879	LENG8
2880	LEO1
2881	LEPR
2882	LEPROT
2883	LETM1
2884	LETMD1
2885	LGALS1
2886	LGALS3
2887	LGALS3BP
2888	LGALS4
2889	LGALS8
2890	LGALS9
2891	LGALS9B
2892	LGMN
2893	LGR4
2894	LGR6
2895	LHFPL2
2896	LHPP
2897	LHX1
2898	LIF
2899	LILRA1
2900	LILRA2
2901	LILRA5
2902	LILRA6
2903	LILRB1
2904	LILRB2
2905	LILRB4
2906	LILRB5
2907	LIMA1
2908	LIMCH1
2909	LIMD1
2910	LIMK1
2911	LIMK2
2912	LIMS2
2913	LIN7A
2914	LIPA
2915	LITAF
2916	LIX1L
2917	LLGL2
2918	LMAN1
2919	LMAN2
2920	LMBR1
2921	LMBRD1
2922	LMCD1
2923	LMF1
2924	LMNA
2925	LMNB1
2926	LMNB2
2927	LMO4
2928	LMO7
2929	LMTK2
2930	LNP1
2931	LNPEP
2932	LNX1
2933	LONRF3
2934	LOXL1
2935	LOXL2
2936	LOXL3
2937	LPAR1
2938	LPAR2
2939	LPAR5
2940	LPAR6
2941	LPCAT1
2942	LPCAT2
2943	LPCAT3
2944	LPCAT4
2945	LPGAT1
2946	LPIN1
2947	LPIN2
2948	LPIN3
2949	LPL
2950	LPXN
2951	LRBA
2952	LRCH1
2953	LRG1
2954	LRIF1
2955	LRIG1
2956	LRMP
2957	LRP1
2958	LRP10
2959	LRP12
2960	LRP3
2961	LRP6
2962	LRP8
2963	LRPAP1
2964	LRR1
2965	LRRC1
2966	LRRC2
2967	LRRC25
2968	LRRC3
2969	LRRC32
2970	LRRC34
2971	LRRC4
2972	LRRC41
2973	LRRC45
2974	LRRC59
2975	LRRC6
2976	LRRC8A
2977	LRRC8C
2978	LRRCC1
2979	LRRK1
2980	LRRK2
2981	LRRN3
2982	LRWD1
2983	LSAMP
2984	LSM10
2985	LSM14A
2986	LSM2
2987	LSM4
2988	LSM7
2989	LSP1
2990	LSR
2991	LTA
2992	LTA4H
2993	LTB
2994	LTBP1
2995	LTBP2
2996	LTBP3
2997	LTBP4
2998	LTBR
2999	LTN1
3000	LURAP1
3001	LXN
3002	LY6E
3003	LY6G5B
3004	LY86
3005	LY96
3006	LYN
3007	LYPD3
3008	LYPD6B
3009	LYPLA1
3010	LYPLAL1
3011	LYVE1
3012	LYZ
3013	LZIC
3014	LZTS1
3015	M1AP
3016	M6PR
3017	MACC1
3018	MAD1L1
3019	MAD2L1
3020	MAD2L2
3021	MAEA
3022	MAF
3023	MAF1
3024	MAFB
3025	MAFF
3026	MAFG
3027	MAGEH1
3028	MAGI1
3029	MAGOH
3030	MAK
3031	MAL
3032	MAL2
3033	MALT1
3034	MAMDC2
3035	MAML1
3036	MAML2
3037	MAML3
3038	MAMLD1
3039	MAN1A1
3040	MAN1C1
3041	MAN2A2
3042	MAN2C1
3043	MANBA
3044	MANEA
3045	MANEAL
3046	MANF
3047	MANSC1
3048	MAOA
3049	MAOB
3050	MAP1A
3051	MAP1B
3052	MAP1LC3A
3053	MAP1LC3B2
3054	MAP1S
3055	MAP2
3056	MAP2K1
3057	MAP2K2
3058	MAP2K3
3059	MAP2K4
3060	MAP2K6
3061	MAP3K1
3062	MAP3K11
3063	MAP3K3
3064	MAP3K5
3065	MAP3K6
3066	MAP3K9
3067	MAP4
3068	MAP4K1
3069	MAP4K2
3070	MAP4K3
3071	MAP4K4
3072	MAP4K5
3073	MAP7
3074	MAP7D1
3075	MAP9
3076	MAPK1
3077	MAPK10
3078	MAPK11
3079	MAPK12
3080	MAPK13
3081	MAPK14
3082	MAPK1IP1L
3083	MAPK6
3084	MAPK7
3085	MAPK8IP3
3086	MAPKAP1
3087	MAPKAPK3
3088	MAPKBP1
3089	MAPRE2
3090	MAPRE3
3091	MARC2
3092	MARCH1
3093	MARCH2
3094	MARCH3
3095	MARCH7
3096	MARCH9
3097	MARCKS
3098	MARCKSL1
3099	MARK2
3100	MARVELD1
3101	MARVELD3
3102	MAST3
3103	MAST4
3104	MAT2A
3105	MAT2B
3106	MAU2
3107	MAZ
3108	MB
3109	MB21D2
3110	MBD2
3111	MBD4
3112	MBD5
3113	MBNL2
3114	MBOAT2
3115	MBOAT7
3116	MBP
3117	MCAM
3118	MCC
3119	MCEE
3120	MCF2L
3121	MCF2L2
3122	MCL1
3123	MCM10
3124	MCM4
3125	MCM5
3126	MCM6
3127	MCOLN1
3128	MCOLN2
3129	MCTP2
3130	MDFIC
3131	MDH2
3132	MDK
3133	MDM2
3134	MDN1
3135	MDS2
3136	ME1
3137	ME2
3138	ME3
3139	MEAF6
3140	MED10
3141	MED13
3142	MED13L
3143	MED15
3144	MED21
3145	MED26
3146	MED30
3147	MEF2A
3148	MEFV
3149	MEGF6
3150	MEGF9
3151	MEI1
3152	MELK
3153	MEOX1
3154	MERTK
3155	MEST
3156	MET
3157	METAP1
3158	METAP1D
3159	METRN
3160	METRNL
3161	METTL23
3162	METTL7A
3163	METTL7B
3164	METTL9
3165	MEX3A
3166	MEX3B
3167	MEX3C
3168	MFAP3
3169	MFGE8
3170	MFHAS1
3171	MFNG
3172	MFSD1
3173	MFSD10
3174	MFSD12
3175	MFSD2A
3176	MFSD6
3177	MFSD7
3178	MGAT1
3179	MGAT4A
3180	MGAT4B
3181	MGAT5
3182	MGEA5
3183	MGLL
3184	MGME1
3185	MGMT
3186	MGRN1
3187	MGST1
3188	MGST2
3189	MIA
3190	MIB2
3191	MICAL1
3192	MICAL3
3193	MICALL2
3194	MID1IP1
3195	MIDN
3196	MIEN1
3197	MIF
3198	MIF4GD
3199	MIIP
3200	MINPP1
3201	MIOS
3202	MIPOL1
3203	MITF
3204	MKI67
3205	MKL2
3206	MKNK2
3207	MKRN1
3208	MLEC
3209	MLF1
3210	MLF2
3211	MLH3
3212	MLLT3
3213	MLLT6
3214	MLPH
3215	MLX
3216	MMD
3217	MME
3218	MMP11
3219	MMP14
3220	MMP15
3221	MMP19
3222	MMP2
3223	MMP25
3224	MMP7
3225	MMP9
3226	MN1
3227	MND1
3228	MNDA
3229	MNT
3230	MOAP1
3231	MOB1A
3232	MOB1B
3233	MOB2
3234	MOB3A
3235	MOB3B
3236	MOCOS
3237	MON1A
3238	MON2
3239	MORC3
3240	MORC4
3241	MORN2
3242	MORN3
3243	MORN4
3244	MOSPD2
3245	MOXD1
3246	MPC1
3247	MPEG1
3248	MPG
3249	MPHOSPH6
3250	MPHOSPH9
3251	MPP1
3252	MPP6
3253	MPPED2
3254	MPRIP
3255	MPV17L
3256	MPZL1
3257	MPZL2
3258	MPZL3
3259	MRAS
3260	MRC1
3261	MRC2
3262	MREG
3263	MRGBP
3264	MRPL11
3265	MRPL12
3266	MRPL14
3267	MRPL16
3268	MRPL17
3269	MRPL18
3270	MRPL27
3271	MRPL3
3272	MRPL35
3273	MRPL37
3274	MRPL4
3275	MRPL41
