,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-TQ-A7RO-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.022,0.000,0.015,0.069,0.000,0.000,0.000,0.000,0.892,0.892
TCGA-CS-6670-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.031,0.000,0.007,0.045,0.000,0.000,0.000,0.000,0.916,0.916
TCGA-QH-A6X5-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.000,0.010,0.079,0.000,0.000,0.000,0.000,0.890,0.890
TCGA-HW-7493-01A,0.000,0.001,0.000,0.000,0.008,0.000,0.000,0.038,0.000,0.028,0.125,0.000,0.000,0.000,0.000,0.799,0.799
TCGA-CS-6667-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.079,0.000,0.028,0.079,0.000,0.000,0.000,0.000,0.815,0.815
TCGA-DU-6406-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.003,0.001,0.099,0.000,0.000,0.000,0.000,0.813,0.813
TCGA-DU-A7TA-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.030,0.000,0.002,0.192,0.000,0.000,0.000,0.003,0.770,0.770
TCGA-QH-A6X4-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.001,0.056,0.000,0.000,0.000,0.000,0.927,0.927
TCGA-TQ-A7RR-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.006,0.130,0.000,0.002,0.000,0.000,0.844,0.844
TCGA-HT-8104-01A,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.092,0.006,0.008,0.091,0.000,0.000,0.000,0.000,0.801,0.801
TCGA-HT-A74K-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.026,0.000,0.019,0.105,0.003,0.001,0.000,0.000,0.846,0.846
TCGA-DB-A64X-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.000,0.012,0.063,0.000,0.000,0.000,0.000,0.881,0.881
TCGA-HT-8107-01A,0.000,0.000,0.006,0.000,0.013,0.008,0.000,0.027,0.000,0.011,0.043,0.002,0.000,0.000,0.000,0.889,0.889
TCGA-FG-A710-01A,0.000,0.000,0.002,0.000,0.001,0.000,0.001,0.051,0.000,0.019,0.211,0.000,0.000,0.000,0.000,0.716,0.716
TCGA-QH-A6CX-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.002,0.000,0.156,0.000,0.000,0.000,0.000,0.831,0.831
