,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-94-7943-01A,0.012,0.001,0.026,0.001,0.027,0.000,0.010,0.024,0.043,0.015,0.084,0.002,0.000,0.006,0.000,0.748,0.748
TCGA-68-8251-01A,0.010,0.014,0.043,0.021,0.015,0.001,0.012,0.037,0.183,0.004,0.080,0.001,0.000,0.008,0.000,0.570,0.570
TCGA-33-A5GW-01A,0.002,0.000,0.003,0.000,0.001,0.000,0.003,0.025,0.002,0.005,0.011,0.000,0.000,0.002,0.001,0.946,0.946
TCGA-85-8070-01A,0.030,0.000,0.013,0.005,0.007,0.000,0.000,0.011,0.009,0.007,0.012,0.000,0.000,0.006,0.000,0.900,0.900
TCGA-85-8479-01A,0.000,0.000,0.003,0.000,0.004,0.001,0.001,0.028,0.014,0.018,0.006,0.000,0.000,0.008,0.001,0.915,0.915
TCGA-22-5482-01A,0.008,0.000,0.008,0.002,0.004,0.001,0.004,0.021,0.112,0.013,0.039,0.000,0.001,0.003,0.000,0.785,0.785
TCGA-21-1077-01A,0.048,0.002,0.028,0.001,0.013,0.001,0.014,0.030,0.122,0.016,0.081,0.001,0.000,0.007,0.003,0.635,0.635
TCGA-43-6773-01A,0.128,0.025,0.026,0.019,0.024,0.000,0.001,0.086,0.199,0.038,0.121,0.001,0.001,0.008,0.001,0.323,0.323
TCGA-34-8455-01A,0.018,0.000,0.018,0.001,0.014,0.000,0.000,0.055,0.130,0.022,0.036,0.001,0.000,0.016,0.000,0.689,0.689
TCGA-85-7950-01A,0.008,0.013,0.089,0.029,0.050,0.001,0.010,0.046,0.223,0.003,0.073,0.001,0.001,0.013,0.002,0.440,0.440
TCGA-60-2715-01A,0.021,0.003,0.042,0.009,0.027,0.002,0.037,0.105,0.221,0.047,0.153,0.010,0.001,0.015,0.006,0.301,0.301
TCGA-85-A5B5-01A,0.009,0.006,0.026,0.003,0.006,0.001,0.001,0.021,0.075,0.007,0.033,0.000,0.000,0.005,0.000,0.806,0.806
TCGA-33-4583-01A,0.003,0.000,0.003,0.020,0.000,0.000,0.000,0.009,0.005,0.003,0.016,0.000,0.000,0.002,0.002,0.937,0.937
TCGA-60-2725-01A,0.030,0.007,0.048,0.007,0.034,0.001,0.026,0.046,0.167,0.020,0.161,0.006,0.001,0.014,0.014,0.418,0.418
TCGA-85-8072-01A,0.018,0.005,0.022,0.025,0.028,0.001,0.008,0.046,0.057,0.008,0.100,0.002,0.001,0.010,0.000,0.668,0.668
TCGA-22-4601-01A,0.013,0.000,0.028,0.003,0.021,0.000,0.001,0.037,0.030,0.013,0.068,0.001,0.000,0.011,0.000,0.774,0.774
TCGA-66-2781-01A,0.056,0.000,0.021,0.001,0.027,0.000,0.004,0.028,0.114,0.014,0.040,0.001,0.000,0.015,0.006,0.671,0.671
TCGA-22-0940-01A,0.020,0.003,0.026,0.051,0.019,0.000,0.019,0.029,0.141,0.011,0.115,0.001,0.001,0.004,0.000,0.559,0.559
TCGA-43-6143-01A,0.008,0.000,0.023,0.021,0.015,0.001,0.001,0.039,0.087,0.023,0.055,0.002,0.000,0.015,0.000,0.708,0.708
TCGA-39-5021-01A,0.054,0.001,0.044,0.001,0.048,0.001,0.013,0.022,0.105,0.010,0.099,0.000,0.000,0.003,0.000,0.598,0.598
TCGA-22-1012-01A,0.019,0.003,0.028,0.001,0.034,0.002,0.010,0.022,0.082,0.010,0.063,0.000,0.001,0.003,0.009,0.712,0.712
TCGA-33-AASL-01A,0.005,0.000,0.006,0.011,0.000,0.000,0.002,0.012,0.003,0.000,0.016,0.000,0.000,0.003,0.006,0.936,0.936
TCGA-33-4533-01A,0.008,0.000,0.025,0.001,0.030,0.001,0.023,0.047,0.262,0.021,0.038,0.005,0.001,0.003,0.004,0.529,0.529
TCGA-43-6647-01A,0.041,0.000,0.052,0.000,0.019,0.000,0.019,0.039,0.372,0.008,0.117,0.001,0.000,0.011,0.001,0.319,0.319
TCGA-77-6845-01A,0.004,0.000,0.005,0.000,0.009,0.000,0.000,0.024,0.026,0.006,0.027,0.000,0.000,0.003,0.000,0.895,0.895
TCGA-56-8504-01A,0.006,0.000,0.033,0.025,0.016,0.001,0.002,0.027,0.076,0.007,0.089,0.001,0.000,0.008,0.000,0.710,0.710
TCGA-56-8629-01A,0.012,0.000,0.011,0.015,0.004,0.000,0.000,0.020,0.079,0.001,0.050,0.000,0.000,0.007,0.000,0.800,0.800
TCGA-63-A5MY-01A,0.006,0.000,0.001,0.000,0.006,0.000,0.000,0.013,0.000,0.003,0.004,0.000,0.000,0.007,0.003,0.955,0.955
TCGA-37-4130-01A,0.096,0.000,0.045,0.093,0.032,0.000,0.025,0.003,0.012,0.005,0.164,0.001,0.000,0.000,0.003,0.521,0.521
TCGA-22-1002-01A,0.024,0.010,0.017,0.004,0.027,0.001,0.009,0.115,0.163,0.063,0.067,0.002,0.002,0.019,0.006,0.472,0.472
TCGA-18-3410-01A,0.038,0.013,0.080,0.018,0.057,0.001,0.033,0.033,0.051,0.004,0.109,0.001,0.000,0.006,0.008,0.549,0.549
TCGA-39-5011-01A,0.010,0.001,0.030,0.063,0.019,0.000,0.018,0.018,0.029,0.000,0.190,0.000,0.000,0.003,0.000,0.617,0.617
