,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-KL-8325-01A,0.000,0.000,0.002,0.000,0.000,0.001,0.000,0.012,0.000,0.018,0.028,0.000,0.000,0.000,0.000,0.939,0.939
TCGA-KO-8411-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.065,0.000,0.037,0.026,0.000,0.000,0.000,0.000,0.871,0.871
TCGA-KL-8331-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.016,0.000,0.031,0.022,0.000,0.000,0.000,0.000,0.930,0.930
TCGA-KO-8409-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.035,0.069,0.000,0.000,0.000,0.000,0.887,0.887
TCGA-KM-8439-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.041,0.000,0.040,0.123,0.005,0.002,0.000,0.000,0.787,0.787
TCGA-KN-8423-01A,0.000,0.000,0.002,0.000,0.000,0.001,0.005,0.041,0.000,0.041,0.049,0.000,0.000,0.000,0.000,0.862,0.862
TCGA-KL-8339-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.018,0.000,0.035,0.039,0.000,0.000,0.000,0.000,0.907,0.907
TCGA-KN-8434-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.095,0.000,0.071,0.121,0.008,0.000,0.000,0.000,0.701,0.701
TCGA-KL-8342-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.082,0.000,0.041,0.080,0.000,0.000,0.000,0.000,0.794,0.794
TCGA-KN-8428-01A,0.003,0.000,0.006,0.000,0.000,0.000,0.000,0.018,0.000,0.060,0.044,0.002,0.000,0.000,0.000,0.865,0.865
TCGA-KO-8416-01A,0.001,0.000,0.002,0.000,0.000,0.001,0.000,0.020,0.000,0.046,0.062,0.000,0.000,0.000,0.000,0.869,0.869
TCGA-KL-8344-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.168,0.000,0.184,0.066,0.003,0.000,0.000,0.000,0.576,0.576
TCGA-KM-8441-01A,0.000,0.000,0.002,0.000,0.000,0.001,0.001,0.079,0.000,0.072,0.157,0.002,0.001,0.000,0.000,0.685,0.685
TCGA-KM-8442-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.001,0.035,0.000,0.027,0.055,0.001,0.000,0.000,0.000,0.879,0.879
TCGA-KL-8346-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.018,0.000,0.048,0.006,0.000,0.000,0.000,0.000,0.926,0.926
TCGA-KL-8341-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.019,0.000,0.022,0.026,0.000,0.000,0.000,0.000,0.931,0.931
TCGA-KL-8330-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.026,0.000,0.038,0.021,0.000,0.000,0.000,0.000,0.914,0.914
TCGA-KN-8431-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.055,0.000,0.054,0.043,0.000,0.000,0.000,0.000,0.846,0.846
TCGA-KO-8403-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.062,0.000,0.041,0.129,0.001,0.000,0.000,0.000,0.763,0.763
TCGA-KO-8405-01A,0.000,0.000,0.006,0.000,0.000,0.000,0.001,0.033,0.008,0.047,0.312,0.005,0.000,0.000,0.000,0.587,0.587
TCGA-KN-8435-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.042,0.000,0.031,0.025,0.000,0.000,0.000,0.000,0.901,0.901
TCGA-KN-8419-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.005,0.049,0.000,0.047,0.092,0.000,0.000,0.000,0.000,0.802,0.802
TCGA-KL-8337-01A,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.027,0.000,0.036,0.018,0.000,0.000,0.000,0.000,0.917,0.917
TCGA-KL-8332-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.119,0.000,0.058,0.069,0.000,0.000,0.000,0.000,0.752,0.752
TCGA-KO-8413-01A,0.000,0.000,0.008,0.000,0.000,0.000,0.001,0.078,0.000,0.071,0.153,0.006,0.002,0.000,0.000,0.681,0.681
TCGA-KM-8443-01A,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.020,0.000,0.019,0.009,0.000,0.000,0.000,0.000,0.949,0.949
TCGA-KL-8333-01A,0.017,0.017,0.006,0.000,0.000,0.005,0.003,0.202,0.022,0.123,0.115,0.003,0.000,0.000,0.000,0.487,0.487
TCGA-KL-8334-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.039,0.000,0.043,0.106,0.004,0.000,0.000,0.000,0.804,0.804
TCGA-KN-8427-01A,0.000,0.000,0.017,0.006,0.001,0.000,0.000,0.046,0.177,0.001,0.070,0.014,0.000,0.000,0.000,0.668,0.668
TCGA-KL-8338-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.022,0.000,0.043,0.059,0.004,0.000,0.000,0.000,0.869,0.869
TCGA-KN-8432-01A,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.072,0.000,0.056,0.051,0.001,0.009,0.000,0.000,0.809,0.809
TCGA-KO-8410-01A,0.001,0.001,0.002,0.000,0.000,0.000,0.003,0.073,0.000,0.051,0.088,0.000,0.000,0.000,0.000,0.781,0.781
TCGA-KN-8437-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.070,0.000,0.059,0.125,0.001,0.000,0.000,0.000,0.745,0.745
TCGA-KN-8430-01A,0.001,0.000,0.005,0.000,0.000,0.000,0.000,0.069,0.000,0.053,0.119,0.002,0.000,0.000,0.000,0.751,0.751
TCGA-KM-8477-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.035,0.000,0.038,0.088,0.001,0.000,0.000,0.000,0.837,0.837
TCGA-KO-8414-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.036,0.054,0.000,0.007,0.000,0.000,0.883,0.883
TCGA-KL-8323-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.054,0.000,0.022,0.037,0.002,0.000,0.000,0.000,0.881,0.881
TCGA-KL-8328-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.009,0.000,0.034,0.030,0.000,0.000,0.000,0.000,0.924,0.924
TCGA-KN-8426-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.024,0.000,0.032,0.083,0.000,0.001,0.000,0.000,0.853,0.853
TCGA-KL-8336-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.045,0.000,0.043,0.125,0.000,0.000,0.000,0.000,0.785,0.785
TCGA-KL-8329-01A,0.001,0.000,0.010,0.000,0.000,0.001,0.000,0.030,0.000,0.047,0.142,0.005,0.000,0.000,0.000,0.765,0.765
TCGA-KN-8429-01A,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.041,0.000,0.044,0.061,0.002,0.000,0.000,0.000,0.849,0.849
TCGA-KL-8326-01A,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.016,0.000,0.059,0.011,0.000,0.000,0.000,0.000,0.912,0.912
TCGA-KN-8425-01A,0.000,0.000,0.001,0.000,0.000,0.011,0.000,0.037,0.000,0.024,0.134,0.000,0.000,0.000,0.000,0.792,0.792
TCGA-KL-8327-01A,0.000,0.000,0.002,0.000,0.000,0.001,0.000,0.009,0.000,0.041,0.028,0.000,0.000,0.000,0.000,0.919,0.919
TCGA-KL-8343-01A,0.000,0.000,0.002,0.000,0.000,0.003,0.000,0.043,0.000,0.079,0.042,0.000,0.000,0.000,0.000,0.831,0.831
TCGA-KL-8324-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.032,0.000,0.051,0.031,0.000,0.000,0.000,0.000,0.880,0.880
TCGA-KN-8433-01A,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.023,0.000,0.069,0.134,0.001,0.000,0.000,0.000,0.767,0.767
TCGA-KO-8417-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.000,0.038,0.015,0.000,0.000,0.000,0.000,0.905,0.905
TCGA-KM-8639-01A,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.067,0.000,0.043,0.144,0.013,0.002,0.000,0.000,0.719,0.719
TCGA-KL-8340-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.048,0.000,0.090,0.041,0.001,0.000,0.000,0.000,0.818,0.818
TCGA-KO-8404-01A,0.000,0.000,0.007,0.002,0.000,0.000,0.000,0.010,0.307,0.000,0.365,0.004,0.000,0.000,0.000,0.303,0.303
TCGA-KM-8440-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.000,0.034,0.027,0.000,0.000,0.000,0.000,0.910,0.910
TCGA-KN-8436-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.031,0.008,0.000,0.000,0.000,0.000,0.929,0.929
TCGA-KN-8424-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.080,0.000,0.029,0.146,0.006,0.000,0.000,0.000,0.735,0.735
TCGA-KO-8406-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.042,0.000,0.035,0.039,0.000,0.000,0.000,0.000,0.883,0.883
TCGA-KM-8438-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.080,0.000,0.049,0.046,0.000,0.000,0.000,0.000,0.823,0.823
TCGA-KN-8418-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.031,0.000,0.039,0.026,0.001,0.000,0.000,0.000,0.902,0.902
TCGA-KL-8335-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.008,0.000,0.060,0.029,0.000,0.000,0.000,0.000,0.902,0.902
TCGA-KL-8345-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.040,0.000,0.043,0.021,0.000,0.000,0.000,0.000,0.893,0.893
TCGA-KO-8407-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.082,0.000,0.053,0.058,0.010,0.000,0.000,0.000,0.796,0.796
TCGA-KN-8421-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.029,0.009,0.000,0.000,0.000,0.000,0.946,0.946
TCGA-KO-8415-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.009,0.000,0.035,0.124,0.000,0.001,0.000,0.000,0.828,0.828
TCGA-KM-8476-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.010,0.000,0.046,0.044,0.000,0.000,0.000,0.000,0.898,0.898
TCGA-KO-8408-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.017,0.000,0.104,0.050,0.003,0.000,0.000,0.000,0.823,0.823
