,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-55-8508-01A,0.127,0.011,0.024,0.001,0.003,0.000,0.000,0.036,0.088,0.026,0.079,0.002,0.003,0.020,0.007,0.573,0.573
TCGA-67-3771-01A,0.047,0.006,0.021,0.003,0.026,0.000,0.001,0.030,0.071,0.032,0.205,0.001,0.001,0.016,0.003,0.537,0.537
TCGA-55-A4DG-01A,0.053,0.058,0.019,0.005,0.022,0.001,0.010,0.024,0.065,0.020,0.086,0.009,0.001,0.020,0.000,0.607,0.607
TCGA-91-7771-01A,0.034,0.017,0.033,0.003,0.022,0.007,0.031,0.072,0.083,0.048,0.150,0.003,0.000,0.002,0.001,0.494,0.494
TCGA-91-6849-01A,0.062,0.016,0.008,0.004,0.010,0.000,0.024,0.067,0.014,0.022,0.107,0.001,0.000,0.012,0.000,0.653,0.653
TCGA-64-5781-01A,0.045,0.000,0.012,0.043,0.001,0.000,0.001,0.018,0.124,0.010,0.047,0.001,0.003,0.015,0.003,0.677,0.677
TCGA-44-6146-01B,0.014,0.007,0.006,0.003,0.004,0.013,0.019,0.021,0.103,0.011,0.005,0.015,0.000,0.042,0.000,0.738,0.738
TCGA-97-7552-01A,0.044,0.054,0.029,0.024,0.029,0.000,0.039,0.073,0.062,0.017,0.105,0.008,0.002,0.023,0.000,0.490,0.490
TCGA-80-5608-01A,0.014,0.000,0.011,0.008,0.001,0.000,0.007,0.035,0.028,0.024,0.075,0.001,0.003,0.013,0.000,0.779,0.779
TCGA-91-6829-01A,0.005,0.000,0.009,0.001,0.010,0.000,0.000,0.069,0.251,0.027,0.104,0.007,0.001,0.000,0.000,0.514,0.514
TCGA-49-AARE-01A,0.014,0.012,0.012,0.010,0.001,0.000,0.014,0.008,0.065,0.011,0.081,0.003,0.003,0.019,0.012,0.736,0.736
TCGA-97-A4M1-01A,0.007,0.000,0.011,0.000,0.009,0.001,0.081,0.118,0.049,0.032,0.107,0.013,0.006,0.000,0.000,0.565,0.565
TCGA-83-5908-01A,0.003,0.000,0.024,0.101,0.017,0.000,0.020,0.048,0.077,0.014,0.098,0.003,0.001,0.002,0.000,0.593,0.593
TCGA-97-8179-01A,0.000,0.000,0.008,0.004,0.002,0.000,0.029,0.067,0.050,0.047,0.093,0.005,0.000,0.004,0.000,0.691,0.691
TCGA-64-1680-01A,0.014,0.000,0.007,0.005,0.000,0.000,0.036,0.020,0.022,0.011,0.016,0.005,0.000,0.004,0.002,0.857,0.857
TCGA-73-4670-01A,0.014,0.000,0.003,0.002,0.000,0.000,0.000,0.024,0.082,0.017,0.066,0.000,0.000,0.009,0.005,0.778,0.778
TCGA-44-3396-01A,0.041,0.000,0.027,0.001,0.029,0.000,0.027,0.048,0.138,0.016,0.170,0.005,0.000,0.018,0.010,0.471,0.471
TCGA-80-5611-01A,0.002,0.000,0.025,0.010,0.006,0.000,0.000,0.007,0.030,0.004,0.260,0.002,0.000,0.001,0.008,0.644,0.644
TCGA-53-7624-01A,0.008,0.000,0.030,0.011,0.006,0.001,0.005,0.022,0.001,0.005,0.095,0.001,0.003,0.011,0.000,0.802,0.802
TCGA-91-6835-01A,0.005,0.054,0.037,0.002,0.047,0.002,0.039,0.068,0.080,0.018,0.200,0.005,0.003,0.025,0.000,0.415,0.415
TCGA-L9-A50W-01A,0.016,0.000,0.020,0.008,0.000,0.001,0.059,0.041,0.003,0.011,0.091,0.010,0.001,0.002,0.000,0.737,0.737
TCGA-86-7713-01A,0.015,0.000,0.009,0.000,0.001,0.000,0.001,0.029,0.000,0.029,0.032,0.001,0.000,0.016,0.000,0.868,0.868
TCGA-50-5044-01A,0.018,0.000,0.019,0.015,0.001,0.000,0.036,0.067,0.130,0.039,0.054,0.002,0.000,0.000,0.000,0.617,0.617
