,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-C8-A134-01A,0.000,0.000,0.029,0.006,0.022,0.000,0.071,0.047,0.088,0.024,0.064,0.000,0.001,0.000,0.000,0.649,0.649
TCGA-E2-A1LE-01A,0.000,0.000,0.014,0.001,0.031,0.000,0.036,0.060,0.207,0.031,0.086,0.000,0.000,0.000,0.000,0.533,0.533
TCGA-5L-AAT1-01A,0.000,0.000,0.044,0.002,0.037,0.000,0.058,0.030,0.202,0.017,0.180,0.003,0.001,0.000,0.000,0.428,0.428
TCGA-D8-A1JL-01A,0.000,0.000,0.049,0.040,0.007,0.000,0.054,0.049,0.152,0.016,0.111,0.001,0.000,0.009,0.000,0.510,0.510
TCGA-AC-A2QI-01A,0.000,0.003,0.022,0.000,0.018,0.000,0.033,0.082,0.236,0.033,0.123,0.002,0.000,0.000,0.000,0.448,0.448
TCGA-GM-A3XL-01A,0.009,0.000,0.019,0.035,0.003,0.000,0.022,0.004,0.023,0.007,0.074,0.000,0.000,0.000,0.001,0.803,0.803
TCGA-E9-A1ND-01A,0.011,0.000,0.043,0.038,0.012,0.000,0.004,0.020,0.109,0.006,0.176,0.000,0.000,0.039,0.002,0.539,0.539
TCGA-AO-A03T-01A,0.000,0.000,0.011,0.006,0.001,0.000,0.069,0.013,0.067,0.025,0.006,0.000,0.000,0.000,0.000,0.801,0.801
TCGA-A2-A04N-01A,0.000,0.012,0.013,0.002,0.005,0.000,0.026,0.034,0.277,0.016,0.053,0.008,0.000,0.000,0.000,0.553,0.553
TCGA-A2-A0YT-01A,0.000,0.000,0.001,0.009,0.013,0.000,0.022,0.057,0.030,0.016,0.045,0.000,0.000,0.000,0.000,0.806,0.806
TCGA-E2-A15E-01A,0.000,0.000,0.008,0.004,0.001,0.000,0.018,0.030,0.153,0.029,0.033,0.005,0.000,0.000,0.000,0.719,0.719
TCGA-E9-A1R7-01A,0.000,0.000,0.005,0.000,0.007,0.000,0.009,0.041,0.072,0.014,0.024,0.000,0.000,0.009,0.000,0.817,0.817
TCGA-BH-A0BD-01A,0.000,0.000,0.027,0.009,0.006,0.000,0.027,0.042,0.174,0.024,0.077,0.007,0.000,0.000,0.000,0.606,0.606
TCGA-AN-A0AM-01A,0.012,0.000,0.019,0.017,0.005,0.000,0.002,0.010,0.135,0.005,0.083,0.000,0.000,0.001,0.001,0.709,0.709
TCGA-B6-A0RG-01A,0.000,0.000,0.005,0.003,0.000,0.000,0.010,0.036,0.135,0.019,0.015,0.002,0.000,0.004,0.000,0.772,0.772
TCGA-S3-AA10-01A,0.026,0.016,0.069,0.040,0.017,0.000,0.069,0.023,0.089,0.011,0.123,0.000,0.001,0.000,0.001,0.516,0.516
TCGA-GM-A3NY-01A,0.002,0.000,0.011,0.001,0.006,0.000,0.027,0.021,0.187,0.027,0.039,0.000,0.000,0.000,0.000,0.677,0.677
