"","cellFractions.B.Cells","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.TQ.A7RO.01A",3.42862034046379e-07,0.0554807518602444,0.0339496811797435,0.00398189461546824,0.0113513320859936,2.70756986415095e-06,2.86413961875056e-08,0.895233261185256
"TCGA.CS.6670.01A",5.78896278636149e-08,0.0373338067310608,0.024782209691767,0.00582080535191261,0.00959485789327412,2.50992037586991e-08,2.75072272797247e-05,0.922440730115874
"TCGA.QH.A6X5.01A",7.26279425599271e-07,0.0251829750545611,0.0270366585035771,0.00811954289828135,0.013797206982697,1.54162833593015e-05,1.46065417962067e-08,0.925847459391557
"TCGA.HW.7493.01A",6.85601843754435e-05,0.0524647134769549,0.0341537172092451,0.00601330139825015,0.0201673728909893,7.33550929662365e-06,3.10095285767691e-09,0.887124996229936
"TCGA.CS.6667.01A",0.000438486913097011,0.0142380634639647,0.0470471125394761,0.00396983580613149,0.0226837070882172,5.05411120353688e-06,1.85898871598187e-09,0.911617738218921
"TCGA.DU.6406.01A",1.38520891094818e-05,0.0166289468953292,0.106388008770663,0.00594737572875226,0.036414055934365,5.11741095206268e-06,2.9604934495583e-09,0.834602640210336
"TCGA.DU.A7TA.01A",0.000266126802375977,2.13046513751309e-07,0.0392091305293842,0.00355777982876634,0.0553198745415504,2.82638231446142e-08,1.93424325227335e-06,0.901644912744334
"TCGA.QH.A6X4.01A",9.73835428392789e-09,0.0364822573929257,0.0236580442754774,0.0017608376933987,0.0165482575636143,1.71855235377645e-06,7.53755385696221e-09,0.921548867246322
"TCGA.TQ.A7RR.01A",0.000326693442431937,1.16505720149486e-06,0.0268292367476965,0.00398563682098375,0.0423981625979168,5.69807313274396e-10,2.58744989379962e-08,0.926459078889463
"TCGA.HT.8104.01A",9.0229651651837e-06,0.0590788559657036,0.0694287198164526,0.00523436154316858,0.0286772756231019,7.55631787418001e-06,2.66337953944063e-09,0.837564205105154
"TCGA.HT.A74K.01A",3.04860244704896e-08,0.029406869783921,0.147747045926637,0.00487143763508299,0.0431854371513675,0.000496097267704485,1.33558876846952e-08,0.774293068393375
"TCGA.DB.A64X.01A",0.000131290055193492,0.00980570686167518,0.0219091714118792,0.00325707552008793,0.0168039451721458,5.62998099587006e-06,1.50060011422909e-09,0.948087179497422
"TCGA.HT.8107.01A",6.97557602015085e-10,0.0603025152948102,0.0286487589241242,0.00196054455235689,0.00800225214009814,2.03201257903229e-06,2.01654116067883e-09,0.901083894361933
"TCGA.FG.A710.01A",0.000945121681176399,1.17996585908085e-07,0.0438147282349093,0.00589139459116469,0.0684731789545439,4.77145505050225e-06,1.14869189644355e-09,0.880870685937877
"TCGA.QH.A6CX.01A",7.60245124042328e-09,0.0551821611565679,0.0293266769265511,0.00242140971715529,0.0300444782074443,1.15943627971166e-05,2.28191968002128e-08,0.883013649207836
"TCGA.CS.6666.01A",2.67878612364738e-05,0.0332339672632934,0.0975177521821251,0.00714665458476192,0.0231098764094847,1.65264070791634e-06,1.76498344979868e-09,0.838963307293407
"TCGA.TM.A7CA.01A",1.4905323321808e-07,0.026357518946205,0.0185792382919252,0.00273063178212775,0.0148770932067247,3.4684122203471e-06,2.49544473204891e-10,0.937451900058019
"TCGA.HW.7486.01A",7.08069359984865e-06,0.046595260427789,0.0269929132101646,0.00387444378614377,0.0259876888467141,8.68040189080282e-06,2.33953384892515e-09,0.896533930294164
"TCGA.QH.A6X8.01A",1.63377678898902e-07,0.053590714672159,0.0322892679597735,0.00227783384734571,0.0234452569582647,6.74390485371926e-06,6.49062870135838e-09,0.888390012789296
"TCGA.DU.A76K.01A",1.04774869844851e-08,0.0436219040758516,0.0257362322911481,0.00311597422827067,0.00467220563453288,7.17228991449973e-06,4.91723039367363e-08,0.922846451830491
"TCGA.DB.A4XD.01A",8.46958735651706e-07,0.0360081313619242,0.0251201808380416,0.00575609525808787,0.0243311451790529,7.30915929587963e-06,4.74232373301936e-09,0.908776286502538
"TCGA.DH.A669.01A",0.000892825167347207,5.38841946623482e-08,0.0305178648252758,0.00278237712406242,0.0481442268192063,2.79356882347611e-05,3.59731596665003e-09,0.917634712894363
"TCGA.WY.A858.01A",1.31099606925777e-06,1.26273006004767e-08,0.0552472501555988,0.00287597162911855,0.0531848798481213,8.80554077460339e-06,1.74196258689285e-06,0.88868002724043
"TCGA.DU.7294.01A",3.38708842926884e-08,0.0374398052143533,0.0248325516204727,0.00413239996406941,0.0129038798192726,2.49376993660939e-07,2.00542166595173e-09,0.920691078128532
"TCGA.TM.A7C3.01A",3.54254032257163e-06,0.0410118985105456,0.0473732251180501,0.0110580299831072,0.0121873568542337,2.93300009706775e-08,8.74324004843081e-05,0.888278485263256
"TCGA.WY.A85E.01A",4.38087761576173e-09,0.0276355885144528,0.0187852798896337,0.00238699821027335,0.00919175795359812,3.97290493995183e-06,8.5504021575684e-08,0.941996312642203
"TCGA.FG.A6J1.01A",0.000384162284016777,0.0152223329237983,0.057663958701364,0.0048364459162668,0.0288369843677581,5.84382640815167e-06,8.4371241889215e-09,0.893050263543264
"TCGA.QH.A65Z.01A",5.47058143118724e-09,0.0459201990043359,0.0254967378989988,0.00400587942771435,0.0067407708299032,1.31963267730951e-05,2.72437322679772e-08,0.917823183797961
"TCGA.VM.A8CD.01A",8.56510711771424e-09,0.140580061950886,0.0573178462816817,0.00497505931068618,0.0683044498090796,1.38339181653446e-06,2.07826938261557e-08,0.728821169908049
"TCGA.HT.8019.01A",1.35189557145107e-09,0.0532669823540095,0.0221316416499481,0.00198940928720094,0.00568095548108386,1.87747261955234e-05,4.09652195486402e-09,0.916912231053145
"TCGA.QH.A6CV.01A",0.00100247561959802,1.83662504141061e-06,0.0593429697572596,0.00401603210878266,0.0765393380690004,5.20743379498336e-05,2.92978195039253e-09,0.859045270552586
"TCGA.FG.A6IZ.01A",9.01368538504712e-08,0.0149089075082267,0.0338145493526126,0.00266902177568849,0.0286689766311885,0.000141340527416585,3.72611777534556e-09,0.919797110341895
"TCGA.P5.A5F1.01A",9.43010248885404e-06,0.021937469914563,0.0314985890365933,0.00522874879531203,0.0398051319591228,1.54722801523801e-06,1.14185861604353e-08,0.901519071545319
"TCGA.P5.A72U.01A",0.00451153357547807,0.0335962067410717,0.108929925420797,0.0174451647319607,0.0321202267243754,0.000334030118489617,0.000621963571588914,0.802440949116239
"TCGA.CS.4943.01A",0.000233941335469906,1.62588144702535e-08,0.0206730816158889,0.00280655787892297,0.0442985581622019,1.18179357493692e-06,1.72793687301153e-09,0.93198666122719
"TCGA.P5.A5EW.01A",4.92970520135252e-05,0.0602143591790705,0.0238135755918054,0.00718488127246277,0.0305299517561055,1.5049144281341e-05,4.59422774143085e-09,0.878192881410033
"TCGA.E1.5322.01A",0.000837717469991123,2.89312776851026e-07,0.0232533995981332,0.0039377723496563,0.108412572616445,1.82018090774188e-06,1.31090453992547e-08,0.863556415363045
"TCGA.HT.A4DS.01A",6.64712022332221e-07,6.71146212229313e-08,0.0297049052720875,0.00147602282755838,0.124799089464223,3.60898733754244e-05,4.10487186773484e-08,0.843983119687394
"TCGA.FG.7634.01A",1.03203728296634e-07,0.102962967171617,0.108535906959194,0.00900847007098168,0.0481568383315244,8.12425980349543e-06,1.1178382512994e-08,0.731327578824769
"TCGA.DU.7306.01A",1.80962858022031e-07,3.87880360140713e-08,0.0278093052303686,0.00341837136964698,0.0362304698255991,0.000120679677680447,9.04200098461867e-10,0.932420953241611
"TCGA.FG.7636.01A",1.09402459779249e-07,0.0146757425464902,0.0206477698609911,0.0051495731887463,0.024632669684829,5.26139392586956e-06,5.04582701060118e-06,0.934883828095547
"TCGA.S9.A7J3.01A",4.40040212783491e-09,0.0563926121264032,0.0431992142032699,0.00266020160333832,0.0172384442273409,9.71536623715111e-07,6.91131124942087e-10,0.880508551211491
"TCGA.DU.A6S7.01A",9.15646146042397e-05,0.0403814107246042,0.0411329145512634,0.00284823906571507,0.0524120385205427,3.26028714758418e-05,5.17986153002823e-10,0.863101229133808
"TCGA.DU.6396.01A",7.54131391947745e-08,4.5834862683286e-08,0.0534100055151499,0.0017806889815097,0.36905929907149,9.49548905073367e-05,7.97881048530946e-08,0.575654850505237
"TCGA.S9.A7QW.01A",5.15983782056133e-07,0.0290944575697607,0.0181099388947859,0.00741272117050072,0.00865020235231093,6.98522841049944e-07,1.76430196466721e-07,0.936731289075822
"TCGA.FG.7643.01A",1.51081832764679e-08,0.0669228744729498,0.0347137362961764,0.00386557409936511,0.0124085911076211,5.1735290057528e-06,1.86323252537988e-07,0.882083849063446
"TCGA.S9.A7R4.01A",2.51649691491049e-07,0.0177493862867606,0.0575813682891161,0.0052943693349221,0.0251380692311964,6.20494849059536e-06,1.37978342162391e-08,0.894230336461988
"TCGA.DU.A6S8.01A",5.03488370877532e-09,0.0411107595202938,0.0276744319059861,0.00228147852810046,0.00968730560779972,9.73902192418e-07,1.54264770529372e-09,0.919245043958096
"TCGA.HT.7601.01A",1.70342666885512e-08,3.29274903148478e-07,0.0143451724429243,0.00366147232812368,0.27857905253728,4.99168615917256e-05,2.98959099885031e-09,0.703364036531319
"TCGA.HT.7854.01A",1.93982439407707e-06,0.0762670406276097,0.044610600588982,0.00410344797608884,0.0382720121603725,2.04145639689507e-11,2.87632561720258e-08,0.836744930038882
"TCGA.QH.A6X3.01A",1.42050908629728e-07,0.00336103607187459,0.016069322649038,0.00192240162182265,0.0257066965167322,2.98190026179317e-05,4.3304185716874e-09,0.952910577756587
"TCGA.P5.A5F0.01A",3.39095147512073e-10,0.0566872275131134,0.0220594485298101,0.00216419475752488,0.00426462419005824,1.46499253311976e-05,1.1967515476167e-06,0.914808657993519
"TCGA.CS.5395.01A",4.86355293957793e-08,0.0641741234320244,0.0335285153194075,0.00533798232698817,0.0159256895132059,1.37227584711587e-05,3.60841831681446e-08,0.881019881930191
"TCGA.DU.6402.01A",3.02625314331828e-08,0.438851664992715,0.124615481315953,0.00998835869218618,0.106870201511804,8.47021588909969e-07,1.30869137116373e-08,0.319673403116308
"TCGA.VM.A8CE.01A",3.56514541393362e-07,0.0465954431894385,0.0362433773108255,0.00863454397467651,0.0157629439693027,9.45876065058385e-07,2.11758643127005e-08,0.892762367989286
"TCGA.HT.7467.01A",6.39930046571376e-09,0.0298228170088273,0.0289027588839109,0.00273546461804216,0.0107001748936336,5.73444455930695e-06,4.03673711457591e-09,0.927833039714989
"TCGA.DB.A4XC.01A",8.85803345954968e-08,0.032337816558873,0.03317986839847,0.00837629886405264,0.0374364729221686,1.29037519216029e-06,3.41828793850637e-09,0.888668160882621
"TCGA.RY.A83X.01A",2.43254680803014e-09,0.0452077029614053,0.0293756406158963,0.00376609492290169,0.0138293320391382,1.368121749539e-06,1.09263792679586e-08,0.907819847979983
"TCGA.HT.A5R9.01A",0.000845356544003478,0.016073628174381,0.0314594585964076,0.0107468103186198,0.00527203291153656,1.35150604005491e-05,0.00123206683614547,0.934357131558506
"TCGA.S9.A6WD.01A",3.72764220042799e-08,0.0372933704452759,0.0222088294666884,0.00239880810477432,0.0122528207916193,9.2987737080364e-07,5.31560529112848e-09,0.925845198722244
"TCGA.F6.A8O4.01A",1.84496775820224e-05,0.0357606935947595,0.0204310173142723,0.00322386966233187,0.0118551947900904,8.49070724408e-06,1.39144516680023e-07,0.928702145109203
"TCGA.TQ.A7RV.01A",3.34131637787809e-07,0.036380633680883,0.0304895984929299,0.00310370268436014,0.0184450698466127,2.81028048330243e-06,3.02399723678205e-10,0.911577850580694
"TCGA.FG.7637.01A",0.000494491747664748,0.0339614161531675,0.037753157559519,0.00909107703173256,0.0147852283004782,1.98577912508651e-06,1.65224940554338e-09,0.903912641776064
"TCGA.FG.6689.01A",2.96782894240952e-07,0.041131320195627,0.0278880218371566,0.00363613861682747,0.0373790540317463,3.39492414636947e-06,2.50520277998741e-10,0.889961773361082
"TCGA.E1.A7YO.01A",6.70053931801744e-08,0.0379773533586589,0.0357186499091727,0.00496686288775434,0.00945008196284004,1.25170307797469e-07,5.04423787409868e-09,0.911886854661635
"TCGA.FG.7638.01B",8.69275184082158e-06,0.045216869846067,0.0236722424266008,0.00430678235643589,0.00979909505880252,4.01944524012292e-06,1.10022333978023e-09,0.91699229701479
"TCGA.S9.A7QZ.01A",1.43164056170042e-08,0.0285059112354462,0.0386954364659994,0.00306695261340314,0.00684947650398055,5.07128112113004e-05,3.6957825690828e-08,0.922831459095728
"TCGA.P5.A5F2.01A",8.77758454677106e-09,0.0344984961522042,0.0178879941422564,0.00146598671087632,0.011801423232708,1.15487928147077e-05,1.76146309568369e-09,0.934334540430093
"TCGA.R8.A6YH.01A",0.000344715977131508,0.00730526419941825,0.0210445363970055,0.00263176695728898,0.0293366674936812,1.22711605395804e-07,7.3120629344401e-10,0.939336925532663
"TCGA.E1.A7YS.01A",1.41664890061093e-08,0.0378218894324799,0.0253587841866927,0.00168725477901577,0.00760608068384885,1.13013758266254e-06,6.5817642453389e-09,0.927524840032127
"TCGA.HT.7880.01A",1.3230763841932e-05,0.0412582117145706,0.0294975845547369,0.00305555882722099,0.0111738223579686,1.97267422509261e-05,2.92112379494709e-09,0.914981862118286
"TCGA.DU.5852.01A",4.63038286826929e-08,0.0671724710526438,0.0897882777996813,0.00740478483965873,0.0445998765394337,3.54087098272341e-06,2.76371830953268e-08,0.791030974956588
"TCGA.E1.A7Z4.01A",0.000113912081382026,0.00283213693873085,0.0244279914522214,0.0038033904468344,0.0412068252566342,5.31876566205794e-07,3.04360430230593e-09,0.927615208904026
"TCGA.DU.7298.01A",6.99801761205311e-07,0.0565665003826033,0.0298745628853912,0.00257496251673169,0.0349007918245787,1.20414430754503e-05,2.105037835111e-09,0.87607043904082
"TCGA.HT.7478.01A",3.42115950825855e-07,0.0095010853611977,0.035422888219326,0.00667014427536524,0.103341629725491,8.27530779765078e-07,7.00617719383445e-08,0.845063012710117
"TCGA.DU.A5TU.01A",4.62347566039911e-05,2.03185522280317e-09,0.0189190536140173,0.00285940844522004,0.124991649213788,1.86930336549909e-09,1.65107299068431e-06,0.853181998996222
