"","cellFractions.B.Cells","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.94.7943.01A",0.00223695509221915,0.156925707553186,0.0559142692006392,0.0268686799347917,0.023630035978141,0.000293651119617845,0.00463065845210276,0.729500042669302
"TCGA.68.8251.01A",0.00503354895623076,0.138076032961278,0.0905195326914056,0.114177368562628,0.034802765977728,0.00161082952072019,0.0184399176431391,0.597340003686871
"TCGA.33.A5GW.01A",1.9995860034185e-07,0.421620381109291,0.0940171131697693,0.0107206836146734,0.0155178566375482,0.000799508559200731,2.53858160241279e-09,0.457324254412336
"TCGA.85.8070.01A",2.33787329882338e-07,0.157203580757577,0.0306625444392997,0.00970618150634822,0.00757956947015245,3.88108231726871e-05,0.000730268342549507,0.794078810873571
"TCGA.85.8479.01A",4.26027161125683e-09,0.34798947631573,0.081187754594459,0.0162115335417868,0.0126054739530934,0.00037042216102535,0.00112970630375992,0.540505628869874
"TCGA.22.5482.01A",3.29443551508444e-09,0.769104224879031,0.127194261663118,0.0686327228348987,0.0346894374437472,0.000378805666955696,5.00120388373694e-07,4.40974262182539e-08
"TCGA.21.1077.01A",0.0288492415550549,0.44134938917125,0.0843734173177238,0.0768213109813598,0.029763420529245,0.000781329001399318,0.00496044369198544,0.333101447751981
"TCGA.43.6773.01A",0.185090562622877,0.257490678372004,0.196497324161113,0.197552477114541,0.142221869796561,0.00278839403737969,0.0183586917370576,2.15846622686585e-09
"TCGA.34.8455.01A",2.78496635427734e-06,0.267254371852618,0.103307652744397,0.0728439468425971,0.0202913890762041,0.00198512371038683,0.00474573982467767,0.529568990982765
"TCGA.85.7950.01A",0.0026497499009782,0.0654914033873837,0.0679315512912442,0.170328267830333,0.0204097785817708,0.000885950510750851,0.0626682791277684,0.609635019369771
"TCGA.60.2715.01A",0.0189178145805374,0.214105540608348,0.210694860011069,0.228341696676045,0.0904317534333835,0.00271622472229919,0.0186515320421675,0.216140577926151
"TCGA.85.A5B5.01A",0.00361265384877459,0.130623405602447,0.0521496032511366,0.0344048646021024,0.0148466774377932,0.000141647370726123,0.00957399418733221,0.754647153699688
