"","cellFractions.B.Cells","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.BQ.7044.01A",1.1245744694247e-08,0.099962311649832,0.0236018444265197,0.00188600611467749,0.0104101438457778,4.72636648402198e-05,0.00113251260060323,0.862959906452005
"TCGA.SX.A7SR.01A",4.29844785240755e-09,0.166845609809059,0.0366000009606011,0.00300354306996917,0.0171442786235877,0.0033494072235459,0.00100425965983783,0.772052896354951
"TCGA.MH.A854.01A",1.24674064900332e-07,0.119707393365889,0.0456546090101766,0.0100588513306166,0.0100861175588209,0.000699834547361203,0.00631218554346836,0.807480883969602
"TCGA.B3.8121.01A",1.25260562123718e-07,0.469872528595077,0.12072602215948,0.0208222295360401,0.095948639870755,0.00107241469630498,0.0076954951522167,0.283862544729564
"TCGA.2Z.A9JJ.01A",1.36085924729161e-08,0.334560776720227,0.0991809427766068,0.0311859601532916,0.0382706795553738,0.000718898403465741,6.85521009240642e-05,0.496014176681519
"TCGA.B1.7332.01A",3.0399618736273e-10,0.158797687598653,0.0508654592749037,0.00935999447844198,0.0238732488542222,0.000716658991561279,1.29699315476176e-07,0.756386820798906
"TCGA.WN.A9G9.01A",5.52873254761369e-06,1.59410954556854e-07,0.072169880299462,4.30304474200478e-05,0.212398291017377,1.10182566111045e-07,0.683082879642872,0.0323001202667999
"TCGA.A4.8310.01A",1.27113550507422e-08,0.263202617618249,0.0497301739733722,0.00839031835601709,0.0313869304635625,3.27046879688408e-05,5.51124470051211e-09,0.647257236678231
"TCGA.2Z.A9JT.01A",1.63259649969649e-08,0.040153932826459,0.0325725797376911,0.00372378355736673,0.0485972931712078,0.000913095501291534,0.00987698799689838,0.86416231088312
"TCGA.5P.A9K2.01A",1.38103615313259e-06,0.038451256002322,0.0104696956400012,0.00132595334125832,0.00481441646463587,0.000403167400980675,6.4725790187011e-06,0.94452765753563
"TCGA.4A.A93W.01A",8.82229607189175e-09,0.137722210736082,0.038459910636676,0.012112876594105,0.0138304716419668,0.000403376326357693,0.00248799458142014,0.794983150661097
"TCGA.DW.7837.01A",1.02102234785139e-09,0.12106711212979,0.0416559796911082,0.00846530692923945,0.0239108967142038,0.00207351131021578,0.0068919552774789,0.795935236926941
"TCGA.A4.A5DU.01A",2.76539788002529e-10,0.106734801634957,0.02232310832988,0.00291234273722875,0.0132317438672836,3.92515654494691e-05,0.00121157055448659,0.853547181034175
"TCGA.2Z.A9JI.01A",0.0375158370364598,0.114737474393057,0.0468953440104885,0.0098789960149776,0.0570400956319477,0.000153095912560122,0.0133793664939963,0.720399790506513
"TCGA.BQ.7050.01A",4.04612856137929e-08,0.212518145178243,0.0572632420250791,0.010172785231563,0.0174887773923439,1.53991558905694e-05,1.20714673425415e-07,0.702541489840921
"TCGA.BQ.5894.01A",0.0110598400474248,0.0551648762498283,0.178704099615345,0.0504307859066973,0.0888437865070197,0.00227109532612916,0.0290854546699354,0.58444006167762
"TCGA.BQ.5879.01A",1.7406884027133e-07,0.285427765178939,0.222465396130895,0.0232662830954668,0.0290577135226551,0.00426951248840752,5.17912540862591e-08,0.435513103723543
"TCGA.AL.3472.01A",9.88284635343805e-08,0.0790834258610519,0.0240252648358024,0.0101533303091222,0.00611275097441735,0.000772554163875403,0.00336590026865124,0.876486674758616
"TCGA.MH.A560.01A",1.08135668706235e-09,0.095513521636259,0.0441204806360675,0.00316177094639477,0.00862438022598411,3.94610817548351e-05,6.3418908632073e-08,0.848540320973274
"TCGA.BQ.5891.01A",2.34377701867808e-08,0.254188142644376,0.0556660799529663,0.00623818680349076,0.0162839810307202,2.84842704975326e-09,5.07860243075079e-07,0.667623075422007
"TCGA.B9.A5W7.01A",8.11740144687518e-09,0.185842384851276,0.0434801949473338,0.00320972310656904,0.0180907356917302,0.00324197685467482,0.000207281327197309,0.745927695103818
"TCGA.UZ.A9PR.01A",4.07697598346442e-08,0.210062091419149,0.042006989606852,0.00631340233582199,0.0295482705083892,0.000572794180690318,4.76499130865061e-08,0.711496363529425
"TCGA.B9.A69E.01A",7.36124325004619e-09,0.0905318340505493,0.197567406078129,0.00560864441048778,0.063032558119805,0.000131298798865278,0.00889283616062895,0.634235415020291
"TCGA.B3.4104.01A",3.10584182184708e-08,0.044426373522797,0.0753991619401231,0.0165211296070941,0.0065417480331978,0.000215325482613295,0.00615711954536634,0.85073911081039
"TCGA.SX.A71R.01A",3.36934445316302e-08,0.0504392006451042,0.0253735807439816,0.00179063199272544,0.00451438807586532,0.00052489277266462,0.00171670049412916,0.915640571582085
"TCGA.MH.A55Z.01A",1.51022938376495e-09,0.0801775908920679,0.0354954503722742,0.00201576583859963,0.0184823436034625,0.000427666705349574,0.00495256856855428,0.858448612509463
"TCGA.UZ.A9PO.01A",2.52881531564209e-07,0.319213493921046,0.0643951728686699,0.00501434332964963,0.0376200858334783,0.000103820045965623,6.74291843745046e-11,0.57365283105223
"TCGA.G7.7501.01A",2.20764305031872e-08,0.0962640232804332,0.0463131360735109,0.00670105981849835,0.0308209206729417,9.11870561472149e-06,0.00171174665557248,0.818179972716998
"TCGA.DW.7836.01A",7.74246264210547e-08,0.175464442754255,0.0497126202537526,0.022529565543687,0.0118849742108858,0.000660403740369864,4.56350586857256e-08,0.739747870437365
"TCGA.HE.A5NI.01A",1.36710374259095e-08,0.0614862806956228,0.0354357099302139,0.00299419798755503,0.00972828433599612,0.00234313320025911,0.00178502313419711,0.886227357045119
"TCGA.G7.A8LE.01A",5.78160700144058e-09,0.162427492980725,0.0567462732336592,0.0460422281799253,0.0148520766786974,0.000657316459372774,0.00177895069505832,0.717495655990955
"TCGA.Y8.A895.01A",6.77280256564428e-09,0.11792322923116,0.0288030686471817,0.00226968013762093,0.00728129913377032,0.000630912617350246,0.000309535714634644,0.842782267745479
"TCGA.UZ.A9PQ.01A",2.07440459576756e-08,0.074668944328252,0.055533729588433,0.00578901213379951,0.00478840486631998,5.33468089082716e-05,1.00700621694923e-07,0.859166440829619
"TCGA.BQ.5884.01A",5.35014917671768e-09,0.786556080614522,0.12815560712831,0.0185899032462645,0.0666965075473908,9.41835112058742e-07,3.94735508377469e-08,9.14804700124994e-07
"TCGA.BQ.5893.01A",1.62930563830394e-08,0.0844912173101546,0.129288434492502,0.0137361963258882,0.00804799574378664,0.000710553259675302,0.00481750244185796,0.758908084133079
"TCGA.UZ.A9PV.01A",4.53950258815427e-09,0.146630102794929,0.0381837666487086,0.0039079959880678,0.0079005486667319,0.00010696950168417,1.74858345130744e-05,0.803253126025863
"TCGA.B9.4113.01A",1.64215217910678e-08,0.161220739149033,0.0418001965410168,0.0062605448759108,0.0354036831802622,0.00279391270996242,0.00455926372551502,0.747961643396778
"TCGA.B3.3926.01A",0.000166441952543757,0.0593420901027078,0.0271723369622481,0.00693431904663555,0.0145900749427949,0.000206486048318546,0.00444557242142006,0.887142678523331
