,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-UZ-A9PO-01A,0.000,0.000,0.000,0.000,0.000,0.001,0.729,0.000,0.022,0.001,0.005,0.241,0.000,0.000,0.000,0.000
TCGA-G7-7501-01A,0.000,0.000,0.000,0.004,0.000,0.000,0.806,0.005,0.046,0.004,0.020,0.114,0.000,0.000,0.001,0.000
TCGA-DW-7836-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.848,0.000,0.033,0.074,0.014,0.025,0.004,0.000,0.001,0.000
TCGA-HE-A5NI-01A,0.000,0.000,0.000,0.003,0.000,0.000,0.800,0.000,0.035,0.000,0.002,0.149,0.009,0.000,0.001,0.000
TCGA-G7-A8LE-01A,0.000,0.000,0.004,0.002,0.000,0.000,0.707,0.008,0.047,0.147,0.036,0.046,0.002,0.000,0.001,0.000
TCGA-Y8-A895-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.920,0.007,0.017,0.000,0.000,0.046,0.002,0.000,0.005,0.000
TCGA-UZ-A9PQ-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.904,0.000,0.046,0.003,0.025,0.019,0.000,0.000,0.000,0.000
TCGA-BQ-5884-01A,0.004,0.000,0.013,0.000,0.006,0.000,0.633,0.001,0.046,0.005,0.004,0.288,0.000,0.000,0.000,0.000
TCGA-BQ-5893-01A,0.000,0.000,0.001,0.002,0.000,0.000,0.851,0.007,0.061,0.028,0.018,0.024,0.005,0.003,0.000,0.000
TCGA-UZ-A9PV-01A,0.000,0.000,0.000,0.003,0.000,0.000,0.934,0.000,0.033,0.000,0.001,0.026,0.002,0.000,0.000,0.000
TCGA-B9-4113-01A,0.001,0.000,0.000,0.005,0.003,0.000,0.690,0.000,0.029,0.023,0.001,0.228,0.017,0.000,0.002,0.000
TCGA-B3-3926-01A,0.000,0.000,0.001,0.003,0.000,0.000,0.803,0.000,0.046,0.017,0.006,0.120,0.001,0.002,0.000,0.000
TCGA-2Z-A9J3-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.981,0.000,0.010,0.000,0.001,0.004,0.002,0.000,0.001,0.000
TCGA-Y8-A8RZ-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.883,0.008,0.010,0.001,0.003,0.095,0.000,0.000,0.001,0.000
TCGA-AT-A5NU-01A,0.005,0.001,0.002,0.004,0.001,0.000,0.887,0.000,0.028,0.031,0.011,0.027,0.002,0.000,0.001,0.000
TCGA-G7-6792-01A,0.000,0.000,0.004,0.003,0.000,0.000,0.846,0.027,0.033,0.020,0.002,0.059,0.005,0.000,0.000,0.000
