,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-4T-AA8H-01A,0.007,0.000,0.000,0.000,0.000,0.000,0.002,0.004,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.983,0.983
TCGA-AA-A00Q-01A,0.004,0.000,0.005,0.007,0.000,0.000,0.009,0.025,0.033,0.006,0.020,0.000,0.000,0.000,0.000,0.890,0.890
TCGA-AZ-4614-01A,0.000,0.000,0.000,0.012,0.002,0.000,0.000,0.011,0.001,0.000,0.008,0.000,0.000,0.000,0.000,0.965,0.965
TCGA-A6-2675-01A,0.009,0.002,0.023,0.001,0.001,0.000,0.009,0.045,0.131,0.012,0.103,0.000,0.000,0.011,0.000,0.652,0.652
TCGA-AA-A00U-01A,0.001,0.000,0.005,0.004,0.001,0.000,0.003,0.018,0.013,0.008,0.007,0.000,0.000,0.000,0.000,0.941,0.941
TCGA-A6-6781-01A,0.012,0.000,0.009,0.027,0.014,0.000,0.002,0.054,0.220,0.009,0.105,0.001,0.001,0.023,0.007,0.517,0.517
TCGA-CM-6169-01A,0.011,0.001,0.033,0.012,0.001,0.000,0.028,0.092,0.163,0.018,0.095,0.001,0.000,0.009,0.001,0.533,0.533
TCGA-AA-3516-01A,0.009,0.000,0.010,0.014,0.007,0.000,0.009,0.020,0.020,0.001,0.033,0.000,0.000,0.000,0.000,0.874,0.874
TCGA-AA-3552-01A,0.042,0.001,0.019,0.004,0.004,0.000,0.033,0.036,0.026,0.014,0.050,0.001,0.000,0.006,0.000,0.764,0.764
TCGA-D5-6931-01A,0.025,0.002,0.030,0.005,0.005,0.000,0.012,0.028,0.065,0.003,0.059,0.001,0.000,0.005,0.000,0.760,0.760
TCGA-SS-A7HO-01A,0.002,0.000,0.000,0.008,0.000,0.000,0.000,0.040,0.000,0.011,0.010,0.000,0.000,0.004,0.002,0.922,0.922
TCGA-AZ-6605-01A,0.018,0.008,0.030,0.004,0.000,0.000,0.015,0.074,0.200,0.017,0.078,0.000,0.000,0.003,0.000,0.551,0.551
TCGA-CA-6717-01A,0.014,0.014,0.026,0.005,0.008,0.000,0.027,0.060,0.124,0.025,0.080,0.001,0.001,0.002,0.001,0.612,0.612
TCGA-NH-A8F7-01A,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.016,0.003,0.004,0.011,0.000,0.000,0.004,0.000,0.956,0.956
TCGA-AD-6965-01A,0.000,0.003,0.009,0.014,0.002,0.000,0.001,0.039,0.037,0.011,0.029,0.000,0.000,0.003,0.000,0.853,0.853
TCGA-AA-A02H-01A,0.010,0.000,0.000,0.007,0.000,0.000,0.005,0.023,0.035,0.008,0.019,0.000,0.000,0.000,0.000,0.892,0.892
TCGA-AA-A022-01A,0.037,0.000,0.009,0.041,0.025,0.000,0.013,0.018,0.048,0.004,0.051,0.000,0.000,0.000,0.000,0.755,0.755
TCGA-AA-3680-01A,0.020,0.002,0.015,0.008,0.002,0.001,0.013,0.032,0.021,0.009,0.031,0.001,0.000,0.002,0.000,0.843,0.843
TCGA-A6-6650-01A,0.016,0.000,0.009,0.005,0.000,0.001,0.001,0.022,0.009,0.006,0.020,0.000,0.000,0.018,0.000,0.892,0.892
TCGA-G4-6311-01A,0.007,0.024,0.006,0.001,0.003,0.000,0.001,0.024,0.083,0.006,0.066,0.000,0.000,0.003,0.000,0.776,0.776
TCGA-A6-2677-01B,0.012,0.009,0.013,0.026,0.002,0.019,0.017,0.065,0.114,0.043,0.037,0.012,0.001,0.021,0.002,0.607,0.607
TCGA-AA-3815-01A,0.014,0.000,0.023,0.041,0.006,0.000,0.017,0.021,0.033,0.005,0.079,0.000,0.001,0.005,0.000,0.752,0.752
TCGA-CK-4951-01A,0.002,0.000,0.027,0.015,0.000,0.000,0.016,0.033,0.107,0.004,0.070,0.000,0.000,0.006,0.001,0.718,0.718
TCGA-CK-6748-01A,0.000,0.000,0.009,0.002,0.000,0.000,0.009,0.036,0.134,0.010,0.058,0.000,0.000,0.001,0.000,0.739,0.739
TCGA-CA-5255-01A,0.000,0.000,0.003,0.001,0.000,0.000,0.002,0.000,0.004,0.002,0.007,0.000,0.000,0.000,0.000,0.980,0.980
TCGA-CK-4952-01A,0.005,0.000,0.000,0.006,0.000,0.000,0.000,0.021,0.009,0.000,0.023,0.000,0.000,0.005,0.002,0.928,0.928
TCGA-AZ-4315-01A,0.007,0.001,0.004,0.010,0.001,0.000,0.004,0.009,0.021,0.005,0.041,0.000,0.000,0.000,0.000,0.899,0.899
TCGA-AA-3869-01A,0.005,0.000,0.013,0.010,0.001,0.000,0.009,0.025,0.026,0.005,0.059,0.000,0.000,0.008,0.001,0.838,0.838
TCGA-G4-6626-01A,0.000,0.001,0.001,0.010,0.001,0.000,0.000,0.018,0.003,0.005,0.010,0.000,0.000,0.000,0.000,0.951,0.951
TCGA-DM-A1D7-01A,0.006,0.000,0.002,0.003,0.000,0.000,0.002,0.018,0.012,0.004,0.016,0.000,0.000,0.000,0.000,0.936,0.936
TCGA-AA-3531-01A,0.010,0.000,0.001,0.010,0.000,0.000,0.009,0.017,0.012,0.007,0.019,0.000,0.000,0.000,0.000,0.914,0.914
