"","B Cells","Endothelial Cells","Fibroblasts","Macrophages","Cancer Cells","T Cells","Mast Cells"
"TCGA.MY.A5BD.01A",0,0.540366061794241,0.366604019004406,0.0100200077820038,0.0819496030383539,0,0.00106030838099547
"TCGA.C5.A3HF.01A",0.00422115435702226,0.655305580415011,0.28113991355653,0.00746682112506192,0.0510363822699939,0,0.000830148276380981
"TCGA.HM.A6W2.01A",0.0102786571451369,0.33294459291838,0.500590065894769,0.0314650280222623,0.124721656019452,0,0
"TCGA.C5.A2LS.01A",0.0024577774199781,0.857339153901566,0.118669471206171,0.0191871890208406,0,0.00234640845144448,0
"TCGA.C5.A8YT.01A",0,0.362061601034532,0.637868882665369,6.95163000996697e-05,0,0,0
"TCGA.C5.A901.01A",0.00408507217807713,0.673315225163692,0.308070141500235,0.0135861163655424,0,0,0.000943444792452706
"TCGA.MU.A51Y.01A",0.00428065253861909,0.740950792165203,0.168112046448695,0.0866565088474835,0,0,0
"TCGA.EA.A5ZE.01A",0.000155294975054556,0.764286756915902,0.183788051940147,0.0484614625488115,0.0020703950812175,0.000310767016207569,0.000927271522660526
"TCGA.IR.A3LI.01A",0,0.586985383320703,0.25069369774188,0.0301971004486781,0.132123818488739,0,0
"TCGA.ZJ.AAXA.01A",0.00292984094046598,0.389221006159508,0.564651701125261,0.0241007568311891,0.0190966949435764,0,0
"TCGA.FU.A3NI.01A",0,0.560035212861903,0.397736658741843,0.0237964613263792,0.0184316670698744,0,0
"TCGA.DG.A2KM.01A",0.00268707549042398,0.615620116097241,0.128083851531565,0.253421536671915,0,0,0.000187420208855059
"TCGA.EA.A97N.01A",0.00438139475408771,0.55198825375578,0.442551117475547,0.000973949934182137,0,0,0.000105284080403667
"TCGA.DG.A2KJ.01A",0,0.305266574511936,0.161902737020977,0.153626964290174,0.356212717430773,0,0.0229910067461405
"TCGA.VS.A8QM.01A",0,0.690239763868596,0.290099708514149,0.0196534368651054,0,7.090752149734e-06,0
"TCGA.VS.A8EL.01A",0,0.582641399099638,0.237037906281907,0.150140493015611,0.0301802016028435,0,0
"TCGA.Q1.A73P.01A",0.00230050369286077,0.719649804870268,0.2239499534037,0.0468918051193816,0.00477229126372325,0.00155908510059762,0.000876556549468947
"TCGA.PN.A8MA.01A",0.00258354952865956,0.719910243092935,0.237820967359322,0.0382298058909236,0,0.00145543412815968,0
"TCGA.C5.A1BN.01B",0,0.691078839476595,0.267268699943595,0.00102148522655297,0.040630975353257,0,0
"TCGA.DS.A1O9.01A",0,0.684944211339404,0.165355537367454,0.149700251293142,0,0,0
"TCGA.DS.A7WH.01A",0,0.569268318489181,0.421559738905043,0.00917194260577694,0,0,0
"TCGA.VS.A9UL.01A",0.00370002528641898,0.445953752848574,0.550272682133365,7.35397316422415e-05,0,0,0
"TCGA.VS.A953.01A",0.036940248241128,0.576151786758061,0.228624090989151,0.0198926332632806,0.13839124074838,0,0
"TCGA.FU.A770.01A",0.00215143860773365,0.738033689793695,0.205178380389316,0.0395853841216927,0.013581002985993,0,0.00147010410156952
"TCGA.C5.A7CM.01A",0,0.534433795269612,0.433359994602062,0.0090792736835085,0.0231269364448173,0,0
"TCGA.ZJ.AAXT.01A",0.00291432151173548,0.656629538321546,0.32791392506744,0.0109363108968203,0.000709822256768762,0,0.00089608194568966
"TCGA.EK.A2R8.01A",0,0.61748988470167,0.36071776279105,0.00621013822698198,0.0155822142802983,0,0
"TCGA.C5.A1BJ.01A",0.00276964161147415,0.652320720400996,0.334526697318925,0.00621611861245347,0.000378488919629522,0,0.00378833313652214
"TCGA.VS.A9UJ.01A",0,0.516382317966636,0.476289296632679,0.00732838540068483,0,0,0
"TCGA.EA.A3HQ.01A",0.00340987936777271,0.711229811547326,0.219144796088236,0.0646659277957063,0,0.0015478663214274,1.71887953116955e-06
"TCGA.JX.A5QV.01A",0.00284715452873693,0.795738583795736,0.141959321245886,0.053877621582754,0,0.000969814821954106,0.00460750402493352
"TCGA.C5.A1M8.01A",0,0.503904006474427,0.384138228565308,0.016582817357889,0.0953749476023758,0,0
"TCGA.ZJ.AB0I.01A",0,0.836794913786007,0.132088983760915,0.0311161024530781,0,0,0
"TCGA.C5.A0TN.01A",0,0.708063785558937,0.243598754983324,0.0445753363448465,0.0010493785178403,0.00271274459505245,0
"TCGA.VS.A9UB.01A",0,0.861918606008741,0.0896481885177038,0.0484332054735555,0,0,0
"TCGA.LP.A4AU.01A",0,0.704417573543233,0.279836888455501,0.00826732290976882,0.00747821509149744,0,0
"TCGA.ZJ.AAXN.01A",0.0357349140691056,0.729820887831884,0.177904762588178,0.0217996900099744,0.0328888814213058,0,0.00185086407955305
"TCGA.C5.A2LY.01A",0.00363977106137852,0.712641747148222,0.076577372147245,0.142727449900827,0.064413659742327,0,0
"TCGA.EK.A2GZ.01A",0,0.599585461255217,0.328013656741053,0.0699598867735159,0.00172232755870728,0.000649501449212489,6.9166222294226e-05
"TCGA.ZJ.A8QO.01A",0,0.507591767085981,0.459816946034126,0.0325912868798923,0,0,0
"TCGA.FU.A2QG.01A",0.00283711033922675,0.855878958295023,0.138172535347572,0.0018831026825204,0,3.62617551698124e-05,0.0011920315804878
"TCGA.BI.A0VS.01A",0.00347026221802438,0.454461723561304,0.514167227007321,0.027765530603319,0,0,0.000135256610031701
"TCGA.DG.A2KH.01A",0.0623310178967826,0.718321366030576,0.0681435921937797,0.0045036605821246,0.146700363296737,0,0
"TCGA.EK.A2RB.01A",0,0.758120777033323,0.0982729147051832,0.0222150226752514,0.121391285586242,0,0
"TCGA.VS.A8EI.01A",0.00191615839661212,0.595158134537429,0.247141898872109,0.119155201039974,0.0355938352256015,0,0.00103477192827469
"TCGA.EK.A2IP.01A",0,0.710424097014556,0.260854421076984,0.018773114100905,0.00738027446570221,0.00243079085887772,0.000137302482974728
"TCGA.JW.AAVH.01A",0,0.688595271967496,0.274148559955741,0.000855236446265125,0.0357931900573466,0,0.000607741573151583
"TCGA.MU.A5YI.01A",0,0.438186319791859,0.561207441812462,0.000606238395679431,0,0,0
"TCGA.C5.A7UE.01A",0.00142597999886739,0.664520181872471,0.293181500183012,0.0224953887336144,0.0169449545933526,0,0.00143199461868312
"TCGA.UC.A7PD.01A",0,0.653527700175887,0.299973805430444,0.046498494393669,0,0,0
"TCGA.DS.A1OC.01A",0,0.639419083284959,0.212654029760359,0.144911132613411,0.000657738788768122,7.63347313916458e-05,0.00228168082111138
"TCGA.EA.A1QT.01A",0,0.603371960395228,0.329309162525534,0.0247962101427905,0.0425226669364469,0,0
"TCGA.FU.A3TX.01A",0.00302717974916173,0.582052440603914,0.402405844566465,0.011141986734887,0,0.00105891306419543,0.000313635281377586
"TCGA.VS.A9UQ.01A",0.00286578770018315,0.52707048866134,0.467607817603657,0.000595231385559335,0,0,0.00186067464926031
"TCGA.FU.A3YQ.01A",0.00291203335493004,0.850255753231133,0.0980580683997075,0.0467102556806281,0,0.00160255131215176,0.000461338021449104
"TCGA.EA.A5O9.01A",0.00093169884453851,0.859243704299877,0.0419705666110602,0.0339820950491603,0.0607501177956034,0.00280880378254807,0.000313013617212485
"TCGA.MA.AA3W.01A",0.0076580465711787,0.786578629763833,0.135658115576686,0.0674992750624368,0.000422746382155815,0,0.00218318664370942
