"","B Cells","Endothelial Cells","Fibroblasts","Macrophages","Cancer Cells","T Cells","Mast Cells"
"TCGA.76.4931.01A",0,0.371573180900593,0.592948355221049,0.0354784638783581,0,0,0
"TCGA.06.5417.01A",0,0.408019446199168,0.585748362793572,0.00623219100726075,0,0,0
"TCGA.32.5222.01A",0,0.398193159453093,0.492983603653205,0.108823236893702,0,0,0
"TCGA.76.4932.01A",0,0.32202370127647,0.6325341685843,0.0454421301392296,0,0,0
"TCGA.28.5208.01A",0,0.375081384753669,0.49458708149164,0.130331533754691,0,0,0
"TCGA.02.0047.01A",0,0.460305117146926,0.485738021903394,0.05395686094968,0,0,0
"TCGA.28.5207.01A",0,0.583314213045899,0.39262456209181,0.0240612248622912,0,0,0
"TCGA.28.5220.01A",0,0.528650635519416,0.374027084186761,0.0971833619330045,0.000138918360818714,0,0
"TCGA.06.0744.01A",0,0.398350970272761,0.521279978779589,0.0803690509476495,0,0,0
"TCGA.27.2524.01A",0,0.319099076425561,0.543736726992931,0.137164196581508,0,0,0
"TCGA.06.0745.01A",0,0.313498127845094,0.591873556309727,0.0946283158451798,0,0,0
"TCGA.16.0846.01A",0,0.599380184483214,0.249605430279875,0.151014385236911,0,0,0
"TCGA.06.0882.01A",0,0.474697128747812,0.418886070570905,0.106416800681282,0,0,0
"TCGA.06.5411.01A",0,0.387296640746209,0.478734037264946,0.133969321988845,0,0,0
"TCGA.27.1835.01A",0,0.459096806648705,0.524583407830133,0.0163197855211616,0,0,0
"TCGA.28.2513.01A",0,0.429386667054924,0.459523940065807,0.111089392879269,0,0,0
"TCGA.14.0781.01B",0,0.400853472365829,0.521805752873008,0.0773407747611621,0,0,0
"TCGA.14.0789.01A",0,0.419844524197926,0.406048894733631,0.174106581068442,0,0,0
"TCGA.06.0141.01A",0,0.327072917674646,0.329810796350779,0.343116285974575,0,0,0
"TCGA.06.2565.01A",0,0.529140349119517,0.432726308577469,0.0381333423030142,0,0,0
