"","B Cells","Endothelial Cells","Fibroblasts","Macrophages","Cancer Cells","T Cells","Mast Cells"
"TCGA.B4.5835.01A",0,0.326026969311378,0.180950369707038,0.493022660981584,0,0,0
"TCGA.CZ.5460.01A",0,0.762035666063885,0.174962867821007,0.0622838207839025,0,0,0.000717645331206044
"TCGA.B2.3924.01A",0.000590835827415793,0.878113230438078,0.0434863788095801,0.0777193688778791,0,0,9.01860470470766e-05
"TCGA.CJ.4870.01A",0,0.710898491363013,0.249861069446217,0.0389610649440176,0,0,0.000279374246752465
"TCGA.B8.4619.01A",0,0.66127143964452,0.315639818905412,0.0230887414500677,0,0,0
"TCGA.BP.5201.01A",0.000279159380933873,0.792681954581911,0.153850786750638,0.0525803478919864,0,0,0.000607751394530485
"TCGA.B8.A54J.01A",0,0.854425900667305,0.121920401367546,0.0226816880025639,0,0,0.000972009962585822
"TCGA.CZ.5456.01A",0,0.502303025060496,0.32106760494397,0.176629369995534,0,0,0
"TCGA.B0.4688.01A",0,0.33138250854161,0.623410154555844,0.0452073369025458,0,0,0
"TCGA.A3.3317.01A",0,0.537441167582116,0.427136858847405,0.0354219735704793,0,0,0
"TCGA.B0.5400.01A",0,0.268214291582422,0.508777325896183,0.222813080605244,0,0,0.000195301916151218
"TCGA.G6.A5PC.01A",0.000687582999463396,0.646594169778453,0.178287809385956,0.140570622178072,0.0338598156580552,0,0
"TCGA.B0.5100.01A",0,0.279869342819529,0.720130657180471,0,0,0,0
"TCGA.CW.5585.01A",0,0.704051183316024,0.28043817639601,0.0155106402879657,0,0,0
"TCGA.BP.4343.01A",0,0.441983637889968,0.422012348161122,0.136004013948911,0,0,0
"TCGA.B2.5636.01A",0,0.738911390637828,0.2599609723216,0,0,0,0.00112763704057181
"TCGA.B0.5081.01A",0,0.693635914777552,0.243587435171432,0.0627766500510165,0,0,0
"TCGA.CW.5580.01A",0,0.716651458817927,0.244298769817557,0.0390071871194867,0,0,4.25842450300555e-05
"TCGA.B2.3924.01A.1",0.000590835827415793,0.878113230438078,0.0434863788095801,0.0777193688778791,0,0,9.01860470470766e-05
"TCGA.CJ.6027.01A",0,0.67755602557677,0.132060774080422,0.190383200342808,0,0,0
"TCGA.B0.5075.01A",0,0.442614957400234,0.178143335822143,0.379052804253347,0,0,0.000188902524276176
"TCGA.BP.5200.01A",0,0.724803211355431,0.233086085645114,0.0417606542003685,0,0,0.00035004879908649
"TCGA.BP.4158.01A",0.00113175471948932,0.689019817277007,0.296158720559218,0.0126997751131961,0,0,0.000989932331089814
"TCGA.BP.5173.01A",0,0.797037841066107,0.143684643421507,0.059277515512386,0,0,0
"TCGA.B0.4710.01A",0,0.652569876065395,0.317722830117377,0.0291826875195462,0,0,0.000524606297681619
"TCGA.A3.3367.01A",0.000603830611143523,0.764455550168646,0.199048410453287,0.0348240311791737,0,0,0.00106817758775041
"TCGA.BP.4344.01A",0,0.598099816517835,0.39446389346717,0.00735727360887244,0,0,7.90164061219097e-05
"TCGA.A3.3335.01A",0,0.595189521326952,0.315678184291667,0.0891322943813808,0,0,0
"TCGA.B0.5099.01A",0,0.796217446315968,0.203782553684032,0,0,0,0
"TCGA.AK.3427.01A",0,0.260531498471149,0.390443061599983,0.0769206967888277,0.27210474314004,0,0
"TCGA.DV.A4W0.01A",0,0.695536022500209,0.279027797252783,0.0254361802470076,0,0,0
"TCGA.B8.4143.01A",0,0.784584634532017,0.134657119657905,0.08035816083003,0,0,0.000400084980047876
"TCGA.B8.A54K.01A",0,0.677349800130531,0.322650199869469,0,0,0,0
"TCGA.A3.3311.01A",0,0.703809529092654,0.229997757199112,0.0658707055542831,0,0,0.000322008153950501
"TCGA.CZ.4854.01A",0,0.535179826575332,0.396686494398449,0.0681336790262187,0,0,0
"TCGA.B8.4153.01B",0,0.856487792208784,0.118148678427504,0.0253635293637114,0,0,0
"TCGA.B2.A4SR.01A",0,0.799154850536096,0.196770705428969,0.00407444403493585,0,0,0
"TCGA.CZ.5989.01A",0,0.946253993458453,0.0537460065415467,0,0,0,0
"TCGA.CZ.5470.01A",0.00368084274716603,0.661918780237688,0.20797770493606,0.126422672079086,0,0,0
"TCGA.BP.4349.01A",0,0.704490831627984,0.285898768973632,0.00873122215108756,0,0,0.000879177247295851
"TCGA.A3.3307.01A",0,0.862413478163326,0.109740325544777,0.0278461962918969,0,0,0
"TCGA.CJ.4641.01A",0,0.691226001622324,0.213653267150061,0.0950990411490258,0,0,2.16900785890294e-05
"TCGA.B0.5098.01A",0,0.485647388045637,0.384266676334714,0.0913287809451016,0.0387571546745481,0,0
"TCGA.B0.4699.01A",0.00107277975208692,0.589555494392427,0.298543221187602,0.107200323475513,0,0.00362818119237125,0
"TCGA.BP.5199.01A",0,0.50196964372905,0.407986253038816,0.0900441032321348,0,0,0
"TCGA.BP.4337.01A",0,0.219197694727657,0.74317449054079,0.036510636849537,0.00033810649521632,0,0.00077907138679998
"TCGA.CZ.4853.01A",0,0.808919637184621,0.144951404111872,0.0459833162215961,0,0,0.000145642481910833
"TCGA.B0.5115.01A",0,0.682912012157815,0.297086420519365,0.0198939112834827,0,0,0.000107656039337469
"TCGA.B8.A54G.01A",0.00325342698998433,0.727154337890066,0.0464645903799647,0.223127644739985,0,0,0
"TCGA.CZ.4861.01A",0,0.696288299420687,0.176538856805108,0.127172843774205,0,0,0
"TCGA.B8.5545.01A",0,0.519931387128462,0.439888714140232,0.0398283311798541,0,0,0.000351567551452395
"TCGA.CJ.4892.01A",0.000277091560005568,0.682902811159848,0.278749676704174,0.0380704205759718,0,0,0
"TCGA.CJ.5678.01A",0.00183295459793422,0.70219992276482,0.139551728114417,0.156415394522828,0,0,0
"TCGA.AK.3433.01A",0,0.751788465398756,0.215969712775029,0.0255528692877261,0.00668895253848881,0,0
"TCGA.B8.4621.01A",0,0.553485662026009,0.199431011520562,0.24676881957329,0,0,0.000314506880138433
"TCGA.BP.4967.01A",0,0.662205632138022,0.286975930782772,0.0508184370792059,0,0,0
"TCGA.A3.3320.01A",0,0.656559109628775,0.332717468885446,0.00955483505155274,0,0,0.0011685864342262
"TCGA.B8.A54D.01A",0,0.764708854582916,0.12795577358584,0.107335371831244,0,0,0
"TCGA.B2.4098.01A",0,0.384735608808576,0.248282335326814,0.366982055864611,0,0,0
"TCGA.A3.3374.01A",0,0.38542288243788,0.115529568366214,0.498469181646427,0,0,0.000578367549479474
"TCGA.BP.5000.01A",0,0.60474163228285,0.346455535727547,0.0488028319896027,0,0,0
"TCGA.A3.A6NI.01A",0,0.642417619132681,0.264025135785088,0.0932294015694744,0,0,0.000327843512755965
"TCGA.B0.4824.01A",0,0.855496251247623,0.0881127989438868,0.0559193537566581,0,0,0.000471596051832182
"TCGA.BP.4975.01A",0,0.634398990227668,0.336676661855741,0.0281358402560917,0,0,0.000788507660499478
"TCGA.BP.4330.01A",0.000442760639029795,0.802168806274506,0.168056030944514,0.0284367905189156,0,0,0.00089561162303414
"TCGA.B0.4841.01A",0,0.700395831892772,0.264476409877637,0.0350395921462454,0,0,8.81660833455015e-05
"TCGA.B8.5551.01A",0,0.678485319533232,0.0627261755867493,0.258788504880019,0,0,0
"TCGA.AK.3440.01A",0,0.600924625021209,0.330940200549377,0.060540786447981,0.00759438798143305,0,0
"TCGA.BP.5169.01A",0.00379930289982741,0.432119685975931,0.391667303773757,0.172207571649069,0,0,0.000206135701414858
"TCGA.BP.4770.01A",0,0.352340423829629,0.528412355659152,0.119247220511219,0,0,0
"TCGA.B4.5838.01A",0,0.406745220784025,0.562201934341706,0.0310299351582128,0,0,2.29097160565981e-05
"TCGA.B0.4815.01A",0.002613162160987,0.678378690380943,0.174384677370005,0.144623470088066,0,0,0
"TCGA.B0.4838.01A",0.00172409767937226,0.855989923260336,0.120107937748588,0.0216648566870714,0,0,0.000513184624632381
"TCGA.BP.5177.01A",0,0.328698774247168,0.670596829726585,0.000461774147906764,0,0,0.000242621878340504
"TCGA.CJ.4639.01A",0.000779892880314429,0.897480840720508,0.0867472409310275,0.014497203117086,0,0,0.000494822351064411
"TCGA.CZ.4865.01A",0,0.750974778748562,0.202770550401079,0.0462546708503583,0,0,0
"TCGA.BP.5180.01A",0,0.745855872611747,0.122372878859842,0.131771248528411,0,0,0
"TCGA.DV.5567.01A",0,0.560737899361136,0.437950677589819,0.000101806359275863,0,0,0.00120961668976944
"TCGA.BP.4992.01A",0.000246078375125203,0.698685795967006,0.21750504136546,0.0825011828328327,0,0,0.00106190145957672
"TCGA.B2.5633.01A",0,0.671234151740768,0.272007436967692,0.0555782219455199,0,0,0.00118018934601962
"TCGA.CJ.5675.01A",0.00167868240278708,0.797067562800254,0.088347181610567,0.112867708993788,0,0,3.88641926030085e-05
"TCGA.B0.4701.01A",0,0.596545946253156,0.34447399638556,0.0584562933974942,0,0,0.000523763963789312
"TCGA.BP.4784.01A",0,0.610166525487917,0.389833474512084,0,0,0,0
"TCGA.B4.5843.01A",0,0.640242414429699,0.331963953589085,0.0275707077612233,0,0,0.000222924219992936
"TCGA.B0.5705.01A",0,0.858205089320971,0.100649158388015,0.0411457522910135,0,0,0
"TCGA.BP.4965.01A",0,0.749407224889311,0.236723467660917,0.0132993351520704,0,0,0.000569972297701201
"TCGA.B0.5085.01A",0,0.690626386450773,0.255820941773106,0.0535526717761208,0,0,0
"TCGA.B0.5113.01A",0,0.714135403049728,0.271298322903525,0.0145662740467468,0,0,0
"TCGA.CW.5581.01A",0,0.711031036826282,0.256748776428186,0.0318220056859691,0,0,0.000398181059563174
"TCGA.AK.3454.01A",0,0.620097674105586,0.287218460781149,0.0926838651132643,0,0,0
"TCGA.BP.4989.01A",0,0.5990852183788,0.221745003377843,0.179169778243357,0,0,0
"TCGA.AK.3456.01A",0,0.397496266345767,0.406237586562768,0.196266147091464,0,0,0
"TCGA.A3.3370.01A",0,0.734555304023854,0.224416318767705,0.0405707167801147,0,0,0.000457660428326077
"TCGA.DV.5565.01A",0,0.730862550333555,0.23988410353699,0.0288897110832756,0,0,0.000363635046179873
"TCGA.BP.4795.01A",0,0.250234228896504,0.749476113019525,0.000289658083970368,0,0,0
"TCGA.B0.5083.01A",0,0.27913785084979,0.545824301715368,0.175037847434842,0,0,0
"TCGA.BP.4789.01A",0,0.717750460400504,0.28123782394294,0.000476455959227333,0,0,0.000535259697327833
"TCGA.B8.5163.01A",0,0.774551654496591,0.186330976939937,0.0386951294378021,0,0,0.000422239125669405
"TCGA.CJ.6033.01A",0,0.595102049694404,0.371097372218955,0.0338005780866417,0,0,0
"TCGA.BP.4756.01A",8.53017527463538e-05,0.367204600976171,0.438918578365382,0.193720438848956,7.10800567455181e-05,0,0
"TCGA.A3.3362.01A",0,0.481483302546609,0.491034543445522,0.0267796614201794,0,0,0.000702492587690105
"TCGA.BP.4355.01A",0,0.630278268842583,0.368469989991339,0.000347132084748317,0,0,0.000904609081329496
"TCGA.B0.4852.01A",0.00182631019900619,0.773373577782871,0.211958984807234,0.0128043048166702,0,0,3.68223942186847e-05
"TCGA.A3.A6NL.01A",0,0.777819002801165,0.196692067458226,0.0250220101266189,0,0,0.000466919613989948
"TCGA.BP.4801.01A",0,0.567041082817839,0.329465988335649,0.103492928846512,0,0,0
"TCGA.A3.3347.01A",0,0.482937381062698,0.435994489673301,0.0810681292640015,0,0,0
"TCGA.B2.3924.01B",0,0.884833706808167,0.107053459671926,0.00790259507425933,0,0,0.0002102384456478
"TCGA.G6.A8L8.01A",0,0.748041022534939,0.241149962339626,0.0108090151254348,0,0,0
"TCGA.MM.A564.01A",0,0.696170473909172,0.29208484426964,0.00908391779849901,0.00266076402268888,0,0
"TCGA.BP.4775.01A",0,0.742680932893984,0.234480613722181,0.0228384533838346,0,0,0
"TCGA.B0.5703.01A",0,0.478381547791588,0.500947423361506,0.0200192132266948,0,0,0.0006518156202112
"TCGA.CZ.5463.01A",0,0.910555489790369,0.0458509712271428,0.0435935389824878,0,0,0
"TCGA.B4.5844.01A",0,0.888765446794134,0.111234553205866,0,0,0,0
"TCGA.BP.4963.01A",0,0.667216901290859,0.236640168127801,0.0961429305813399,0,0,0
"TCGA.B8.5546.01A",0,0.452584868455469,0.519333926009137,0.0280812055353939,0,0,0
"TCGA.B8.5165.01A",0,0.674747651463677,0.315197322530382,0.0100550260059415,0,0,0
"TCGA.CW.5587.01A",0,0.748353478027708,0.14311426823078,0.10829135608015,0,0,0.000240897661362414
"TCGA.BP.4983.01A",0,0.556093423408642,0.195380092983318,0.24852648360804,0,0,0
"TCGA.BP.4177.01A",0,0.536297720879441,0.463702279120559,0,0,0,0
"TCGA.B8.4151.01A",0,0.730408665096641,0.229569430596216,0.0398902477144947,0,0,0.000131656592648266
"TCGA.MM.A84U.01A",0,0.434352915780071,0.486871112399921,0.07829237610442,0,0,0.000483595715587796
"TCGA.A3.3365.01A",0,0.684006157170702,0.313960366979331,0.00119687269019249,0,0,0.000836603159773924
"TCGA.BP.4807.01A",0,0.427309655343702,0.486800141309622,0.0856129303448057,0,0,0.000277273001870124
"TCGA.A3.A8OW.01A",0,0.801135769216926,0.183964611717241,0.0137610509750579,0,0,0.00113856809077416
"TCGA.CZ.4859.01A",0,0.737905624005137,0.237790151641598,0.0243042243532651,0,0,0
"TCGA.CZ.5453.01A",0,0.726555472238023,0.258050055875067,0.0153944718869095,0,0,0
"TCGA.B2.5633.01B",0,0.6491054180785,0.303918582065964,0.0467151048898344,0,0,0.000260894965701254
"TCGA.CZ.5458.01A",0,0.767068456858312,0.21538399239248,0.0175475507492078,0,0,0
"TCGA.BP.4354.01A",0.00134384286448938,0.727197472676062,0.152438522015347,0.119020162444101,0,0,0
"TCGA.B8.A54E.01A",0,0.40405697198597,0.171449399143205,0.424493628870825,0,0,0
"TCGA.DV.5568.01A",0,0.558917410361063,0.376683510658311,0.0643990789806256,0,0,0
"TCGA.B8.5162.01A",0,0.583723244522874,0.21155953052456,0.204717224952566,0,0,0
"TCGA.AK.3460.01A",0,0.727042739160347,0.239360903580418,0.0331553792096979,0,0,0.000440978049536415
"TCGA.CJ.5677.01A",0,0.440560395991638,0.384658783729817,0.174780820278545,0,0,0
"TCGA.CZ.4866.01A",0,0.718001742721188,0.179547491478949,0.102450765799864,0,0,0
"TCGA.B0.4817.01A",0,0.597477750077622,0.245081850067816,0.157440399854562,0,0,0
"TCGA.CJ.6028.01A",0,0.741923141778107,0.134267225293119,0.123809632928773,0,0,0
"TCGA.B2.4102.01A",0,0.845982491076623,0.115017042034115,0.039000466889262,0,0,0
"TCGA.B0.4844.01A",0,0.551736431359113,0.358464119211522,0.0897994494293653,0,0,0
"TCGA.BP.5184.01A",0,0.595212464551482,0.363642537090344,0.0407642445949256,0,0,0.00038075376324867
"TCGA.BP.5168.01A",0,0.663994322329925,0.303501936285879,0.0320353326170421,0,0,0.000468408767154477
"TCGA.BP.4160.01A",0,0.762124140666307,0.156010713283805,0.0818651460498878,0,0,0
"TCGA.BP.5190.01A",0,0.609650566958936,0.29508391243722,0.0950282686706239,0,0,0.000237251933220133
"TCGA.CW.6087.01A",0,0.660304115220865,0.130677291545464,0.209018593233671,0,0,0
"TCGA.CZ.5465.01A",0,0.717565568050166,0.264174168851554,0.0177622379585229,0,0,0.000498025139757428
"TCGA.BP.5202.01A",0,0.627910066306093,0.334073906878006,0.0380160268159009,0,0,0
"TCGA.B0.4847.01A",0.00137006961021183,0.799981427432704,0.0854750183512909,0.113066974622486,0,0,0.000106509983308158
"TCGA.B0.4712.01A",0,0.361926284848821,0.520548908745392,0.117524806405786,0,0,0
"TCGA.BP.4352.01A",0,0.427281650287004,0.446290788433369,0.105664874345435,0.0207626869341915,0,0
"TCGA.BP.4787.01A",0,0.499165557923215,0.388826139044292,0.112008303032493,0,0,0
"TCGA.CZ.5459.01A",0,0.704657452335293,0.220994211851098,0.074348335813609,0,0,0
"TCGA.B0.4837.01A",0,0.489087758806462,0.420746927308509,0.0901653138850292,0,0,0
"TCGA.BP.4970.01A",0,0.72790670074511,0.24079689317814,0.0311556215103341,0,0,0.000140784566416114
"TCGA.B0.5700.01A",0,0.731301555894524,0.201633043185197,0.0667640293477335,0,0,0.000301371572546028
"TCGA.AK.3425.01A",0,0.417580362350442,0.361516319392473,0.220903318257084,0,0,0
"TCGA.B2.5633.01A.1",0,0.671234151740768,0.272007436967692,0.0555782219455199,0,0,0.00118018934601962
"TCGA.B0.5117.01A",0,0.584562844900882,0.37246915015253,0.0429680049465887,0,0,0
"TCGA.B0.5121.01A",0,0.603768561800885,0.38128392765247,0.0149475105466451,0,0,0
"TCGA.CJ.4881.01A",0,0.470014894558141,0.371880585188151,0.158104520253708,0,0,0
"TCGA.AK.3436.01A",0,0.506890105515077,0.370552524553479,0.0782850994759843,0.0442722704554597,0,0
"TCGA.BP.4964.01A",0,0.660753727689201,0.299882561269792,0.0388400096286532,0,0,0.000523701412353699
"TCGA.BP.4760.01A",0,0.489711283372899,0.507968267938523,0.00232044868857797,0,0,0
"TCGA.B2.5635.01A",0,0.918785888922841,0.0489056781835788,0.0321585417599004,0,0,0.000149891133679263
"TCGA.A3.3325.01A",0,0.614110636682588,0.345985340572493,0.0393263624600308,0,0,0.000577660284888758
"TCGA.B8.5159.01A",0,0.707466705896979,0.262419107758214,0.0301141863448071,0,0,0
"TCGA.MM.A563.01A",0,0.489111496023119,0.404871410303703,0.106017093673178,0,0,0
"TCGA.A3.3343.01A",0,0.86771366243124,0.0680357123295991,0.0642506252391611,0,0,0
"TCGA.BP.4163.01A",0,0.560158159407011,0.360870789737218,0.0789710508557705,0,0,0
"TCGA.B0.5092.01A",0.00191114674673503,0.698094046063007,0.232736972117592,0.0668575759596647,0,0,0.000400259113001935
"TCGA.BP.4174.01A",0,0.69211016778778,0.2074155117836,0.10047432042862,0,0,0
"TCGA.BP.4986.01A",0,0.676859721023964,0.291344836256774,0.0314793832383597,0,0,0.000316059480902813
"TCGA.B0.4696.01A",0,0.122589737279155,0.851602937611153,0.0258073251096911,0,0,0
"TCGA.CZ.4856.01A",0,0.731400136579189,0.217043737029152,0.0515561263916596,0,0,0
"TCGA.CJ.4873.01A",0.00230347547224687,0.499477806724708,0.291475422862291,0.206162396449587,0.000555348434878429,0,2.55500562883471e-05
"TCGA.B0.5693.01A",0,0.729488716088352,0.257899502735245,0.011988713789125,0,0,0.00062306738727885
"TCGA.AK.3451.01A",0,0.444541667341634,0.30029719987055,0.190791570955303,0.0640568640970205,0,0.000312697735493122
"TCGA.BP.4762.01A",0,0.507671320978021,0.450661342798343,0.0410032851759874,0,0,0.000664051047648583
"TCGA.AS.3778.01A",0,0.618311136657434,0.342407043755812,0.0392818195867537,0,0,0
"TCGA.CZ.5457.01A",0,0.675169583754256,0.256878798220096,0.0679260777572598,0,0,2.55402683883185e-05
"TCGA.B2.5639.01A",0,0.778715165436313,0.130018787145177,0.0912660474185098,0,0,0
"TCGA.B0.4811.01A",0,0.620827740644784,0.344506624877083,0.0341291157784747,0,0,0.000536518699659038
"TCGA.CJ.4899.01A",0,0.573946958475084,0.389956476461982,0.0348832533874722,0,0,0.00121331167546096
"TCGA.B0.5096.01A",0,0.539999198264763,0.350826882021077,0.10917391971416,0,0,0
"TCGA.BP.4331.01A",0.000570998168878087,0.687049870257529,0.242131127661905,0.0699391566962538,0,0,0.000308847215433615
"TCGA.B0.4693.01A",0,0.824072114168824,0.146753404454849,0.0291744813763274,0,0,0
"TCGA.CJ.4637.01A",0,0.784710240845883,0.0974653162799125,0.117824442874204,0,0,0
"TCGA.CJ.4916.01A",0.00123929430187488,0.816873572298425,0.0967314118350311,0.0851514610367975,0,0,4.26052787198871e-06
"TCGA.CW.5591.01A",0,0.462828407268007,0.496451406865657,0.0407201858663365,0,0,0
"TCGA.BP.5008.01A",0,0.552178740282358,0.42048225231887,0.0265058271048429,0,0,0.000833180293928466
"TCGA.CJ.4903.01A",0,0.765419064672669,0.189559916121588,0.0450210192057435,0,0,0
"TCGA.B0.4714.01A",0,0.810435755675197,0.13455016401295,0.0550140803118531,0,0,0
"TCGA.B8.5550.01A",0,0.441526223910836,0.501898181468251,0.0565755946209134,0,0,0
"TCGA.B0.5094.01A",0,0.545420017866886,0.401456448592058,0.0531235335410554,0,0,0
"TCGA.CJ.4920.01A",0,0.706446258915403,0.270739387677532,0.0219563252991157,0,0,0.000858028107949157
"TCGA.A3.3346.01A",0,0.50222730967671,0.19188339703777,0.30588929328552,0,0,0
