"","B Cells","Endothelial Cells","Fibroblasts","Macrophages","Cancer Cells","T Cells","Mast Cells"
"TCGA.24.1104.01A",0.00392345378176509,0.423676445545827,0.450570839792816,0.0892000982626208,0.0325888173882892,0,4.03452286817268e-05
"TCGA.25.1320.01A",0,0.432415286629745,0.495918873467587,0.0716658399026684,0,0,0
"TCGA.24.1850.01A",0,0.309460271139464,0.486218980074284,0.173656217034665,0.0306645317515864,0,0
"TCGA.61.2101.01A",0,0.403232277443365,0.48990507894,0.0442014486772823,0.0626611949393534,0,0
"TCGA.23.1111.01A",0,0.46134586244309,0.39977231410556,0.0304351537774511,0.108446669673899,0,0
"TCGA.25.2396.01A",0,0.444956854832727,0.402598758294003,0.033235597991298,0.119208788881973,0,0
"TCGA.30.1714.01A",0.163744408614335,0.189731564819778,0.271703235858012,0.00703813491632328,0.365809486972751,0,0.00197316881880049
"TCGA.04.1347.01A",0.0623492435112344,0.126428785373364,0.385030840833072,0.0512133347538228,0.374977795528507,0,0
"TCGA.59.2351.01A",0.0706823667240075,0.332973753142172,0.402326170888029,0.08657622923597,0.107441480009822,0,0
"TCGA.09.1659.01B",0.116171576555308,0.355915127704108,0.181064348718885,0.0385603917121759,0.308288555309523,0,0
"TCGA.24.1431.01A",0.245688174185225,0.234656064780252,0.0987623484138073,0.101922830130469,0.318970582490246,0,0
"TCGA.31.1951.01A",0.00354172144608658,0.585647898837144,0.350474643248633,0.059057864609796,0,0.00127787185834084,0
"TCGA.29.1769.01A",0.00212845810823848,0.394603143423577,0.330916625967137,0.144649530508314,0.127702241992733,0,0
"TCGA.13.0916.01A",0.00446947045993789,0.598879721911374,0.340525184340305,0.0358273078146583,0.0202983154737256,0,0
"TCGA.61.1721.01A",0.0393212541076766,0.354371678753848,0.529908994954798,0.0400502492715163,0.0355316797650385,0,0.000816143147122573
"TCGA.20.1687.01A",0.104826453955844,0.487494325260181,0.254227015487686,0.0359511157616564,0.117501089534633,0,0
"TCGA.29.2414.01A",0.000237655230118637,0.261905381438827,0.599579650797784,0.0222793857975353,0.115997926735735,0,0
"TCGA.13.1411.01A",0,0.412352383155359,0.420903806303367,0.166743810541274,0,0,0
"TCGA.24.1928.01A",0,0.52575704415539,0.422012502472156,0.0522304533724544,0,0,0
"TCGA.31.1959.01A",0,0.426970140717452,0.485566122283489,0.0874637369990586,0,0,0
"TCGA.57.1586.01A",0,0.610987127887385,0.215902906293776,0.0382374546004641,0.134872511218375,0,0
"TCGA.09.2044.01B",0.00320734376675101,0.39226074933051,0.364323749850378,0.170197227556487,0.0700109294958743,0,0
"TCGA.13.1506.01A",0,0.437446901467208,0.372447073470518,0.0520385140059261,0.138067511056348,0,0
"TCGA.25.1870.01A",0,0.501836991766867,0.381619262321189,0.0411952443909979,0.0753485015209464,0,0
"TCGA.09.0366.01A",0.00433273935376734,0.675427620249708,0.0856890286269943,0.23455061176953,0,0,0
